N	2gram	Vygotskiy__6	VLabPisa
121	далеко не	1	3
122	с тем	5	3
123	мы видели	8	3
124	во время	1	3
125	точки зрения	13	3
126	и ее	1	3
127	это делает	1	3
128	этой области	2	3
129	например что	1	3
130	это мы	3	3
131	у нас	2	3
132	она не	2	3
133	значительной мере	2	3
134	том как	2	3
135	образом в	3	3
136	никак не	1	3
137	утверждает что	1	3
138	в значительной	2	3
139	что и	4	3
140	того что	24	3
141	этот вопрос	3	3
142	является не	2	3
143	и их	1	3
144	моментов в	2	3
145	в конце	2	3
146	именно в	4	3
147	мы знаем	4	3
148	так же	15	3
149	о работе	1	3
150	всех других	1	3
151	по существу	2	3
152	и от	2	3
153	бы в	3	3
154	только что	2	3
155	как на	3	3
156	ее в	2	3
157	смысле слова	1	2
158	как известно	7	2
159	ту же	3	2
160	и через	1	2
161	он может	2	2
162	видеть в	1	2
163	мы имеем	4	2
164	же как	6	2
165	с более	2	2
166	в которой	7	2
167	всего сказанного	2	2
168	но даже	1	2
169	даже самый	1	2
170	еще не	8	2
171	и памяти	3	2
172	что его	1	2
173	в различных	1	2
174	в чем	6	2
175	но не	10	2
176	одном и	3	2
177	том числе	1	2
178	после всего	1	2
179	относится к	4	2
180	отнюдь не	1	2
181	от до	1	2
182	стороны и	1	2
183	хотя и	3	2
184	но в	5	2
185	не приходится	1	2
186	он в	1	2
187	ее как	1	2
188	как он	1	2
189	что она	1	2
190	он не	7	2
191	например как	1	2
192	подобно тому	1	2
193	человека в	1	2
194	в каждом	3	2
195	они должны	1	2
196	в другом	2	2
197	нам остается	2	2
198	заключается в	7	2
199	с другими	2	2
200	процесса словесного	1	2
201	который по	1	2
202	только о	1	2
203	он и	1	2
204	восприятия и	3	2
205	что такое	3	2
206	могут не	2	2
207	не столько	1	2
208	знаем что	4	2
209	и значит	1	2
210	от его	1	2
211	действительность в	2	2
212	конкретную форму	1	2
213	которые в	4	2
214	начнем с	1	2
215	если бы	7	2
216	по себе	3	2
217	не менее	2	2
218	мышления в	5	2
219	тогда когда	6	2
220	к этим	1	2
221	не по	3	2
222	того чтобы	10	2
223	только не	3	2
224	а для	1	2
225	и весь	1	2
226	в сознании	4	2
227	в области	6	2
228	от того	10	2
229	и заключается	1	2
230	ли не	1	2
231	силу чего	4	2
232	отличается от	3	2
233	же самое	6	2
234	числе и	1	2
235	должны быть	1	2
236	что оно	7	2
237	они и	1	2
238	в самых	1	2
239	для того	8	2
240	что при	4	2
241	на это	1	2
242	только то	3	2
243	и может	1	2
244	мы наблюдаем	1	2
245	он сам	2	2
246	и даже	1	2
247	именно этого	1	2
248	из основных	1	2
249	на вопрос	2	2
250	сказанного выше	1	2
251	в пользу	2	2
252	обобщения в	1	2
253	может не	1	2
254	во всей	1	2
255	конце концов	1	2
256	значит что	1	2
257	но с	2	2
258	но то	1	2
259	с одной	1	2
260	у них	2	2
261	эти вопросы	1	2
262	вовсе не	1	2
263	образом не	1	2
264	одной стороны	1	2
265	или иной	1	2
266	до сих	3	2
267	как у	1	2
268	еще и	1	2
269	и образов	1	2
270	показывает что	7	2
271	естественно что	1	2
272	к сожалению	1	2
273	зависит от	3	2
274	и непосредственно	2	2
275	о чем	1	2
276	и том	2	2
277	что мы	11	2
278	не об	1	2
279	тому как	1	2
280	начиная с	1	2
281	из которых	1	2
282	самого себя	1	2
283	как например	1	2
284	сих пор	3	2
285	этом и	1	2
286	можно было	7	2
287	каждой из	2	2
288	ни одного	1	2
289	то о	1	2
290	в большей	1	2
291	в словесном	1	2
292	а в	2	2
293	в системе	3	2
294	в целях	1	2
295	а о	1	2
296	между ними	7	2
297	к его	2	2
298	в своих	3	2
299	явления в	1	2
300	этой точки	1	2
301	они не	4	2
302	лежат в	2	1
303	в сфере	12	1
304	научного и	2	1
305	начинается с	3	1
306	и без	1	1
307	выражения в	1	1
308	самом деле	2	1
309	все его	1	1
310	же по	1	1
311	оно может	1	1
312	что эти	1	1
313	и механически	1	1
314	не меньшим	1	1
315	что всякий	2	1
316	только понятия	1	1
317	неизбежно приводит	1	1
318	как мы	10	1
319	что если	2	1
320	путь для	2	1
321	вопрос о	5	1
322	нам в	1	1
323	меньшей мере	2	1
324	мы получаем	1	1
325	приходит к	2	1
326	из того	5	1
327	мы и	4	1
328	этом плане	1	1
329	не способен	1	1
330	сам по	1	1
331	основе этого	2	1
332	к общему	2	1
333	свою очередь	1	1
334	чем отличается	1	1
335	действительности можно	1	1
336	и то	4	1
337	развития системы	1	1
338	между собой	9	1
339	быть в	1	1
340	структуры в	3	1
341	по своему	2	1
342	а только	2	1
343	воздействие на	1	1
344	только тогда	4	1
345	ответ на	1	1
346	а и	2	1
347	уже как	1	1
348	себе и	2	1
349	старая психология	1	1
350	его развития	3	1
351	которые не	1	1
352	в известном	1	1
353	в истории	1	1
354	самое понятие	2	1
355	что во	1	1
356	оказывается не	2	1
357	опирается на	2	1
358	общего с	1	1
359	сразу и	1	1
360	этого развития	1	1
361	понимать в	1	1
362	кроме того	1	1
363	сознательное и	1	1
364	является тем	2	1
365	целый ряд	4	1
366	и наконец	2	1
367	сказал бы	1	1
368	ином отношении	1	1
369	не являются	2	1
370	связанный с	1	1
371	что этим	1	1
372	это определение	1	1
373	процесса при	1	1
374	то в	5	1
375	привести к	1	1
376	быть выражена	2	1
377	только два	1	1
378	сущности и	1	1
379	связи между	6	1
380	на то	4	1
381	если он	2	1
382	но на	2	1
383	говоря только	1	1
384	на его	3	1
385	относительно природы	1	1
386	как оно	3	1
387	их со	1	1
388	что должно	1	1
389	и еще	1	1
390	не значит	1	1
391	в понимании	1	1
392	как увидим	3	1
393	не как	1	1
394	понятий и	10	1
395	что еще	1	1
396	то как	1	1
397	удивительно поэтому	1	1
398	но вместе	1	1
399	уже не	1	1
400	на этом	4	1
401	из главнейших	1	1
402	с законами	1	1
403	одно и	1	1
404	кстати сказать	1	1
405	движение этого	1	1
406	этим самым	2	1
407	и характер	1	1
408	чего он	4	1
409	связанных с	1	1
410	входит в	1	1
411	те или	1	1
412	к анализу	3	1
413	этом смысле	2	1
414	что один	2	1
415	приходит в	1	1
416	и ошибок	1	1
417	в ином	3	1
418	роли и	1	1
419	и определяет	1	1
420	области не	1	1
421	с этой	2	1
422	как видно	1	1
423	этим и	1	1
424	которой он	1	1
425	частного в	2	1
426	несмотря на	2	1
427	смысле что	2	1
428	его теории	1	1
429	на этот	4	1
430	протекает в	1	1
431	обратимся к	1	1
432	понятия и	10	1
433	моментом в	2	1
434	в этих	2	1
435	в ходе	3	1
436	их он	1	1
437	взгляд на	1	1
438	он должен	4	1
439	иного типа	1	1
440	же направлении	2	1
441	и продолжается	1	1
442	значение для	3	1
443	и той	3	1
444	запоминание и	1	1
445	но он	2	1
446	друг другу	2	1
447	обращение к	1	1
448	так называемое	1	1
449	слова к	2	1
450	зрения и	1	1
451	мы встречаемся	1	1
452	не представляют	1	1
453	второго рода	1	1
454	что есть	1	1
455	теми или	1	1
456	с понятиями	1	1
457	как можно	1	1
458	что эта	2	1
459	еще до	1	1
460	с теми	1	1
461	мысли в	4	1
462	дело не	1	1
463	уже из	2	1
464	того как	5	1
465	необходимость для	1	1
466	что их	3	1
467	к изучению	1	1
468	время как	5	1
469	но только	2	1
470	не могло	2	1
471	может только	1	1
472	это с	1	1
473	мышления и	7	1
474	не имеет	6	1
475	о природе	2	1
476	казалось бы	2	1
477	наиболее полно	1	1
478	что самое	1	1
479	словесного выражения	1	1
480	развиваются как	1	1
481	видим что	1	1
482	от него	2	1
483	к типу	1	1
484	друг друга	4	1
485	с достаточной	2	1
486	только с	1	1
487	в основе	3	1
488	в каком	1	1
489	становится понятным	1	1
490	к таким	2	1
491	один раз	5	1
492	она помогает	1	1
493	самые факты	1	1
494	лежит в	3	1
495	об одном	2	1
496	содержание в	1	1
497	анализа и	1	1
498	является достаточным	1	1
499	установить в	2	1
500	бы он	1	1
501	не случайное	1	1
502	перейти к	2	1
503	опыта и	3	1
504	ничего общего	1	1
505	общих и	2	1
506	данной области	1	1
507	и это	1	1
508	своего развития	4	1
509	связи со	1	1
510	данном случае	1	1
511	один с	1	1
512	в понятиях	5	1
513	то время	6	1
514	так было	1	1
515	вопрос что	1	1
516	другой мы	1	1
517	это для	1	1
518	что у	2	1
519	мы только	1	1
520	невозможно и	1	1
521	только через	1	1
522	и ту	1	1
523	по аналогии	1	1
524	это настолько	1	1
525	остается только	1	1
526	по сравнению	15	1
527	но у	1	1
528	жизнь и	1	1
529	является в	1	1
530	силу того	5	1
531	короче говоря	1	1
532	для этого	2	1
533	по мере	3	1
534	это обычно	1	1
535	с ним	2	1
536	этих особенностей	1	1
537	а по	3	1
538	ситуации и	1	1
539	как особую	1	1
540	прямо и	3	1
541	и что	6	1
542	в глаза	1	1
543	после того	1	1
544	с того	3	1
545	для нас	2	1
546	этом заключается	2	1
547	аналогии с	1	1
548	с работы	1	1
549	знает что	1	1
550	развития не	1	1
551	доходит до	1	1
552	и во	1	1
553	или иными	1	1
554	на одном	2	1
555	и огромное	1	1
556	и осознает	1	1
557	даже для	1	1
558	не прав	1	1
559	в свете	5	1
560	всю сферу	1	1
561	мы хотим	1	1
562	в сферу	3	1
563	один путь	1	1
564	того чего	1	1
565	образом можно	1	1
566	которых она	1	1
567	в меньшей	2	1
568	но этим	1	1
569	эту задачу	1	1
570	как нечто	1	1
571	не имеющих	1	1
572	верно и	1	1
573	который в	1	1
574	эти определения	1	1
575	мы определили	1	1
576	между этими	4	1
577	сам собой	1	1
578	об их	1	1
579	но между	1	1
580	этой системе	1	1
581	есть в	3	1
582	конечно не	1	1
583	только на	2	1
584	его развитие	1	1
585	оно в	1	1
586	в виде	1	1
587	в начале	1	1
588	по законам	1	1
589	всех видов	1	1
590	этого процесса	2	1
591	или даже	1	1
592	в данной	1	1
593	и других	7	1
594	и сознания	1	1
595	его и	1	1
596	и из	1	1
597	ни в	1	1
598	в известной	1	1
599	к более	2	1
600	содержания и	1	1
601	полноту и	1	1
602	сами по	1	1
603	для правильного	1	1
604	не для	1	1
605	в состоянии	4	1
606	отношение к	7	1
607	но что	4	1
608	в систему	1	1
609	и развитии	1	1
610	еще ярче	1	1
611	тем что	8	1
612	в рамки	1	1
613	в более	1	1
614	себя это	1	1
615	встречаемся с	1	1
616	это положение	1	1
617	пошла в	1	1
618	без всякой	1	1
619	своих впечатлений	1	1
620	развития в	6	1
621	свою историю	1	1
622	все основания	1	1
623	имеет свой	1	1
624	что тот	1	1
625	он это	1	1
626	в свою	1	1
627	чем он	2	1
628	от общей	1	1
629	как же	1	1
630	своего собственного	2	1
631	силу но	1	1
632	связано с	3	1
633	процесс в	1	1
634	могут привести	1	1
635	материал в	1	1
636	в любой	2	1
637	и составляет	3	1
638	эту возможность	2	1
639	из наиболее	1	1
640	не означает	1	1
641	этой главы	1	1
642	наконец в	1	1
643	имеет своей	1	1
644	задач и	1	1
645	самого начала	7	1
646	обычно не	1	1
647	другие в	1	1
648	если не	1	1
649	очень часто	1	1
650	говорить только	1	1
651	долго и	1	1
652	может иметь	1	1
653	эта операция	1	1
654	ответить на	1	1
655	представить себе	3	1
656	относятся к	1	1
657	мы говорим	2	1
658	как в	3	1
659	и самые	1	1
660	в данном	2	1
661	сравнению с	14	1
662	в той	4	1
663	в логике	1	1
664	мыслей но	1	1
665	изучение этих	1	1
666	имеем дело	2	1
667	основные признаки	1	1
668	том смысле	2	1
669	их отношение	1	1
670	не хватает	2	1
671	чтобы ответить	1	1
672	и частного	2	1
673	этого факта	2	1
674	сейчас же	1	1
675	благодаря этому	1	1
676	возникают у	1	1
677	совершенно очевидно	3	1
678	но это	2	1
679	поэтому что	1	1
680	самое существенное	1	1
681	слова с	1	1
682	особенностей в	1	1
683	мы видим	7	1
684	в следующей	1	1
685	историю развития	1	1
686	форм и	2	1
687	не тождественны	1	1
688	к пониманию	1	1
689	него еще	1	1
690	происходит в	1	1
691	свете этих	1	1
692	по принципу	3	1
693	это как	1	1
694	не представляет	1	1
695	в каждой	4	1
696	решающую роль	1	1
697	и частных	1	1
698	внимание на	2	1
699	и все	5	1
700	той или	1	1
701	находится в	1	1
702	потому что	22	1
703	увидим ниже	2	1
704	и наоборот	1	1
705	исследования не	1	1
706	как показывает	7	1
707	хотя в	2	1
708	осознается как	1	1
709	но вот	1	1
710	еще в	2	1
711	дело с	2	1
712	из тех	1	1
713	это в	2	1
714	том или	1	1
715	совершенно не	1	1
716	это на	3	1
717	эти же	1	1
718	убедительность и	1	1
719	приблизительно в	1	1
720	есть и	1	1
721	есть то	1	1
722	в заключение	1	1
723	данными о	1	1
724	процесса с	1	1
725	при оценке	1	1
726	видим в	2	1
727	это было	1	1
728	и другие	2	1
729	весь процесс	1	1
730	это понятие	1	1
