N	2gram	Vinokur_Ku_3	Literetu
208	быть не	2	2
209	этом случае	4	2
210	в результате	3	2
211	хотя бы	9	2
212	же в	1	2
213	мне в	1	2
214	не говоря	2	2
215	не знает	2	2
216	поэтического письма	1	2
217	враг и	2	2
218	что ты	1	2
219	в свое	2	2
220	к этой	1	2
221	все что	1	2
222	том числе	2	2
223	знает как	1	1
224	отношения к	1	1
225	в движение	1	1
226	поэтической речи	1	1
227	это и	3	1
228	что слово	3	1
229	в первом	5	1
230	отношения между	4	1
231	если б	1	1
232	в строгом	1	1
233	повлечь за	1	1
234	должна быть	3	1
235	из всех	1	1
236	мы имеем	2	1
237	он знает	1	1
238	от культуры	1	1
239	как мы	5	1
240	на место	1	1
241	равной мере	1	1
242	нам о	2	1
243	к общему	1	1
244	я здесь	1	1
245	с большой	1	1
246	оказывается что	1	1
247	он сам	1	1
248	бы то	1	1
249	в чем	5	1
250	самом деле	14	1
251	то он	3	1
252	целом ряде	1	1
253	он пишет	2	1
254	отличие от	2	1
255	и будет	1	1
256	за пределы	2	1
257	относится к	2	1
258	которые не	1	1
259	и я	2	1
260	это самое	2	1
261	смысл этот	1	1
262	более чем	2	1
263	как в	4	1
264	этой точки	1	1
265	ср также	1	1
266	когда он	2	1
267	в круг	1	1
268	к числу	1	1
269	мною так	1	1
270	этой цели	1	1
271	за собой	1	1
272	для которого	2	1
273	в самом	13	1
274	и конечно	1	1
275	себе как	1	1
276	что это	3	1
277	ни один	1	1
278	все эти	7	1
279	сказано в	1	1
280	в известном	2	1
281	но он	1	1
282	и те	1	1
283	слово это	2	1
284	например как	1	1
285	пути с	1	1
286	в статье	2	1
287	ответственность за	4	1
288	а скорее	1	1
289	слова а	1	1
290	всех этих	1	1
291	с нашим	1	1
292	же это	2	1
293	обостренным вниманием	1	1
294	и вот	3	1
295	никак не	2	1
296	или иных	1	1
297	без исключения	1	1
298	от общего	1	1
299	таким образом	9	1
300	здесь мы	1	1
301	то ни	1	1
302	нам остается	1	1
303	только не	1	1
304	речь а	1	1
305	а по	1	1
306	на протяжении	2	1
307	с другими	2	1
308	искусства в	1	1
309	не хуже	1	1
310	это не	3	1
311	с неба	1	1
312	он есть	1	1
313	практически не	1	1
314	и единственным	1	1
315	против этой	1	1
316	культуры есть	1	1
317	далеко не	5	1
318	русской культуры	1	1
319	и следовало	1	1
320	в слове	4	1
321	мы видели	3	1
322	ведет к	1	1
323	от языка	2	1
324	и было	1	1
325	иначе говоря	2	1
326	в этих	2	1
327	ему как	1	1
328	а вот	2	1
329	и поскольку	1	1
330	в своей	4	1
331	поэтического творчества	1	1
332	и поэтикой	2	1
333	что до	1	1
334	в отличие	2	1
335	они умеют	1	1
336	от его	1	1
337	не считал	1	1
338	сам же	2	1
339	того кто	1	1
340	случае мы	1	1
341	например и	1	1
342	тому что	4	1
343	было все	1	1
344	дело как	1	1
345	что есть	2	1
346	в отношении	3	1
347	шла о	1	1
348	различие здесь	1	1
349	не противоречит	1	1
350	быть с	2	1
351	например не	1	1
352	не имеет	3	1
353	того как	7	1
354	к новым	2	1
355	есть путь	1	1
356	которых и	1	1
357	не могло	1	1
358	казалось бы	1	1
359	пролегает граница	1	1
360	до их	2	1
361	в форму	1	1
362	по своей	1	1
363	на себе	1	1
364	во всем	1	1
365	есть не	3	1
366	связи с	6	1
367	для другого	1	1
368	положение при	1	1
369	мы и	1	1
370	что на	3	1
371	за ними	1	1
372	сделать в	1	1
373	не станет	1	1
374	для наших	1	1
375	которых он	1	1
376	здесь я	1	1
377	не могут	5	1
378	это конечно	2	1
379	же самое	1	1
380	к тому	3	1
381	как для	1	1
382	в наши	1	1
383	приходит к	1	1
384	можно и	1	1
385	и о	4	1
386	но по	1	1
387	того чтобы	11	1
388	свою очередь	1	1
389	здесь не	2	1
390	на основе	1	1
391	в собственном	1	1
392	в особенности	2	1
393	только то	3	1
394	думаю что	1	1
395	культуры и	1	1
396	в пределах	2	1
397	приводит к	1	1
398	пока мы	2	1
399	читателя в	1	1
400	на том	2	1
401	же касается	1	1
402	можно было	11	1
403	каждого из	1	1
404	мог бы	2	1
405	как таковую	1	1
406	не стоит	1	1
407	мы в	1	1
408	с этого	1	1
409	в словах	1	1
410	нас и	1	1
411	в таком	4	1
412	сводится к	1	1
413	произведения как	1	1
414	вниманием к	1	1
415	искусства и	1	1
416	вот почему	1	1
417	вот и	1	1
418	о границах	1	1
419	при котором	2	1
420	но мы	2	1
421	одного из	1	1
422	после того	6	1
423	и просто	1	1
424	можно сказать	2	1
425	пор пока	4	1
426	что иначе	1	1
427	те или	1	1
428	лет а	1	1
429	что видно	1	1
430	во втором	1	1
431	и хорошо	1	1
432	речь шла	1	1
433	чем и	1	1
434	целого а	1	1
435	стихи и	1	1
436	и мы	1	1
437	но тут	1	1
438	тех пор	4	1
439	такая же	2	1
440	идет по	1	1
441	отливаются в	1	1
442	кстати сказать	1	1
443	таких моментов	1	1
444	которое мы	1	1
445	всей жизни	1	1
446	такой системе	1	1
447	в большом	1	1
448	что ж	1	1
449	всем многообразии	1	1
450	не можем	1	1
451	вопроса о	3	1
452	тем чтобы	2	1
453	не все	2	1
454	вообще может	1	1
455	а то	2	1
456	если судить	1	1
457	с какой	1	1
458	слова в	4	1
459	нас только	1	1
460	мы находим	3	1
461	чтобы она	1	1
462	не для	1	1
463	сама в	1	1
464	и продолжает	1	1
465	дело и	1	1
466	точно в	1	1
467	русский язык	4	1
468	до тех	4	1
469	образом не	2	1
470	на деле	1	1
471	рядом с	1	1
472	нет и	1	1
473	или иной	7	1
474	деле есть	1	1
475	души впрочем	1	1
476	вопреки всем	1	1
477	не просто	2	1
478	именно в	3	1
479	писателя и	1	1
480	и прежде	1	1
481	как же	3	1
482	еще и	2	1
483	а с	3	1
484	им хорошо	1	1
485	языка в	6	1
486	более того	1	1
487	порядка здесь	1	1
488	легко и	1	1
489	есть лишь	1	1
490	именно так	2	1
491	все время	1	1
492	подобного рода	2	1
493	а так	1	1
494	когда же	1	1
495	в ряду	3	1
496	не всегда	1	1
497	что мы	2	1
498	не об	1	1
499	для этой	1	1
500	писатель и	1	1
501	есть точка	1	1
502	эти слова	2	1
503	так же	2	1
504	и потому	1	1
505	мы говорим	4	1
506	дня и	1	1
507	действительной практике	1	1
508	со столь	1	1
509	наряду с	1	1
510	что же	5	1
511	в своем	4	1
512	в контексте	1	1
513	и газета	1	1
514	его в	2	1
515	и от	1	1
516	над языком	1	1
517	что выше	1	1
518	в смысле	1	1
519	и где	1	1
520	не мог	1	1
521	всего в	1	1
522	тех или	1	1
523	разумеется и	1	1
524	которое и	1	1
525	на самом	3	1
526	которая в	1	1
527	на память	1	1
528	об одном	1	1
529	совершенно иной	2	1
530	всего что	1	1
531	от него	1	1
532	как теперь	1	1
533	той или	5	1
534	этого рода	3	1
535	еще более	2	1
536	вот этот	1	1
537	теперь же	1	1
538	отношении к	1	1
539	нами не	1	1
540	нам не	1	1
541	быть сказано	1	1
542	только как	4	1
543	имеет ничего	1	1
544	а во	1	1
545	то здесь	2	1
546	в свою	1	1
547	к его	2	1
548	сказали бы	1	1
549	в последнем	1	1
550	именно к	1	1
551	культуры в	1	1
552	есть и	1	1
553	который в	1	1
554	занимает в	1	1
555	и эта	1	1
556	пушкин и	1	1
557	который не	1	1
558	к этому	1	1
559	русской литературы	1	1
560	они не	3	1
