N	2gram	Propp_Isto_3	Vladivir
117	в каком	1	4
118	то время	2	4
119	в дальнейшем	4	4
120	не с	2	4
121	она была	1	4
122	никак не	1	4
123	при помощи	3	4
124	от того	1	4
125	здесь в	1	4
126	говорит о	1	4
127	и все	3	4
128	как это	4	4
129	в течение	6	4
130	в основном	1	4
131	указать на	2	4
132	мы должны	7	4
133	есть и	5	4
134	точно так	2	4
135	же как	2	3
136	на самом	2	3
137	менее если	1	3
138	мы имеем	19	3
139	я не	3	3
140	с большим	5	3
141	здесь не	3	3
142	в чем	3	3
143	не все	6	3
144	независимо от	2	3
145	перед нами	1	3
146	и у	3	3
147	уже в	1	3
148	из этих	3	3
149	в нем	9	3
150	при этом	2	3
151	но все	2	3
152	свойств и	1	3
153	в качестве	2	3
154	это не	6	3
155	далеко не	3	3
156	не в	4	3
157	что этот	1	3
158	этих трех	1	3
159	отличается от	1	3
160	него как	1	3
161	если бы	6	3
162	находится в	4	3
163	к нему	5	3
164	что бы	1	3
165	говорит в	1	3
166	что здесь	6	3
167	как нечто	1	3
168	и тем	1	3
169	по этому	1	3
170	с одной	2	3
171	мы знаем	2	3
172	всяком случае	2	3
173	и только	1	3
174	человека и	1	3
175	даже не	2	3
176	в связи	3	3
177	мы видели	13	3
178	подобного рода	1	3
179	одной стороны	2	3
180	как бы	1	3
181	но для	1	3
182	и для	2	3
183	или не	2	3
184	же в	2	3
185	ее в	3	3
186	и эта	1	3
187	как на	1	3
188	в таком	1	3
189	во всяком	2	3
190	в этот	2	2
191	не хочет	1	2
192	не имеют	2	2
193	должна быть	1	2
194	и этот	1	2
195	и за	1	2
196	есть не	1	2
197	мы не	1	2
198	имеет свою	3	2
199	на эти	1	2
200	время как	2	2
201	не вполне	6	2
202	на себя	2	2
203	мы и	1	2
204	он сам	1	2
205	быть в	1	2
206	что его	1	2
207	данном случае	3	2
208	могло быть	3	2
209	но как	1	2
210	в сторону	2	2
211	к богу	1	2
212	себе и	2	2
213	есть просто	1	2
214	которые не	1	2
215	как говорит	1	2
216	общего с	1	2
217	с этим	8	2
218	и к	3	2
219	не очень	1	2
220	только то	1	2
221	в целом	3	2
222	так или	1	2
223	остановиться на	1	2
224	интересно что	1	2
225	говорить с	1	2
226	что она	5	2
227	не как	1	2
228	в силу	2	2
229	и по	1	2
230	же не	2	2
231	в другом	2	2
232	об этой	2	2
233	должен был	3	2
234	стоит на	3	2
235	в жизни	2	2
236	но уже	1	2
237	таком случае	1	2
238	в этих	11	2
239	к тем	1	2
240	можно найти	4	2
241	знаем что	2	2
242	свое существование	1	2
243	выше мы	3	2
244	и более	2	2
245	можно ли	3	2
246	как можно	1	2
247	она не	4	2
248	в разных	1	2
249	она должна	1	2
250	связи с	6	2
251	что на	4	2
252	нет ни	1	2
253	бы это	1	2
254	не существует	1	2
255	роль в	2	2
256	в мире	1	2
257	можно только	3	2
258	является в	1	2
259	и всякого	1	2
260	которая в	1	2
261	больше чем	1	2
262	что каждый	1	2
263	его в	3	2
264	нечто иное	1	2
265	видели выше	3	2
266	но тут	1	2
267	в каких	1	2
268	быть и	3	2
269	о двух	1	2
270	одной из	1	2
271	в согласии	1	2
272	и так	2	2
273	который в	1	2
274	мы будем	1	2
275	не можем	1	2
276	то и	6	2
277	в нашей	1	2
278	в начале	1	2
279	а то	2	2
280	из них	7	2
281	себе в	2	2
282	могло бы	1	2
283	мы находим	1	2
284	здесь и	2	2
285	друг друга	6	2
286	только с	1	2
287	заметить что	1	2
288	и вместе	1	2
289	мы сейчас	2	2
290	же деле	1	2
291	со стороны	3	2
292	или иначе	1	2
293	который был	2	2
294	только к	1	2
295	самом же	1	2
296	которых мы	1	2
297	что мы	1	2
298	как не	1	2
299	нет ничего	2	2
300	согласии с	1	2
301	к своему	1	2
302	а если	3	2
303	стороны и	3	2
304	с этой	1	2
305	на одной	2	2
306	в книге	1	2
307	то не	2	2
308	но когда	1	2
309	все они	1	2
310	на более	1	2
311	другой стороны	7	2
312	но можно	1	2
313	совершенно не	2	2
314	из этого	1	2
315	но еще	1	2
316	к этой	1	2
317	к этому	7	2
318	за ее	1	1
319	пор не	1	1
320	также что	1	1
321	например в	2	1
322	рассматривается как	1	1
323	начинается с	1	1
324	близкими к	1	1
325	мы здесь	4	1
326	и умер	1	1
327	сын и	1	1
328	это и	1	1
329	и есть	2	1
330	не признает	1	1
331	все те	1	1
332	из всех	1	1
333	и была	1	1
334	вместе в	1	1
335	вот эту	1	1
336	от своих	2	1
337	но она	2	1
338	что иное	3	1
339	принадлежит к	1	1
340	представление о	3	1
341	о наличии	1	1
342	подробное изучение	1	1
343	и совсем	1	1
344	иное как	3	1
345	то мы	2	1
346	к которой	1	1
347	в новом	1	1
348	некоторые черты	1	1
349	от такого	1	1
350	можно дать	1	1
351	нет и	1	1
352	что они	8	1
353	к сожалению	1	1
354	относится к	2	1
355	касается самой	1	1
356	трудно сказать	1	1
357	это одно	1	1
358	как в	2	1
359	что всякая	1	1
360	что по	2	1
361	он их	1	1
362	ясно и	1	1
363	еще на	1	1
364	он в	1	1
365	бы не	1	1
366	которые в	1	1
367	человек не	1	1
368	больше всего	1	1
369	перестает быть	1	1
370	уже видели	3	1
371	в первую	1	1
372	ничего специфически	1	1
373	что еще	2	1
374	прочим и	1	1
375	в корне	1	1
376	и вот	2	1
377	считать ее	1	1
378	их в	3	1
379	в плане	1	1
380	его от	1	1
381	смысле как	1	1
382	для времени	1	1
383	его не	3	1
384	на все	2	1
385	на этой	1	1
386	заключается в	1	1
387	в учение	1	1
388	уже знаем	2	1
389	но их	1	1
390	с начала	1	1
391	после этого	2	1
392	в них	6	1
393	все равно	3	1
394	не всегда	4	1
395	которой он	1	1
396	нигде не	1	1
397	оно имеет	1	1
398	в один	1	1
399	что собственно	1	1
400	во время	6	1
401	и их	1	1
402	в такой	1	1
403	просто в	1	1
404	она в	1	1
405	что вся	1	1
406	в которых	2	1
407	не исчерпывается	1	1
408	должны были	3	1
409	мы теперь	1	1
410	наконец если	3	1
411	не раз	2	1
412	не будем	3	1
413	образом и	2	1
414	но он	4	1
415	земле и	1	1
416	его без	1	1
417	оба они	1	1
418	друг другу	2	1
419	имеем не	3	1
420	своих признаков	1	1
421	надо сказать	1	1
422	только те	1	1
423	войти в	1	1
424	говорит не	1	1
425	на всю	1	1
426	не противоречие	1	1
427	этой работы	1	1
428	же мы	1	1
429	случае мы	1	1
430	сам он	1	1
431	находит что	2	1
432	самого начала	1	1
433	считает что	1	1
434	одна из	2	1
435	на себе	1	1
436	но вместе	1	1
437	было у	1	1
438	это еще	2	1
439	для всего	1	1
440	то чего	1	1
441	это мы	1	1
442	если кто	1	1
443	того как	1	1
444	это то	1	1
445	очень мало	1	1
446	предполагать что	1	1
447	ему и	1	1
448	буквальном смысле	1	1
449	достаточно указать	1	1
450	до того	1	1
451	как будто	2	1
452	ли это	2	1
453	есть у	2	1
454	очень часто	3	1
455	начиная с	1	1
456	его за	1	1
457	и другим	1	1
458	за что	1	1
459	указывает на	1	1
460	было уже	1	1
461	все еще	6	1
462	так просто	1	1
463	отношении он	1	1
464	что при	1	1
465	не единственный	3	1
466	и он	2	1
467	с ее	1	1
468	в ее	1	1
469	здесь также	1	1
470	в буквальном	1	1
471	только не	2	1
472	в себя	1	1
473	с самого	1	1
474	так в	6	1
475	вопрос что	1	1
476	и сам	1	1
477	это можно	1	1
478	ясно что	1	1
479	и мертвые	1	1
480	это вовсе	1	1
481	или той	1	1
482	его совершенно	1	1
483	образом этот	1	1
484	не имели	1	1
485	о ней	2	1
486	в известных	1	1
487	и должно	1	1
488	и поэтому	1	1
489	другими словами	1	1
490	одного из	2	1
491	с того	2	1
492	можно сказать	2	1
493	ли она	1	1
494	помощи которых	1	1
495	известно из	1	1
496	входил в	1	1
497	которой мы	1	1
498	по разным	1	1
499	кто в	1	1
500	которую в	2	1
501	в свете	5	1
502	если это	3	1
503	и она	3	1
504	а она	2	1
505	видим что	4	1
506	же можно	2	1
507	тех пор	1	1
508	важный для	1	1
509	своему собственному	1	1
510	один из	5	1
511	мы видим	8	1
512	смысле и	1	1
513	с появлением	4	1
514	не ставит	1	1
515	как нет	1	1
516	в человека	2	1
517	бы его	1	1
518	к отцу	2	1
519	для нее	2	1
520	говорит только	1	1
521	это слишком	1	1
522	не то	1	1
523	самом деле	1	1
524	конечно не	1	1
525	своей целью	1	1
526	эти черты	1	1
527	вернуться к	1	1
528	тем чтобы	1	1
529	него и	2	1
530	этому вопросу	1	1
531	не дает	2	1
532	собой на	1	1
533	за ним	3	1
534	эти два	3	1
535	тогда в	1	1
536	богов и	1	1
537	этим же	2	1
538	этого он	1	1
539	представляют собой	4	1
540	и др	2	1
541	возможно что	6	1
542	другого и	1	1
543	до сих	5	1
544	будем здесь	2	1
545	она всегда	1	1
546	всего эта	1	1
547	однако что	3	1
548	что человек	1	1
549	потом в	2	1
550	и прежде	1	1
551	есть представление	1	1
552	во второй	1	1
553	такое же	1	1
554	образом эта	1	1
555	себя и	1	1
556	на которых	1	1
557	в немецких	2	1
558	к более	2	1
559	вопрос почему	1	1
560	в некоторых	5	1
561	бы для	1	1
562	и возвращается	2	1
563	на этот	1	1
564	здесь дело	2	1
565	она является	1	1
566	ниже в	1	1
567	именно так	2	1
568	обращение с	1	1
569	а так	1	1
570	о чем	1	1
571	живые и	1	1
572	становится ясным	1	1
573	которого она	1	1
574	уже давно	2	1
575	в частности	5	1
576	для них	3	1
577	ли было	1	1
578	какая же	1	1
579	не свою	1	1
580	можно будет	1	1
581	состояла в	1	1
582	его на	2	1
583	по своему	1	1
584	к жизни	2	1
585	есть на	1	1
586	на эту	1	1
587	его работе	1	1
588	но этот	2	1
589	в тех	2	1
590	с тех	1	1
591	кто из	1	1
592	то к	1	1
593	этим мы	1	1
594	исходя из	1	1
595	в состоянии	1	1
596	том смысле	1	1
597	не создает	1	1
598	этого слова	1	1
599	этом случае	5	1
600	в использовании	1	1
601	сих пор	5	1
602	своей жизни	1	1
603	только для	1	1
604	каждое из	1	1
605	все это	1	1
606	видно что	2	1
607	не видно	3	1
608	здесь входить	1	1
609	формы с	2	1
610	мы найдем	2	1
611	уже на	1	1
612	тем и	1	1
613	на небе	1	1
614	еще более	2	1
615	они имеют	1	1
616	ее то	1	1
617	словесное выражение	1	1
618	в свою	4	1
619	утверждать что	2	1
620	с ней	6	1
621	состоит из	1	1
622	уже только	2	1
623	является и	1	1
624	не что	3	1
625	ко всему	1	1
626	чтобы он	1	1
627	можно наблюдать	1	1
628	если она	1	1
629	жизни и	2	1
630	но эти	1	1
631	правда все	1	1
632	и другие	4	1
633	том числе	1	1
634	все что	3	1
635	этой точки	1	1
636	они не	4	1
