N	2gram	Bakhtin_Pr_1	formyVre
615	между тем	5	1
616	по типу	1	1
617	и положительное	1	1
618	в собственно	1	1
619	человека из	4	1
620	существенную роль	1	1
621	говорит он	8	1
622	тем менее	1	1
623	он по	1	1
624	непосредственно в	2	1
625	что весь	1	1
626	представления о	1	1
627	новое видение	1	1
628	и следовательно	1	1
629	которой в	1	1
630	содержания но	1	1
631	он что	1	1
632	по своей	1	1
633	толстой например	1	1
634	и одновременно	3	1
635	романа и	4	1
636	мы увидим	1	1
637	что даже	1	1
638	ли он	2	1
639	лишь на	2	1
640	для себя	2	1
641	и является	1	1
642	его жизнь	2	1
643	целого и	1	1
644	должен быть	1	1
645	поэтому и	2	1
646	всех его	1	1
647	он действует	1	1
648	самом и	3	1
649	здесь с	3	1
650	по этому	2	1
651	которые так	1	1
652	времени как	1	1
653	именно на	2	1
654	себя в	3	1
655	одновременно он	1	1
656	у героев	1	1
657	есть в	3	1
658	за немногими	1	1
659	не можем	1	1
660	то и	2	1
661	как этот	1	1
662	является не	3	1
663	этому вопросу	1	1
664	здесь же	1	1
665	участие в	1	1
666	менее всего	4	1
667	был бы	5	1
668	самому и	1	1
669	ведь это	2	1
670	содержание романа	1	1
671	бытия и	1	1
672	своем существе	1	1
673	другом в	1	1
674	как такового	1	1
675	быть по	1	1
676	ее на	1	1
677	того в	1	1
678	у шекспира	1	1
679	котором в	1	1
680	не нарушает	2	1
681	и неожиданные	1	1
682	его позицию	1	1
683	и стремление	1	1
684	со всем	1	1
685	выходит за	2	1
686	этой проблемы	1	1
687	точек зрения	3	1
688	на ее	1	1
689	длинный ряд	1	1
690	характерно для	1	1
691	бытия в	1	1
692	личной жизни	1	1
693	в отличие	2	1
694	широте и	1	1
695	что не	1	1
696	позиция автора	1	1
697	по нескольку	1	1
698	становится человеком	1	1
699	на этот	2	1
700	ничем не	1	1
701	более того	3	1
702	другой стороны	2	1
703	его как	5	1
704	в руках	1	1
705	дух и	1	1
706	одну из	1	1
707	для их	1	1
708	него не	2	1
709	под влиянием	1	1
710	несмотря на	6	1
711	но как	3	1
712	существу может	1	1
713	своей книги	1	1
714	своеобразие его	1	1
715	для самого	2	1
716	и жажда	1	1
717	романного жанра	1	1
718	действие романа	2	1
719	в динамический	1	1
720	генетический анализ	1	1
721	хозяин дома	1	1
722	мгновения и	1	1
723	эту метафору	1	1
724	не знал	1	1
725	и глубоко	1	1
726	в изображении	2	1
727	сравнению с	1	1
728	и будущему	1	1
729	лежат в	1	1
730	есть на	1	1
731	романа он	2	1
732	в тех	1	1
733	быть только	1	1
734	со всею	3	1
735	да и	2	1
736	него при	1	1
737	в человеческом	1	1
738	и яркой	1	1
739	распадается на	1	1
740	дело здесь	1	1
741	мира с	1	1
742	жизни где	1	1
743	этого слова	2	1
744	благодаря этому	2	1
745	в условиях	2	1
746	из него	1	1
747	и тогда	1	1
748	что должно	1	1
749	рассматривать как	1	1
750	например у	1	1
751	их сам	1	1
752	это уже	1	1
753	даже там	1	1
754	он видел	1	1
755	его борьба	1	1
756	для такого	1	1
757	бы как	1	1
758	должны быть	1	1
759	формы и	1	1
760	войти в	1	1
761	в результате	4	1
762	иного рода	1	1
763	всеми своими	2	1
764	лишь как	5	1
765	бы в	3	1
766	всякого рода	1	1
767	своих героев	3	1
768	поэтому все	1	1
769	конце концов	4	1
770	переносится в	1	1
771	действительной жизни	1	1
772	его романом	1	1
773	настоящим и	1	1
774	хотя в	1	1
775	романа мы	1	1
776	самосознание и	3	1
777	не являются	1	1
778	речь о	1	1
779	значит конечно	2	1
780	и сила	1	1
781	и широко	1	1
782	романный жанр	1	1
783	прошлое или	1	1
784	от всех	1	1
785	котором я	1	1
786	совершенно не	1	1
787	мир но	1	1
788	прошлому и	1	1
789	мы считаем	1	1
790	ко всему	1	1
791	что действие	1	1
792	лишает их	1	1
793	на своем	1	1
794	исключительное значение	1	1
795	самосознания и	1	1
796	для создания	3	1
797	внутреннего человека	1	1
798	по поводу	1	1
799	весомости и	1	1
800	этой точки	1	1
801	они не	3	1
