N	2gram	Vinokur_Ku_3	Istorich
245	то ни	1	2
246	эти факты	1	2
247	а по	1	2
248	при помощи	1	2
249	и мы	1	2
250	и тем	6	2
251	стоит на	1	2
252	мы видели	3	2
253	здесь можно	5	2
254	ведет к	1	2
255	должно быть	7	2
256	для него	1	2
257	но если	3	2
258	что такое	4	2
259	в такой	1	2
260	на первых	1	2
261	в отличие	2	2
262	только для	2	2
263	есть еще	1	2
264	однако в	2	2
265	в таких	2	2
266	как о	3	2
267	в русской	1	2
268	тогда когда	4	2
269	так чтобы	1	2
270	можно видеть	2	2
271	по своей	1	2
272	не по	3	2
273	только с	1	2
274	такие случаи	1	2
275	не могут	5	2
276	всего в	1	2
277	в области	14	2
278	не есть	3	2
279	отказаться от	1	2
280	на это	1	2
281	поставить вопрос	1	2
282	на вопрос	3	2
283	в ее	4	2
284	приводит к	1	2
285	уяснить себе	1	2
286	ясно что	4	2
287	мы в	1	2
288	ничего не	6	2
289	о нем	1	2
290	но мы	2	2
291	в пользу	1	2
292	не выходит	1	2
293	нас в	3	2
294	между тем	4	2
295	первых порах	1	2
296	этому поводу	1	2
297	в конечном	1	2
298	и только	3	2
299	в свете	2	2
300	но так	1	2
301	сделать это	1	2
302	тот же	6	2
303	одной из	1	2
304	отказ от	1	2
305	по этому	1	2
306	именно на	2	2
307	видеть что	1	2
308	то и	2	2
309	здесь же	1	2
310	в данной	3	2
311	был бы	3	2
312	не так	3	2
313	никто не	1	2
314	вовсе не	5	2
315	само по	1	2
316	как раз	4	2
317	были бы	4	2
318	в особенности	2	2
319	со стороны	1	2
320	которые можно	2	2
321	еще и	2	2
322	а с	3	2
323	один и	2	2
324	что не	4	2
325	в некоторых	2	2
326	связано с	1	2
327	на этот	2	2
328	основной вопрос	1	2
329	не означает	2	2
330	зависит от	1	2
331	и составляют	1	2
332	xix века	3	2
333	конечно не	2	2
334	как бы	5	2
335	именно так	2	2
336	рассматривать как	1	2
337	это явление	1	2
338	вопрос в	2	2
339	и часто	1	2
340	лучше всего	1	2
341	и от	1	2
342	от степени	1	2
343	всякого рода	5	2
344	не дает	2	2
345	две формы	1	2
346	между ними	1	2
347	в рамках	5	2
348	то здесь	2	2
349	же относится	1	2
350	самое что	1	2
351	в виде	1	2
352	в частности	2	2
353	к этому	1	2
354	не зависит	1	1
355	но вернемся	1	1
356	можно говорить	10	1
357	также что	2	1
358	речь идет	3	1
359	отношении они	1	1
360	связана с	1	1
361	и то	1	1
362	не связаны	1	1
363	на самом	3	1
364	тех же	4	1
365	это и	3	1
366	и есть	5	1
367	тем же	2	1
368	впечатление что	1	1
369	в первом	5	1
370	ту же	1	1
371	те же	7	1
372	противном случае	1	1
373	значение но	1	1
374	уже по	1	1
375	форма его	1	1
376	есть не	3	1
377	к нашей	2	1
378	из всего	2	1
379	обратимся к	1	1
380	повседневной жизни	1	1
381	себе как	1	1
382	ответить на	2	1
383	или с	1	1
384	память о	1	1
385	говорить о	6	1
386	на себя	2	1
387	в полной	1	1
388	роль с	1	1
389	же что	1	1
390	самое последнее	1	1
391	связи со	1	1
392	стоят на	1	1
393	время в	3	1
394	иногда бывает	1	1
395	следующее заключение	1	1
396	иных случаях	1	1
397	но как	3	1
398	в сторону	1	1
399	только тогда	4	1
400	совершенно ясно	2	1
401	тут же	1	1
402	или иное	2	1
403	важности этого	1	1
404	между словом	1	1
405	данный вопрос	1	1
406	и изучаться	1	1
407	далее следует	2	1
408	отнюдь не	3	1
409	и я	2	1
410	нас прежде	1	1
411	метод и	1	1
412	будут здесь	1	1
413	независимо от	5	1
414	что именно	3	1
415	поскольку они	1	1
416	дает нам	2	1
417	учет все	1	1
418	что как	3	1
419	словом в	1	1
420	помнить что	1	1
421	в противном	1	1
422	это отнюдь	1	1
423	целый ряд	4	1
424	вопросом о	4	1
425	считать не	1	1
426	и к	3	1
427	имеет в	2	1
428	каким-то образом	1	1
429	в противоположность	1	1
430	этой цели	1	1
431	то в	3	1
432	со своей	1	1
433	еще на	2	1
434	оттого что	1	1
435	в которой	1	1
436	мы получаем	1	1
437	образом и	1	1
438	в нашем	7	1
439	бы не	3	1
440	из этих	5	1
441	одном случае	1	1
442	когда будет	1	1
443	может считаться	1	1
444	выше было	1	1
445	е с	1	1
446	но он	1	1
447	тому же	3	1
448	это потому	1	1
449	духовной культуры	1	1
450	и таких	1	1
451	после этого	1	1
452	так сказать	2	1
453	от которого	1	1
454	что сказать	1	1
455	том какие	1	1
456	или иному	1	1
457	он язык	1	1
458	переходит от	1	1
459	есть один	1	1
460	сказал что	1	1
461	у читателя	1	1
462	не исчерпывает	2	1
463	его от	1	1
464	и говорить	2	1
465	и будет	1	1
466	собственно говоря	1	1
467	является не	1	1
468	или иных	1	1
469	в основу	1	1
470	вполне возможен	1	1
471	раз из	1	1
472	культуры но	1	1
473	главным образом	2	1
474	же касается	1	1
475	том случае	4	1
476	как указано	1	1
477	с целью	2	1
478	того или	3	1
479	подходит к	1	1
480	ответственность за	4	1
481	дело здесь	1	1
482	известно что	1	1
483	на вопросе	1	1
484	этом смысле	1	1
485	чаще всего	1	1
486	для достижения	1	1
487	вводит в	1	1
488	дело идет	1	1
489	также найдем	1	1
490	этого не	1	1
491	и уже	1	1
492	для чего	1	1
493	как должен	1	1
494	или три	1	1
495	спокойно и	1	1
496	чем в	2	1
497	не мог	1	1
498	правда часто	1	1
499	в японии	1	1
500	не значит	5	1
501	в эту	1	1
502	в понимании	1	1
503	в своей	4	1
504	тяжести всей	1	1
505	как некую	1	1
506	заключение в	1	1
507	лежат в	1	1
508	а наоборот	1	1
509	центр тяжести	1	1
510	наших дней	1	1
511	бы к	1	1
512	она в	1	1
513	представление о	1	1
514	оказывается что	1	1
515	они уже	1	1
516	в которых	3	1
517	от его	1	1
518	всякий раз	1	1
519	только вторая	1	1
520	одном из	1	1
521	ненужными и	1	1
522	силу того	1	1
523	бы так	1	1
524	нам в	1	1
525	друг другу	1	1
526	совершенно иной	2	1
527	ее так	1	1
528	и наоборот	1	1
529	быть не	2	1
530	силы которые	1	1
531	случае мы	1	1
532	нас к	2	1
533	тому что	4	1
534	задачи и	1	1
535	из связи	1	1
536	уже выше	5	1
537	в отношении	3	1
538	предупредить что	1	1
539	а отсюда	1	1
540	данной связи	2	1
541	как можно	1	1
542	культурной жизни	1	1
543	она не	3	1
544	мало того	1	1
545	ее с	1	1
546	в самых	1	1
547	о них	4	1
548	аргументом в	1	1
549	того чтобы	11	1
550	это еще	2	1
551	можно получить	1	1
552	если ему	1	1
553	так много	1	1
554	о природе	1	1
555	это проблема	1	1
556	пример из	1	1
557	именно с	1	1
558	бывает как	1	1
559	на себе	1	1
560	заметить что	1	1
561	нам важно	1	1
562	знают что	1	1
563	можно рассматривать	2	1
564	что речь	1	1
565	культуры народа	1	1
566	кроме того	2	1
567	идет именно	1	1
568	в каком	3	1
569	том отношении	2	1
570	специального исследования	1	1
571	у нас	10	1
572	на учет	1	1
573	от их	1	1
574	а во-вторых	2	1
575	такими словами	1	1
576	форме не	1	1
577	чрезвычайно важно	1	1
578	такая точка	1	1
579	тогда и	1	1
580	него так	1	1
581	ли не	1	1
582	одно только	2	1
583	форме а	1	1
584	а что	2	1
585	нельзя было	1	1
586	всего что	1	1
587	под историей	1	1
588	от которой	1	1
589	речи эта	2	1
590	данной области	1	1
591	значение это	1	1
592	области конкретной	1	1
593	приходит к	1	1
594	взгляд не	1	1
595	но по	1	1
596	в виду	8	1
597	говоря уже	2	1
598	каждой из	2	1
599	но тоже	1	1
600	последнее время	1	1
601	можно установить	1	1
602	нет никакой	1	1
603	речь есть	1	1
604	только то	3	1
605	или для	1	1
606	словом и	1	1
607	примеров можно	2	1
608	слова а	1	1
609	на том	2	1
610	вышла из	1	1
611	слово есть	3	1
612	не трудно	3	1
613	здесь как	2	1
614	общения с	1	1
615	в строгой	1	1
616	уже на	1	1
617	труднее чем	1	1
618	можно только	1	1
619	имеется в	1	1
620	высокой ступени	1	1
621	таких примеров	1	1
622	но здесь	1	1
623	подобными вопросами	1	1
624	связаны и	1	1
625	но вопросы	1	1
626	сводится к	1	1
627	именно потому	1	1
628	эта будет	1	1
629	а также	4	1
630	так оно	1	1
631	другом месте	1	1
632	в самой	1	1
633	внимание на	2	1
634	при котором	2	1
635	никак не	2	1
636	что существуют	1	1
637	после того	6	1
638	может не	1	1
639	с соответствующими	1	1
640	на точку	2	1
641	путь к	2	1
642	которой мы	1	1
643	тем или	1	1
644	к особой	1	1
645	которого оно	1	1
646	но дело	1	1
647	и хорошо	1	1
648	в языке	7	1
649	них в	1	1
650	себе задачей	1	1
651	также в	1	1
652	и об	2	1
653	с вопросом	2	1
654	но с	1	1
655	и вопрос	2	1
656	такая же	2	1
657	идет по	1	1
658	этого можно	1	1
659	проникнуть в	1	1
660	в происхождении	1	1
661	труд и	1	1
662	и так	1	1
663	согласно которой	1	1
664	в самое	1	1
665	который в	1	1
666	самые разнообразные	1	1
667	и ее	1	1
668	язык а	1	1
669	на своем	1	1
670	пользуется этой	1	1
671	с какой	1	1
672	вот почему	1	1
673	же и	1	1
674	к работе	1	1
675	оказывается в	1	1
676	своего рода	2	1
677	которых можно	1	1
678	потому в	2	1
679	или пределах	1	1
680	за ним	1	1
681	же к	1	1
682	это сближение	1	1
683	числу таких	1	1
684	слова в	4	1
685	иначе как	1	1
686	и со	1	1
687	т п	41	1
688	случае когда	3	1
689	случаи в	1	1
690	мы рассмотрели	1	1
691	с этими	1	1
692	но что	1	1
693	представления которые	1	1
694	каждый из	1	1
695	ставит себе	3	1
696	так то	2	1
697	также все	1	1
698	они будут	1	1
699	отношении что	1	1
700	для того	12	1
701	но она	1	1
702	е если	1	1
703	еще ничего	1	1
704	этой задачи	1	1
705	это будет	1	1
706	из приведенных	1	1
707	делается это	1	1
708	возможно что	1	1
709	этих границ	1	1
710	на примере	1	1
711	культуры чем	1	1
712	их от	1	1
713	которых мы	1	1
714	что связь	1	1
715	и несколько	1	1
716	однако что	4	1
717	что для	1	1
718	идет только	1	1
719	обратиться к	1	1
720	естественно что	3	1
721	не было	4	1
722	материал в	1	1
723	может ли	1	1
724	состоит из	1	1
725	его по	1	1
726	подобного рода	2	1
727	вопросе о	2	1
728	а так	1	1
729	могут служить	1	1
730	для этой	1	1
731	тому как	2	1
732	если это	2	1
733	что эти	2	1
734	может иметь	3	1
735	уже о	2	1
736	что во	1	1
737	составляют предмет	2	1
738	в иных	1	1
739	можно отметить	1	1
740	так мы	1	1
741	к жизни	1	1
742	а если	1	1
743	он будет	2	1
744	короче и	1	1
745	смысле этого	2	1
746	или иного	3	1
747	предмет нашего	1	1
748	именно о	1	1
749	как нельзя	2	1
750	получает свое	1	1
751	тех пор	4	1
752	и более	3	1
753	здесь идет	2	1
754	указанием на	1	1
755	этого слова	4	1
756	так нет	1	1
757	действительности не	1	1
758	этом случае	4	1
759	чрезвычайно важный	1	1
760	из ряда	2	1
761	что изучать	1	1
762	тому или	1	1
763	с большой	1	1
764	это сделано	1	1
765	использован в	1	1
766	такое изучение	3	1
767	однако хотя	1	1
768	эту сторону	2	1
769	она знает	1	1
770	на время	1	1
771	она может	2	1
772	об отношении	1	1
773	котором он	1	1
774	это можно	1	1
775	в результате	3	1
776	формах и	1	1
777	которая в	1	1
778	чтобы понять	2	1
779	хотя и	5	1
780	совершенно иное	1	1
781	бы ему	1	1
782	здесь я	1	1
783	или иным	2	1
784	и вызывает	1	1
785	что делать	1	1
786	то не	2	1
787	у них	1	1
788	имеют свои	1	1
789	или нет	1	1
790	первое что	1	1
791	в большей	2	1
792	пришлось бы	1	1
793	тех или	1	1
794	себе ничего	1	1
795	есть продукт	1	1
796	лежит в	1	1
797	за этим	1	1
798	нами не	1	1
799	несмотря на	1	1
800	до тех	4	1
801	же на	1	1
802	именно здесь	1	1
803	не говоря	2	1
804	только как	4	1
805	для каждой	2	1
806	лишь тогда	1	1
807	совершенно не	5	1
808	равно как	2	1
809	сколько угодно	1	1
810	по одному	1	1
811	первом случае	2	1
812	что ты	1	1
813	только о	2	1
814	к числу	1	1
815	эти слова	2	1
816	таким же	1	1
817	об этих	1	1
818	уже есть	1	1
819	а может	1	1
820	к этой	1	1
821	во всяком	2	1
822	слова оказывается	1	1
823	это понятие	1	1
824	это более	1	1
