N	2gram	Vygotskiy__5	EvropaiE
116	и к	2	3
117	представляет собой	7	3
118	в известном	8	3
119	но на	1	3
120	вообще не	4	3
121	мы можем	6	3
122	не дает	2	3
123	этом смысле	1	3
124	и тем	3	3
125	в них	2	3
126	с тем	3	3
127	мы видели	3	3
128	во второй	2	3
129	она в	1	3
130	никогда не	5	3
131	потому что	21	3
132	уже и	1	3
133	в будущем	1	3
134	с другом	7	3
135	по нашему	1	3
136	можно было	5	3
137	о том	8	3
138	место в	1	3
139	что и	3	3
140	и только	1	3
141	известном смысле	7	3
142	всяком случае	1	3
143	этот факт	1	3
144	различия в	1	3
145	из них	2	3
146	очевидно что	2	3
147	потребность в	4	3
148	в известной	3	3
149	в прошлом	1	3
150	к ним	2	3
151	тем что	5	3
152	этом отношении	5	3
153	и прежде	1	3
154	в свою	4	3
155	говорит о	3	3
156	там где	1	3
157	ни на	2	3
158	в данном	1	3
159	применении к	1	3
160	друг с	7	3
161	не является	5	3
162	известной степени	1	3
163	и для	1	3
164	и от	2	3
165	в результате	4	3
166	не более	1	3
167	в психологии	1	3
168	это так	1	3
169	ее в	3	3
170	как на	3	3
171	во всяком	2	3
172	и наиболее	1	2
173	и то	4	2
174	что эти	2	2
175	должна быть	5	2
176	есть не	2	2
177	что если	4	2
178	из того	11	2
179	и эмпирическое	1	2
180	не нужно	1	2
181	между собой	13	2
182	он сам	1	2
183	а тем	2	2
184	но как	3	2
185	точка зрения	8	2
186	друг от	4	2
187	которые они	1	2
188	в истории	2	2
189	более чем	1	2
190	его на	2	2
191	с этим	3	2
192	целый ряд	1	2
193	и как	3	2
194	что это	1	2
195	чем больше	1	2
196	чем на	1	2
197	в этой	6	2
198	что к	1	2
199	в случае	2	2
200	главным образом	1	2
201	он не	8	2
202	отношений между	2	2
203	в силу	10	2
204	их из	2	2
205	таким образом	19	2
206	поскольку она	1	2
207	это значит	5	2
208	и с	3	2
209	заключается в	5	2
210	сказывается в	2	2
211	нас к	3	2
212	в своих	2	2
213	в развитии	28	2
214	иначе говоря	1	2
215	такой же	4	2
216	и того	3	2
217	в этих	3	2
218	в котором	2	2
219	представление о	1	2
220	или вернее	1	2
221	и более	3	2
222	тому чтобы	4	2
223	тем меньше	1	2
224	она не	1	2
225	тогда когда	5	2
226	по своей	3	2
227	как будто	2	2
228	именно потому	2	2
229	что на	1	2
230	не могут	4	2
231	могут быть	4	2
232	случаях когда	1	2
233	только одно	1	2
234	имеет место	2	2
235	но по	1	2
236	которого мы	1	2
237	от друга	4	2
238	свою очередь	3	2
239	на основе	2	2
240	мог бы	1	2
241	по сравнению	5	2
242	ценность в	1	2
243	если бы	8	2
244	и поэтому	2	2
245	и что	12	2
246	и во	1	2
247	к нему	3	2
248	ее от	1	2
249	во втором	1	2
250	в его	11	2
251	мы должны	8	2
252	в сферу	1	2
253	эти последние	1	2
254	но с	2	2
255	этот вопрос	6	2
256	в какой	6	2
257	есть в	1	2
258	не можем	1	2
259	если в	3	2
260	при помощи	1	2
261	и других	1	2
262	в одном	3	2
263	меньше чем	1	2
264	значение только	1	2
265	в других	1	2
266	влияние на	1	2
267	как же	1	2
268	только к	2	2
269	на основании	2	2
270	на этот	4	2
271	нашему мнению	1	2
272	а не	10	2
273	не означает	4	2
274	долгое время	1	2
275	что все	6	2
276	начиная с	1	2
277	вместе с	4	2
278	относятся к	1	2
279	или по	1	2
280	сравнению с	5	2
281	в европейской	1	2
282	что же	1	2
283	или хотя	1	2
284	совершенно очевидно	2	2
285	и таким	1	2
286	происходит в	2	2
287	и все	1	2
288	но еще	1	2
289	бы в	4	2
290	еще более	5	2
291	стороны в	1	2
292	и наконец	1	2
293	исключительно в	1	2
294	же в	2	2
295	мы видим	4	2
296	а в	3	2
297	не есть	4	2
298	между ними	1	2
299	другой стороны	2	2
300	приводит нас	2	2
301	жизни и	2	2
302	как известно	4	1
303	ту же	2	1
304	ко всем	1	1
305	например в	1	1
306	связана с	1	1
307	во много	1	1
308	место при	1	1
309	в тех	1	1
310	не делает	1	1
311	и это	1	1
312	но тем	1	1
313	же по	2	1
314	как хотя	1	1
315	исходит из	2	1
316	всем ее	1	1
317	с таким	3	1
318	и связанное	1	1
319	той же	4	1
320	из всего	1	1
321	же следует	1	1
322	что между	4	1
323	по самой	4	1
324	ответить на	4	1
325	подражания как	1	1
326	есть нечто	1	1
327	время как	4	1
328	говорить о	3	1
329	на практике	2	1
330	мы получаем	1	1
331	то это	2	1
332	не способен	2	1
333	действовать в	1	1
334	чем то	1	1
335	может дать	1	1
336	которое дает	2	1
337	быть в	2	1
338	нам представляется	1	1
339	что его	1	1
340	с его	1	1
341	возможности и	1	1
342	конечно это	1	1
343	как путь	1	1
344	бы она	1	1
345	то мы	1	1
346	чем это	1	1
347	мы будем	2	1
348	это вопрос	1	1
349	значение и	1	1
350	силу этого	1	1
351	по отношению	12	1
352	с совершенно	1	1
353	для всякого	1	1
354	тогда как	1	1
355	отличие от	2	1
356	и будет	1	1
357	за пределы	4	1
358	вдаваться в	1	1
359	относится к	1	1
360	которые не	2	1
361	есть основание	1	1
362	как по	1	1
363	в центре	2	1
364	в одной	1	1
365	все остальные	1	1
366	все же	3	1
367	кроме того	1	1
368	тех случаях	1	1
369	смысле этого	1	1
370	к тем	1	1
371	могли бы	6	1
372	не являются	1	1
373	мы различаем	2	1
374	говорит об	1	1
375	более или	1	1
376	в этот	2	1
377	значения как	1	1
378	это есть	4	1
379	их развитии	1	1
380	самой природе	2	1
381	он в	3	1
382	в нашем	1	1
383	которые в	1	1
384	связанного с	2	1
385	только между	1	1
386	с их	4	1
387	один и	3	1
388	нами в	2	1
389	и тот	3	1
390	тому же	2	1
391	и те	1	1
392	из общей	2	1
393	на его	2	1
394	должна оказаться	1	1
395	к выводу	1	1
396	при этом	4	1
397	своем развитии	5	1
398	от которых	1	1
399	к некоторому	1	1
400	но само	1	1
401	состоит в	6	1
402	не как	1	1
403	в корне	2	1
404	в новой	4	1
405	то как	3	1
406	части этого	1	1
407	на родной	1	1
408	характерным для	1	1
409	на этом	3	1
410	это один	1	1
411	или иных	1	1
412	но все	2	1
413	значительной степени	1	1
414	от нее	1	1
415	не станем	2	1
416	как они	3	1
417	пойдет в	1	1
418	в нем	7	1
419	в совершенно	2	1
420	значение в	3	1
421	полной мере	1	1
422	возможное только	1	1
423	еще большей	1	1
424	лишь в	1	1
425	входит в	1	1
426	как тот	1	1
427	сейчас в	1	1
428	которая как	2	1
429	стало возможным	1	1
430	отражение в	1	1
431	в жизни	2	1
432	в ином	1	1
433	который по	1	1
434	о которых	1	1
435	рядом с	1	1
436	является более	1	1
437	своих чертах	1	1
438	во внимание	2	1
439	всегда и	1	1
440	развития так	2	1
441	иного кроме	1	1
442	открытым вопрос	1	1
443	эгоцентризма и	1	1
444	мы хотели	1	1
445	наука в	1	1
446	потому и	3	1
447	как таковой	1	1
448	их на	1	1
449	или менее	1	1
450	мы приходим	1	1
451	в изучении	1	1
452	в такой	5	1
453	если можно	1	1
454	мы говорили	2	1
455	установить что	2	1
456	если сопоставить	1	1
457	большей степени	1	1
458	то его	1	1
459	дальнейшее развитие	1	1
460	в отличие	2	1
461	что при	1	1
462	далее в	1	1
463	значение для	2	1
464	другую сторону	1	1
465	относится всецело	1	1
466	простое и	1	1
467	друг другу	2	1
468	много раз	1	1
469	возникающих в	1	1
470	образом из	1	1
471	иметь возможность	1	1
472	том же	1	1
473	для этого	1	1
474	непосредственным образом	1	1
475	тому что	5	1
476	проистекает из	4	1
477	все эти	4	1
478	не менее	3	1
479	но они	2	1
480	что эта	3	1
481	что с	5	1
482	с теми	1	1
483	и другое	4	1
484	в обоих	1	1
485	о таких	1	1
486	он мог	1	1
487	если ему	1	1
488	это мы	2	1
489	области где	1	1
490	что процесс	1	1
491	казалось бы	4	1
492	в самой	1	1
493	находятся в	2	1
494	этом процессе	1	1
495	одинаково при	1	1
496	они являются	1	1
497	ту мысль	2	1
498	такая же	1	1
499	во всем	2	1
500	вместо того	3	1
501	и его	3	1
502	связи с	3	1
503	в сознании	1	1
504	подобно этому	1	1
505	от конкретных	1	1
506	так то	1	1
507	в основе	8	1
508	остальные области	1	1
509	в осознании	2	1
510	у нас	2	1
511	такие же	1	1
512	к единому	1	1
513	можно поставить	1	1
514	числе и	1	1
515	должны быть	2	1
516	для мышления	1	1
517	для такого	1	1
518	но из	1	1
519	для себя	1	1
520	оно может	1	1
521	приходит к	3	1
522	своего развития	6	1
523	и о	1	1
524	самым непосредственным	1	1
525	имеет никаких	1	1
526	язык и	2	1
527	мы думаем	1	1
528	мысль о	1	1
529	что само	2	1
530	то время	4	1
531	имеют в	1	1
532	как с	3	1
533	не повторяет	2	1
534	единое целое	1	1
535	этот период	2	1
536	же выводу	1	1
537	те же	2	1
538	и другими	2	1
539	одного из	1	1
540	об этом	1	1
541	еще в	3	1
542	в некоторой	2	1
543	той области	1	1
544	которая в	2	1
545	к другу	1	1
546	с ним	5	1
547	в определенной	2	1
548	связанная с	2	1
549	связанное с	1	1
550	других более	1	1
551	сводится к	1	1
552	зрения такова	2	1
553	на вопрос	5	1
554	или на	1	1
555	может не	1	1
556	развития не	1	1
557	в которую	1	1
558	из себя	1	1
559	являются в	1	1
560	отрицательный ответ	2	1
561	вопрос следует	1	1
562	того в	1	1
563	способность к	3	1
564	всего этого	1	1
565	в ту	1	1
566	с только	1	1
567	и следовательно	6	1
568	в лучшем	3	1
569	различия между	1	1
570	если взять	1	1
571	с понятиями	1	1
572	друг к	1	1
573	этих более	1	1
574	значит что	5	1
575	развития но	4	1
576	чтобы ответить	1	1
577	но так	1	1
578	один из	1	1
579	с отношениями	1	1
580	между таким	2	1
581	тот же	5	1
582	в эгоцентризме	2	1
583	с ними	1	1
584	дело с	1	1
585	мы увидим	1	1
586	ли он	1	1
587	иначе если	1	1
588	смысле является	1	1
589	исследования по	1	1
590	и внутри	1	1
591	который в	1	1
592	станем вдаваться	1	1
593	на которые	3	1
594	и ее	1	1
595	больше чем	3	1
596	с которыми	2	1
597	уже в	1	1
598	если мы	7	1
599	то и	2	1
600	в начале	1	1
601	что не	1	1
602	области развития	1	1
603	связывается с	1	1
604	в проблему	1	1
605	интересующего нас	1	1
606	несомненно в	1	1
607	это обстоятельство	1	1
608	для него	5	1
609	и их	4	1
610	представить себе	1	1
611	мы находим	1	1
612	как его	1	1
613	что прежде	1	1
614	от того	3	1
615	потребности в	2	1
616	в более	2	1
617	интересующей нас	3	1
618	вне ее	1	1
619	нас вопроса	1	1
620	значение имеет	1	1
621	даже не	1	1
622	на примере	3	1
623	или иначе	1	1
624	к которому	4	1
625	в ряде	2	1
626	что для	2	1
627	обратиться к	2	1
628	те кто	1	1
629	только ту	2	1
630	не было	1	1
631	что обе	1	1
632	которых мы	1	1
633	на которых	1	1
634	зависит от	4	1
635	если даже	1	1
636	с которым	1	1
637	к осознанию	10	1
638	совершенно одинаково	1	1
639	мы хотим	1	1
640	что мы	4	1
641	этот принцип	1	1
642	становится ясным	1	1
643	мы знаем	3	1
644	если не	1	1
645	в связи	1	1
646	именно поэтому	1	1
647	связь с	1	1
648	уже о	1	1
649	поэтому даже	1	1
650	тех и	1	1
651	двух противоположных	1	1
652	если так	1	1
653	к жизни	3	1
654	для всех	1	1
655	что за	1	1
656	развитие которых	1	1
657	а если	1	1
658	она есть	1	1
659	последнем случае	1	1
660	действуют в	2	1
661	есть только	1	1
662	одновременно с	1	1
663	эту мысль	2	1
664	даже с	1	1
665	более широких	1	1
666	действительно ли	3	1
667	в состоянии	4	1
668	возможность такого	1	1
669	мыслится как	1	1
670	том смысле	1	1
671	должно быть	8	1
672	с ее	1	1
673	этого слова	1	1
674	этого факта	1	1
675	аналогии с	1	1
676	лучшем случае	4	1
677	для развития	6	1
678	с фактом	1	1
679	чем та	1	1
680	отношении которых	1	1
681	тех или	1	1
682	более того	1	1
683	одного и	3	1
684	при таком	1	1
685	этому и	1	1
686	нельзя сказать	1	1
687	это можно	1	1
688	что оно	6	1
689	приближаются к	1	1
690	в отдельных	1	1
691	особого рода	1	1
692	лежали в	1	1
693	в большей	1	1
694	значительно более	1	1
695	находим в	1	1
696	но это	3	1
697	предела в	1	1
698	и другие	2	1
699	не обнаруживают	1	1
700	что процессы	2	1
701	поскольку это	1	1
702	в отношениях	1	1
703	хотели бы	1	1
704	с ней	1	1
705	но этот	2	1
706	этих отношений	1	1
707	оно не	1	1
708	что даже	1	1
709	не способны	1	1
710	в свое	2	1
711	к числу	1	1
712	лежащих в	1	1
713	включает в	3	1
714	к этой	3	1
715	на ту	1	1
716	затем как	1	1
717	это в	1	1
718	они относятся	1	1
719	ничего иного	1	1
720	все что	2	1
721	том числе	1	1
722	гораздо более	1	1
723	смысле что	1	1
