N	2gram	Tiupa_Hudo_1	Literetu
667	рассказа о	3	1
668	не делает	1	1
669	до конца	2	1
670	в рассказе	11	1
671	однако и	3	1
672	личности в	7	1
673	человек в	2	1
674	духовных ценностей	1	1
675	художественном мире	1	1
676	только от	1	1
677	или с	2	1
678	и ты	2	1
679	и п	1	1
680	мы знаем	2	1
681	они все	1	1
682	между собою	1	1
683	в творчестве	3	1
684	внутреннюю свободу	1	1
685	него в	1	1
686	творения в	1	1
687	эти слова	2	1
688	зрелого чеховского	2	1
689	ни на	1	1
690	он уже	4	1
691	уединенности своего	1	1
692	художественности и	1	1
693	в акте	1	1
694	подхода к	1	1
695	себе самому	3	1
696	текста в	1	1
697	однако для	1	1
698	речь не	1	1
699	в особенности	1	1
700	к своему	2	1
701	установкой на	2	1
702	я так	1	1
703	это были	1	1
704	внутреннем одиночестве	1	1
705	и на	3	1
706	а нам	1	1
707	от собственного	1	1
708	в чистом	1	1
709	в ответ	2	1
710	все той	1	1
711	в мир	1	1
712	вокруг себя	1	1
713	в первой	6	1
714	на свете	1	1
715	по бахтину	1	1
716	о месте	1	1
717	в это	2	1
718	с ее	2	1
719	этот не	1	1
720	как например	1	1
721	художественности в	2	1
722	казалось что	1	1
723	и о	4	1
724	сих пор	2	1
725	только для	2	1
726	пафос его	1	1
727	между прочим	1	1
728	но для	1	1
729	уже было	1	1
730	можно назвать	1	1
731	пока еще	2	1
732	себя с	1	1
733	под названием	1	1
734	жизнь чеховского	1	1
735	явления не	1	1
736	и ему	2	1
737	из которых	1	1
738	уже на	1	1
739	и состоит	1	1
740	при таком	1	1
741	национальной жизни	1	1
742	финале рассказа	3	1
743	русского классического	1	1
744	именно концепция	1	1
745	в отдельных	1	1
746	говоря о	2	1
747	к чужому	1	1
748	от него	3	1
749	и все	4	1
750	находит свое	1	1
751	не будучи	1	1
752	у которого	1	1
753	ком другом	1	1
754	только что	4	1
755	самоопределения но	1	1
756	или не	3	1
757	по определению	1	1
758	чужому я	1	1
759	в общем	1	1
760	жизни в	6	1
761	нами не	1	1
762	в лучшем	1	1
763	от первого	1	1
764	мыслит себя	1	1
765	в свою	1	1
766	в ходе	3	1
767	в романе	1	1
768	героя и	5	1
769	не знает	2	1
770	сказать что	1	1
771	впервые в	2	1
772	из этого	1	1
773	время не	1	1
774	в трех	1	1
775	диалог согласия	1	1
776	в действительности	4	1
777	пути к	1	1
778	заключительной фразе	1	1
779	ранее в	1	1
780	к этой	3	1
781	друга как	1	1
782	в роли	1	1
783	все что	1	1
784	они не	2	1
