N	2gram	Bakhtin_sl_1	Stilisti
270	каждое высказывание	1	2
271	этом отношении	1	2
272	точном смысле	1	2
273	или иных	1	2
274	за ними	1	2
275	в каком	1	2
276	все то	1	2
277	не есть	2	2
278	здесь не	2	2
279	в пределах	14	2
280	речи то	1	2
281	идеология и	1	2
282	понимание и	1	2
283	не с	2	2
284	и вообще	2	2
285	с ним	7	2
286	по своей	1	2
287	в действительной	1	2
288	стилистическую структуру	1	2
289	и содержание	1	2
290	в значительной	1	2
291	к нему	5	2
292	этих слов	1	2
293	и вследствие	1	2
294	находит свое	1	2
295	в языке	5	2
296	языка мы	1	2
297	в него	3	2
298	видим что	1	2
299	в том	3	2
300	тот же	1	2
301	одной из	3	2
302	в какой	1	2
303	одни и	1	2
304	слова не	1	2
305	или даже	2	2
306	в душе	1	2
307	для него	3	2
308	в материале	1	2
309	литературное произведение	1	2
310	для них	2	2
311	ничего что	1	2
312	а на	2	2
313	которых оно	1	2
314	не было	3	2
315	до конца	12	2
316	слове в	1	2
317	на возможность	2	2
318	равно как	1	2
319	связь с	2	2
320	речь но	3	2
321	нет ничего	1	2
322	сделать его	1	2
323	и потому	4	2
324	как одно	1	2
325	которые являются	2	2
326	должно быть	2	2
327	сих пор	2	2
328	голоса и	1	2
329	но это	1	2
330	при всем	3	2
331	мы найдем	3	2
332	тем и	2	2
333	войти в	2	2
334	в точном	1	2
335	или в	8	2
336	у них	2	2
337	несмотря на	1	2
338	с ней	2	2
339	в частности	2	2
340	говорящего к	1	2
341	к этому	2	2
342	смысле слова	2	1
343	существует особая	1	1
344	к людям	1	1
345	ту же	4	1
346	других с	1	1
347	одним из	4	1
348	вся совокупность	1	1
349	же как	2	1
350	чтобы не	1	1
351	художественного произведения	1	1
352	не остается	1	1
353	лишь там	1	1
354	своей основной	1	1
355	к своей	2	1
356	стиля не	1	1
357	чего не	1	1
358	в определенный	1	1
359	и до	1	1
360	и самое	2	1
361	не имеют	1	1
362	ведь и	1	1
363	слова которые	1	1
364	входящих в	1	1
365	в их	4	1
366	из всех	1	1
367	например в	2	1
368	конечно нет	1	1
369	для своего	1	1
370	при анализе	1	1
371	не сможем	1	1
372	речи героев	5	1
373	язык как	3	1
374	именно к	1	1
375	оба эти	1	1
376	в сущности	13	1
377	но чаще	1	1
378	они были	2	1
379	идеологических систем	1	1
380	того же	6	1
381	который может	1	1
382	доведения до	1	1
383	не был	1	1
384	роман и	5	1
385	но всякое	1	1
386	там и	1	1
387	одним словом	2	1
388	но как	1	1
389	и другие	1	1
390	и стилистической	1	1
391	в сторону	1	1
392	каком направлении	1	1
393	в общем	1	1
394	какой степени	1	1
395	в новом	1	1
396	иногда и	1	1
397	слову в	2	1
398	друга и	1	1
399	смысла целого	1	1
400	смысловой и	1	1
401	связи и	1	1
402	из комнаты	1	1
403	такого живого	1	1
404	там где	4	1
405	в истории	3	1
406	быта и	1	1
407	полное отсутствие	1	1
408	в одной	1	1
409	отвлечемся от	1	1
410	третье лицо	1	1
411	в своем	3	1
412	кроме того	4	1
413	и где	1	1
414	и есть	1	1
415	и слова	1	1
416	говорящего не	1	1
417	более или	3	1
418	все возможные	1	1
419	от этого	2	1
420	именно эта	2	1
421	то в	2	1
422	где все	1	1
423	сливается с	2	1
424	моментами этого	1	1
425	свой голос	1	1
426	он в	5	1
427	из этих	3	1
428	слушателя и	5	1
429	чужое слово	1	1
430	время этот	1	1
431	только один	1	1
432	имеем в	1	1
433	не могла	2	1
434	его но	3	1
435	все они	7	1
436	и если	1	1
437	все ее	1	1
438	вообще не	3	1
439	тем не	1	1
440	время и	2	1
441	и частично	1	1
442	только себя	1	1
443	он не	3	1
444	одному из	2	1
445	данного слова	1	1
446	ориентации в	1	1
447	всех этих	4	1
448	он должен	1	1
449	пределах одного	1	1
450	к одному	1	1
451	не как	4	1
452	широком смысле	2	1
453	эта диалогическая	1	1
454	нами здесь	1	1
455	нашего времени	1	1
456	что может	1	1
457	на этом	2	1
458	одному и	2	1
459	на то	1	1
460	от общего	1	1
461	в основу	1	1
462	к нормальному	1	1
463	могла бы	1	1
464	в другом	2	1
465	конечно в	1	1
466	жанр который	1	1
467	форм и	3	1
468	на все	2	1
469	на протяжении	2	1
470	языку в	1	1
471	о художественной	1	1
472	между отдельными	1	1
473	но уже	1	1
474	с этой	3	1
475	только свою	1	1
476	характер и	1	1
477	движения и	1	1
478	и вне	1	1
479	с полной	1	1
480	перестает быть	2	1
481	иногда в	2	1
482	установлены на	1	1
483	и того	1	1
484	или менее	3	1
485	в еще	1	1
486	таким же	1	1
487	затем и	1	1
488	наших дней	1	1
489	это только	1	1
490	установка на	6	1
491	новый язык	1	1
492	о языке	1	1
493	отстоят от	1	1
494	почти слияние	1	1
495	мнения и	1	1
496	обращение к	1	1
497	по крайней	1	1
498	и эти	2	1
499	речи в	4	1
500	том же	4	1
501	в устах	1	1
502	слов о	2	1
503	из одного	2	1
504	вместе со	2	1
505	зрения и	2	1
506	даже в	2	1
507	заставляет его	2	1
508	первым словом	1	1
509	и говорящий	1	1
510	и вся	1	1
511	произведения и	2	1
512	на один	2	1
513	не менее	1	1
514	она не	3	1
515	язык язык	1	1
516	с теми	1	1
517	и проч	2	1
518	эта форма	3	1
519	одна из	2	1
520	мы все	2	1
521	эта внутренняя	2	1
522	к такому	1	1
523	словом но	1	1
524	только не	1	1
525	следовательно и	3	1
526	в самой	1	1
527	находятся в	1	1
528	вне его	2	1
529	с одним	1	1
530	заложенные в	1	1
531	разрыва между	1	1
532	все явления	1	1
533	и света	1	1
534	так называемый	1	1
535	для осуществления	1	1
536	входят в	1	1
537	и оценки	1	1
538	которому мы	1	1
539	в стиле	1	1
540	есть к	1	1
541	языка в	16	1
542	которой живет	1	1
543	или только	1	1
544	не могут	3	1
545	конструкции и	1	1
546	те основные	1	1
547	языке и	2	1
548	жизни противостоит	1	1
549	какие только	1	1
550	другими формами	1	1
551	для его	1	1
552	например на	1	1
553	почти на	1	1
554	должен быть	1	1
555	авторской речи	11	1
556	и замыкается	1	1
557	россию и	1	1
558	оно может	2	1
559	что для	1	1
560	и о	2	1
561	а затем	1	1
562	для индивидуального	1	1
563	без всякого	1	1
564	точками зрения	3	1
565	которая могла	1	1
566	на разных	1	1
567	за пределами	2	1
568	эту социальную	1	1
569	культуры и	1	1
570	зрения не	2	1
571	и исторически	1	1
572	сколько бы	1	1
573	поэтому мы	1	1
574	вещи и	1	1
575	здесь как	1	1
576	и среди	1	1
577	в себя	1	1
578	в социальном	1	1
579	или на	1	1
580	все свои	2	1
581	в скрытой	1	1
582	является в	1	1
583	жанра в	4	1
584	он к	1	1
585	для этого	1	1
586	к языку	3	1
587	оно определяется	1	1
588	образом в	3	1
589	и историческое	1	1
590	и кроме	2	1
591	именно потому	1	1
592	слова из	1	1
593	изъятый из	1	1
594	и силу	1	1
595	столь же	2	1
596	и что	1	1
597	к действительности	1	1
598	все его	4	1
599	может не	8	1
600	и во	3	1
601	за свое	1	1
602	на всех	1	1
603	и лишь	1	1
604	слово может	1	1
605	отдельными моментами	1	1
606	смысле не	1	1
607	между тем	2	1
608	этих различных	1	1
609	представим себе	1	1
610	творчества в	1	1
611	и стилистическую	2	1
612	крайней мере	1	1
613	речи героя	2	1
614	непосредственно в	1	1
615	высшему пределу	1	1
616	слова по	2	1
617	нем и	3	1
618	наконец во	1	1
619	действительности в	1	1
620	слова для	2	1
621	скрытой форме	1	1
622	языка это	2	1
623	и организации	8	1
624	в литературе	1	1
625	и дает	1	1
626	отражения в	1	1
627	конечно еще	1	1
628	кроме самого	1	1
629	с ними	3	1
630	дело с	1	1
631	с каждым	1	1
632	процесса языкового	1	1
633	бы из	1	1
634	его особую	1	1
635	между этими	2	1
636	не мешает	1	1
637	даже вовсе	1	1
638	в эти	1	1
639	же он	1	1
640	которой оно	1	1
641	где они	2	1
642	до наших	1	1
643	так что	2	1
644	же и	2	1
645	есть в	1	1
646	в большинстве	10	1
647	разновидностях то	1	1
648	языка как	4	1
649	в виде	2	1
650	его с	1	1
651	установлено на	3	1
652	не из	2	1
653	речь в	2	1
654	большинстве случаев	6	1
655	и социально	1	1
656	языка которые	1	1
657	был бы	2	1
658	и художественно	1	1
659	ни в	1	1
660	в диалоге	1	1
661	вовсе не	7	1
662	друг друга	3	1
663	и перестает	1	1
664	у него	3	1
665	этими словами	1	1
666	автор и	2	1
667	то у	1	1
668	к той	1	1
669	языка еще	1	1
670	язык для	1	1
671	это движение	1	1
672	вне ее	1	1
673	в особенности	8	1
674	ведь всякое	1	1
675	с общим	1	1
676	в другой	2	1
677	со стороны	1	1
678	до сих	2	1
679	последнем счете	1	1
680	с другой	5	1
681	без понимания	1	1
682	за пределы	4	1
683	здесь в	4	1
684	эти две	1	1
685	и самая	2	1
686	по всей	3	1
687	его социальная	2	1
688	ничем не	1	1
689	индивидуального сознания	1	1
690	на этот	1	1
691	в разной	1	1
692	языков о	1	1
693	языка не	1	1
694	его как	2	1
695	мужа и	1	1
696	они как	2	1
697	конечно на	1	1
698	своему композиционному	1	1
699	и литературного	1	1
700	о чем	1	1
701	воспринимаются как	1	1
702	на эту	1	1
703	как высказывания	1	1
704	слова которое	1	1
705	ближе к	1	1
706	зрения а	1	1
707	порядок и	1	1
708	и выражает	1	1
709	может иметь	1	1
710	лица и	1	1
711	но оно	3	1
712	и становятся	1	1
713	и теми	1	1
714	автора с	1	1
715	в меру	1	1
716	ряд явлений	1	1
717	и одновременно	2	1
718	как вещь	2	1
719	в течение	1	1
720	речью которая	1	1
721	стилистической обработки	1	1
722	уже об	1	1
723	как к	2	1
724	ограниченный круг	1	1
725	героя ведь	1	1
726	здесь таким	1	1
727	в основном	3	1
728	именно в	3	1
729	слова итак	1	1
730	как раз	2	1
731	от социального	1	1
732	которые были	1	1
733	особенностей и	1	1
734	тому или	1	1
735	в более	1	1
736	элементы языка	1	1
737	и часто	4	1
738	сухой и	1	1
739	в действительном	1	1
740	жив и	1	1
741	общий язык	1	1
742	на одном	1	1
743	в результате	3	1
744	о котором	1	1
745	не выражает	1	1
746	такие слова	1	1
747	с языком	2	1
748	вопросы стилистики	1	1
749	еще более	5	1
750	тем более	1	1
751	на языке	1	1
752	с другими	5	1
753	укладывается в	2	1
754	от всякого	2	1
755	уже сложившиеся	1	1
756	слово в	10	1
757	но если	1	1
758	в романе	21	1
759	может послужить	1	1
760	только как	1	1
761	другой стороны	4	1
762	состоит из	1	1
763	своего предмета	5	1
764	от всех	1	1
765	совершенно не	2	1
766	развитие и	1	1
767	в последнем	1	1
768	в действительности	1	1
769	на ту	2	1
770	те которые	1	1
771	слово только	1	1
772	в таком	1	1
773	все что	1	1
