N	2gram	Vinokur_Vv_1	Myslijsy
508	на общие	1	1
509	например и	1	1
510	них это	1	1
511	не всегда	1	1
512	во внимание	2	1
513	мы видели	2	1
514	общего содержания	1	1
515	оно имеет	1	1
516	чем в	3	1
517	от языка	1	1
518	можно считать	1	1
519	и прямо	1	1
520	язык но	2	1
521	или вообще	5	1
522	можно сказать	3	1
523	в ходе	1	1
524	характер но	1	1
525	по тому	1	1
526	сторона его	1	1
527	был уже	1	1
528	могут не	1	1
529	а как	3	1
530	в такой	1	1
531	и без	2	1
532	же это	2	1
533	это только	4	1
534	с точки	2	1
535	в их	11	1
536	прийти к	1	1
537	различными по	1	1
538	в которых	6	1
539	мысли и	2	1
540	не исчерпывается	2	1
541	что уже	3	1
542	для всякого	1	1
543	втором случае	1	1
544	к первым	1	1
545	в прямом	2	1
546	на другую	1	1
547	и более	1	1
548	возможно только	1	1
549	покоится на	1	1
550	самостоятельное существование	1	1
551	в таких	1	1
552	другой не	1	1
553	по языку	5	1
554	она могла	1	1
555	это дает	1	1
556	на котором	2	1
557	дело в	3	1
558	в языках	1	1
559	не вытекает	1	1
560	к этим	1	1
561	мы помним	1	1
562	что чем	2	1
563	и имеет	1	1
564	в самых	1	1
565	славянских языках	1	1
566	какой бы	2	1
567	при полной	1	1
568	он мог	3	1
569	языке может	1	1
570	до своего	1	1
571	нельзя не	4	1
572	и всегда	1	1
573	почему в	1	1
574	ничего не	2	1
575	слова как	2	1
576	находятся в	2	1
577	обратим внимание	1	1
578	два различных	1	1
579	этих двух	1	1
580	или как	3	1
581	показывает как	1	1
582	на те	1	1
583	или при	1	1
584	что прежде	1	1
585	всякий кто	1	1
586	с пониманием	1	1
587	до того	2	1
588	себе это	1	1
589	уже и	7	1
590	их по	1	1
591	а одним	1	1
592	которая не	1	1
593	которая по	1	1
594	не потому	1	1
595	сразу и	1	1
596	разумеется с	2	1
597	но говорит	1	1
598	к отдельным	2	1
599	да рядом	1	1
600	быть получено	1	1
601	языке и	1	1
602	и сам	2	1
603	похож на	1	1
604	к характеру	1	1
605	это должен	2	1
606	отличается от	1	1
607	становится возможным	1	1
608	содержанием и	1	1
609	который находит	1	1
610	и другой	1	1
611	для такого	1	1
612	к тому	4	1
613	сообразить что	1	1
614	что при	1	1
615	из чего	1	1
616	от той	1	1
617	в применении	6	1
618	должен быть	4	1
619	он обладал	1	1
620	не ограничивается	1	1
621	из всего	1	1
622	как мы	9	1
623	подобных случаях	1	1
624	он вовсе	1	1
625	изменения в	1	1
626	здесь не	2	1
627	без всякого	1	1
628	только при	1	1
629	не могло	1	1
630	преимущество что	1	1
631	уже потому	1	1
632	только то	1	1
633	всего к	2	1
634	вопрос что	2	1
635	и законности	1	1
636	с течением	6	1
637	на нее	2	1
638	когда говорим	1	1
639	времени и	4	1
640	больше в	1	1
641	и которые	1	1
642	так называемую	2	1
643	ее предмет	1	1
644	и прочих	1	1
645	может еще	1	1
646	других и	1	1
647	этим в	1	1
648	по сравнению	3	1
649	и связаны	1	1
650	в содержании	1	1
651	в сложных	1	1
652	содержание этого	1	1
653	он встречается	1	1
654	свойствам их	1	1
655	и та	1	1
656	язык и	3	1
657	никак не	1	1
658	одного из	1	1
659	от своего	1	1
660	живым и	1	1
661	только за	1	1
662	других языках	1	1
663	времени в	3	1
664	по их	2	1
665	или меньшую	1	1
666	своему значению	2	1
667	заключается в	4	1
668	это изменение	1	1
669	ее от	2	1
670	это заставляет	2	1
671	при исследовании	1	1
672	во втором	2	1
673	все в	1	1
674	народов и	2	1
675	как она	4	1
676	и самые	1	1
677	как явление	1	1
678	содержания но	1	1
679	большей или	2	1
680	тех пор	1	1
681	к нему	2	1
682	что здесь	2	1
683	предмет это	1	1
684	но с	4	1
685	д и	1	1
686	и вопрос	1	1
687	дело с	6	1
688	явления в	1	1
689	для себя	1	1
690	эти чувственные	1	1
691	как нечто	8	1
692	представления в	1	1
693	в стороне	1	1
694	имеет своим	1	1
695	ведущие к	1	1
696	именно на	2	1
697	сильнее чем	2	1
698	что внутренняя	1	1
699	был дан	1	1
700	времени становится	1	1
701	имеют не	1	1
702	в значении	1	1
703	языка как	2	1
704	при помощи	2	1
705	понятий в	1	1
706	человека на	1	1
707	свой собственный	1	1
708	роль и	1	1
709	обратить внимание	2	1
710	совсем другое	1	1
711	пока не	1	1
712	есть та	1	1
713	представить себе	5	1
714	в известной	3	1
715	существование в	1	1
716	содержание и	1	1
717	давно уже	1	1
718	к человеку	1	1
719	к ним	1	1
720	может служить	3	1
721	только с	3	1
722	каждый из	2	1
723	себе отчет	1	1
724	были бы	1	1
725	этот последний	1	1
726	в особенности	4	1
727	быть названа	1	1
728	животных так	1	1
729	говорим о	1	1
730	однако что	1	1
731	именно в	8	1
732	а именно	6	1
733	к чтению	1	1
734	и прежде	1	1
735	или меньшей	2	1
736	во второй	3	1
737	на которые	1	1
738	его пределов	1	1
739	и др	2	1
740	что будет	1	1
741	бы никакого	1	1
742	чтобы убедиться	1	1
743	в картине	1	1
744	на основании	5	1
745	при более	1	1
746	самом своем	2	1
747	и том	1	1
748	что из	1	1
749	именно так	1	1
750	в подобных	1	1
751	д можно	1	1
752	то она	1	1
753	виде в	2	1
754	не видит	1	1
755	не исключительно	1	1
756	все то	1	1
757	ближе всего	1	1
758	которое в	2	1
759	человека к	1	1
760	многих случаях	1	1
761	например когда	1	1
762	как предмет	1	1
763	видит в	4	1
764	сравнению с	3	1
765	а если	2	1
766	всегда заключает	1	1
767	в течение	5	1
768	в той	7	1
769	это есть	2	1
770	что же	3	1
771	о человеке	1	1
772	своим содержанием	1	1
773	в первой	1	1
774	значит что	1	1
775	в малом	1	1
776	своего содержания	1	1
777	с этой	4	1
778	этом случае	6	1
779	сплошь да	1	1
780	и о	1	1
781	и какое	1	1
782	той мере	4	1
783	заставляет нас	1	1
784	чтобы сделать	1	1
785	этом и	1	1
786	но для	1	1
787	основные законы	1	1
788	отдать себе	2	1
789	между собой	1	1
790	которые были	2	1
791	но разумеется	1	1
792	то именно	1	1
793	в более	2	1
794	это уже	1	1
795	этот образ	1	1
796	понятно не	2	1
797	в с	1	1
798	известное время	1	1
799	том виде	3	1
800	имеет дело	5	1
801	понять что	1	1
802	это как	1	1
803	чтобы понять	2	1
804	языка или	2	1
805	е о	1	1
806	было на	1	1
807	и совершенно	2	1
808	тем более	2	1
809	вообще в	2	1
810	в значительном	1	1
811	в большей	7	1
812	большую или	1	1
813	на одно	1	1
814	них и	2	1
815	и возбуждает	1	1
816	с собственно	1	1
817	бы на	1	1
818	того времени	1	1
819	непосредственно как	1	1
820	до тех	1	1
821	считать не	1	1
822	его к	2	1
823	может и	1	1
824	слово в	1	1
825	в простейшем	1	1
826	состоит из	1	1
827	скорее как	1	1
828	для нашего	1	1
829	есть и	4	1
830	только о	2	1
831	время не	1	1
832	через них	1	1
833	просто не	1	1
834	жизни и	2	1
835	но еще	1	1
836	ее в	1	1
837	в своих	2	1
838	этой точки	1	1
