N	2gram	Voloshinov_1	Myshleni
562	одна из	1	1
563	к типу	1	1
564	это всегда	1	1
565	которого он	1	1
566	начала своего	1	1
567	к верному	1	1
568	дело не	1	1
569	спор между	1	1
570	речи не	2	1
571	всего на	1	1
572	иными словами	2	1
573	словесного выражения	1	1
574	видим что	2	1
575	связь и	3	1
576	же он	1	1
577	каждый день	1	1
578	в будущем	3	1
579	установлению которого	1	1
580	в каком	2	1
581	один шаг	1	1
582	в действительности	1	1
583	конечно только	2	1
584	же попытаемся	1	1
585	деятельности и	3	1
586	определяют и	1	1
587	что сила	1	1
588	человека в	2	1
589	для его	1	1
590	обращение к	1	1
591	на это	4	1
592	в работах	1	1
593	подтверждение в	1	1
594	особый тип	1	1
595	т.е в	1	1
596	и это	7	1
597	объединения в	1	1
598	оно может	1	1
599	и самое	1	1
600	и о	1	1
601	это движение	1	1
602	без всякого	1	1
603	процесс образования	1	1
604	в ее	3	1
605	которые затем	1	1
606	в собственном	1	1
607	что всякая	1	1
608	и характер	1	1
609	не мог	3	1
610	мы наблюдаем	1	1
611	и когда	2	1
612	решающую роль	1	1
613	сознании не	1	1
614	грамматических форм	1	1
615	которыми мы	1	1
616	как между	1	1
617	зрения тех	1	1
618	может строить	1	1
619	подойти к	2	1
620	от определенного	1	1
621	является в	1	1
622	короче говоря	3	1
623	собой и	1	1
624	в определенной	1	1
625	эта действительность	1	1
626	может в	1	1
627	ситуации и	9	1
628	сделать то	1	1
629	о том	4	1
630	для человека	1	1
631	никак не	1	1
632	в глаза	1	1
633	и весь	1	1
634	не имеем	3	1
635	вопросов но	1	1
636	что его	1	1
637	поставленный нами	2	1
638	все его	1	1
639	может не	1	1
640	ни на	3	1
641	различие в	1	1
642	мы показали	4	1
643	на всех	1	1
644	на отдельные	2	1
645	к нему	2	1
646	между тем	3	1
647	при исследовании	1	1
648	сильнее и	1	1
649	и оказывает	1	1
650	что же	8	1
651	язык в	6	1
652	тот момент	1	1
653	в середине	2	1
654	то явление	1	1
655	как например	2	1
656	и соответствующая	1	1
657	слово с	1	1
658	культурного развития	2	1
659	тот же	2	1
660	мы увидим	5	1
661	переход в	1	1
662	опираться на	1	1
663	человека все	2	1
664	как нечто	2	1
665	в переживании	1	1
666	на поставленный	1	1
667	нашему изучению	1	1
668	к нашему	1	1
669	правда и	1	1
670	он уже	1	1
671	первой стадии	1	1
672	нам удалось	1	1
673	в голове	1	1
674	нам возможность	1	1
675	в эти	1	1
676	которой оно	1	1
677	б мы	1	1
678	и теперь	1	1
679	конечно не	3	1
680	уже не	4	1
681	своим собственным	1	1
682	в виде	1	1
683	в начале	3	1
684	времени когда	1	1
685	шаг чтобы	1	1
686	в данной	3	1
687	и сознания	2	1
688	его и	3	1
689	их как	1	1
690	к мысли	1	1
691	и их	5	1
692	но вот	3	1
693	понимает что	1	1
694	цели и	1	1
695	слова в	5	1
696	второй стадии	2	1
697	слов это	1	1
698	допустим что	2	1
699	вовсе не	2	1
700	гораздо большей	1	1
701	ее не	1	1
702	величайшее значение	1	1
703	мы выяснили	1	1
704	бы заключительным	1	1
705	образом не	1	1
706	в руки	1	1
707	к той	1	1
708	построения фразы	1	1
709	находятся в	1	1
710	ведь всякое	1	1
711	нужно было	2	1
712	и даже	3	1
713	или иной	4	1
714	говорили что	1	1
715	влияние на	4	1
716	здесь в	1	1
717	что тот	1	1
718	с той	1	1
719	мысль которая	1	1
720	как же	1	1
721	еще и	2	1
722	а с	5	1
723	может иметь	1	1
724	больше и	2	1
725	к сожалению	1	1
726	явление которое	1	1
727	одного только	1	1
728	а на	2	1
729	иной ситуации	1	1
730	и осуществляется	1	1
731	только как	1	1
732	долго и	1	1
733	возвращаясь к	1	1
734	как видно	1	1
735	о чем	1	1
736	всякой связи	1	1
737	собой мы	1	1
738	и слово	3	1
739	ближе к	1	1
740	если не	3	1
741	между первым	1	1
742	от этих	1	1
743	и во	1	1
744	эти слова	8	1
745	только его	1	1
746	в разной	1	1
747	тот факт	1	1
748	этих предметов	1	1
749	перейти в	2	1
750	из которых	3	1
751	разве не	1	1
752	к своему	4	1
753	роли которую	1	1
754	смысле этого	2	1
755	тому как	1	1
756	мы говорили	2	1
757	в тех	3	1
758	зрения и	1	1
759	многообразны и	1	1
760	общую основу	1	1
761	несомненностью что	1	1
762	и общий	1	1
763	ли не	2	1
764	эти вопросы	2	1
765	сейчас же	1	1
766	в истории	1	1
767	и другом	1	1
768	необходимым условием	4	1
769	структуру в	1	1
770	в основном	1	1
771	весь ход	1	1
772	уже сложившуюся	1	1
773	которые были	1	1
774	что относится	1	1
775	тех или	4	1
776	в более	1	1
777	вопрос в	1	1
778	процессе развития	1	1
779	всю совокупность	2	1
780	словами то	1	1
781	значения слова	1	1
782	новое слово	1	1
783	к пониманию	1	1
784	на улице	1	1
785	должны быть	1	1
786	не существует	4	1
787	в результате	1	1
788	это как	1	1
789	бы даже	1	1
790	на первый	1	1
791	это часто	1	1
792	той или	3	1
793	тем более	1	1
794	главным образом	3	1
795	не должен	2	1
796	конце концов	3	1
797	на языке	1	1
798	скажем что	1	1
799	позволяет нам	1	1
800	это еще	1	1
801	и различные	1	1
802	сольется с	1	1
803	от всякого	1	1
804	должен быть	2	1
805	нам не	1	1
806	может и	1	1
807	а о	1	1
808	слово в	2	1
809	в свою	6	1
810	из тех	1	1
811	и становятся	1	1
812	совершенно не	3	1
813	должен решить	1	1
814	не что	4	1
815	и жизнь	2	1
816	только о	1	1
817	значение не	1	1
818	но попробуем	1	1
819	т.е как	1	1
820	того времени	4	1
821	к этому	2	1
822	слов вот	1	1
823	все что	1	1
824	свой характер	1	1
