N	2gram	Vinokur_St_3	Myslijsy
139	например в	4	3
140	языка с	1	3
141	самом деле	2	3
142	на самом	1	3
143	переход от	1	3
144	в первом	1	3
145	и до	1	3
146	что эти	4	3
147	слова в	1	3
148	как скоро	1	3
149	той же	2	3
150	ответить на	1	3
151	еще до	1	3
152	еще не	2	3
153	и на	6	3
154	то мы	1	3
155	к слову	2	3
156	там где	1	3
157	по которому	1	3
158	в самом	2	3
159	формы в	2	3
160	все эти	3	3
161	бы не	1	3
162	так в	1	3
163	и тот	2	3
164	и если	3	3
165	на его	4	3
166	т д	2	3
167	и по	2	3
168	в нее	1	3
169	на нее	2	3
170	в каждом	4	3
171	лишь в	4	3
172	но уже	1	3
173	в них	5	3
174	к которым	1	3
175	с точки	4	3
176	но это	4	3
177	в которых	2	3
178	что есть	1	3
179	на себе	2	3
180	связанная с	1	3
181	только не	1	3
182	никогда не	2	3
183	в разных	1	3
184	же время	3	3
185	связи с	3	3
186	до того	1	3
187	к тому	2	3
188	как человек	1	3
189	слова с	1	3
190	быть назван	2	3
191	что у	2	3
192	те же	1	3
193	ту же	1	3
194	мы в	1	3
195	из одного	1	3
196	в виду	2	3
197	связь между	1	3
198	и только	2	3
199	вообще и	1	3
200	то в	4	3
201	и так	1	3
202	с нею	1	3
203	уже не	3	3
204	в значении	1	3
205	в поэзии	2	3
206	при помощи	2	3
207	и других	2	3
208	и их	1	3
209	всяком случае	4	3
210	даже и	1	3
211	со стороны	3	3
212	и из	1	3
213	нельзя сказать	3	3
214	именно в	1	3
215	что хотя	1	3
216	в речи	4	3
217	все более	2	3
218	нет ничего	1	3
219	это есть	4	3
220	между прочим	3	3
221	в смысле	4	3
222	кроме того	3	3
223	известной степени	1	3
224	в этих	11	3
225	только что	2	3
226	давно уже	1	3
227	я говорю	1	3
228	выражения как	2	2
229	такое же	2	2
230	отношения между	5	2
231	уже по	1	2
232	а как	4	2
233	как мы	2	2
234	мы и	1	2
235	в ней	4	2
236	проявляется в	1	2
237	и говорить	1	2
238	это а	1	2
239	тем как	2	2
240	то он	2	2
241	и я	1	2
242	одном из	1	2
243	более и	2	2
244	в отдельных	4	2
245	несколько слов	2	2
246	что по	3	2
247	его к	2	2
248	так или	1	2
249	из этих	6	2
250	во многих	2	2
251	с языком	1	2
252	что она	1	2
253	как оно	1	2
254	он не	5	2
255	состоит в	4	2
256	понятно если	1	2
257	не как	2	2
258	влияние на	1	2
259	об этом	5	2
260	это было	8	2
261	этом мы	1	2
262	человек не	1	2
263	говорится о	1	2
264	чем в	1	2
265	можно считать	1	2
266	в других	1	2
267	что значит	1	2
268	но что	1	2
269	и при	1	2
270	если и	2	2
271	по тому	2	2
272	вопрос о	1	2
273	том же	1	2
274	и вообще	1	2
275	даже в	1	2
276	тому что	3	2
277	судить по	1	2
278	самого начала	2	2
279	в сущности	2	2
280	дело не	2	2
281	иметь в	1	2
282	в общих	2	2
283	к ней	4	2
284	как она	1	2
285	и его	3	2
286	этот образ	2	2
287	в области	6	2
288	об одной	1	2
289	у нас	4	2
290	можно сравнить	1	2
291	и это	5	2
292	значение этого	1	2
293	в ее	1	2
294	вопрос что	1	2
295	на том	1	2
296	и когда	1	2
297	судя по	1	2
298	в образе	1	2
299	можно было	1	2
300	к первому	1	2
301	и здесь	3	2
302	в самой	1	2
303	что его	2	2
304	бы в	1	2
305	ко второму	1	2
306	о единстве	1	2
307	для самого	1	2
308	но так	1	2
309	один из	2	2
310	в двух	1	2
311	мы видим	4	2
312	в обществе	1	2
313	в выражении	1	2
314	место из	1	2
315	именно на	1	2
316	конечно не	1	2
317	и у	2	2
318	и они	1	2
319	в виде	3	2
320	это обстоятельство	1	2
321	не так	3	2
322	отношение к	4	2
323	друг друга	1	2
324	не были	1	2
325	с другой	5	2
326	или иначе	1	2
327	сказать несколько	1	2
328	в свою	2	2
329	было и	1	2
330	и др	4	2
331	которые не	1	2
332	с которым	3	2
333	из которых	4	2
334	в течение	4	2
335	связи которая	1	2
336	тому как	1	2
337	в состоянии	1	2
338	том смысле	2	2
339	нужно иметь	1	2
340	быть не	2	2
341	в это	2	2
342	похоже на	1	2
343	сравнить с	1	2
344	и для	4	2
345	эту пословицу	1	2
346	а что	1	2
347	чтобы понять	1	2
348	виде в	1	2
349	и как	1	2
350	во время	3	2
351	но эта	1	2
352	из этого	4	2
353	есть и	1	2
354	об отношении	1	2
355	все что	1	2
356	в своих	8	2
357	можно назвать	4	2
358	я сказал	1	1
359	который должен	1	1
360	вряд ли	1	1
361	речь идет	2	1
362	одним из	1	1
363	до него	1	1
364	начинается с	1	1
365	связана с	4	1
366	того же	2	1
367	а из	1	1
368	он может	2	1
369	нет такого	2	1
370	посмотрим на	1	1
371	к своей	2	1
372	идет о	1	1
373	показать что	1	1
374	по этим	1	1
375	тем же	1	1
376	должна быть	1	1
377	обратите внимание	1	1
378	в их	3	1
379	и за	2	1
380	и посмотрим	1	1
381	не вдаваясь	1	1
382	если я	2	1
383	для своего	1	1
384	это совершенно	1	1
385	не была	2	1
386	и над	1	1
387	ему в	1	1
388	в некотором	1	1
389	что можно	1	1
390	о роли	1	1
391	без всякого	2	1
392	свою очередь	1	1
393	во мне	1	1
394	разумеется не	2	1
395	по этому	3	1
396	себя а	1	1
397	быть в	1	1
398	в чем	4	1
399	во всех	2	1
400	других источников	1	1
401	которых один	1	1
402	но не	2	1
403	а тем	1	1
404	но как	2	1
405	было указано	1	1
406	не все	1	1
407	в новом	2	1
408	нет и	2	1
409	относится к	4	1
410	в известном	1	1
411	как говорит	1	1
412	что совершается	1	1
413	что нет	1	1
414	которого такие	1	1
415	и художественного	1	1
416	духа в	1	1
417	при создании	1	1
418	то я	1	1
419	сказуемого в	2	1
420	в этой	14	1
421	еще один	1	1
422	почти одновременно	1	1
423	им в	2	1
424	общий тон	1	1
425	сюда относятся	2	1
426	не годится	1	1
427	говорят о	1	1
428	имеем в	2	1
429	от необходимости	1	1
430	но на	1	1
431	есть ее	1	1
432	форму не	1	1
433	намеки на	1	1
434	одно целое	1	1
435	они в	1	1
436	и еще	1	1
437	поэта и	1	1
438	том чтобы	2	1
439	и сам	1	1
440	свое время	1	1
441	какой бы	1	1
442	одной и	1	1
443	хотя все	1	1
444	на этом	3	1
445	это однако	1	1
446	форма в	1	1
447	но все	2	1
448	от нее	3	1
449	смысле в	1	1
450	что этот	3	1
451	что такой	1	1
452	же касается	1	1
453	к другу	1	1
454	а по	2	1
455	второй половины	1	1
456	заключается в	2	1
457	понятие об	1	1
458	что никогда	1	1
459	этот человек	2	1
460	должен был	2	1
461	еще одно	1	1
462	им самим	1	1
463	только одно	1	1
464	и легко	1	1
465	нет в	3	1
466	показывает что	3	1
467	во внимание	1	1
468	мы видели	1	1
469	здесь можно	1	1
470	п но	1	1
471	в развитии	2	1
472	и прямо	1	1
473	бога и	1	1
474	этой вещи	3	1
475	и тогда	2	1
476	и того	1	1
477	не мог	2	1
478	в эту	4	1
479	в связь	1	1
480	в своей	4	1
481	произносит это	1	1
482	не во	1	1
483	к истории	1	1
484	взгляд на	2	1
485	в такой	2	1
486	носит на	1	1
487	сам и	1	1
488	рядом других	1	1
489	например слово	1	1
490	от себя	1	1
491	и значит	1	1
492	своего рода	3	1
493	и той	1	1
494	такое мнение	1	1
495	которые в	2	1
496	но он	3	1
497	друг другу	1	1
498	в прямом	2	1
499	это относится	1	1
500	бы быть	1	1
501	первоначального значения	1	1
502	вдаваясь в	1	1
503	на состояние	2	1
504	в отношении	2	1
505	но они	2	1
506	о значении	1	1
507	что эта	2	1
508	но для	1	1
509	как о	2	1
510	дело в	1	1
511	которая связана	1	1
512	ее с	1	1
513	к новым	1	1
514	к этим	2	1
515	к изучению	1	1
516	для кого	1	1
517	к убеждению	1	1
518	вытекает из	1	1
519	с шекспиром	2	1
520	против мнения	1	1
521	казалось бы	1	1
522	ничего не	4	1
523	этих двух	2	1
524	или как	1	1
525	с одним	1	1
526	с нами	1	1
527	того в	1	1
528	немногих случаях	1	1
529	этом отношении	4	1
530	не потому	2	1
531	тесной связи	1	1
532	перед ним	1	1
533	от их	1	1
534	это два	1	1
535	том образе	1	1
536	все то	1	1
537	начиная с	2	1
538	и другой	1	1
539	и такие	2	1
540	указание на	1	1
541	основаны на	1	1
542	по возможности	1	1
543	его с	1	1
544	бы он	1	1
545	той или	1	1
546	никакого сомнения	1	1
547	утверждать что	2	1
548	всегда в	1	1
549	в каждой	2	1
550	в применении	1	1
551	при таком	1	1
552	то она	2	1
553	но вообще	1	1
554	и самим	1	1
555	нужно сказать	2	1
556	к нам	1	1
557	в собственном	1	1
558	их связь	1	1
559	в произведении	1	1
560	с самого	2	1
561	то время	4	1
562	ясно что	1	1
563	в пределах	1	1
564	мнение что	1	1
565	как с	1	1
566	до самого	1	1
567	выражения с	1	1
568	в другом	3	1
569	времени и	2	1
570	которых нельзя	1	1
571	на которую	1	1
572	том как	1	1
573	является в	1	1
574	то без	1	1
575	основана на	1	1
576	как у	1	1
577	в словах	3	1
578	разговорной речи	1	1
579	не был	2	1
580	убеждению что	1	1
581	поэзии в	3	1
582	не стоит	1	1
583	на что	2	1
584	эти качества	1	1
585	все его	1	1
586	а также	4	1
587	может не	1	1
588	времени в	1	1
589	на основе	2	1
590	этот элемент	1	1
591	же нет	1	1
592	а у	2	1
593	это в	4	1
594	от них	2	1
595	и во	2	1
596	над этой	1	1
597	во втором	2	1
598	а потому	2	1
599	в форме	2	1
600	он берет	1	1
601	сомнения в	1	1
602	которая и	1	1
603	века и	1	1
604	с не	2	1
605	на отдельные	1	1
606	формой и	2	1
607	сначала это	1	1
608	что здесь	4	1
609	показывают что	1	1
610	которым мы	1	1
611	одной из	2	1
612	для понятия	1	1
613	бы из	1	1
614	из многих	1	1
615	как нечто	1	1
616	что новые	1	1
617	лишь одна	1	1
618	самые разнообразные	1	1
619	по мнению	3	1
620	вопрос об	1	1
621	с одной	2	1
622	в качестве	4	1
623	же он	1	1
624	действие на	1	1
625	не имеющие	1	1
626	этом обществе	1	1
627	впечатление которое	1	1
628	отнести к	1	1
629	первое и	1	1
630	кто произносит	1	1
631	а это	1	1
632	но совершенно	1	1
633	из них	1	1
634	одно из	2	1
635	в известной	1	1
636	могло бы	1	1
637	это место	2	1
638	стороне этого	1	1
639	при всей	2	1
640	и язык	1	1
641	иногда и	1	1
642	у него	9	1
643	другое что	1	1
644	не противоречит	1	1
645	перейти к	1	1
646	же это	1	1
647	рядом с	1	1
648	из двух	1	1
649	в данный	1	1
650	в немногих	1	1
651	за пределы	1	1
652	к которому	3	1
653	а с	2	1
654	а они	1	1
655	прежде всего	10	1
656	два раза	1	1
657	сойти с	1	1
658	когда пушкин	2	1
659	одной стороны	3	1
660	здесь дело	1	1
661	целым рядом	1	1
662	именно так	1	1
663	которой есть	2	1
664	в приводимой	1	1
665	однако не	1	1
666	бы совершенно	3	1
667	между этими	1	1
668	его как	3	1
669	в одно	1	1
670	если не	1	1
671	должна была	4	1
672	в связи	3	1
673	она проявляется	1	1
674	связь с	4	1
675	в частности	1	1
676	внимания к	1	1
677	конечно о	1	1
678	эти слова	1	1
679	с первого	1	1
680	найти и	1	1
681	границы между	1	1
682	из трех	1	1
683	то можно	1	1
684	xix века	4	1
685	да рядом	1	1
686	он говорит	4	1
687	то об	1	1
688	знать что	1	1
689	в последнем	2	1
690	этой последней	1	1
691	смысле этого	1	1
692	образ ведет	1	1
693	доказательств что	1	1
694	а потом	1	1
695	такие явления	1	1
696	него есть	2	1
697	жизни слова	1	1
698	как нельзя	1	1
699	это значит	1	1
700	на другое	2	1
701	на пути	1	1
702	и нет	1	1
703	не могло	1	1
704	сплошь да	1	1
705	внимания на	2	1
706	быть очень	1	1
707	говорит и	2	1
708	говорить что	1	1
709	все же	4	1
710	в наше	1	1
711	старинное слово	1	1
712	совершается в	1	1
713	потому не	1	1
714	знать как	1	1
715	или только	1	1
716	или в	2	1
717	и среди	1	1
718	том виде	1	1
719	его не	2	1
720	о котором	1	1
721	слова как	2	1
722	обращается к	3	1
723	которая без	1	1
724	у них	1	1
725	или нет	1	1
726	что народ	1	1
727	приблизительно так	1	1
728	на языке	1	1
729	ее в	2	1
730	поэзии но	1	1
731	бы на	1	1
732	пришла к	1	1
733	отношении к	1	1
734	менее в	1	1
735	нам в	1	1
736	последней форме	1	1
737	здесь только	2	1
738	что ни	1	1
739	а о	1	1
740	не знает	1	1
741	другой стороны	5	1
742	состоит из	1	1
743	существует в	2	1
744	была бы	4	1
745	но можно	1	1
746	в поэтическом	1	1
747	сжатости и	1	1
748	как есть	1	1
749	этим образом	1	1
750	приблизительно в	1	1
751	в свое	1	1
752	жизни и	1	1
753	как слово	1	1
754	и эта	1	1
755	как на	6	1
756	смысле что	1	1
