N	2gram	Medvedev_F_1	DiskursI
317	этого она	1	1
318	героя или	1	1
319	она и	1	1
320	этого не	1	1
321	несмотря на	1	1
322	средства изображения	5	1
323	как целого	1	1
324	она была	2	1
325	со всей	3	1
326	которую он	1	1
327	в центр	1	1
328	конструктивное значение	4	1
329	обобщений и	1	1
330	в такой	1	1
331	пределах одного	1	1
332	дальнейшее развитие	1	1
333	бы мы	1	1
334	установка на	1	1
335	к реальному	1	1
336	тем не	1	1
337	и более	2	1
338	произведения в	8	1
339	не должно	1	1
340	для нее	1	1
341	вообще но	1	1
342	она не	6	1
343	виду что	2	1
344	самого начала	1	1
345	как о	4	1
346	мысли в	2	1
347	мышления и	1	1
348	одна из	2	1
349	с живым	1	1
350	к этим	1	1
351	на него	2	1
352	в процессе	9	1
353	xix века	1	1
354	которого он	1	1
355	от тематической	1	1
356	чтобы стать	2	1
357	та или	1	1
358	и всегда	1	1
359	о другой	2	1
360	на язык	3	1
361	ничего не	2	1
362	или иная	1	1
363	к ней	2	1
364	своей природе	1	1
365	и до	5	1
366	во всем	2	1
367	и поэтическое	1	1
368	не принадлежит	1	1
369	иногда не	1	1
370	однако это	1	1
371	настоящего времени	2	1
372	от их	2	1
373	уже о	1	1
374	целого в	1	1
375	не могут	1	1
376	но все	2	1
377	отличается от	3	1
378	числе и	1	1
379	всего в	3	1
380	структура была	1	1
381	к тому	3	1
382	его с	2	1
383	предыдущей главе	1	1
384	не есть	2	1
385	поэзии как	1	1
386	оно не	4	1
387	в применении	2	1
388	должен быть	5	1
389	опираясь на	1	1
390	более не	1	1
391	от друга	2	1
392	каждый момент	1	1
393	говоря уже	1	1
394	формы художественного	1	1
395	языка и	1	1
396	с самого	1	1
397	эти две	1	1
398	сознания с	1	1
399	переживания по	1	1
400	в условиях	1	1
401	однако эта	1	1
402	слова а	1	1
403	столько в	1	1
404	как с	2	1
405	в образе	1	1
406	только через	1	1
407	по аналогии	3	1
408	в нескольких	1	1
409	и каждый	1	1
410	ней и	1	1
411	для этого	4	1
412	и даже	3	1
413	с ним	2	1
414	о ней	1	1
415	движения и	1	1
416	часто и	2	1
417	и здесь	6	1
418	и должно	2	1
419	не был	1	1
420	событий или	1	1
421	и что	2	1
422	может не	1	1
423	аналогии с	3	1
424	и во	1	1
425	должно было	1	1
426	самый процесс	1	1
427	на одном	1	1
428	и взаимодействия	1	1
429	в форме	1	1
430	исторического развития	1	1
431	не будучи	1	1
432	как она	3	1
433	в современной	1	1
434	воздействия на	3	1
435	менее в	1	1
436	сводить к	1	1
437	а часто	2	1
438	приобщаясь к	1	1
439	выбора и	1	1
440	мира как	2	1
441	от них	1	1
442	с которыми	1	1
443	так что	1	1
444	для всех	1	1
445	только на	5	1
446	не дает	2	1
447	большинстве случаев	2	1
448	мир в	1	1
449	только это	1	1
450	свои формы	1	1
451	и их	10	1
452	всяком случае	4	1
453	могло бы	2	1
454	целом и	4	1
455	в современном	2	1
456	вовсе не	10	1
457	не для	3	1
458	система смыслов	1	1
459	окажется неадекватным	1	1
460	друг друга	4	1
461	как такового	2	1
462	но из	1	1
463	эпохи когда	1	1
464	того что	5	1
465	ориентироваться на	1	1
466	различий между	1	1
467	не были	1	1
468	это конструктивное	1	1
469	искусстве не	1	1
470	и тех	1	1
471	во второй	1	1
472	бытия в	3	1
473	и др	5	1
474	между ними	3	1
475	но есть	2	1
476	до конца	7	1
477	предметом художественного	1	1
478	сколько в	1	1
479	его как	3	1
480	влияние и	2	1
481	целого отнюдь	1	1
482	все то	1	1
483	там где	1	1
484	оценки и	1	1
485	и поэтики	1	1
486	и становясь	1	1
487	в пушкинском	1	1
488	на фоне	3	1
489	русской литературы	1	1
490	возвращаясь к	1	1
491	как это	6	1
492	в предыдущей	2	1
493	внешнем мире	1	1
494	опирается на	1	1
495	в особенности	3	1
496	требует от	1	1
497	из которых	1	1
498	по своему	1	1
499	применении к	2	1
500	для человека	1	1
501	об ее	1	1
502	в это	1	1
503	в художественную	2	1
504	и от	7	1
505	время от	1	1
506	и развития	2	1
507	что касается	1	1
508	но для	3	1
509	один из	3	1
510	о мире	2	1
511	при всем	1	1
512	более того	3	1
513	взаимодействия при	1	1
514	истории русской	1	1
515	слова но	1	1
516	поэтики которая	1	1
517	живет и	1	1
518	мысли не	1	1
519	формы и	5	1
520	проблемы которые	1	1
521	его не	2	1
522	когда он	3	1
523	особого рода	1	1
524	в литературной	1	1
525	еще более	1	1
526	и ни	1	1
527	поэтических форм	3	1
528	от всего	1	1
529	его жизнь	1	1
530	ни было	2	1
531	же в	3	1
532	в искусстве	5	1
533	быть и	4	1
534	быть все	1	1
535	одной из	2	1
536	а о	1	1
537	не говоря	1	1
538	сказать что	1	1
539	она сама	1	1
540	одновременно и	1	1
541	при изучении	1	1
542	из этого	1	1
543	этих жанровых	1	1
544	к другим	2	1
545	также не	1	1
546	ее в	1	1
547	дальнейшем развитии	1	1
548	нас не	2	1
549	во всяком	4	1
550	том числе	1	1
551	творчество как	1	1
