N	2gram	Savitsky_E_1	Myshleni
203	а в	2	3
204	от того	1	3
205	интересующей нас	1	3
206	на примере	1	3
207	на которые	1	3
208	один и	1	3
209	говорит о	3	3
210	прежде всего	9	3
211	не на	4	3
212	в частности	5	3
213	к жизни	1	3
214	чем в	4	3
215	действительно ли	1	3
216	потому и	1	3
217	но это	1	3
218	одного и	1	3
219	одной стороны	8	3
220	включает в	1	3
221	как на	3	3
222	к этой	1	3
223	ее в	3	3
224	значение в	1	3
225	ту же	1	2
226	же по	1	2
227	нам кажется	7	2
228	что эти	2	2
229	исходит из	1	2
230	есть не	2	2
231	которую мы	5	2
232	на практике	1	2
233	в ней	4	2
234	быть в	1	2
235	столь же	5	2
236	во всех	6	2
237	а тем	2	2
238	мы будем	1	2
239	очевидно что	3	2
240	отличие от	1	2
241	которые не	1	2
242	в центре	1	2
243	его на	2	2
244	стороны и	6	2
245	когда он	3	2
246	и к	3	2
247	что само	1	2
248	в этот	1	2
249	самой природе	1	2
250	связанного с	1	2
251	то и	1	2
252	нами в	1	2
253	тому же	1	2
254	из общей	1	2
255	в случае	2	2
256	на его	1	2
257	потребности в	1	2
258	в корне	1	2
259	их из	2	2
260	но все	1	2
261	не станем	1	2
262	в совершенно	1	2
263	те же	1	2
264	которая как	1	2
265	сказывается в	2	2
266	в жизни	1	2
267	в них	3	2
268	к которым	5	2
269	на основании	2	2
270	развития так	1	2
271	во второй	3	2
272	в своей	8	2
273	в котором	2	2
274	мы говорили	1	2
275	установить что	1	2
276	как совокупность	4	2
277	в отличие	1	2
278	значение для	1	2
279	отношений между	2	2
280	друг другу	1	2
281	но они	1	2
282	в определенной	1	2
283	в эгоцентризме	1	2
284	ту мысль	1	2
285	во всем	1	2
286	то это	1	2
287	действуют в	1	2
288	должны быть	1	2
289	не способен	1	2
290	на основе	2	2
291	в истории	2	2
292	не повторяет	1	2
293	этот период	1	2
294	это мы	1	2
295	в некоторой	1	2
296	связанная с	1	2
297	именно потому	2	2
298	зрения такова	1	2
299	и поэтому	2	2
300	язык и	1	2
301	находятся в	1	2
302	которое дает	1	2
303	отрицательный ответ	1	2
304	вслед за	6	2
305	происходит в	2	2
306	с которыми	1	2
307	на всем	4	2
308	же в	2	2
309	но с	2	2
310	не дает	3	2
311	из них	3	2
312	вовсе не	6	2
313	к ним	3	2
314	само по	4	2
315	как будто	2	2
316	и даже	6	2
317	что процессы	1	2
318	в осознании	1	2
319	в ряде	1	2
320	только к	2	2
321	что для	1	2
322	обратиться к	1	2
323	только ту	1	2
324	у нас	1	2
325	во внимание	1	2
326	совершенно очевидно	2	2
327	ни на	3	2
328	и потому	5	2
329	эту мысль	1	2
330	и от	3	2
331	в более	1	2
332	и другими	1	2
333	которая в	1	2
334	между таким	1	2
335	и другие	1	2
336	мы различаем	1	2
337	другой стороны	2	2
338	но этот	1	2
339	имеет место	2	2
340	в свое	1	2
341	приводит нас	2	2
342	жизни и	2	2
343	в своих	2	2
344	во всяком	3	2
345	все что	1	2
346	и наиболее	2	1
347	всем ее	1	1
348	лежат в	4	1
349	также и	7	1
350	например в	1	1
351	связана с	1	1
352	во много	1	1
353	место при	1	1
354	в тех	1	1
355	но тем	1	1
356	как хотя	1	1
357	и внутри	1	1
358	от которых	1	1
359	же следует	1	1
360	с более	3	1
361	и о	1	1
362	подражания как	1	1
363	которого мы	2	1
364	в деле	3	1
365	в полной	4	1
366	и ее	1	1
367	в будущем	3	1
368	и эмпирическое	2	1
369	действовать в	1	1
370	может дать	1	1
371	меньше чем	2	1
372	он сам	2	1
373	нам представляется	1	1
374	бы то	4	1
375	что его	1	1
376	с его	1	1
377	возможности и	1	1
378	конечно это	1	1
379	как путь	1	1
380	то мы	1	1
381	различия между	1	1
382	в ее	8	1
383	друг к	1	1
384	значение и	1	1
385	силу этого	1	1
386	в общем	3	1
387	с совершенно	1	1
388	для всякого	1	1
389	и будет	1	1
390	значение имеет	1	1
391	которые они	2	1
392	вдаваться в	1	1
393	только между	1	1
394	есть основание	1	1
395	как по	1	1
396	более чем	2	1
397	независимо от	4	1
398	как нам	5	1
399	все остальные	1	1
400	кроме того	1	1
401	целый ряд	2	1
402	и наконец	2	1
403	к числу	1	1
404	более или	1	1
405	в себе	9	1
406	значения как	1	1
407	что это	2	1
408	их развитии	1	1
409	мы получаем	1	1
410	чем больше	2	1
411	в нашем	1	1
412	думать что	8	1
413	что к	2	1
414	и те	1	1
415	на то	6	1
416	но на	3	1
417	к выводу	1	1
418	к некоторому	1	1
419	но само	1	1
420	не как	1	1
421	на родной	1	1
422	характерным для	1	1
423	не обнаруживают	1	1
424	иметь возможность	1	1
425	это один	1	1
426	или иных	1	1
427	и связанное	1	1
428	поскольку она	2	1
429	значительной степени	1	1
430	от нее	1	1
431	пойдет в	1	1
432	главным образом	2	1
433	имеют в	1	1
434	единое целое	1	1
435	об этом	1	1
436	к другу	1	1
437	полной мере	1	1
438	возможное только	1	1
439	мыслится как	1	1
440	лишь в	1	1
441	входит в	1	1
442	как тот	1	1
443	поскольку это	1	1
444	и других	2	1
445	сейчас в	1	1
446	этом смысле	3	1
447	стало возможным	1	1
448	мог бы	2	1
449	в ином	1	1
450	который по	1	1
451	о которых	1	1
452	рядом с	1	1
453	является более	1	1
454	своих чертах	1	1
455	всегда и	1	1
456	несмотря на	4	1
457	открытым вопрос	1	1
458	эгоцентризма и	1	1
459	мы хотели	1	1
460	наука в	1	1
461	как таковой	1	1
462	их на	1	1
463	приближаются к	1	1
464	этих отношений	1	1
465	мы приходим	1	1
466	если можно	1	1
467	она в	3	1
468	место в	3	1
469	если сопоставить	1	1
470	том смысле	1	1
471	представление о	2	1
472	большей степени	1	1
473	то его	1	1
474	дальнейшее развитие	1	1
475	или вернее	2	1
476	относится всецело	1	1
477	которые в	1	1
478	возникающих в	1	1
479	образом из	1	1
480	том же	1	1
481	это вопрос	1	1
482	тем меньше	2	1
483	она не	2	1
484	более широких	1	1
485	есть нечто	1	1
486	с теми	1	1
487	в обоих	1	1
488	и притом	4	1
489	как его	1	1
490	различия в	3	1
491	о таких	1	1
492	самым непосредственным	1	1
493	он мог	1	1
494	области где	1	1
495	что процесс	1	1
496	в самой	1	1
497	этом процессе	1	1
498	они являются	1	1
499	того в	1	1
500	к ней	4	1
501	относится к	1	1
502	такая же	1	1
503	в сознании	1	1
504	от конкретных	1	1
505	уже и	3	1
506	так то	1	1
507	что на	2	1
508	в каком	4	1
509	такие же	1	1
510	по нашему	3	1
511	начиная с	2	1
512	в направлении	4	1
513	есть только	1	1
514	можно поставить	1	1
515	числе и	1	1
516	для такого	1	1
517	но из	1	1
518	что при	1	1
519	в применении	3	1
520	для себя	1	1
521	из всего	1	1
522	не делает	1	1
523	но по	2	1
524	с ее	1	1
525	всего этого	1	1
526	имеет никаких	1	1
527	мы думаем	1	1
528	этому и	1	1
529	мысль о	1	1
530	если ему	1	1
531	же выводу	1	1
532	отношении которых	1	1
533	не нужно	2	1
534	к тем	1	1
535	в отношениях	1	1
536	лежали в	1	1
537	для этого	1	1
538	связанное с	1	1
539	других более	1	1
540	сводится к	1	1
541	для мышления	1	1
542	еще большей	1	1
543	говорит об	1	1
544	одного из	1	1
545	или на	1	1
546	может не	1	1
547	аналогии с	1	1
548	и во	2	1
549	в которую	1	1
550	одинаково при	1	1
551	являются в	1	1
552	станем вдаваться	1	1
553	во втором	2	1
554	развития не	1	1
555	вопрос следует	1	1
556	бы она	1	1
557	и только	3	1
558	не более	3	1
559	с только	1	1
560	мы хотим	1	1
561	если взять	1	1
562	в сферу	2	1
563	эти последние	2	1
564	этих более	1	1
565	чтобы ответить	1	1
566	но так	1	1
567	один из	1	1
568	в большей	1	1
569	с отношениями	1	1
570	с ними	1	1
571	что даже	1	1
572	иначе если	1	1
573	смысле является	1	1
574	исследования по	1	1
575	который в	1	1
576	всяком случае	3	1
577	ее от	2	1
578	этот факт	3	1
579	простое и	1	1
580	для всех	1	1
581	есть в	2	1
582	отражение в	1	1
583	не можем	2	1
584	уже в	1	1
585	в виде	5	1
586	в начале	1	1
587	что не	1	1
588	при помощи	2	1
589	области развития	1	1
590	связывается с	1	1
591	только одно	2	1
592	в проблему	1	1
593	интересующего нас	1	1
594	несомненно в	1	1
595	это обстоятельство	1	1
596	представить себе	1	1
597	ценность в	2	1
598	мы находим	1	1
599	другую сторону	1	1
600	тогда как	1	1
601	много раз	1	1
602	в прошлом	3	1
603	двух противоположных	1	1
604	непосредственным образом	1	1
605	отношении к	15	1
606	что прежде	1	1
607	значение только	2	1
608	в других	2	1
609	вне ее	1	1
610	нас вопроса	1	1
611	со стороны	5	1
612	что обе	1	1
613	или иной	4	1
614	даже не	1	1
615	влияние на	2	1
616	или иначе	1	1
617	нельзя сказать	1	1
618	должна оказаться	1	1
619	хотели бы	1	1
620	и прежде	3	1
621	как же	2	1
622	части этого	1	1
623	не было	1	1
624	нашему мнению	2	1
625	которых мы	1	1
626	на которых	1	1
627	более того	1	1
628	если даже	1	1
629	в ту	1	1
630	с которым	1	1
631	долгое время	2	1
632	чем на	2	1
633	совершенно одинаково	1	1
634	там где	3	1
635	в изучении	1	1
636	становится ясным	1	1
637	если не	1	1
638	в связи	1	1
639	стороны в	2	1
640	именно поэтому	1	1
641	все более	9	1
642	связь с	1	1
643	уже о	1	1
644	иного кроме	1	1
645	ко всем	1	1
646	поэтому даже	1	1
647	в одной	1	1
648	относятся к	2	1
649	к единому	1	1
650	мы увидим	1	1
651	чем то	1	1
652	тех и	1	1
653	остальные области	1	1
654	если так	1	1
655	подобно этому	1	1
656	в данном	3	1
657	что за	1	1
658	развитие которых	1	1
659	а если	1	1
660	она есть	1	1
661	те кто	1	1
662	последнем случае	1	1
663	в европейской	2	1
664	смысле этого	1	1
665	применении к	3	1
666	одновременно с	1	1
667	что же	2	1
668	или менее	1	1
669	даже с	1	1
670	возможность такого	1	1
671	иначе говоря	2	1
672	или хотя	2	1
673	этого слова	1	1
674	этого факта	1	1
675	этот принцип	1	1
676	и таким	2	1
677	или по	2	1
678	с фактом	1	1
679	чем та	1	1
680	тех или	1	1
681	тех случаях	1	1
682	известной степени	3	1
683	и для	3	1
684	случаях когда	2	1
685	с понятиями	1	1
686	при таком	1	1
687	это можно	1	1
688	в отдельных	1	1
689	для нас	4	1
690	особого рода	1	1
691	и все	2	1
692	из себя	1	1
693	той или	4	1
694	затем как	1	1
695	значительно более	1	1
696	находим в	1	1
697	исключительно в	2	1
698	не являются	1	1
699	в психологии	3	1
700	между ними	2	1
701	с ней	1	1
702	дело с	1	1
703	далее в	1	1
704	или иного	4	1
705	оно может	1	1
706	оно не	1	1
707	чем это	1	1
708	не способны	1	1
709	ли он	1	1
710	той области	1	1
711	это так	3	1
712	но еще	2	1
713	на ту	1	1
714	и это	1	1
715	предела в	1	1
716	того или	4	1
717	том числе	1	1
718	это в	1	1
719	они относятся	1	1
720	ничего иного	1	1
721	лежащих в	1	1
722	гораздо более	1	1
723	смысле что	1	1
