N	2gram	Vygotskiy__5	Hudozhes
320	в каждый	1	1
321	в сущности	12	1
322	но она	2	1
323	х годов	1	1
324	хотя бы	3	1
325	событий и	2	1
326	в каждой	3	1
327	на другом	1	1
328	на роман	1	1
329	на них	1	1
330	его словам	1	1
331	с письмом	1	1
332	ответы на	1	1
333	взгляде на	1	1
334	в чем	1	1
335	действующее лицо	2	1
336	женщиной которая	1	1
337	различия между	2	1
338	мы еще	1	1
339	чем это	3	1
340	совсем не	2	1
341	с самой	1	1
342	бы в	5	1
343	не все	1	1
344	т.д однако	1	1
345	ответ на	5	1
346	с совершенно	2	1
347	и воображения	1	1
348	отношение к	1	1
349	произведение не	1	1
350	тут же	1	1
351	друг от	2	1
352	нет и	1	1
353	в романах	1	1
354	судьбу в	1	1
355	один и	1	1
356	к сожалению	1	1
357	относится к	1	1
358	оказывается не	1	1
359	его на	2	1
360	общего с	1	1
361	что именно	5	1
362	дает нам	1	1
363	стороны и	4	1
364	противоречие в	1	1
365	что касается	2	1
366	переживания и	1	1
367	узнает что	1	1
368	и как	7	1
369	не являются	1	1
370	к числу	1	1
371	не кажется	2	1
372	от этого	1	1
373	и хотя	2	1
374	о самом	1	1
375	характер трагического	1	1
376	в произведении	1	1
377	в которой	3	1
378	точку зрения	1	1
379	отказывается от	1	1
380	все так	1	1
381	он в	2	1
382	из этих	3	1
383	еще далеко	1	1
384	ни одна	1	1
385	мы привыкли	1	1
386	и тот	1	1
387	не годится	1	1
388	во многих	1	1
389	их действия	1	1
390	из характера	1	1
391	главным образом	1	1
392	но именно	1	1
393	к герою	1	1
394	о которой	1	1
395	он должен	8	1
396	не как	3	1
397	в силу	3	1
398	и вот	2	1
399	с таким	2	1
400	сказал что	1	1
401	том чтобы	2	1
402	раз говорит	1	1
403	на земле	1	1
404	его от	1	1
405	что ни	3	1
406	действительно так	2	1
407	мысль то	1	1
408	отступает от	1	1
409	в нее	2	1
410	поскольку она	1	1
411	от нее	1	1
412	жизнь которая	1	1
413	что все	6	1
414	том случае	1	1
415	единственное что	1	1
416	и второй	1	1
417	из самой	1	1
418	на этой	1	1
419	или даже	1	1
420	а как	2	1
421	показать насколько	3	1
422	может стать	1	1
423	который так	1	1
424	этом смысле	2	1
425	о художественной	1	1
426	отличать от	1	1
427	литературном произведении	1	1
428	и тем	6	1
429	уж не	1	1
430	не соответствует	1	1
431	которым он	1	1
432	бы совершенно	1	1
433	но уже	1	1
434	но мы	2	1
435	и характера	1	1
436	к которым	2	1
437	далеко не	1	1
438	нашего исследования	1	1
439	с тем	8	1
440	и уже	3	1
441	которой он	1	1
442	между собою	1	1
443	женщины которая	1	1
444	элемента в	2	1
445	как таковой	1	1
446	и того	2	1
447	когда в	2	1
448	в восприятии	1	1
449	лучше всего	1	1
450	на первый	2	1
451	или менее	1	1
452	между романом	1	1
453	о герое	1	1
454	это делает	2	1
455	человеком и	1	1
456	опять как	1	1
457	в отличие	2	1
458	в которых	2	1
459	знаем что	2	1
460	признать что	1	1
461	в герои	1	1
462	в одном	2	1
463	где герой	1	1
464	черты характера	1	1
465	повести в	1	1
466	их в	1	1
467	том и	2	1
468	и наоборот	1	1
469	тому чтобы	1	1
470	бы быть	1	1
471	во времени	1	1
472	пришла она	1	1
473	не любит	1	1
474	этой работы	1	1
475	сам он	1	1
476	нас к	1	1
477	иной раз	1	1
478	вовсе не	3	1
479	в отношении	2	1
480	так как	9	1
481	вплоть до	1	1
482	но они	1	1
483	до известной	1	1
484	что эта	4	1
485	самого начала	3	1
486	не своим	1	1
487	хотелось бы	1	1
488	дело в	2	1
489	что их	2	1
490	в основе	7	1
491	каждый день	1	1
492	взглянуть на	1	1
493	в самых	1	1
494	это еще	1	1
495	не могло	1	1
496	только не	5	1
497	каждый из	1	1
498	этих двух	7	1
499	в противоречие	1	1
500	всего на	1	1
501	и чувства	2	1
502	с но	2	1
503	ничто не	1	1
504	именно они	1	1
505	мы помним	1	1
506	с другом	3	1
507	перед ним	1	1
508	к той	1	1
509	это могло	1	1
510	в трагедии	15	1
511	но напротив	1	1
512	что ей	1	1
513	поэтому не	1	1
514	не могут	3	1
515	когда мы	6	1
516	без конца	1	1
517	могут быть	8	1
518	большей мере	1	1
519	же самое	5	1
520	всегда есть	1	1
521	всего в	1	1
522	бы определить	1	1
523	что оно	6	1
524	для его	1	1
525	он видит	2	1
526	на это	1	1
527	если же	2	1
528	ничего общего	1	1
529	говорит о	4	1
530	развитие сюжета	1	1
531	на наших	1	1
532	разные стороны	1	1
533	не делает	1	1
534	убеждает нас	1	1
535	в деревне	1	1
536	бы дать	1	1
537	это вполне	1	1
538	чем не	2	1
539	в виду	4	1
540	свою очередь	1	1
541	же не	2	1
542	данном случае	3	1
543	для читателя	2	1
544	и говорит	3	1
545	с самого	3	1
546	для своей	1	1
547	однако эта	2	1
548	различие между	1	1
549	и себе	1	1
550	того и	1	1
551	здесь нет	1	1
552	мог бы	2	1
553	во многом	1	1
554	чем у	3	1
555	и заключает	1	1
556	на примере	4	1
557	ценность в	1	1
558	означает что	1	1
559	нас и	2	1
560	находится в	2	1
561	сводится к	5	1
562	гибели героя	1	1
563	это действительно	2	1
564	и т.д	1	1
565	и т.п	1	1
566	говорит об	1	1
567	за пределами	1	1
568	в новелле	5	1
569	для нас	3	1
570	с другой	9	1
571	он стремился	1	1
572	этим не	1	1
573	мы делаем	1	1
574	нас в	1	1
575	как у	1	1
576	в эстетической	1	1
577	стало привычным	1	1
578	к одним	1	1
579	который все	1	1
580	во всех	2	1
581	романа как	2	1
582	переходит в	1	1
583	на одном	4	1
584	находит свое	2	1
585	и только	3	1
586	и содержания	1	1
587	и существенным	1	1
588	в лучшем	3	1
589	новый момент	1	1
590	но так	1	1
591	другое не	1	1
592	отчетливо в	1	1
593	как например	2	1
594	которое было	1	1
595	себя с	1	1
596	в двух	5	1
597	трудно не	1	1
598	всякое произведение	1	1
599	романа и	1	1
600	тот же	3	1
601	речь о	1	1
602	и кажется	1	1
603	мы вместе	2	1
604	в какой	1	1
605	почти ничего	1	1
606	в стороне	1	1
607	верно и	1	1
608	это очень	2	1
609	времени и	3	1
610	между этими	1	1
611	и ее	1	1
612	их не	2	1
613	времени как	1	1
614	с одной	12	1
615	именно на	5	1
616	и событий	1	1
617	на всем	1	1
618	более или	1	1
619	я в	1	1
620	уже в	6	1
621	оно в	2	1
622	в жизни	1	1
623	действующего лица	1	1
624	в разладе	1	1
625	не принимает	1	1
626	него и	1	1
627	не из	1	1
628	не дает	2	1
629	этого процесса	1	1
630	но совершенно	1	1
631	которое никак	1	1
632	что сама	1	1
633	его и	1	1
634	но для	1	1
635	к содержанию	1	1
636	эти два	3	1
637	в письме	2	1
638	представить себе	2	1
639	могло бы	1	1
640	и та	2	1
641	сами по	2	1
642	героев к	1	1
643	двух противоположных	6	1
644	уклоняется от	1	1
645	произведения и	1	1
646	отклонения от	1	1
647	отличие от	2	1
648	монолог о	1	1
649	ее на	1	1
650	герой и	2	1
651	что они	5	1
652	рядом с	5	1
653	из двух	3	1
654	его ни	1	1
655	говорится что	2	1
656	представляется в	1	1
657	тотчас же	1	1
658	и героиня	1	1
659	сюда же	1	1
660	вслед за	1	1
661	эти две	3	1
662	переживания героя	1	1
663	еще и	1	1
664	в романе	2	1
665	что для	1	1
666	обратиться к	5	1
667	элементов и	1	1
668	можно назвать	1	1
669	противоречие между	1	1
670	связано с	1	1
671	одной стороны	12	1
672	их друг	1	1
673	там где	4	1
674	что мы	11	1
675	они все	1	1
676	здесь именно	1	1
677	которого она	1	1
678	именно поэтому	2	1
679	уверенность в	1	1
680	вступает в	1	1
681	свою судьбу	1	1
682	по необходимости	1	1
683	себя за	1	1
684	эта вторая	1	1
685	как это	7	1
686	противоречие с	2	1
687	места где	1	1
688	даже до	1	1
689	но все	2	1
690	из которых	4	1
691	как вещь	2	1
692	о чем	4	1
693	в данном	3	1
694	не замечали	1	1
695	выражение лица	2	1
696	и там	1	1
697	в положении	2	1
698	и всей	1	1
699	согласно которому	1	1
700	друг с	3	1
701	реакции на	1	1
702	и другой	1	1
703	том смысле	1	1
704	следует отличать	1	1
705	человеческих жизней	1	1
706	поэтому когда	1	1
707	повестей белкина	1	1
708	внешнего мира	1	1
709	только о	2	1
710	в контексте	1	1
711	жизни с	1	1
712	в любом	1	1
713	но это	1	1
714	правда сам	1	1
715	в смысле	1	1
716	полноту его	1	1
717	письме к	1	1
718	не мог	1	1
719	форма является	2	1
720	от друга	2	1
721	известной степени	1	1
722	как возможность	1	1
723	отношения между	2	1
724	при таком	3	1
725	лицо и	2	1
726	формы и	3	1
727	в пределе	1	1
728	когда он	5	1
729	но когда	1	1
730	души в	1	1
731	тем более	1	1
732	с не	1	1
733	к внешнему	2	1
734	конце концов	2	1
735	мы должны	3	1
736	прямо противоположный	1	1
737	всякий раз	2	1
738	слов и	2	1
739	по традиции	1	1
740	романом и	1	1
741	давно уже	2	1
742	к ее	1	1
743	их нового	1	1
744	и прямо	1	1
745	сказать что	9	1
746	это на	1	1
747	в свою	3	1
748	к его	1	1
749	столкновение и	1	1
750	с такой	4	1
751	какая же	1	1
752	из этого	2	1
753	в трех	3	1
754	представлена в	1	1
755	который он	1	1
756	ни на	1	1
757	и другие	3	1
758	кажется ему	1	1
759	героя как	1	1
760	и эта	2	1
761	во всяком	1	1
762	все что	1	1
763	точки с	1	1
764	этой точки	1	1
765	не имеющее	1	1
