N	2gram	Tiupa_Narr_1	FransuaR
219	только в	12	2
220	к этому	1	2
221	как все	1	1
222	и завершается	1	1
223	же как	1	1
224	жил в	1	1
225	за собой	1	1
226	мать и	2	1
227	этот эпизод	1	1
228	в самом	6	1
229	что вся	1	1
230	не приходится	1	1
231	в первый	1	1
232	он как	1	1
233	в каждый	1	1
234	принадлежит к	1	1
235	не вполне	2	1
236	от церкви	1	1
237	жизни как	2	1
238	но даже	1	1
239	и столь	2	1
240	речь которая	2	1
241	жизни это	1	1
242	и он	6	1
243	это время	1	1
244	момент в	1	1
245	переход к	1	1
246	он сам	3	1
247	нему в	1	1
248	истории а	1	1
249	самом деле	3	1
250	не все	1	1
251	а он	1	1
252	конечном счете	1	1
253	отношение к	1	1
254	в наиболее	2	1
255	в зеркале	2	1
256	отличие от	2	1
257	тут же	1	1
258	себя за	1	1
259	его на	1	1
260	с этим	1	1
261	этой двойной	1	1
262	мотивов в	1	1
263	целый ряд	1	1
264	самом начале	1	1
265	в противоположность	1	1
266	в целом	3	1
267	же слово	1	1
268	за это	1	1
269	он думает	1	1
270	только на	2	1
271	ни одного	1	1
272	свой особый	1	1
273	мира но	1	1
274	тому же	6	1
275	лица и	2	1
276	на то	2	1
277	слово это	2	1
278	человек не	1	1
279	что слово	1	1
280	например как	1	1
281	главным образом	1	1
282	к одному	1	1
283	однако он	1	1
284	в силу	1	1
285	что одно	2	1
286	на земле	1	1
287	людей и	1	1
288	что она	1	1
289	одно и	2	1
290	значение в	1	1
291	в мире	4	1
292	чего он	1	1
293	об этом	6	1
294	и чтобы	1	1
295	них не	1	1
296	или даже	1	1
297	входит в	2	1
298	это было	2	1
299	на протяжении	7	1
300	уже знаем	1	1
301	что один	1	1
302	даже в	1	1
303	в итоге	1	1
304	только о	1	1
305	центральное событие	2	1
306	а за	2	1
307	в данном	11	1
308	была в	1	1
309	на этот	1	1
310	мы не	3	1
311	эпизода нет	1	1
312	автора и	1	1
313	и тогда	2	1
314	и того	2	1
315	одного и	1	1
316	себе с	1	1
317	или точнее	1	1
318	рассказа о	2	1
319	в отличие	2	1
320	что стало	1	1
321	до одного	1	1
322	нельзя было	1	1
323	что было	1	1
324	и радость	1	1
325	и вся	1	1
326	раз и	1	1
327	можно ли	1	1
328	вплоть до	4	1
329	до известной	1	1
330	что эта	1	1
331	собственному признанию	1	1
332	в обоих	2	1
333	о чуде	1	1
334	словами о	1	1
335	дело не	2	1
336	не имел	1	1
337	своего героя	1	1
338	не по	4	1
339	текста но	1	1
340	и стал	2	1
341	фигуры и	1	1
342	казалось бы	2	1
343	ничего не	2	1
344	ему было	2	1
345	как она	2	1
346	во всем	1	1
347	сознанием и	1	1
348	и мысли	1	1
349	потому что	5	1
350	этом отношении	3	1
351	и делает	1	1
352	ему в	2	1
353	что на	4	1
354	у нас	3	1
355	в городе	1	1
356	была на	2	1
357	т.п и	2	1
358	но все	1	1
359	глава третья	2	1
360	понимает и	1	1
361	же самое	2	1
362	они и	2	1
363	мышления в	1	1
364	подчеркнуть что	1	1
365	время они	1	1
366	так например	1	1
367	обычно в	1	1
368	времени но	2	1
369	значения и	2	1
370	не будет	2	1
371	здесь отсутствует	1	1
372	свою очередь	2	1
373	и сами	1	1
374	данном случае	8	1
375	здесь также	1	1
376	оказываются в	1	1
377	и от	2	1
378	как по	1	1
379	голову в	1	1
380	всей своей	1	1
381	так в	4	1
382	на том	1	1
383	на нее	1	1
384	в последующих	1	1
385	еще в	3	1
386	она была	2	1
387	него теперь	1	1
388	не исчерпывается	1	1
389	был не	1	1
390	с этого	1	1
391	если бы	7	1
392	о котором	1	1
393	остановимся на	1	1
394	по мере	2	1
395	эпизод в	1	1
396	в тех	1	1
397	не существовало	1	1
398	известной степени	1	1
399	историю в	2	1
400	они полны	1	1
401	и та	1	1
402	что каждый	1	1
403	можно сказать	5	1
404	нас в	2	1
405	это была	2	1
406	в конечном	3	1
407	из толпы	1	1
408	которые мы	1	1
409	что и	1	1
410	в форме	2	1
411	неизбежно будет	1	1
412	еще более	1	1
413	в него	1	1
414	в современной	3	1
415	плане но	1	1
416	быть и	2	1
417	не как	1	1
418	дело с	2	1
419	художественной литературе	1	1
420	по данному	1	1
421	и этих	1	1
422	будто бы	1	1
423	к нашему	1	1
424	с будущим	1	1
425	между этими	1	1
426	и ее	3	1
427	на мир	1	1
428	со всеми	1	1
429	для всех	1	1
430	участвовал в	1	1
431	этот раз	1	1
432	на столе	1	1
433	для него	4	1
434	в одном	4	1
435	у нее	4	1
436	не столь	2	1
437	в соответствии	5	1
438	каждый из	2	1
439	этими словами	1	1
440	и показывает	1	1
441	плана в	1	1
442	указание на	1	1
443	за ними	3	1
444	до сих	2	1
445	на три	1	1
446	чем он	2	1
447	а с	1	1
448	мы еще	1	1
449	рассказа а	1	1
450	она прежде	1	1
451	восприниматься как	1	1
452	говорит о	1	1
453	в книге	1	1
454	выступает в	1	1
455	он только	1	1
456	и опять	1	1
457	этому времени	1	1
458	на которых	1	1
459	из участников	3	1
460	ведь для	1	1
461	из многочисленных	1	1
462	что мы	2	1
463	и слово	1	1
464	ближе к	1	1
465	и вообще	1	1
466	на фоне	1	1
467	история о	1	1
468	к его	2	1
469	и потому	1	1
470	в строгом	1	1
471	над ним	1	1
472	она есть	1	1
473	характерное для	1	1
474	есть на	1	1
475	и всей	1	1
476	здесь выступает	1	1
477	не изображает	1	1
478	в первой	2	1
479	за голову	1	1
480	начинает приобретать	1	1
481	на воздухе	1	1
482	проникновению в	1	1
483	в делах	1	1
484	слова и	1	1
485	сих пор	2	1
486	этом и	4	1
487	мира в	4	1
488	в более	1	1
489	и детских	1	1
490	в мировой	1	1
491	не знаем	1	1
492	оно и	1	1
493	в связи	2	1
494	хотя они	1	1
495	которая в	2	1
496	тот кто	2	1
497	для нас	1	1
498	в третьем	4	1
499	интерес к	1	1
500	не более	1	1
501	у которого	1	1
502	приходится на	1	1
503	становления в	1	1
504	только что	2	1
505	том случае	1	1
506	на роль	1	1
507	от лица	1	1
508	в свою	2	1
509	первый раз	1	1
510	всего мира	1	1
511	на улицах	1	1
512	речи и	1	1
513	мужем об	1	1
514	только внешней	1	1
515	в действительности	1	1
516	что в	3	1
517	некоторые эпизоды	2	1
518	случае если	1	1
519	формам и	1	1
520	в таком	2	1
521	все что	2	1
