N	2gram	Voloshinov_1	Problema
285	должно быть	2	2
286	и того	1	2
287	на первый	1	2
288	в эту	2	2
289	но если	2	2
290	и при	3	2
291	оказывается что	1	2
292	не как	1	2
293	знаем что	3	2
294	образом и	1	2
295	которые в	1	2
296	друг другу	1	2
297	по крайней	1	2
298	однако в	1	2
299	что этот	1	2
300	как закон	1	2
301	мы встречаемся	1	2
302	же мы	1	2
303	и очень	2	2
304	на один	2	2
305	таких случаях	2	2
306	еще очень	1	2
307	в таких	3	2
308	она не	2	2
309	в науке	1	2
310	мы находим	1	2
311	в нас	2	2
312	для всего	1	2
313	это мы	1	2
314	следовательно и	2	2
315	учения о	1	2
316	представление об	1	2
317	ряд отдельных	1	2
318	в области	3	2
319	не могут	3	2
320	могут быть	6	2
321	уже на	1	2
322	нам о	2	2
323	без всякого	1	2
324	уже с	1	2
325	говорили что	1	2
326	что может	3	2
327	с собой	1	2
328	это вовсе	1	2
329	особенно в	1	2
330	сознания мы	2	2
331	это только	2	2
332	из других	1	2
333	часто и	1	2
334	нас в	2	2
335	между тем	2	2
336	на одном	1	2
337	крайней мере	1	2
338	этот последний	1	2
339	быть даже	1	2
340	все время	4	2
341	может иметь	1	2
342	или может	2	2
343	в него	2	2
344	предмета и	2	2
345	мы видим	1	2
346	а часто	1	2
347	и так	1	2
348	а потому	2	2
349	со всеми	3	2
350	в качестве	2	2
351	на этой	2	2
352	не можем	3	2
353	одно из	3	2
354	для него	5	2
355	есть та	1	2
356	как его	2	2
357	новое качество	1	2
358	момент в	1	2
359	а эта	1	2
360	являются только	2	2
361	на возможность	1	2
362	вместе с	4	2
363	и особенно	1	2
364	без всякой	1	2
365	по существу	1	2
366	все наше	1	2
367	этом случае	1	2
368	не будем	2	2
369	становится ясным	1	2
370	известной степени	1	2
371	и часто	2	2
372	сознания и	5	2
373	особого рода	1	2
374	этой области	3	2
375	от всех	1	2
376	к его	1	2
377	а может	1	2
378	ее в	2	2
379	гораздо более	1	2
380	нужно помнить	1	1
381	а между	1	1
382	одним из	3	1
383	чтобы не	2	1
384	начинается с	1	1
385	все остальное	2	1
386	роль играет	1	1
387	и подробно	1	1
388	сразу и	1	1
389	не признает	1	1
390	определить как	1	1
391	странное и	1	1
392	уже указывали	3	1
393	оно было	1	1
394	от которых	1	1
395	и больше	1	1
396	и должен	1	1
397	отношения к	2	1
398	и этот	1	1
399	той же	2	1
400	г в	1	1
401	которую мы	1	1
402	в семье	1	1
403	имеется и	1	1
404	нам в	2	1
405	со смертью	1	1
406	однако еще	1	1
407	еще до	1	1
408	время как	1	1
409	требует от	1	1
410	оно есть	1	1
411	я не	3	1
412	которое не	1	1
413	то это	1	1
414	конечно и	3	1
415	имеют место	1	1
416	с мыслью	2	1
417	и страха	1	1
418	учение об	2	1
419	и самого	1	1
420	бы то	1	1
421	то мы	1	1
422	но конечно	1	1
423	а следовательно	2	1
424	о смерти	1	1
425	заметим что	1	1
426	друг на	1	1
427	явлений и	2	1
428	в общем	1	1
429	рождение и	1	1
430	мы сейчас	1	1
431	или иное	2	1
432	и свои	1	1
433	и чем	1	1
434	который однако	1	1
435	всех культурных	1	1
436	относится к	1	1
437	во что	1	1
438	нашего сознания	3	1
439	в течение	2	1
440	и поэтому	1	1
441	первый взгляд	1	1
442	данный момент	1	1
443	дает нам	2	1
444	то чем	1	1
445	в браке	1	1
446	и нет	1	1
447	все же	5	1
448	этом же	1	1
449	его к	1	1
450	случае уже	1	1
451	к другим	2	1
452	тем же	1	1
453	от этого	1	1
454	то нет	1	1
455	не приходится	1	1
456	не знает	3	1
457	и возникновение	1	1
458	бы и	2	1
459	как то	1	1
460	ни один	2	1
461	мы при	1	1
462	бы не	1	1
463	выражение в	2	1
464	думать что	2	1
465	но его	1	1
466	этот вывод	1	1
467	если он	5	1
468	в наших	1	1
469	теории и	1	1
470	связанные с	2	1
471	а скорее	1	1
472	о которой	2	1
473	должна быть	1	1
474	этого он	1	1
475	вы видите	1	1
476	идеи и	2	1
477	не к	1	1
478	на этом	5	1
479	его можно	1	1
480	точно и	1	1
481	в нее	1	1
482	одно и	1	1
483	человека в	3	1
484	было его	2	1
485	связан с	1	1
486	то ни	1	1
487	художественным образом	1	1
488	в совершенно	2	1
489	больше нет	1	1
490	в глубине	2	1
491	них не	2	1
492	то нам	1	1
493	а его	1	1
494	заключается в	1	1
495	на протяжении	5	1
496	может стать	3	1
497	на почве	2	1
498	но их	1	1
499	даже в	1	1
500	только оно	2	1
501	еще одно	1	1
502	мог бы	1	1
503	кажется что	1	1
504	мы вкладываем	1	1
505	не чем	1	1
506	бы совершенно	1	1
507	жизни человека	12	1
508	всеми уже	1	1
509	является для	1	1
510	жизни то	2	1
511	на друга	1	1
512	или наоборот	1	1
513	со своими	1	1
514	мы видели	5	1
515	не извлекается	1	1
516	к дальнейшему	1	1
517	и было	2	1
518	и чувств	2	1
519	потому и	3	1
520	человека мы	2	1
521	и тогда	1	1
522	и становится	2	1
523	не так	1	1
524	во время	5	1
525	нужно только	1	1
526	что между	1	1
527	моменты должны	1	1
528	обыденной жизни	5	1
529	мыслью о	2	1
530	именно и	3	1
531	в такой	1	1
532	наших дней	2	1
533	мы конечно	2	1
534	и без	1	1
535	не подозревает	1	1
536	к роковому	1	1
537	бессвязные и	1	1
538	миф о	1	1
539	нему и	1	1
540	до последнего	2	1
541	вопрос о	1	1
542	и другого	1	1
543	является только	1	1
544	на первой	1	1
545	и той	1	1
546	поэтому в	1	1
547	иным как	1	1
548	что было	1	1
549	жизни является	1	1
550	войти в	3	1
551	миф и	2	1
552	чтобы это	1	1
553	память о	1	1
554	тому чтобы	3	1
555	и почти	1	1
556	из одного	1	1
557	для нее	1	1
558	является чем-то	1	1
559	же такое	2	1
560	можем сказать	2	1
561	об ее	1	1
562	но вместо	1	1
563	слова мы	1	1
564	все отдельные	1	1
565	иной раз	1	1
566	мы часто	1	1
567	есть прежде	1	1
568	тогда когда	1	1
569	русский или	1	1
570	в процессе	4	1
571	в основе	3	1
572	о таких	1	1
573	образом в	1	1
574	действительности поэтому	1	1
575	о них	2	1
576	как случайные	1	1
577	этого отождествления	1	1
578	на путях	1	1
579	из него	2	1
580	правда в	2	1
581	на язык	2	1
582	этого сознания	1	1
583	одна из	3	1
584	отнестись к	1	1
585	именно с	1	1
586	находятся в	1	1
587	сторона этого	1	1
588	этих двух	2	1
589	в какой-нибудь	1	1
590	они являются	1	1
591	мыслей и	1	1
592	это именно	1	1
593	к ней	2	1
594	нам важно	3	1
595	вместо этого	1	1
596	этом отношении	2	1
597	видим его	1	1
598	что на	1	1
599	ведь все	2	1
600	а вполне	1	1
601	в момент	1	1
602	образом что	1	1
603	трудно и	1	1
604	должны быть	3	1
605	является одним	1	1
606	его с	1	1
607	выделить его	1	1
608	бы он	3	1
609	того и	1	1
610	сознания на	1	1
611	если же	1	1
612	должен быть	2	1
613	волю и	1	1
614	правда не	1	1
615	с ее	3	1
616	на другой	1	1
617	могут и	1	1
618	ни стало	1	1
619	нами выше	2	1
620	мысль о	1	1
621	то время	1	1
622	человека с	2	1
623	нельзя игнорировать	1	1
624	о нашей	1	1
625	в условиях	3	1
626	только через	1	1
627	действительности это	1	1
628	отождествляется с	1	1
629	начала и	1	1
630	этой мысли	1	1
631	вопрос этот	1	1
632	связанных с	4	1
633	в которые	1	1
634	он был	3	1
635	которой можно	1	1
636	остановимся на	1	1
637	и внешней	1	1
638	и смерть	3	1
639	находится в	3	1
640	это нужно	1	1
641	сводится к	3	1
642	исследования об	1	1
643	в другом	1	1
644	того он	1	1
645	общей форме	1	1
646	как ее	1	1
647	его жизни	6	1
648	притом в	1	1
649	одного из	1	1
650	единства и	1	1
651	до известной	1	1
652	категории мышления	1	1
653	которой мы	3	1
654	с момента	1	1
655	которые мы	2	1
656	при исследовании	1	1
657	во втором	3	1
658	нем может	1	1
659	явление в	1	1
660	мы ни	1	1
661	с любым	1	1
662	но единственно	1	1
663	не более	1	1
664	тотчас же	1	1
665	что бы	1	1
666	уже во	1	1
667	первой ступени	1	1
668	нем и	1	1
669	и об	1	1
670	и борьбы	2	1
671	не зная	1	1
672	переносится на	1	1
673	и всего	2	1
674	по собственному	1	1
675	которых она	1	1
676	этого ряда	1	1
677	оказалось что	1	1
678	видели что	1	1
679	он стал	1	1
680	к сожалению	1	1
681	этот вопрос	1	1
682	далек от	1	1
683	понятно и	1	1
684	их выражением	1	1
685	может оказаться	1	1
686	в самое	2	1
687	кроме этого	1	1
688	именно его	1	1
689	тот или	1	1
690	себя в	2	1
691	определения и	1	1
692	для всех	2	1
693	для врача	1	1
694	акт и	1	1
695	конечно не	3	1
696	другой но	1	1
697	чтобы он	1	1
698	в нашей	1	1
699	в начале	1	1
700	анализа и	1	1
701	не дает	1	1
702	в душе	13	1
703	постановка вопроса	2	1
704	его и	2	1
705	уже нет	1	1
706	мы знаем	7	1
707	мир в	2	1
708	только это	1	1
709	ко всей	1	1
710	и навсегда	1	1
711	в прошлом	1	1
712	но всегда	1	1
713	остановимся только	1	1
714	при всей	1	1
715	в систему	2	1
716	не говорит	1	1
717	к той	1	1
718	от того	3	1
719	этой цели	1	1
720	и строго	1	1
721	ни об	2	1
722	которые как	1	1
723	в свои	1	1
724	со стороны	2	1
725	выходит за	1	1
726	даже не	1	1
727	в данный	1	1
728	на примере	1	1
729	соответствует действительности	1	1
730	сущность этого	1	1
731	на ее	1	1
732	уже при	1	1
733	что человек	1	1
734	чем он	2	1
735	мы еще	1	1
736	на ней	1	1
737	для такой	1	1
738	больше и	1	1
739	к человеку	1	1
740	в некоторых	1	1
741	что находится	1	1
742	хоть сколько-нибудь	1	1
743	и самый	1	1
744	и осуществляется	1	1
745	человек в	1	1
746	человек есть	1	1
747	была бы	1	1
748	и устойчивое	1	1
749	под влиянием	1	1
750	мира в	1	1
751	форме мы	1	1
752	является его	1	1
753	от этих	1	1
754	говорит нам	1	1
755	с первого	1	1
756	в одной	2	1
757	человека к	2	1
758	его содержание	1	1
759	только его	1	1
760	или по	1	1
761	в историю	2	1
762	выводится из	1	1
763	к своему	1	1
764	без труда	1	1
765	и к	7	1
766	быть это	1	1
767	для искусства	1	1
768	и начинает	1	1
769	совсем другой	1	1
770	мы остановимся	2	1
771	не сознавая	1	1
772	время иметь	1	1
773	для понимания	1	1
774	два раза	1	1
775	это символ	1	1
776	в широких	1	1
777	конечно об	1	1
778	протестует против	1	1
779	слова и	2	1
780	в основном	2	1
781	является как	1	1
782	пол и	2	1
783	силу и	2	1
784	при построении	1	1
785	в смысле	1	1
786	и выражение	1	1
787	без дальнейших	1	1
788	не знаем	1	1
789	но повторяем	1	1
790	и от	1	1
791	деле что	1	1
792	какие-нибудь другие	1	1
793	течений в	1	1
794	которая в	1	1
795	широких кругах	1	1
796	и существенно	1	1
797	поэтому все	1	1
798	что по	1	1
799	будто бы	2	1
800	жизни так	3	1
801	наоборот мы	2	1
802	при оценке	1	1
803	все они	2	1
804	и необходимо	1	1
805	тот же	5	1
806	но оно	1	1
807	в период	5	1
808	из тех	1	1
809	только как	1	1
810	обычно не	1	1
811	мы считаем	1	1
812	по которой	1	1
813	ко всему	2	1
814	чем иным	1	1
815	никакого отношения	1	1
816	и представления	1	1
817	жизни и	5	1
818	но эти	2	1
819	к этой	1	1
820	и эта	1	1
821	в противоположность	1	1
822	молодой человек	1	1
823	к этому	7	1
824	как на	3	1
825	начинает мало-помалу	1	1
