N	2gram	Bakhtin_fo_1	Istorich
361	одно и	3	1
362	в человеческую	2	1
363	и может	2	1
364	в совершенно	1	1
365	или два	1	1
366	вера в	2	1
367	них не	1	1
368	на этой	4	1
369	и которые	1	1
370	в египте	1	1
371	как вдруг	1	1
372	и золотой	1	1
373	по всему	1	1
374	но уже	1	1
375	в них	4	1
376	о которых	1	1
377	на материале	2	1
378	она и	1	1
379	на друга	2	1
380	и уже	3	1
381	их этот	1	1
382	или три	1	1
383	рода и	1	1
384	здесь все	2	1
385	превращение в	2	1
386	и тогда	1	1
387	героем и	1	1
388	точки зрения	5	1
389	первое звено	1	1
390	уже к	1	1
391	что дело	1	1
392	в котором	4	1
393	самого человека	3	1
394	и действует	1	1
395	он дает	1	1
396	сюда в	1	1
397	на берег	1	1
398	должны были	1	1
399	момент в	2	1
400	образом и	1	1
401	друг другу	2	1
402	или позже	3	1
403	что было	3	1
404	именно к	1	1
405	не должно	1	1
406	и очень	1	1
407	нет никакого	1	1
408	что происходит	1	1
409	власть в	1	1
410	вплоть до	1	1
411	эти дни	1	1
412	реже и	1	1
413	и функции	1	1
414	но связь	1	1
415	в то	9	1
416	порядка мы	1	1
417	тогда когда	2	1
418	как таковых	1	1
419	нашей эры	2	1
420	и имеет	1	1
421	находятся в	1	1
422	предков и	1	1
423	или иная	1	1
424	в русском	1	1
425	к ней	2	1
426	и является	2	1
427	это слово	1	1
428	нам важно	1	1
429	достаточно указать	1	1
430	эти три	1	1
431	по функциям	2	1
432	мы и	4	1
433	в основе	5	1
434	одним из	1	1
435	только наиболее	1	1
436	мира а	1	1
437	в момент	1	1
438	когда мы	1	1
439	очень важны	1	1
440	характер этой	1	1
441	он имел	2	1
442	должны быть	1	1
443	к тому	3	1
444	родство с	1	1
445	для его	1	1
446	где он	1	1
447	здесь еще	2	1
448	правда не	2	1
449	и это	4	1
450	которых и	1	1
451	с ее	6	1
452	на другой	2	1
453	на основе	2	1
454	чтобы быть	1	1
455	то время	4	1
456	в пределах	5	1
457	приводит к	1	1
458	роль в	9	1
459	как с	1	1
460	в глаза	2	1
461	вещи и	1	1
462	ясно что	2	1
463	особенно в	1	1
464	здесь нет	3	1
465	и каждый	1	1
466	целом более	1	1
467	наше внимание	1	1
468	жизнь и	4	1
469	между собой	4	1
470	в эпоху	1	1
471	с ним	2	1
472	смысле и	1	1
473	но здесь	1	1
474	все его	3	1
475	в виду	3	1
476	можно бы	1	1
477	же каким	1	1
478	то они	1	1
479	характер этого	1	1
480	внимание на	1	1
481	не ту	1	1
482	он его	1	1
483	нас в	3	1
484	как нет	1	1
485	с нашей	3	1
486	путь к	1	1
487	и власть	1	1
488	бы в	1	1
489	случая в	2	1
490	тотчас же	1	1
491	но нельзя	1	1
492	тем более	1	1
493	основные этапы	1	1
494	и следовательно	4	1
495	в него	1	1
496	жизнь или	1	1
497	быть и	2	1
498	один из	3	1
499	человека в	17	1
500	но наряду	1	1
501	тот же	1	1
502	речи о	1	1
503	одной из	3	1
504	что даже	1	1
505	могло быть	4	1
506	нем не	3	1
507	в человека	2	1
508	на своей	2	1
509	очень много	1	1
510	до нас	5	1
511	к отцу	1	1
512	он действует	1	1
513	а только	2	1
514	чаще всего	1	1
515	своего рода	1	1
516	в большинстве	1	1
517	только на	3	1
518	и человеческие	1	1
519	друг за	2	1
520	вернуться к	1	1
521	в дом	2	1
522	в начале	3	1
523	здесь же	1	1
524	когда оно	1	1
525	он имеет	1	1
526	был бы	3	1
527	одно из	3	1
528	но нет	1	1
529	пока не	1	1
530	очень характерно	2	1
531	цели и	1	1
532	он весь	2	1
533	как их	1	1
534	не для	2	1
535	друг друга	3	1
536	жизни на	2	1
537	как раз	13	1
538	смерти и	1	1
539	которые как	1	1
540	его чтобы	1	1
541	отходит на	1	1
542	женится на	1	1
543	на ее	1	1
544	не обязательно	2	1
545	с мотивом	3	1
546	именно в	3	1
547	при всей	1	1
548	иного мира	1	1
549	мы еще	3	1
550	если мы	2	1
551	что не	3	1
552	несколько дней	2	1
553	но ему	1	1
554	прежде всего	15	1
555	что им	1	1
556	притом не	1	1
557	не было	7	1
558	бы назвать	1	1
559	человеческой жизни	6	1
560	с которым	1	1
561	человек в	3	1
562	объединены в	1	1
563	нашей точки	3	1
564	имеет к	1	1
565	становится ясным	1	1
566	есть одно	1	1
567	времена года	1	1
568	уже давно	1	1
569	вступает в	2	1
570	этой же	1	1
571	в центре	2	1
572	значение мы	1	1
573	в отрицательном	1	1
574	превращения и	2	1
575	из форм	1	1
576	в иных	1	1
577	за другом	2	1
578	этого момента	2	1
579	неотделимо от	2	1
580	не знал	1	1
581	к жизни	2	1
582	быть как	1	1
583	к образу	1	1
584	и всей	2	1
585	быть только	3	1
586	и братья	1	1
587	человек всегда	1	1
588	жизни эти	1	1
589	у этого	1	1
590	который он	1	1
591	в это	2	1
592	сказать не	1	1
593	в основном	5	1
594	силу и	1	1
595	перед смертью	1	1
596	вошла в	1	1
597	здесь в	2	1
598	они действуют	1	1
599	вообще есть	1	1
600	это превращение	1	1
601	человека о	2	1
602	на одной	1	1
603	в более	2	1
604	и вместо	1	1
605	не оставляют	1	1
606	в самые	1	1
607	не говорится	1	1
608	она может	1	1
609	узком смысле	1	1
610	в результате	6	1
611	и перед	1	1
612	в другое	1	1
613	жизни и	8	1
614	у них	2	1
615	уже знаем	1	1
616	еще более	3	1
617	и ни	1	1
618	и смысл	1	1
619	ни к	3	1
620	и три	1	1
621	на одно	1	1
622	или не	2	1
623	указывали на	1	1
624	здесь только	2	1
625	отношение и	1	1
626	дошли до	1	1
627	не знает	3	1
628	с греческим	1	1
629	что ты	1	1
630	этим объясняется	1	1
631	но эти	1	1
632	видим в	1	1
633	в своих	1	1
634	он у	2	1
635	героя как	1	1
636	в птицу	1	1
637	им и	1	1
638	том числе	4	1
639	они не	3	1
