N	2gram	Propp_Isto_1	Marksizm
107	и то	1	3
108	в котором	3	3
109	исходит из	3	3
110	в ней	7	3
111	еще не	7	3
112	столь же	2	3
113	в ее	2	3
114	иногда и	1	3
115	отличие от	2	3
116	относится к	2	3
117	в истории	1	3
118	с этим	4	3
119	перед нами	3	3
120	все эти	4	3
121	в этой	6	3
122	но ведь	1	3
123	он не	2	3
124	не как	3	3
125	какой бы	1	3
126	здесь мы	7	3
127	в другом	3	3
128	мы постараемся	2	3
129	по себе	3	3
130	в этих	7	3
131	в своей	1	3
132	в отличие	2	3
133	а иногда	2	3
134	же слова	1	3
135	в каком	1	3
136	у нас	1	3
137	могут быть	4	3
138	бы он	1	3
139	не есть	2	3
140	и это	1	3
141	оно может	2	3
142	на основе	5	3
143	о том	9	3
144	что и	6	3
145	одной из	2	3
146	в какой	3	3
147	с одной	4	3
148	в качестве	5	3
149	его и	2	3
150	так как	6	3
151	же деле	1	3
152	до сих	5	3
153	с другой	6	3
154	связано с	2	3
155	не было	1	3
156	одной стороны	4	3
157	да и	1	3
158	должно быть	2	3
159	самом же	1	3
160	и от	2	3
161	сих пор	5	3
162	не существует	2	3
163	что оно	1	3
164	а в	7	3
165	во всяком	1	3
166	отношения к	2	2
167	одним из	2	2
168	формы этой	1	2
169	связана с	1	2
170	в зависимости	2	2
171	из всего	1	2
172	вопрос о	5	2
173	зависимости от	2	2
174	мы здесь	3	2
175	и он	3	2
176	целое и	2	2
177	он был	1	2
178	именно эти	1	2
179	иное как	1	2
180	то мы	4	2
181	но как	1	2
182	значение и	2	2
183	ответ на	2	2
184	основная задача	1	2
185	что они	5	2
186	независимо от	1	2
187	это одно	1	2
188	стороны и	1	2
189	в своем	5	2
190	в противном	1	2
191	вступает в	2	2
192	более или	5	2
193	от этого	2	2
194	что это	8	2
195	в нашем	1	2
196	бы не	1	2
197	в тех	2	2
198	свет на	1	2
199	тому же	1	2
200	значительной степени	1	2
201	и с	4	2
202	это было	2	2
203	в жизни	1	2
204	всем этим	1	2
205	и потому	2	2
206	фигурирует в	1	2
207	мы не	10	2
208	и тогда	3	2
209	или менее	5	2
210	как процесс	2	2
211	нас не	3	2
212	они уже	1	2
213	точку зрения	3	2
214	но они	2	2
215	на такое	1	2
216	как о	2	2
217	и пытается	1	2
218	нам важно	1	2
219	только с	2	2
220	лежит в	1	2
221	одно только	1	2
222	должны быть	4	2
223	должен быть	3	2
224	но по	1	2
225	приводит к	2	2
226	не с	3	2
227	здесь как	1	2
228	поэтому в	2	2
229	и даже	4	2
230	чтобы понять	1	2
231	сводится к	1	2
232	другими словами	4	2
233	в значительной	1	2
234	но не	5	2
235	мы увидим	10	2
236	которой мы	1	2
237	или же	1	2
238	себя в	2	2
239	и у	1	2
240	в виде	2	2
241	мы знаем	4	2
242	не так	2	2
243	друг друга	1	2
244	но что	1	2
245	у него	1	2
246	тем что	3	2
247	это будет	1	2
248	в особенности	2	2
249	мы это	1	2
250	именно в	3	2
251	здесь в	2	2
252	мы никогда	1	2
253	а с	2	2
254	что не	2	2
255	противном случае	1	2
256	они не	4	2
257	не на	2	2
258	так называемой	1	2
259	они-то и	1	2
260	все более	1	2
261	вместе с	6	2
262	xix века	2	2
263	то к	1	2
264	там где	4	2
265	как из	1	2
266	того или	1	2
267	в начале	3	2
268	в более	1	2
269	или в	5	2
270	первобытного мышления	2	2
271	в системе	1	2
272	между ними	2	2
273	неотделим от	1	2
274	не знает	5	2
275	слагается из	1	2
276	или иного	1	2
277	что в	12	2
278	именно здесь	1	2
279	все основные	1	2
280	придем к	1	1
281	можно говорить	1	1
282	речь идет	1	1
283	также и	3	1
284	например в	5	1
285	с конкретными	1	1
286	относится и	1	1
287	века во	1	1
288	но тем	1	1
289	не меняется	1	1
290	то в	1	1
291	с целым	1	1
292	также что	1	1
293	что эти	1	1
294	между ним	1	1
295	уже по	1	1
296	к уничтожению	1	1
297	этом направлении	1	1
298	нашей науки	1	1
299	его не	1	1
300	не делает	1	1
301	что уже	1	1
302	найти для	1	1
303	имеет свою	1	1
304	говорить о	1	1
305	что иное	1	1
306	этого целого	1	1
307	эпохи в	1	1
308	всего сказанного	2	1
309	первобытных народов	2	1
310	что вопрос	2	1
311	то это	3	1
312	и со	1	1
313	подчеркнуть что	2	1
314	между собой	4	1
315	не найдем	1	1
316	время в	1	1
317	принципиальное значение	1	1
318	так если	2	1
319	там и	3	1
320	ними в	1	1
321	из этих	1	1
322	видели что	3	1
323	совсем не	1	1
324	то он	2	1
325	же на	1	1
326	а только	2	1
327	точка зрения	2	1
328	к которой	1	1
329	только тогда	1	1
330	не все	4	1
331	таком положении	1	1
332	вступают в	1	1
333	понято и	1	1
334	или иное	1	1
335	иные формы	1	1
336	и я	1	1
337	мы дадим	1	1
338	эта связь	1	1
339	как в	2	1
340	что именно	1	1
341	поскольку они	1	1
342	так называемая	3	1
343	дает нам	1	1
344	этим мы	1	1
345	и представляют	1	1
346	не хватает	1	1
347	словом в	1	1
348	как нам	1	1
349	кроме того	1	1
350	в единый	1	1
351	когда он	6	1
352	могли бы	3	1
353	в круг	2	1
354	себе не	1	1
355	увидим что	5	1
356	нет никакой	1	1
357	и хотя	1	1
358	в этот	1	1
359	вернуться в	1	1
360	действие также	1	1
361	к чему	3	1
362	в которой	1	1
363	как это	3	1
364	бы с	1	1
365	производства в	2	1
366	заключенной в	1	1
367	всем его	1	1
368	ее как	1	1
369	на какой-то	1	1
370	этот вывод	1	1
371	как он	2	1
372	его но	2	1
373	и если	2	1
374	что она	5	1
375	как оно	2	1
376	главным образом	1	1
377	в обратном	1	1
378	жизни вообще	1	1
379	а просто	1	1
380	целого они	1	1
381	о которой	1	1
382	они в	1	1
383	всех этих	2	1
384	не значит	1	1
385	или иному	1	1
386	этого вопроса	3	1
387	в силу	5	1
388	и вот	2	1
389	можно назвать	2	1
390	это значение	2	1
391	так например	6	1
392	что нельзя	2	1
393	в основу	1	1
394	но все	4	1
395	же не	3	1
396	связанные с	2	1
397	в совершенно	1	1
398	же касается	1	1
399	связанных с	1	1
400	ясно что	2	1
401	с целью	1	1
402	ее нельзя	2	1
403	понимания слова	1	1
404	но уже	2	1
405	в них	1	1
406	нет в	2	1
407	исследование форм	2	1
408	с тем	4	1
409	которой он	1	1
410	несмотря на	1	1
411	ею и	1	1
412	возникнуть и	1	1
413	все это	4	1
414	качестве столь	1	1
415	элемент не	1	1
416	и конец	2	1
417	что такое	2	1
418	еще менее	1	1
419	лежат в	1	1
420	только для	2	1
421	почти не	3	1
422	бы к	1	1
423	в глубь	1	1
424	на первых	2	1
425	себе а	1	1
426	от его	1	1
427	не менее	6	1
428	для изучения	6	1
429	выше мы	3	1
430	но он	1	1
431	друг другу	1	1
432	тем не	6	1
433	войти в	1	1
434	не могли	1	1
435	пролить свет	1	1
436	и вся	1	1
437	приводят к	1	1
438	нет никакого	1	1
439	он как	1	1
440	до известной	1	1
441	что эта	1	1
442	в русской	2	1
443	мышления и	1	1
444	тогда когда	2	1
445	и притом	1	1
446	во время	3	1
447	и часто	2	1
448	но она	1	1
449	эти формы	3	1
450	это еще	1	1
451	находится в	4	1
452	этого явления	3	1
453	тому или	1	1
454	в самой	1	1
455	на себя	1	1
456	преимущественно на	1	1
457	такая же	1	1
458	так то	1	1
459	этом отношении	1	1
460	тесно связана	1	1
461	затем переходит	1	1
462	с другом	3	1
463	не совсем	3	1
464	в действительности	2	1
465	уже о	1	1
466	форме не	1	1
467	не могут	2	1
468	мы узнаем	1	1
469	когда мы	2	1
470	есть только	3	1
471	ли не	1	1
472	почва для	1	1
473	уже было	1	1
474	другом месте	1	1
475	чтобы изучить	1	1
476	оно не	1	1
477	него как	1	1
478	где этот	1	1
479	не учитывается	1	1
480	каждому из	1	1
481	связи со	1	1
482	в некоторых	2	1
483	говоря уже	1	1
484	здесь не	4	1
485	последнее время	1	1
486	в себя	1	1
487	говорили что	1	1
488	так в	4	1
489	слова а	1	1
490	на том	1	1
491	и когда	2	1
492	пытается объяснить	1	1
493	в иной	4	1
494	только через	3	1
495	на нее	2	1
496	в непосредственном	1	1
497	оно все	1	1
498	которые он	1	1
499	другая форма	1	1
500	еще в	2	1
501	можно только	1	1
502	по сравнению	1	1
503	с ним	2	1
504	мы живем	1	1
505	мысль о	2	1
506	образом в	1	1
507	в работе	1	1
508	развития как	2	1
509	внимание на	1	1
510	разнообразных формах	1	1
511	и что	10	1
512	или на	3	1
513	на данном	1	1
514	на следующее	1	1
515	должно было	1	1
516	он исходит	1	1
517	один момент	1	1
518	с одним	1	1
519	тем или	1	1
520	организации в	1	1
521	в конечном	2	1
522	ним и	1	1
523	во всей	2	1
524	и только	2	1
525	в другой	1	1
526	все стадии	1	1
527	нем и	1	1
528	ни к	2	1
529	в современной	3	1
530	действия при	1	1
531	что здесь	5	1
532	другую форму	1	1
533	этом моменте	1	1
534	первых порах	2	1
535	но с	1	1
536	всякого рода	2	1
537	что конечно	1	1
538	мы видим	11	1
539	тот же	2	1
540	дело с	2	1
541	может оказаться	3	1
542	и так	1	1
543	действительности такой	1	1
544	их не	2	1
545	язык а	1	1
546	играет роль	1	1
547	именно на	2	1
548	с какой	1	1
549	так что	4	1
550	же и	1	1
551	и др	7	1
552	оказывается в	1	1
553	уже не	3	1
554	он начинает	1	1
555	или не	1	1
556	еще одно	1	1
557	мы получим	2	1
558	оно в	2	1
559	кажется что	1	1
560	здесь же	2	1
561	не из	1	1
562	оно всегда	1	1
563	не дает	2	1
564	или даже	3	1
565	из них	3	1
566	был бы	2	1
567	одно из	1	1
568	в одном	5	1
569	иначе как	1	1
570	сами по	1	1
571	у нее	1	1
572	себя от	1	1
573	сопоставления и	1	1
574	к ним	4	1
575	меня то	1	1
576	само по	2	1
577	но из	1	1
578	были бы	2	1
579	в исторической	6	1
580	со стороны	2	1
581	и точно	1	1
582	а именно	4	1
583	эти две	2	1
584	ему не	1	1
585	к которому	5	1
586	соответствии с	1	1
587	уходит в	1	1
588	с той	2	1
589	и между	2	1
590	еще и	2	1
591	и затем	1	1
592	в середине	2	1
593	говорит о	2	1
594	не говоря	1	1
595	в соответствии	1	1
596	превращается в	4	1
597	которых мы	1	1
598	этого не	1	1
599	а наоборот	1	1
600	где эти	1	1
601	другой стороны	5	1
602	такова задача	1	1
603	его как	2	1
604	дело в	3	1
605	что обычно	1	1
606	на основании	1	1
607	на эту	3	1
608	него не	1	1
609	или с	1	1
610	но оно	4	1
611	нет ничего	1	1
612	на который	1	1
613	совсем так	1	1
614	быть объяснено	1	1
615	ответить на	1	1
616	чрезвычайно важно	1	1
617	этих случаях	2	1
618	к жизни	1	1
619	это приводит	2	1
620	что же	3	1
621	оказаться что	2	1
622	и всей	1	1
623	у самого	1	1
624	друг с	4	1
625	быть не	1	1
626	цели не	1	1
627	в это	1	1
628	есть оно	1	1
629	такой народ	1	1
630	этом случае	1	1
631	быть признано	1	1
632	каком социальном	1	1
633	в целом	2	1
634	на которой	1	1
635	но это	4	1
636	к двум	1	1
637	переход в	1	1
638	однако не	2	1
639	вне его	1	1
640	каждой из	1	1
641	известной степени	1	1
642	где и	1	1
643	об отношении	1	1
644	это первое	1	1
645	хотя и	1	1
646	который ему	1	1
647	у них	1	1
648	или нет	1	1
649	из своего	1	1
650	мы должны	13	1
651	потому что	4	1
652	и найти	1	1
653	только по	1	1
654	обстоит дело	4	1
655	мы в	2	1
656	исходила из	1	1
657	тот исторический	1	1
658	их нельзя	2	1
659	но можно	1	1
660	конкретной социальной	1	1
661	не сами	1	1
662	не что	1	1
663	это и	1	1
664	из этого	2	1
665	были и	1	1
666	или иным	1	1
667	самое что	2	1
668	на своем	1	1
669	проникнуть в	1	1
670	начала не	1	1
671	которые приводят	1	1
672	а может	1	1
673	ее в	5	1
674	как таковое	1	1
675	и другие	4	1
676	также не	1	1
677	этим явлениям	1	1
678	гораздо более	1	1
