N	2gram	Vinokur_St_2	Myshleni
248	не могло	3	2
249	именно потому	1	2
250	у нас	3	2
251	языка в	2	2
252	всякую возможность	1	2
253	и от	1	2
254	он с	1	2
255	в совершенно	1	2
256	стоят в	1	2
257	на том	1	2
258	принять во	2	2
259	не с	1	2
260	что у	4	2
261	к его	1	2
262	о связи	1	2
263	еще в	2	2
264	вот почему	1	2
265	на вопрос	3	2
266	внимание на	4	2
267	в значительной	2	2
268	но с	4	2
269	с ними	1	2
270	языка на	1	2
271	только на	1	2
272	возможным в	1	2
273	речь в	1	2
274	но совершенно	1	2
275	из них	3	2
276	в одном	6	2
277	в конце	2	2
278	у него	1	2
279	были бы	1	2
280	с другой	4	2
281	к которому	1	2
282	чем он	2	2
283	во второй	1	2
284	и др	2	2
285	не на	2	2
286	была бы	5	2
287	в связи	1	2
288	этого процесса	1	2
289	по своему	2	2
290	в данном	2	2
291	в пользу	3	2
292	по существу	2	2
293	в ряду	1	2
294	этом случае	1	2
295	все это	11	2
296	этом вопросе	1	2
297	сторона этого	1	2
298	для нас	1	2
299	от него	1	2
300	только что	2	2
301	именно поэтому	1	2
302	а в	1	2
303	другой стороны	3	2
304	из этого	1	2
305	этой аналогии	1	2
306	ее в	2	2
307	и другие	2	2
308	понимать что	1	2
309	года после	1	1
310	смысле слова	1	1
311	если б	4	1
312	языка с	1	1
313	близкое к	1	1
314	сам по	1	1
315	ниже к	1	1
316	что дало	1	1
317	что когда	1	1
318	в чисто	2	1
319	и до	1	1
320	из его	2	1
321	в конкретном	1	1
322	едва ли	1	1
323	для своего	2	1
324	который оказался	1	1
325	бы что	1	1
326	ответить на	1	1
327	совершенно так	2	1
328	еще до	4	1
329	есть нечто	1	1
330	на другой	1	1
331	его отношений	1	1
332	к началу	1	1
333	надо иметь	1	1
334	и он	3	1
335	свою очередь	1	1
336	что оба	2	1
337	стороны но	1	1
338	большим трудом	1	1
339	и сами	1	1
340	речи так	1	1
341	на самом	3	1
342	точка зрения	1	1
343	не то	3	1
344	ответ на	1	1
345	не просто	1	1
346	нет и	2	1
347	из важнейших	1	1
348	за пределы	1	1
349	нет как	1	1
350	которые не	3	1
351	пределах данной	1	1
352	что во	1	1
353	общего с	1	1
354	что как	1	1
355	понимать в	1	1
356	кроме того	4	1
357	расхождение между	1	1
358	в полном	3	1
359	в приведенном	1	1
360	сказал бы	1	1
361	и тот	1	1
362	прежде и	1	1
363	что этим	1	1
364	тем же	2	1
365	силе и	1	1
366	и хотя	1	1
367	новый способ	1	1
368	не приходится	4	1
369	точкой зрения	1	1
370	что это	3	1
371	в особенностях	1	1
372	не оставляет	1	1
373	времени совершенно	1	1
374	то обстоятельство	4	1
375	с их	1	1
376	им в	1	1
377	отношений к	1	1
378	только один	1	1
379	как он	2	1
380	например как	1	1
381	к выводу	1	1
382	что она	1	1
383	но именно	1	1
384	именно то	1	1
385	формы но	1	1
386	и еще	1	1
387	эта последняя	1	1
388	в понимании	1	1
389	не как	1	1
390	новое и	1	1
391	но вместе	1	1
392	прежде чем	1	1
393	одному и	1	1
394	говоря в	1	1
395	одно и	1	1
396	но все	7	1
397	что является	1	1
398	факт что	6	1
399	они должны	1	1
400	с величайшим	1	1
401	затем уже	1	1
402	говоря все	1	1
403	об этом	6	1
404	связанных с	1	1
405	и с	4	1
406	упомянутой выше	1	1
407	опираются на	1	1
408	на все	1	1
409	это было	2	1
410	те или	1	1
411	пути от	1	1
412	в и	13	1
413	и всей	1	1
414	действительности в	1	1
415	окажется что	1	1
416	считать установленным	1	1
417	раскрыто в	1	1
418	нам еще	1	1
419	ни в	3	1
420	но уже	1	1
421	это положение	1	1
422	он и	1	1
423	выйти за	1	1
424	можно считать	1	1
425	ряд новых	1	1
426	вопроса об	1	1
427	места в	1	1
428	во время	2	1
429	и без	1	1
430	это делает	1	1
431	не столько	7	1
432	представление о	1	1
433	в отличие	2	1
434	от его	2	1
435	не удивительно	1	1
436	последовательности в	1	1
437	который всегда	1	1
438	от слов	1	1
439	тем не	2	1
440	внимание то	1	1
441	которые одновременно	1	1
442	условием для	1	1
443	пункта в	1	1
444	даже в	2	1
445	и очень	1	1
446	на один	1	1
447	что есть	1	1
448	но они	2	1
449	очень похоже	2	1
450	с теми	1	1
451	что ему	3	1
452	дело в	4	1
453	одна из	1	1
454	или другие	1	1
455	к новым	1	1
456	которого он	1	1
457	например что	2	1
458	и именно	3	1
459	дело не	2	1
460	для всего	1	1
461	речи не	1	1
462	этих двух	1	1
463	впрочем в	1	1
464	положение вещей	1	1
465	вернее сказать	1	1
466	в каком	2	1
467	обстоятельство что	4	1
468	в момент	1	1
469	сравнительно с	1	1
470	его за	1	1
471	они и	1	1
472	он никогда	1	1
473	на это	2	1
474	ничего общего	1	1
475	и это	2	1
476	и о	4	1
477	не для	1	1
478	система которая	1	1
479	без всякого	1	1
480	в ее	2	1
481	данном случае	1	1
482	собой совершенно	1	1
483	если попытаться	1	1
484	языка по	1	1
485	х и	2	1
486	и характер	1	1
487	не мог	3	1
488	этой мысли	2	1
489	хотя это	1	1
490	выводу что	1	1
491	зависеть от	1	1
492	о том	17	1
493	аналогии между	1	1
494	настоящее время	1	1
495	никак не	2	1
496	после того	4	1
497	и который	2	1
498	отчета в	1	1
499	каждом данном	1	1
500	ни на	1	1
501	на всех	1	1
502	между тем	5	1
503	эти два	1	1
504	у другого	1	1
505	что же	1	1
506	язык в	1	1
507	в середине	1	1
508	больше а	1	1
509	второй половине	1	1
510	как например	2	1
511	и соответствующая	1	1
512	это расхождение	1	1
513	в двух	1	1
514	тот же	1	1
515	не дошла	1	1
516	его жизнь	1	1
517	он уже	1	1
518	который в	1	1
519	эти определения	1	1
520	в голове	1	1
521	но между	1	1
522	с которыми	1	1
523	и теперь	2	1
524	внимание что	1	1
525	конечно не	1	1
526	на всем	2	1
527	то и	1	1
528	ни одного	3	1
529	в значении	4	1
530	в начале	3	1
531	времени когда	1	1
532	в известном	3	1
533	себе отчета	1	1
534	полном смысле	2	1
535	и их	1	1
536	в известной	1	1
537	сами по	2	1
538	это предположение	1	1
539	вовсе не	6	1
540	отличие от	2	1
541	образом не	2	1
542	в руки	1	1
543	ближайшим образом	2	1
544	в очень	1	1
545	уступает место	2	1
546	ссылается на	1	1
547	и даже	3	1
548	как у	3	1
549	что тот	1	1
550	с той	2	1
551	не потому	2	1
552	еще и	3	1
553	наконец в	3	1
554	а с	3	1
555	говорит о	2	1
556	естественно что	1	1
557	к сожалению	2	1
558	а на	1	1
559	из наиболее	1	1
560	шаг в	1	1
561	в руках	1	1
562	долго и	1	1
563	одну из	1	1
564	о чем	5	1
565	и слово	1	1
566	если не	2	1
567	как материал	1	1
568	брат и	1	1
569	виде в	1	1
570	от этих	1	1
571	и во	1	1
572	эти слова	2	1
573	относятся к	3	1
574	тот факт	4	1
575	но этот	1	1
576	под его	1	1
577	к самому	1	1
578	над ним	1	1
579	к своему	2	1
580	если оно	1	1
581	что за	2	1
582	утверждая что	1	1
583	в ответ	1	1
584	в тех	2	1
585	самого себя	1	1
586	который он	1	1
587	вокруг которого	1	1
588	в это	2	1
589	на пути	1	1
590	в истории	2	1
591	этом и	1	1
592	своим источником	1	1
593	которые были	1	1
594	похоже на	3	1
595	с большой	1	1
596	особенностей в	1	1
597	на одной	1	1
598	в более	1	1
599	вопрос в	1	1
600	становится понятным	1	1
601	отвечает на	1	1
602	обычно не	1	1
603	вся история	1	1
604	должны быть	1	1
605	не существует	1	1
606	на стороне	1	1
607	котором он	1	1
608	в результате	2	1
609	этой системы	1	1
610	в настоящее	1	1
611	как она	1	1
612	работы над	4	1
613	бы даже	1	1
614	бы он	1	1
615	не должен	2	1
616	случае и	1	1
617	конце концов	1	1
618	только с	2	1
619	это еще	2	1
620	могли быть	1	1
621	в свою	1	1
622	слова с	1	1
623	совершенно не	2	1
624	одновременно и	1	1
625	только о	2	1
626	не сказал	1	1
627	но эти	1	1
628	при оценке	1	1
629	того времени	4	1
630	к этому	4	1
631	значение в	1	1
632	точно так	1	1
633	все что	1	1
634	том числе	1	1
