N	2gram	Bakhtin_Fr_4	Hudozhes
102	и по	5	3
103	на этом	2	3
104	его в	9	3
105	с этим	1	3
106	даже в	1	3
107	в своих	2	3
108	такой же	3	3
109	рассказа о	1	3
110	все эти	9	3
111	о природе	2	3
112	тем что	4	3
113	этом отношении	1	3
114	как мы	10	3
115	того чтобы	3	3
116	что у	3	3
117	еще в	1	3
118	если бы	1	3
119	а также	2	3
120	это в	2	3
121	романа в	1	3
122	в литературе	4	3
123	но не	2	3
124	будто бы	1	3
125	как его	1	3
126	и даже	3	3
127	со стороны	2	3
128	превращается в	3	3
129	в связи	1	3
130	по своему	4	3
131	своего времени	3	3
132	и для	2	3
133	от него	1	3
134	в таком	1	3
135	же как	1	2
136	по адресу	2	2
137	на самом	4	2
138	в их	2	2
139	той же	3	2
140	мы не	1	2
141	не была	1	2
142	жизни как	1	2
143	но как	3	2
144	если в	2	2
145	конечном счете	1	2
146	в одной	2	2
147	хотя и	2	2
148	напомним что	1	2
149	в целом	1	2
150	так в	1	2
151	только на	1	2
152	раз в	2	2
153	как он	2	2
154	так сказать	2	2
155	жизнью и	1	2
156	на его	2	2
157	когда все	1	2
158	не бывает	1	2
159	особенно в	3	2
160	уже знаем	1	2
161	одной из	2	2
162	центральное событие	1	2
163	автора и	1	2
164	не столько	2	2
165	в первый	1	2
166	что я	2	2
167	сих пор	1	2
168	все это	4	2
169	как от	1	2
170	как все	1	2
171	они не	2	2
172	бы на	2	2
173	жизни на	1	2
174	тех кто	2	2
175	на него	1	2
176	что на	1	2
177	не знаем	1	2
178	с ее	3	2
179	здесь не	3	2
180	как по	1	2
181	в себя	2	2
182	остановимся на	1	2
183	о своей	2	2
184	и что	1	2
185	до сих	1	2
186	с того	1	2
187	там же	3	2
188	в конечном	1	2
189	из толпы	1	2
190	в форме	1	2
191	как она	1	2
192	в него	1	2
193	но с	1	2
194	о двух	1	2
195	с ними	3	2
196	от лица	1	2
197	и потому	1	2
198	и так	3	2
199	поэтому и	5	2
200	мы знаем	1	2
201	у нее	1	2
202	на том	1	2
203	в зеркале	1	2
204	а с	1	2
205	также в	2	2
206	до конца	5	2
207	человек в	1	2
208	или с	1	2
209	ближе к	1	2
210	на фоне	1	2
211	вся жизнь	1	2
212	эти слова	1	2
213	в изображении	1	2
214	да и	2	2
215	в это	1	2
216	и не	16	2
217	с этой	1	2
218	еще раз	2	2
219	только для	4	2
220	нет ничего	2	2
221	литературе в	1	2
222	xviii в	1	2
223	в результате	4	2
224	о котором	1	2
225	в системе	1	2
226	всего мира	1	2
227	на столе	1	2
228	смысле слова	1	1
229	как известно	2	1
230	человека и	1	1
231	связана с	4	1
232	и то	2	1
233	и др	4	1
234	это и	5	1
235	за собой	1	1
236	характерное для	1	1
237	и до	5	1
238	существенное различие	1	1
239	из его	1	1
240	видеть в	1	1
241	века в	1	1
242	и за	3	1
243	также и	4	1
244	ей места	1	1
245	обычно выступает	1	1
246	из области	1	1
247	в каждый	1	1
248	в сущности	6	1
249	но она	2	1
250	принадлежит к	1	1
251	и отрицательных	2	1
252	главы мы	1	1
253	ему в	1	1
254	и сменяется	1	1
255	в каждой	1	1
256	в сцене	1	1
257	это время	1	1
258	литературы и	1	1
259	на них	2	1
260	характерную для	1	1
261	в чем	3	1
262	мы еще	1	1
263	а тем	1	1
264	обстояло дело	1	1
265	явлений и	1	1
266	же она	1	1
267	в четвертой	1	1
268	не все	1	1
269	в общем	1	1
270	отношение к	1	1
271	тут же	1	1
272	нет и	1	1
273	средних веков	3	1
274	связи и	2	1
275	один и	2	1
276	к сожалению	1	1
277	относится к	1	1
278	первый взгляд	1	1
279	его на	1	1
280	вот как	2	1
281	силой поэтому	1	1
282	дает нам	2	1
283	стороны и	1	1
284	жизни они	1	1
285	не замечая	2	1
286	и как	3	1
287	в герое	1	1
288	в этот	1	1
289	четыре главы	1	1
290	есть на	1	1
291	в которой	4	1
292	он в	1	1
293	бы не	2	1
294	всей своей	1	1
295	едва не	1	1
296	и тот	2	1
297	только один	1	1
298	например как	1	1
299	главным образом	1	1
300	о которой	1	1
301	одному из	2	1
302	всех этих	3	1
303	в узком	3	1
304	к одному	1	1
305	не как	1	1
306	в силу	1	1
307	и вот	3	1
308	с таким	2	1
309	на земле	1	1
310	и этот	1	1
311	что все	1	1
312	этом он	2	1
313	таком же	1	1
314	том случае	1	1
315	и второй	2	1
316	была в	1	1
317	на этой	2	1
318	или даже	1	1
319	а как	2	1
320	входит в	1	1
321	роль в	3	1
322	весь мир	5	1
323	себя атмосферу	1	1
324	в последующих	1	1
325	в итоге	1	1
326	но мы	2	1
327	он же	1	1
328	главы где	1	1
329	к своим	1	1
330	соответствии с	2	1
331	далеко не	5	1
332	в самую	1	1
333	а за	1	1
334	в слове	2	1
335	со своими	2	1
336	он и	5	1
337	и того	1	1
338	различные формы	1	1
339	на первый	2	1
340	или менее	3	1
341	и без	1	1
342	на месте	1	1
343	место в	2	1
344	в отличие	1	1
345	мысли и	1	1
346	знаем что	1	1
347	не исчерпывается	1	1
348	нельзя было	1	1
349	в одном	1	1
350	друг другу	1	1
351	с праздником	1	1
352	их в	2	1
353	между прочим	2	1
354	сам он	2	1
355	раз и	1	1
356	вовсе не	9	1
357	в отношении	1	1
358	между людьми	1	1
359	на три	1	1
360	так как	7	1
361	вплоть до	1	1
362	и такого	1	1
363	но они	4	1
364	до известной	1	1
365	что эта	1	1
366	самого начала	3	1
367	дело в	2	1
368	характер так	1	1
369	в плане	4	1
370	в основе	2	1
371	в самых	1	1
372	каждый из	1	1
373	как два	1	1
374	в самой	1	1
375	именно с	1	1
376	и весь	1	1
377	и существенное	1	1
378	принято называть	1	1
379	уже говорили	5	1
380	же он	1	1
381	мышления в	1	1
382	ведь все	1	1
383	была на	1	1
384	под видом	2	1
385	и вполне	3	1
386	же самое	1	1
387	не противоречит	1	1
388	на это	1	1
389	если же	2	1
390	говорит о	1	1
391	он поступает	1	1
392	эти не	1	1
393	жизни перед	1	1
394	это вполне	1	1
395	чем не	1	1
396	в виду	2	1
397	он вовсе	1	1
398	свою очередь	1	1
399	же не	2	1
400	данном случае	1	1
401	с самого	3	1
402	в дальнейшем	3	1
403	для своей	2	1
404	в образе	4	1
405	на нее	1	1
406	за то	1	1
407	в споре	2	1
408	него теперь	1	1
409	жизнь и	4	1
410	он сам	1	1
411	с утра	1	1
412	не случайна	1	1
413	но здесь	2	1
414	находится в	1	1
415	о женщинах	3	1
416	становится только	1	1
417	и т.п	12	1
418	все его	1	1
419	для нас	1	1
420	с другой	4	1
421	как было	1	1
422	нас в	1	1
423	он берет	1	1
424	все в	2	1
425	переходит в	1	1
426	не видел	1	1
427	в другой	2	1
428	с мотивом	1	1
429	и она	1	1
430	создают вокруг	1	1
431	тот же	3	1
432	выдержана в	1	1
433	детали в	1	1
434	и этих	1	1
435	и вам	1	1
436	непосредственно из	1	1
437	времени и	2	1
438	с будущим	1	1
439	между этими	1	1
440	и ее	1	1
441	к высшим	1	1
442	и обновления	3	1
443	времени как	1	1
444	с одной	2	1
445	именно на	1	1
446	же и	3	1
447	есть в	2	1
448	в серьезных	1	1
449	более или	3	1
450	и у	2	1
451	уже в	2	1
452	и они	3	1
453	в жизни	2	1
454	него и	1	1
455	не дает	1	1
456	этого процесса	1	1
457	он однако	1	1
458	связывается с	1	1
459	его и	2	1
460	их как	2	1
461	эти два	1	1
462	характерно что	1	1
463	ни с	2	1
464	характер но	1	1
465	и та	1	1
466	ее не	1	1
467	когда его	1	1
468	этими словами	1	1
469	и рождается	1	1
470	отличие от	1	1
471	плана в	1	1
472	что они	2	1
473	рядом с	5	1
474	в особенности	2	1
475	и стал	1	1
476	живой и	2	1
477	еще и	7	1
478	и которого	1	1
479	в романе	10	1
480	элементов и	1	1
481	выступает в	1	1
482	них и	1	1
483	церкви и	3	1
484	и своего	1	1
485	одной стороны	2	1
486	не на	2	1
487	и пари	1	1
488	в руках	1	1
489	из участников	1	1
490	вопросе о	1	1
491	философской мысли	1	1
492	там где	3	1
493	что мы	1	1
494	предыдущей главы	1	1
495	жизнь в	1	1
496	перчатки и	1	1
497	его контексте	1	1
498	свою судьбу	1	1
499	себя за	1	1
500	к последующему	1	1
501	контексте и	1	1
502	но все	1	1
503	теперь когда	1	1
504	нимало не	1	1
505	и столь	1	1
506	в природе	1	1
507	фрагмент из	1	1
508	это своего	2	1
509	о чем	2	1
510	в данном	1	1
511	она есть	1	1
512	город и	1	1
513	и там	1	1
514	когда же	2	1
515	и всей	1	1
516	происходит в	1	1
517	вокруг себя	2	1
518	за голову	1	1
519	на свете	2	1
520	только о	1	1
521	возрождения в	2	1
522	самом же	2	1
523	было сказано	1	1
524	но это	4	1
525	это был	2	1
526	и слово	1	1
527	правда сам	1	1
528	не мог	2	1
529	время это	2	1
530	общие черты	2	1
531	под названием	1	1
532	известной степени	1	1
533	о человечности	1	1
534	с братом	1	1
535	формы и	2	1
536	в пределе	3	1
537	узком смысле	2	1
538	положительных и	2	1
539	в отдельных	1	1
540	но когда	1	1
541	не более	1	1
542	у которого	1	1
543	конце концов	4	1
544	всякий раз	1	1
545	связан он	1	1
546	слов и	3	1
547	же деле	2	1
548	изображает и	1	1
549	котором только	1	1
550	здесь даже	1	1
551	о своем	2	1
552	первый раз	1	1
553	это касается	1	1
554	сказать что	5	1
555	и внутренне	1	1
556	на улицах	1	1
557	их с	2	1
558	в свою	1	1
559	мы здесь	2	1
560	к его	1	1
561	например уже	1	1
562	культуры в	1	1
563	из этого	2	1
564	для которой	1	1
565	в трех	2	1
566	разговоре с	1	1
567	мать и	1	1
568	как слово	1	1
569	и другие	2	1
570	случае если	1	1
571	и эта	2	1
572	все что	1	1
