N	2gram	Vygotskiy__7	Analitik
351	и те	1	1
352	но ведь	1	1
353	в наших	4	1
354	но на	1	1
355	так сказать	1	1
356	в нем	2	1
357	наш анализ	1	1
358	время и	1	1
359	всех остальных	1	1
360	а скорее	1	1
361	речи то	4	1
362	рассматривать его	1	1
363	всех этих	1	1
364	в первую	1	1
365	анализа является	1	1
366	не к	1	1
367	не как	1	1
368	в силу	5	1
369	силу своей	1	1
370	чтобы в	1	1
371	целого ряда	1	1
372	и по	3	1
373	как речь	1	1
374	может остаться	1	1
375	бы дать	2	1
376	нам остается	1	1
377	об этом	3	1
378	самим собой	2	1
379	первый и	1	1
380	времени и	1	1
381	в несколько	1	1
382	входит в	2	1
383	заключается в	6	1
384	первую очередь	1	1
385	в глазах	1	1
386	это не	3	1
387	сторону речи	2	1
388	то все	1	1
389	не совпадает	3	1
390	обе стороны	2	1
391	только одно	2	1
392	ни в	2	1
393	останавливаться на	1	1
394	представленных в	1	1
395	в них	1	1
396	все равно	1	1
397	к которым	1	1
398	эту особенность	1	1
399	этого не	1	1
400	со своими	1	1
401	которой он	1	1
402	говорится о	1	1
403	которые следует	1	1
404	такой же	3	1
405	обратимся к	3	1
406	но я	1	1
407	каждой конкретной	1	1
408	в понимании	1	1
409	но если	2	1
410	внешняя речь	3	1
411	и при	2	1
412	таким же	1	1
413	в такой	4	1
414	м о	1	1
415	для уяснения	2	1
416	одним и	2	1
417	прийти к	1	1
418	означает в	1	1
419	что я	1	1
420	всякий другой	1	1
421	мере в	2	1
422	том же	2	1
423	что этот	5	1
424	своя особенная	1	1
425	тому что	9	1
426	возникает во	1	1
427	раз и	1	1
428	совершенно особого	1	1
429	ничего нового	1	1
430	все три	1	1
431	с теми	1	1
432	и другое	3	1
433	хотелось бы	1	1
434	тогда когда	5	1
435	одна из	1	1
436	в центр	2	1
437	было не	1	1
438	деятельности для	1	1
439	но только	3	1
440	для всего	1	1
441	в разных	1	1
442	только и	3	1
443	при наличии	1	1
444	слова как	5	1
445	его речи	1	1
446	этих двух	2	1
447	всего на	1	1
448	пути и	3	1
449	способу своего	1	1
450	как она	5	1
451	по своей	10	1
452	это слово	1	1
453	убедиться в	1	1
454	потому что	16	1
455	связи с	4	1
456	внутренней жизни	1	1
457	самой этой	1	1
458	и речь	3	1
459	с другом	2	1
460	как теперь	1	1
461	у нас	2	1
462	есть сложное	1	1
463	одно и	3	1
464	всей их	1	1
465	и заключается	3	1
466	и тончайшая	1	1
467	и другой	3	1
468	и внутренней	1	1
469	отличается от	3	1
470	же самое	5	1
471	должны быть	4	1
472	этот переход	1	1
473	природа этого	1	1
474	что при	2	1
475	и синтаксически	1	1
476	если же	2	1
477	для себя	24	1
478	некоторой степени	1	1
479	любая фраза	1	1
480	и о	3	1
481	и тогда	1	1
482	вступая в	1	1
483	значения и	3	1
484	в виду	5	1
485	свою очередь	2	1
486	но при	1	1
487	речи ее	3	1
488	распространяется на	1	1
489	в ее	6	1
490	не осознается	1	1
491	не возникает	1	1
492	по способу	1	1
493	в совершенно	1	1
494	с собой	3	1
495	внутреннюю речь	12	1
496	в отношении	2	1
497	и нарастает	1	1
498	к анализу	1	1
499	начала и	1	1
500	участия в	1	1
501	речи как	6	1
502	поэтому в	1	1
503	из одного	1	1
504	к предложению	1	1
505	не случайна	1	1
506	нас и	2	1
507	о нем	1	1
508	и соответственно	1	1
509	и здесь	2	1
510	мы могли	6	1
511	в другом	1	1
512	но к	1	1
513	всем протяжении	4	1
514	на вопрос	5	1
515	они оказываются	1	1
516	и внутреннее	1	1
517	но мы	3	1
518	и что	6	1
519	что его	2	1
520	течение мысли	1	1
521	к нему	3	1
522	восприятии и	1	1
523	от них	1	1
524	себя от	2	1
525	них в	1	1
526	предложения к	1	1
527	во внутренней	2	1
528	от внешнего	1	1
529	слов и	2	1
530	не тот	1	1
531	в литературе	1	1
532	не совпадать	1	1
533	что здесь	1	1
534	известном смысле	2	1
535	оно и	1	1
536	мы видим	3	1
537	в основном	3	1
538	и представляет	1	1
539	дело с	1	1
540	нуждается в	3	1
541	внутреннее единство	2	1
542	в какой	6	1
543	на природу	1	1
544	к их	1	1
545	продолжить эту	1	1
546	и после	1	1
547	к резкому	2	1
548	внутренней речью	8	1
549	который в	1	1
550	одних и	1	1
551	и ее	2	1
552	не мешает	1	1
553	и матери	1	1
554	делает его	1	1
555	все они	1	1
556	на следующем	1	1
557	человека с	1	1
558	точной характеристике	1	1
559	внимание в	1	1
560	этот вопрос	1	1
561	на всем	5	1
562	собственный голос	1	1
563	дважды в	1	1
564	уже в	2	1
565	вопроса о	2	1
566	нами и	1	1
567	то и	4	1
568	в начале	5	1
569	на этих	2	1
570	нет я	1	1
571	этого процесса	1	1
572	мышления и	9	1
573	его и	2	1
574	за ним	1	1
575	русской речи	1	1
576	представить себе	3	1
577	в прозе	1	1
578	слова в	5	1
579	не совпадают	4	1
580	его речь	1	1
581	так как	14	1
582	к ним	1	1
583	до некоторой	1	1
584	как его	1	1
585	не говорит	1	1
586	к самому	1	1
587	своем значении	2	1
588	к совершенно	1	1
589	и речи	19	1
590	и из	1	1
591	с другим	2	1
592	на ее	2	1
593	нельзя сказать	1	1
594	зрения как	2	1
595	в свою	2	1
596	во внешней	4	1
597	себя и	2	1
598	только к	2	1
599	у меня	1	1
600	не исключает	2	1
601	принадлежит не	1	1
602	к женщине	1	1
603	не означает	3	1
604	в третьей	1	1
605	же точно	3	1
606	которая является	1	1
607	в ряду	1	1
608	ближе к	1	1
609	если не	1	1
610	в связи	1	1
611	но оно	1	1
612	имеет места	1	1
613	границы между	2	1
614	и потому	3	1
615	в углу	1	1
616	обратил внимание	1	1
617	который мы	2	1
618	слова он	2	1
619	случае она	1	1
620	самого себя	1	1
621	и всей	2	1
622	ко всему	2	1
623	стороны и	4	1
624	друг с	2	1
625	как нельзя	1	1
626	другой к	1	1
627	исходя из	1	1
628	случилось с	1	1
629	и там	1	1
630	что же	2	1
631	с этой	5	1
632	слова и	10	1
633	мы привыкли	1	1
634	с аналогичной	1	1
635	было сказано	3	1
636	на которой	1	1
637	только для	1	1
638	внимания на	1	1
639	при условии	1	1
640	так ли	1	1
641	других к	1	1
642	говоря это	1	1
643	перед нами	2	1
644	остается в	1	1
645	к другим	1	1
646	случае он	1	1
647	роль при	1	1
648	чем дело	3	1
649	не является	3	1
650	за его	1	1
651	дистанция между	1	1
652	фразы и	1	1
653	и сама	1	1
654	углу комнаты	1	1
655	наоборот в	1	1
656	прежде чем	2	1
657	как на	6	1
658	своей собственной	1	1
659	для нас	2	1
660	и оба	1	1
661	к этой	2	1
662	и как	1	1
663	мы должны	6	1
664	ни к	1	1
665	но это	3	1
666	только что	5	1
667	своей внутренней	2	1
668	себе ничего	2	1
669	же в	1	1
670	в равной	1	1
671	могли быть	1	1
672	отношении к	1	1
673	падает до	2	1
674	к ее	1	1
675	начале своего	1	1
676	отталкиваясь от	1	1
677	может и	2	1
678	от первого	1	1
679	с ней	2	1
680	из тех	1	1
681	состоит из	1	1
682	совершенно не	2	1
683	совпадать с	1	1
684	остается на	1	1
685	по одному	1	1
686	не что	1	1
687	этого феномена	1	1
688	из этого	2	1
689	к моменту	1	1
690	есть то	3	1
691	самое что	2	1
692	борьба и	1	1
693	ее в	8	1
694	этой точки	4	1
695	значение в	2	1
696	точно так	2	1
