N	2gram	Ircho_Kome_2	Istorich
479	еще несколько	1	1
480	в частности	4	1
481	в двух	6	1
482	всякого рода	1	1
483	тот же	2	1
484	в какой	2	1
485	к их	3	1
486	должен быть	1	1
487	человеческой натуры	1	1
488	одних и	2	1
489	однако она	1	1
490	на брак	1	1
491	по этому	1	1
492	союза не	1	1
493	с которыми	2	1
494	для всех	3	1
495	нам теперь	1	1
496	если мы	1	1
497	только на	1	1
498	драматические представления	1	1
499	свидетельствует о	1	1
500	дома а	1	1
501	бросил ее	1	1
502	от других	1	1
503	за ним	1	1
504	ни с	1	1
505	никто не	3	1
506	богов все	1	1
507	могло бы	1	1
508	как их	1	1
509	состоял в	1	1
510	вовсе не	2	1
511	друг друга	3	1
512	старика на	1	1
513	ее на	1	1
514	которые как	1	1
515	знали что	1	1
516	нельзя сказать	1	1
517	которыми он	1	1
518	что не	1	1
519	к человеку	1	1
520	он передает	1	1
521	а на	2	1
522	этому времени	2	1
523	она является	1	1
524	до конца	1	1
525	жизнь в	1	1
526	среди них	1	1
527	а по	1	1
528	одну из	1	1
529	из героев	1	1
530	о чем	3	1
531	это дело	1	1
532	в одно	1	1
533	следовало бы	1	1
534	или другая	1	1
535	рассматривали как	1	1
536	его по	1	1
537	соответственно в	2	1
538	по своему	2	1
539	он говорит	1	1
540	от первого	1	1
541	чем в	2	1
542	в той	2	1
543	друг с	2	1
544	приобщиться к	1	1
545	ведет к	1	1
546	если человек	1	1
547	его мать	1	1
548	что же	1	1
549	там они	1	1
550	по которому	1	1
551	кто из	2	1
552	там где	1	1
553	исходя из	1	1
554	в уже	2	1
555	быть не	1	1
556	в это	2	1
557	материал для	1	1
558	с этой	3	1
559	на пути	2	1
560	человека который	1	1
561	только для	1	1
562	стоит только	1	1
563	с радостью	1	1
564	содержится в	1	1
565	в наше	1	1
566	в более	1	1
567	этот образ	1	1
568	герой тем	1	1
569	случаях когда	1	1
570	ли в	1	1
571	при таком	1	1
572	на задний	1	1
573	в результате	1	1
574	это как	1	1
575	но об	1	1
576	огромную роль	1	1
577	бы он	1	1
578	то о	1	1
579	этого рода	1	1
580	еще более	2	1
581	чтобы его	1	1
582	же в	4	1
583	пока же	1	1
584	но всегда	1	1
585	человека не	1	1
586	уверен в	1	1
587	к самому	1	1
588	в свою	1	1
589	пример у	1	1
590	из тех	1	1
591	то хотя	1	1
592	при его	1	1
593	уже только	1	1
594	действий становится	1	1
595	бы его	1	1
596	из этого	2	1
597	в самом	4	1
598	можно полагать	1	1
599	этой связи	1	1
600	а может	1	1
601	тех случаев	1	1
602	на мелкие	1	1
603	и эта	1	1
604	молодой человек	9	1
605	к этому	5	1
606	его близкие	1	1
607	социального положения	2	1
