N	2gram	Losev_Dial_3	Myshleni
151	в ней	2	3
152	в чем	4	3
153	но не	2	3
154	нет и	4	3
155	в одной	3	3
156	как к	1	3
157	в мысли	2	3
158	в этот	1	3
159	из этих	2	3
160	учение о	8	3
161	он не	5	3
162	чем у	1	3
163	содержит в	1	3
164	наших глазах	1	3
165	и по	2	3
166	одно и	5	3
167	так и	5	3
168	об этом	6	3
169	этого мы	2	3
170	такой же	1	3
171	для него	4	3
172	друг другу	1	3
173	тем не	10	3
174	на другую	1	3
175	для нее	1	3
176	по себе	20	3
177	что ему	1	3
178	на котором	2	3
179	в основе	3	3
180	но только	4	3
181	только и	2	3
182	в самой	1	3
183	я не	6	3
184	в другую	1	3
185	во всем	3	3
186	этом отношении	1	3
187	отличается от	8	3
188	его с	1	3
189	последнее время	1	3
190	мог бы	1	3
191	для этого	2	3
192	с ним	1	3
193	что и	6	3
194	это не	4	3
195	к нему	3	3
196	значений и	1	3
197	и является	2	3
198	есть в	3	3
199	только на	7	3
200	и обратно	1	3
201	представить себе	1	3
202	мы находим	1	3
203	мы можем	1	3
204	как раз	7	3
205	момент в	1	3
206	были бы	1	3
207	из двух	3	3
208	до сих	1	3
209	и потому	2	3
210	привело нас	1	3
211	каждой отдельной	1	3
212	и о	3	3
213	сих пор	1	3
214	но это	5	3
215	все это	6	3
216	в одинаковой	2	3
217	есть то	6	3
218	между ними	1	3
219	в то	5	3
220	ту же	1	2
221	отношения к	1	2
222	также и	2	2
223	а из	2	2
224	мере в	3	2
225	и есть	16	2
226	то в	2	2
227	и ничего	4	2
228	на первом	1	2
229	что если	2	2
230	время как	4	2
231	мы и	4	2
232	этого термина	1	2
233	и он	2	2
234	что его	5	2
235	конечном счете	1	2
236	это привело	2	2
237	идет о	1	2
238	с этим	3	2
239	она конечно	1	2
240	перед нами	3	2
241	в последнее	1	2
242	в нем	3	2
243	понятий и	1	2
244	то как	2	2
245	одной и	1	2
246	его от	1	2
247	возможно только	6	2
248	от нее	1	2
249	его в	1	2
250	не чем	1	2
251	ни в	9	2
252	показывает что	2	2
253	на основании	2	2
254	несмотря на	2	2
255	зрения самого	1	2
256	должно быть	3	2
257	и ко	1	2
258	в этих	1	2
259	во время	1	2
260	но если	6	2
261	и при	1	2
262	могут не	1	2
263	в их	2	2
264	она в	1	2
265	оказывается что	1	2
266	признать что	1	2
267	и другого	1	2
268	и той	1	2
269	точку зрения	1	2
270	но он	1	2
271	иным как	1	2
272	что было	1	2
273	даже в	1	2
274	в отношении	1	2
275	можно ли	5	2
276	не имеет	11	2
277	того как	1	2
278	в центр	1	2
279	того и	2	2
280	казалось бы	1	2
281	ничего не	17	2
282	нее нет	1	2
283	как такового	1	2
284	эти три	1	2
285	и делает	1	2
286	у нас	4	2
287	исходить из	1	2
288	есть только	12	2
289	всего в	1	2
290	как для	1	2
291	и больше	4	2
292	если же	8	2
293	которого мы	1	2
294	с ее	1	2
295	что все	14	2
296	вещи на	1	2
297	человеческого сознания	1	2
298	то время	4	2
299	вещи и	1	2
300	и которые	1	2
301	связанных между	1	2
302	и здесь	2	2
303	одновременно и	1	2
304	внимание на	1	2
305	нас в	2	2
306	этих двух	1	2
307	в конечном	1	2
308	мы показали	1	2
309	каждой ступени	1	2
310	ее от	2	2
311	мы ни	1	2
312	наконец в	1	2
313	к ней	1	2
314	в лучшем	1	2
315	обе стороны	2	2
316	даже если	2	2
317	этот факт	1	2
318	и ее	3	2
319	но то	2	2
320	со всеми	2	2
321	вопроса о	1	2
322	всем его	1	2
323	этого понятия	1	2
324	только к	2	2
325	только одно	2	2
326	мы знаем	3	2
327	никто не	2	2
328	ведь это	2	2
329	вовсе не	13	2
330	случае не	3	2
331	бы все	1	2
332	само собой	1	2
333	что на	1	2
334	себя и	2	2
335	что не	5	2
336	что для	5	2
337	больше и	1	2
338	и она	2	2
339	мы говорим	2	2
340	из которых	3	2
341	могут быть	2	2
342	что же	11	2
343	и всей	1	2
344	только о	3	2
345	лучшем случае	1	2
346	но для	2	2
347	и собственно	1	2
348	не мог	1	2
349	но с	1	2
350	она должна	2	2
351	или в	2	2
352	для нас	2	2
353	учений о	1	2
354	на одно	1	2
355	себе ничего	1	2
356	но всегда	1	2
357	а в	2	2
358	от ее	1	2
359	может и	2	2
360	в психологии	1	2
361	совершенно не	2	2
362	чем иным	1	2
363	из этого	2	2
364	самое что	1	2
365	следовательно не	2	2
366	к этой	2	2
367	в своих	2	2
368	я могу	1	2
369	точно так	2	2
370	во всяком	2	2
371	в объективном	1	1
372	что отношение	1	1
373	всем ее	1	1
374	и т	24	1
375	например в	2	1
376	ни во	2	1
377	и фактически	1	1
378	начинается с	1	1
379	сам по	5	1
380	все остальное	4	1
381	он может	1	1
382	о разных	2	1
383	в чисто	2	1
384	обычно думают	1	1
385	вещь не	2	1
386	не вижу	1	1
387	высшей степени	1	1
388	с таким	1	1
389	верно что	1	1
390	в зависимости	2	1
391	и этот	1	1
392	а как	1	1
393	не имеем	1	1
394	мы имеем	1	1
395	или наоборот	1	1
396	одну вещь	1	1
397	что уже	1	1
398	тонкости и	1	1
399	его только	1	1
400	но она	3	1
401	что иное	6	1
402	отдельных частей	1	1
403	зрения старой	1	1
404	и самой	2	1
405	и необходимый	1	1
406	зависимости от	3	1
407	себе что	1	1
408	учение об	1	1
409	двух или	2	1
410	иное как	6	1
411	осмысленное слово	1	1
412	сказать и	1	1
413	и вопрос	1	1
414	но как	2	1
415	увидели что	1	1
416	а только	1	1
417	точка зрения	5	1
418	друг на	1	1
419	и всякий	3	1
420	одном и	1	1
421	только тогда	3	1
422	силу этого	2	1
423	более как	1	1
424	есть вещь	1	1
425	и будет	1	1
426	за пределы	3	1
427	сама по	4	1
428	его развития	1	1
429	отнюдь не	10	1
430	если она	1	1
431	в особом	2	1
432	сразу и	1	1
433	на других	1	1
434	что как	1	1
435	не это	1	1
436	в своем	3	1
437	кроме того	6	1
438	а чисто	1	1
439	и понимания	2	1
440	и как	8	1
441	нового и	1	1
442	показали что	1	1
443	не развивается	1	1
444	в каком-то	1	1
445	словом все	1	1
446	есть ли	5	1
447	от этого	1	1
448	понятие в	1	1
449	когда вы	1	1
450	есть особое	1	1
451	к чему	1	1
452	та же	1	1
453	картина которая	1	1
454	быть выражена	1	1
455	тому же	2	1
456	думать что	2	1
457	самого себя	1	1
458	что к	1	1
459	от необходимости	1	1
460	но ведь	1	1
461	но на	2	1
462	построения мы	1	1
463	при этом	2	1
464	она становится	1	1
465	раз навсегда	2	1
466	перестает быть	2	1
467	они в	1	1
468	при виде	1	1
469	всех этих	1	1
470	с нашим	1	1
471	не как	1	1
472	в понятии	2	1
473	есть простая	1	1
474	приходим к	1	1
475	подобно тому	4	1
476	всеми ее	1	1
477	на этом	2	1
478	а разве	1	1
479	в основу	1	1
480	поскольку она	1	1
481	но все	1	1
482	что является	1	1
483	с фактами	1	1
484	факт что	1	1
485	из отдельных	1	1
486	в сторону	1	1
487	другой раз	1	1
488	и может	1	1
489	вывести из	1	1
490	в совершенно	1	1
491	есть все	1	1
492	на ту	1	1
493	говорить не	2	1
494	это было	3	1
495	и логические	1	1
496	но самый	1	1
497	исходным пунктом	1	1
498	свести к	1	1
499	всю свою	1	1
500	вещь может	1	1
501	только оно	1	1
502	заключается только	1	1
503	функций человеческого	1	1
504	все равно	2	1
505	этого не	2	1
506	на друга	1	1
507	во внимание	2	1
508	и уже	2	1
509	и окончательная	1	1
510	не содержится	2	1
511	как таковой	2	1
512	но я	1	1
513	мы как	2	1
514	и одно	2	1
515	будет в	1	1
516	слово значит	1	1
517	причины и	1	1
518	нас не	1	1
519	мы приходим	1	1
520	и без	3	1
521	пор в	1	1
522	не к	1	1
523	говорить ни	1	1
524	бы мы	1	1
525	от его	2	1
526	на место	1	1
527	в одном	1	1
528	силу и	1	1
529	есть именно	6	1
530	их в	2	1
531	указывает только	1	1
532	чтобы это	1	1
533	вещи или	1	1
534	вещей и	6	1
535	раз и	3	1
536	если их	2	1
537	что есть	4	1
538	можем теперь	1	1
539	дело не	1	1
540	одна из	3	1
541	и сама	5	1
542	необходимо должно	1	1
543	бытия и	2	1
544	указания и	1	1
545	всей их	1	1
546	говорить о	4	1
547	внести в	1	1
548	совершенно правильно	1	1
549	следовательно и	2	1
550	не имели	1	1
551	то знание	1	1
552	они являются	1	1
553	природы в	1	1
554	такая же	1	1
555	на природу	1	1
556	другой стороны	2	1
557	представление об	1	1
558	на него	1	1
559	почти не	1	1
560	для другого	1	1
561	за ними	1	1
562	в каком	3	1
563	ли это	1	1
564	если только	4	1
565	факта что	1	1
566	перед ним	1	1
567	не мыслится	1	1
568	представлять себе	1	1
569	у меня	2	1
570	все не	1	1
571	но к	1	1
572	предмет в	1	1
573	из чего	2	1
574	всегда в	1	1
575	ли вы	1	1
576	явлений это	1	1
577	самое главное	1	1
578	и это	4	1
579	вещей в	1	1
580	тогда я	1	1
581	и которая	1	1
582	из всего	1	1
583	и тогда	5	1
584	как не	2	1
585	не хочу	1	1
586	и сами	2	1
587	здесь не	1	1
588	всего этого	2	1
589	без всякого	1	1
590	и говорит	1	1
591	уже с	1	1
592	в себя	1	1
593	слово есть	1	1
594	эти факты	3	1
595	ясно что	7	1
596	ибо только	1	1
597	объяснить движение	1	1
598	быть может	3	1
599	другого и	1	1
600	в словах	1	1
601	и вообще	2	1
602	себе до	1	1
603	связанное с	1	1
604	движения и	3	1
605	о нем	4	1
606	и небытия	1	1
607	вот почему	1	1
608	случилось с	1	1
609	имеем дело	1	1
610	и поэтому	1	1
611	другими словами	7	1
612	есть само	2	1
613	не содержит	2	1
614	или на	1	1
615	как этот	1	1
616	там в	1	1
617	этом заключается	1	1
618	понятие и	1	1
619	то тем	2	1
620	говорят о	1	1
621	на каждой	1	1
622	чтобы получить	1	1
623	место в	1	1
624	эти два	1	1
625	себя но	2	1
626	в другой	1	1
627	тотчас же	1	1
628	а следовательно	1	1
629	вообще и	1	1
630	если эта	1	1
631	все время	3	1
632	у одного	1	1
633	если это	1	1
634	нет он	1	1
635	а именно	2	1
636	отличает от	1	1
637	в сферу	3	1
638	существует не	1	1
639	он хочет	1	1
640	происходит в	1	1
641	значит что	24	1
642	тех пор	2	1
643	предмета и	1	1
644	но так	1	1
645	всегда предполагает	1	1
646	это само	1	1
647	содержится в	2	1
648	известно что	1	1
649	ни к	3	1
650	этот вопрос	1	1
651	отцу и	2	1
652	всяком случае	2	1
653	или другим	1	1
654	не мешает	2	1
655	это же	3	1
656	конечно не	4	1
657	развиваются и	1	1
658	в виде	8	1
659	фактами как	1	1
660	а это	1	1
661	каким образом	1	1
662	нет я	1	1
663	при помощи	3	1
664	но совершенно	2	1
665	из них	3	1
666	не так	1	1
667	тогда он	1	1
668	ничего больше	1	1
669	целом и	1	1
670	свободного и	1	1
671	чтобы она	2	1
672	к ним	1	1
673	быть так	1	1
674	у него	2	1
675	и бесконечно	1	1
676	само по	5	1
677	заметить что	1	1
678	не говорит	3	1
679	деле если	1	1
680	от того	4	1
681	есть слово	3	1
682	в них	5	1
683	в других	1	1
684	зрения с	1	1
685	должна иметь	1	1
686	эти учения	1	1
687	или иной	4	1
688	мне нечего	1	1
689	ни о	3	1
690	говорить и	2	1
691	здесь в	1	1
692	к которому	1	1
693	с той	1	1
694	как же	5	1
695	же тогда	1	1
696	одинаковой мере	3	1
697	не было	3	1
698	есть тоже	1	1
699	ничем не	7	1
700	выше и	1	1
701	его как	3	1
702	ничего по	1	1
703	себя как	3	1
704	только от	2	1
705	ближе к	1	1
706	он и	3	1
707	если не	3	1
708	в связи	1	1
709	движение но	1	1
710	правильно и	1	1
711	что завтра	1	1
712	но оно	1	1
713	связь с	1	1
714	в частности	2	1
715	от предмета	1	1
716	тот факт	1	1
717	оно только	1	1
718	обратил внимание	1	1
719	станет нам	1	1
720	если оно	4	1
721	он будет	3	1
722	как вид	1	1
723	она есть	10	1
724	тому как	4	1
725	никакой возможности	1	1
726	чем-то и	1	1
727	по существу	2	1
728	в биологии	1	1
729	это значит	24	1
730	быть не	2	1
731	неподвижное и	1	1
732	легче всего	1	1
733	как только	1	1
734	первых двух	2	1
735	понятий а	1	1
736	при условии	3	1
737	и таким	1	1
738	у вас	1	1
739	однако не	2	1
740	возможности для	1	1
741	которой он	1	1
742	в каких	1	1
743	ней не	1	1
744	случае он	1	1
745	на одной	1	1
746	поэтому совершенно	1	1
747	только мы	1	1
748	и часто	1	1
749	оно и	1	1
750	в результате	1	1
751	о котором	1	1
752	своей собственной	1	1
753	хотя и	5	1
754	то не	1	1
755	и все	6	1
756	той или	2	1
757	будет все	2	1
758	я хотел	1	1
759	но зато	1	1
760	же в	2	1
761	которым мы	1	1
762	этом примере	1	1
763	если все	1	1
764	к ее	1	1
765	и всяческого	1	1
766	все решительно	3	1
767	только как	5	1
768	него когда	1	1
769	состоит из	1	1
770	процесса но	1	1
771	была бы	3	1
772	для каждой	1	1
773	в такие	1	1
774	по одному	2	1
775	у людей	1	1
776	не что	6	1
777	тот и	1	1
778	что такое	21	1
779	вся история	1	1
780	это так	1	1
781	это понятие	1	1
782	в таком	14	1
783	они не	2	1
784	которая не	1	1
