N	2gram	Losev_Dial_4	Literetu
480	будто бы	1	1
481	и требует	2	1
482	субъекта но	1	1
483	именно на	1	1
484	личностное и	1	1
485	своего собственного	1	1
486	так что	6	1
487	для всех	3	1
488	где-то в	1	1
489	есть в	4	1
490	нее и	1	1
491	и у	1	1
492	то и	2	1
493	своей и	3	1
494	историческом развитии	1	1
495	речь в	1	1
496	и других	1	1
497	и поэзии	1	1
498	ту или	2	1
499	и их	2	1
500	не искусство	1	1
501	в котором	2	1
502	так как	14	1
503	ее не	1	1
504	бытия и	4	1
505	случае не	2	1
506	именно этой	1	1
507	мыслится не	2	1
508	превращается в	1	1
509	невозможно как	1	1
510	знали что	3	1
511	без того	3	1
512	не были	1	1
513	ней и	1	1
514	что тем	1	1
515	даже не	2	1
516	есть не	5	1
517	что они	4	1
518	и тех	2	1
519	а эти	1	1
520	совпадает с	2	1
521	это все	2	1
522	сознания для	1	1
523	что для	1	1
524	предмет и	1	1
525	к человеку	1	1
526	только по	1	1
527	которой нет	1	1
528	смысла и	3	1
529	не было	2	1
530	мы сами	1	1
531	с тем	4	1
532	и далее	1	1
533	смены одной	1	1
534	одной личности	5	1
535	в свете	5	1
536	в четвертом	1	1
537	и я	1	1
538	далеко еще	1	1
539	без которых	1	1
540	в связи	1	1
541	народов и	1	1
542	вопроса не	1	1
543	стороны в	1	1
544	на фоне	1	1
545	этого явления	1	1
546	этот самый	1	1
547	ко всем	1	1
548	но кто	1	1
549	некоторые из	1	1
550	в москве	1	1
551	общего с	3	1
552	ибо в	1	1
553	их к	1	1
554	нет ни	3	1
555	в человеке	2	1
556	к своему	2	1
557	конечно не	2	1
558	не зная	1	1
559	есть результат	2	1
560	в той	1	1
561	есть только	3	1
562	днем и	1	1
563	сам не	1	1
564	личности когда	3	1
565	это значит	8	1
566	ли не	1	1
567	в контексте	1	1
568	что здесь	3	1
569	события а	1	1
570	изображение как	1	1
571	человека который	1	1
572	все это	9	1
573	переносное значение	1	1
574	искусством и	2	1
575	становится ясным	1	1
576	на воле	1	1
577	это уже	1	1
578	и более	1	1
579	но такой	1	1
580	потому не	1	1
581	о котором	1	1
582	которая в	1	1
583	человек и	1	1
584	в другое	1	1
585	себя самого	1	1
586	и все	11	1
587	лишь как	4	1
588	у них	1	1
589	говорилось в	1	1
590	не будучи	1	1
591	его уже	1	1
592	хотя бы	4	1
593	тут мы	2	1
594	но вот	1	1
595	отношении к	2	1
596	не есть	40	1
597	нисколько не	2	1
598	себе и	2	1
599	в общем	1	1
600	к ее	1	1
601	собою без	1	1
602	может и	2	1
603	быть выражено	1	1
604	нет ничего	6	1
605	всегда так	1	1
606	из тех	1	1
607	сказать что	6	1
608	от собственной	1	1
609	не что	8	1
610	из этого	1	1
611	есть и	3	1
612	вечности в	1	1
613	судьбы в	1	1
614	и идеи	2	1
615	можно будет	1	1
616	невозможна без	2	1
617	этой точки	2	1
618	которая не	2	1
