N	2gram	Tiupa_Anal_1	Hudozhes
102	не может	22	4
103	тому как	3	4
104	была бы	2	3
105	человека и	1	3
106	по преимуществу	1	3
107	едва ли	2	3
108	по его	1	3
109	на себя	2	3
110	в ней	1	3
111	но при	1	3
112	еще не	3	3
113	и на	5	3
114	столь же	4	3
115	всякий раз	3	3
116	не все	2	3
117	со стороны	2	3
118	бы не	2	3
119	как он	3	3
120	в нем	3	3
121	и читателя	2	3
122	личную тайну	1	3
123	что все	1	3
124	и ей	1	3
125	мы уже	1	3
126	в круге	1	3
127	с другими	4	3
128	было бы	2	3
129	в них	1	3
130	соответствии с	2	3
131	несмотря на	2	3
132	в этих	1	3
133	жизни других	1	3
134	личность в	2	3
135	на него	1	3
136	со своим	1	3
137	личности в	3	3
138	к себе	1	3
139	же самое	2	3
140	не могу	2	3
141	внимание на	1	3
142	это была	1	3
143	к нему	3	3
144	и ее	1	3
145	с одной	3	3
146	для нас	1	3
147	конечном счете	4	3
148	в одном	1	3
149	с другой	4	3
150	все время	1	3
151	а с	3	3
152	во внешней	1	3
153	прежде всего	6	3
154	в соответствии	1	3
155	человек в	3	3
156	среди других	1	3
157	одной стороны	3	3
158	в состоянии	1	3
159	всего лишь	4	3
160	или в	1	3
161	будто бы	3	3
162	все они	1	3
163	на фоне	2	3
164	о себе	1	3
165	и состоит	5	3
166	по поводу	1	3
167	самом деле	2	3
168	все что	1	3
169	и то	2	2
170	в чужой	1	2
171	в первом	2	2
172	той же	2	2
173	а как	2	2
174	который в	2	2
175	он сам	1	2
176	нам представляется	1	2
177	тем как	1	2
178	если в	3	2
179	внутреннего я	4	2
180	отношение к	2	2
181	более чем	4	2
182	без другого	2	2
183	человеческого бытия	2	2
184	сюжетного построения	2	2
185	все же	4	2
186	как уже	2	2
187	и к	3	2
188	но в	8	2
189	со своей	1	2
190	точкой зрения	1	2
191	та же	1	2
192	бы с	1	2
193	в нашем	3	2
194	из этих	2	2
195	не более	4	2
196	и становится	1	2
197	тому же	4	2
198	ей в	1	2
199	других в	1	2
200	в принципе	8	2
201	не как	1	2
202	на этом	2	2
203	прежде чем	1	2
204	оно не	1	2
205	однако в	3	2
206	могла бы	3	2
207	не будет	3	2
208	же не	1	2
209	из ключевых	1	2
210	не с	4	2
211	лишь в	5	2
212	его в	1	2
213	который и	1	2
214	от которого	2	2
215	ответственности перед	3	2
216	автора и	3	2
217	и тогда	2	2
218	же я	1	2
219	место в	3	2
220	от своего	2	2
221	с точки	4	2
222	она в	1	2
223	знает и	1	2
224	не столько	2	2
225	что говорит	1	2
226	жизни с	1	2
227	из нас	1	2
228	дело не	3	2
229	одна из	1	2
230	только не	2	2
231	такова что	1	2
232	в основе	6	2
233	представляется нам	1	2
234	как мы	2	2
235	духовного самоопределения	1	2
236	людей в	1	2
237	данном случае	2	2
238	самим собою	1	2
239	мысль о	2	2
240	она может	3	2
241	роль в	2	2
242	на свой	1	2
243	те же	1	2
244	с самим	1	2
245	и опять	1	2
246	до сих	1	2
247	том как	1	2
248	все те	1	2
249	о нем	3	2
250	и т.д	1	2
251	в другом	4	2
252	и просто	2	2
253	быть личностью	1	2
254	а также	3	2
255	того или	3	2
256	я а	1	2
257	во втором	1	2
258	нуждается в	8	2
259	и только	1	2
260	в финальном	2	2
261	один из	2	2
262	здесь не	2	2
263	дело с	4	2
264	ли он	2	2
265	являет собой	1	2
266	он уже	1	2
267	с какой	1	2
268	в т	2	2
269	в виде	1	2
270	произведения не	1	2
271	его и	2	2
272	ни с	3	2
273	себе в	2	2
274	из них	2	2
275	т п	3	2
276	вовсе не	2	2
277	сих пор	1	2
278	или иной	6	2
279	именно в	4	2
280	личной жизни	1	2
281	себя и	4	2
282	что не	3	2
283	личностью в	1	2
284	и составляет	2	2
285	воспринимающего сознания	5	2
286	однако и	1	2
287	когда же	1	2
288	нет ничего	2	2
289	вместе с	4	2
290	в данном	2	2
291	или иного	3	2
292	в ряду	2	2
293	я с	1	2
294	что же	2	2
295	автором и	1	2
296	и от	1	2
297	только для	2	2
298	о его	1	2
299	перед смертью	1	2
300	составляет своего	2	2
301	не является	2	2
302	и для	1	2
303	еще одна	1	2
304	отнюдь не	15	2
305	в двух	2	2
306	потому что	2	2
307	хотя бы	3	2
308	точки зрения	6	2
309	а о	1	2
310	личности и	1	2
311	между ними	1	2
312	и эта	1	2
313	что даже	1	2
314	к числу	1	2
315	этой связи	1	2
316	тем самым	7	2
317	в роли	2	2
318	данности его	1	1
319	напряжения между	1	1
320	отношения к	2	1
321	одним из	3	1
322	например в	1	1
323	знать в	1	1
324	таком случае	3	1
325	по обыкновению	2	1
326	не остается	2	1
327	самим по	1	1
328	тех же	1	1
329	перед лицом	6	1
330	объективной данностью	1	1
331	эпизод где	1	1
332	личности я	1	1
333	могу обойтись	1	1
334	обойтись без	1	1
335	также и	2	1
336	мы имеем	6	1
337	субъективности в	1	1
338	мы не	1	1
339	со смертью	1	1
340	установкой на	2	1
341	не наступает	1	1
342	в сущности	6	1
343	принадлежит к	1	1
344	жизненной позиции	2	1
345	к смыслу	1	1
346	остается всего	1	1
347	поэзии не	1	1
348	и другая	1	1
349	отстраняется от	1	1
350	но то	1	1
351	что можно	1	1
352	но ее	1	1
353	произведения со	1	1
354	словами гегеля	1	1
355	и самого	2	1
356	он был	1	1
357	между собой	2	1
358	упускать из	1	1
359	бы то	3	1
360	взгляде на	2	1
361	в различных	1	1
362	я на	1	1
363	во всех	1	1
364	в сюжете	1	1
365	сознания а	1	1
366	иного рода	2	1
367	говорит нам	1	1
368	во внешнем	3	1
369	выявляется в	1	1
370	то он	2	1
371	к которой	1	1
372	в сторону	1	1
373	воле автора	1	1
374	поскольку в	1	1
375	вновь как	1	1
376	в наиболее	3	1
377	не просто	2	1
378	ибо полнота	1	1
379	нет и	2	1
380	или иное	1	1
381	иной эстетической	1	1
382	за пределы	2	1
383	один и	1	1
384	в поисках	1	1
385	тейяра де	1	1
386	в течение	1	1
387	граничит с	1	1
388	в той	8	1
389	не ощущается	2	1
390	как к	2	1
391	художественного видения	3	1
392	как нам	1	1
393	хотя и	1	1
394	сознания в	4	1
395	я должен	1	1
396	его к	2	1
397	о самом	1	1
398	от своей	1	1
399	не дано	1	1
400	во взаимоотражении	1	1
401	себя лично	1	1
402	в которой	2	1
403	отношения между	1	1
404	однако его	1	1
405	представляет собой	16	1
406	он в	1	1
407	все эти	2	1
408	внутреннего смысла	2	1
409	не оставляет	1	1
410	чужих слов	1	1
411	самое время	2	1
412	и отношения	1	1
413	и тот	1	1
414	личностного бытия	1	1
415	момента когда	1	1
416	автора не	1	1
417	к миру	1	1
418	из этой	1	1
419	и личностью	1	1
420	в восприятии	1	1
421	не способно	1	1
422	в силу	3	1
423	уже говорилось	1	1
424	том чтобы	7	1
425	из виду	2	1
426	у читателя	1	1
427	могу стать	1	1
428	целостного духовного	1	1
429	их в	1	1
430	свое время	2	1
431	смертью в	2	1
432	картины мира	1	1
433	какой бы	2	1
434	известном смысле	1	1
435	случайной в	1	1
436	дистанции между	1	1
437	не бывает	1	1
438	ни был	1	1
439	и заключается	2	1
440	не должно	1	1
441	но все	1	1
442	не следует	4	1
443	слова не	1	1
444	здесь мы	1	1
445	произведение искусства	9	1
446	к эстетической	1	1
447	то ни	3	1
448	тем в	1	1
449	внутренней целостности	1	1
450	том случае	1	1
451	и внутренняя	1	1
452	самим собой	2	1
453	а его	1	1
454	то есть	11	1
455	в будущее	1	1
456	читать и	1	1
457	которого не	1	1
458	и иных	1	1
459	характера это	1	1
460	зрения и	1	1
461	эти два	1	1
462	лучше чем	1	1
463	и тем	1	1
464	даже в	3	1
465	о личности	1	1
466	однако здесь	2	1
467	активную и	1	1
468	который по	1	1
469	только одно	1	1
470	сюжета а	1	1
471	вопреки мнению	1	1
472	на уровне	3	1
473	она и	1	1
474	совершенно иного	1	1
475	этого персонажа	1	1
476	не всегда	4	1
477	на своего	1	1
478	он и	1	1
479	для чего	2	1
480	жизни но	2	1
481	согласно которому	1	1
482	а личность	1	1
483	несет в	1	1
484	во время	1	1
485	в ходе	3	1
486	и при	1	1
487	таким же	1	1
488	человек и	1	1
489	взгляд на	1	1
490	означало бы	1	1
491	вызывает сомнений	1	1
492	от себя	3	1
493	и другого	4	1
494	отношений между	1	1
495	собой один	1	1
496	одном из	1	1
497	просто с	1	1
498	художественного мира	2	1
499	но он	1	1
500	не превращает	1	1
501	внимания на	1	1
502	далека от	1	1
503	и более	4	1
504	я героя	2	1
505	том же	1	1
506	произведений искусства	2	1
507	предельно заостряет	1	1
508	личного и	1	1
509	случае мы	1	1
510	нас к	1	1
511	раз и	1	1
512	о будущем	1	1
513	с миром	1	1
514	из евангелия	1	1
515	эстетической природы	1	1
516	мы вынуждены	1	1
517	все мы	1	1
518	смысл ни	1	1
519	и остается	1	1
520	было не	1	1
521	найдя другого	2	1
522	не вызывает	1	1
523	а сама	1	1
524	в самой	1	1
525	имеем дело	4	1
526	этих двух	1	1
527	ему было	1	1
528	во взаимоприятии	1	1
529	мне было	1	1
530	того в	1	1
531	к концу	1	1
532	присутствия в	2	1
533	такая же	1	1
534	героя это	2	1
535	прибегать к	1	1
536	себе во	1	1
537	рождается в	1	1
538	хотел сказать	1	1
539	предстает в	1	1
540	в области	4	1
541	может показаться	1	1
542	которому все	1	1
543	художественном тексте	4	1
544	разрыв между	1	1
545	это также	1	1
546	отличается от	2	1
547	об одном	1	1
548	числе и	1	1
549	всего в	1	1
550	всё что	1	1
551	его с	1	1
552	от нее	1	1
553	именно таков	1	1
554	той или	6	1
555	образом а	1	1
556	не предполагает	2	1
557	все еще	1	1
558	отсчета в	1	1
559	на это	1	1
560	говоря словами	1	1
561	время он	1	1
562	но сама	1	1
563	со времен	1	1
564	существованием человека	1	1
565	времени или	1	1
566	при анализе	1	1
567	всего произведения	1	1
568	героев в	1	1
569	в театре	1	1
570	но по	1	1
571	а затем	1	1
572	то или	1	1
573	один в	2	1
574	в себя	6	1
575	всей своей	1	1
576	иначе говоря	9	1
577	в классической	1	1
578	однако если	1	1
579	читателя в	2	1
580	только через	2	1
581	всегда говорит	1	1
582	времени и	6	1
583	особенно в	2	1
584	реальной жизни	1	1
585	аналогичное но	1	1
586	еще в	2	1
587	является в	1	1
588	этой жизни	1	1
589	очевидной и	1	1
590	и всякого	1	1
591	собой и	1	1
592	на что	1	1
593	по себе	4	1
594	не случайна	1	1
595	в разных	1	1
596	образом в	1	1
597	и внутреннее	1	1
598	как сам	1	1
599	но мы	1	1
600	и что	1	1
601	ядра личности	1	1
602	времени в	1	1
603	как было	1	1
604	де шардена	1	1
605	других людей	2	1
606	заключается в	1	1
607	на всех	1	1
608	или иначе	1	1
609	искусства в	4	1
610	художественности с	1	1
611	этой эстетической	1	1
612	чем и	2	1
613	другого в	3	1
614	внешнее и	1	1
615	которая и	1	1
616	из текста	1	1
617	я во	2	1
618	того что	4	1
619	быть и	1	1
620	по своей	6	1
621	оно и	1	1
622	и одновременно	3	1
623	другого не	1	1
624	с художественным	1	1
625	в человеческой	1	1
626	собой не	2	1
627	только сам	1	1
628	проникнуть в	1	1
629	субъекта в	2	1
630	и потому	2	1
631	к отцу	1	1
632	но как	1	1
633	во времени	4	1
634	нему следует	1	1
635	безразличная к	1	1
636	это означает	3	1
637	ему самому	1	1
638	не происходит	1	1
639	так что	1	1
640	в точке	1	1
641	внимание в	1	1
642	для всех	1	1
643	человека поэтому	1	1
644	по воле	1	1
645	оказывается в	2	1
646	его художественной	1	1
647	вернуться к	1	1
648	в объекте	1	1
649	действующего лица	1	1
650	в начале	2	1
651	не снимает	1	1
652	личности однако	1	1
653	как писал	1	1
654	по выражению	2	1
655	участие в	1	1
656	за ним	1	1
657	к своим	1	1
658	следует что	2	1
659	или даже	1	1
660	предлагает нам	1	1
661	могло бы	1	1
662	я в	3	1
663	так как	2	1
664	при всей	2	1
665	не о	2	1
666	может служить	2	1
667	независимо от	1	1
668	принципиально не	3	1
669	произведение не	2	1
670	этом отношении	2	1
671	образом не	2	1
672	и вынуждает	1	1
673	на том	1	1
674	это по	1	1
675	легко можно	1	1
676	соединении с	1	1
677	были бы	1	1
678	в.т и	1	1
679	и даже	1	1
680	второго я	1	1
681	смысла жизни	3	1
682	и т.п	5	1
683	объяснение в	1	1
684	как художественного	2	1
685	кого ты	1	1
686	последнего в	1	1
687	этом как	1	1
688	очевидным образом	1	1
689	а именно	3	1
690	человека а	1	1
691	другом найдя	2	1
692	действующих лиц	1	1
693	бытия в	1	1
694	наконец в	1	1
695	сказать на	1	1
696	в облике	2	1
697	прислушаемся к	1	1
698	выступает в	2	1
699	человеческое я	1	1
700	более того	3	1
701	не означает	1	1
702	места времени	1	1
703	ролевая граница	1	1
704	долгое время	1	1
705	все более	1	1
706	бы оно	1	1
707	вступает в	3	1
708	одно слово	1	1
709	ни на	1	1
710	на обнаружение	1	1
711	человека к	4	1
712	художественности и	1	1
713	не удается	1	1
714	значении этого	7	1
715	в пределах	2	1
716	точка отсчета	1	1
717	для искусства	1	1
718	другого я	2	1
719	словно бы	1	1
720	приобщение к	1	1
721	такого рода	5	1
722	нескольких модификаций	1	1
723	за рамки	1	1
724	в тот	1	1
725	и внешне	1	1
726	присутствует в	1	1
727	исходя из	4	1
728	рассказ в	1	1
729	смысл в	1	1
730	с этой	1	1
731	бытия с	1	1
732	еще раз	1	1
733	сказать не	1	1
734	художественное произведение	5	1
735	в ранг	1	1
736	до сего	1	1
737	но это	1	1
738	стать самим	1	1
739	и таким	1	1
740	в аспекте	1	1
741	вокруг него	1	1
742	от нас	1	1
743	это отнюдь	1	1
744	лицом его	1	1
745	с автором	1	1
746	в полном	1	1
747	он видел	1	1
748	тайна внутреннего	1	1
749	о сыне	1	1
750	восходящая к	2	1
751	должен найти	1	1
752	найти себя	2	1
753	только тогда	1	1
754	с возвращением	1	1
755	мира и	1	1
756	не свидетельствует	1	1
757	ее и	1	1
758	из себя	1	1
759	и н	1	1
760	и дело	1	1
761	же в	1	1
762	за этим	1	1
763	внутреннее я	3	1
764	человека есть	1	1
765	нам не	1	1
766	собою без	1	1
767	читателя не	3	1
768	лишь по	1	1
769	не знает	1	1
770	другой стороны	2	1
771	совершенно не	1	1
772	зачем же	1	1
773	за столом	1	1
774	первом случае	2	1
775	взаимоотражении во	1	1
776	из этого	1	1
777	принимает на	1	1
778	героя в	2	1
779	в действительности	1	1
780	над собой	1	1
781	на примере	2	1
782	а я	1	1
783	котором по	1	1
784	в искусстве	2	1
785	случае если	1	1
786	в своих	1	1
787	том числе	3	1
788	не субъективное	1	1
789	героя как	1	1
790	другой личности	2	1
791	собой некую	1	1
792	который не	1	1
793	в таком	3	1
794	и вновь	1	1
