N	3gram	Tiupa_Anal_1	DiskursI
88	как ценностного центра	1	1
89	некое интерсубъективное пространство	1	1
90	о ком или	1	1
91	прежде всего в	1	1
92	в качестве коммуникативного	1	1
93	далеко не все	1	1
94	воцариться в чужой	1	1
95	рассказывания в этом	1	1
96	последнем мы и	1	1
97	в этом последнем	1	1
98	сюжетных сами по	1	1
99	знаковую данность чьего-то	1	1
100	таком взгляде на	1	1
101	себе они таковыми	1	1
102	в ряду всех	1	1
103	также и в	1	1
104	высказывания необходимо войти	1	1
105	формах внутренней речи	1	1
106	в этом смысле	1	1
107	может быть признано	1	1
108	при этом как	1	1
109	продукт социального взаимодействия	1	1
110	как раз и	1	1
111	начале х годов	2	1
112	их личностные и	1	1
113	значении этого слова	6	1
114	о том как	1	1
115	таковыми не являлись	1	1
116	ван дейк четко	1	1
117	быть сведено к	2	1
118	с точки зрения	4	1
119	не было и	1	1
120	произведение в его	1	1
121	по себе они	1	1
122	до сих пор	1	1
123	в разные времена	1	1
124	событие о котором	1	1
125	и не может	4	1
126	автора слушающего читателя	1	1
127	социальные характеристики другие	1	1
128	в качестве своих	1	1
129	употребление языка и	1	1
130	и событие самого	1	1
131	том случае если	1	1
132	литературного развития в	1	1
133	сам по себе	1	1
134	мы и сами	1	1
135	к норме и	1	1
136	дайте перстень на	1	1
137	мира вокруг я	1	1
138	читателя и того	1	1
139	языка и дискурс	1	1
140	включающего в себя	1	1
141	далеко не всякая	1	1
142	окружал человека к	1	1
143	из того что	3	1
144	они трактовали не	1	1
145	характеристики другие аспекты	1	1
146	ивана петровича белкина	1	1
147	в таком случае	3	1
148	убавить ни изменить	1	1
149	аномалий который окружал	1	1
150	не есть она	1	1
151	том или ином	3	1
152	детях покидающих свою	1	1
153	внезакономерных явлениях а	1	1
154	полноты и неизбыточности	2	1
155	принципе не может	1	1
156	два события событие	1	1
157	может быть сведено	3	1
158	в специальном значении	1	1
159	в противном случае	1	1
160	при встрече сознания	1	1
161	именно здесь в	1	1
162	то есть без	1	1
163	вместе с тем	1	1
164	есть она сама	1	1
165	трактует последний как	1	1
166	же время они	1	1
167	произведении и событие	1	1
168	и внезакономерных явлениях	1	1
169	об однократных и	1	1
170	исходя из того	2	1
171	одно и то	1	1
172	быть ни чисто	1	1
173	при таком взгляде	1	1
174	но в таком	1	1
175	что не есть	1	1
176	как уже говорилось	1	1
177	они таковыми не	1	1
178	общения со-общения при-общения	1	1
179	в некое интерсубъективное	1	1
180	или о чем	1	1
181	чьего-то высказывания необходимо	1	1
182	необходимо войти в	1	1
183	родину чтобы воцариться	1	1
184	в чем и	1	1
185	изменить ничего нельзя	1	1
186	далеко не всегда	2	1
187	однако в силу	1	1
188	дело не с	1	1
189	единицы речевого общения	1	1
190	в равной мере	1	1
191	мир эксцессов и	1	1
192	коммуникативное событие которое	1	1
193	чтобы воцариться в	1	1
194	дело с двумя	2	1
195	множества преданий о	1	1
196	литературного дискурса как	1	1
197	предполагает в качестве	1	1
198	не об однократных	1	1
199	личностные и социальные	1	1
200	того о ком	1	1
201	аспекты социальной ситуации	1	1
202	принесите лучшую одежду	1	1
203	представляет собой не	1	1
204	и аномалий который	1	1
205	и слушающих их	1	1
206	в равной степени	2	1
207	как будто бы	1	1
208	в известном смысле	1	1
209	коммуникативного события в	2	1
210	однократных и внезакономерных	1	1
211	о котором рассказано	1	1
212	специальном значении этого	1	1
213	перстень на руку	1	1
214	в том случае	1	1
215	имеем дело с	3	1
216	том что случилось	1	1
217	чисто внешним объективным	1	1
218	в большей или	1	1
219	по выражению бахтина	1	1
220	сами участвуем как	1	1
221	отца к сыну	1	1
222	или меньшей степени	1	1
223	что случилось однажды	1	1
224	другие аспекты социальной	1	1
225	равной степени как	1	1
226	одни и те	1	1
227	в связи с	1	1
228	в их взаимодополнительности	1	1
229	несет в себе	1	1
230	том что он	2	1
231	участвуем как слушатели-читатели	1	1
232	и социальные характеристики	1	1
233	один я на	1	1
234	войти в некое	1	1
235	места времени и	1	1
236	которое не может	1	1
237	чем и состоит	1	1
238	и до сего	1	1
239	рассказано в произведении	1	1
240	во всяком случае	1	1
241	вид сюжетных сами	1	1
242	являлись они трактовали	1	1
243	данность чьего-то высказывания	1	1
244	ком или о	1	1
245	перед нами два	1	1
246	в произведении и	1	1
247	трактовали не об	1	1
248	лучшую одежду и	1	1
249	было и не	1	1
250	в свое время	2	1
251	покидающих свою родину	1	1
252	в коммуникативной ситуации	1	1
253	объекта и адресата	1	1
254	царских детях покидающих	1	1
255	как коммуникативное событие	1	1
256	встрече сознания с	1	1
257	того или иного	3	1
258	качестве коммуникативного события	1	1
259	нельзя не сделав	1	1
260	в этом отношении	2	1
261	ничего нельзя не	1	1
262	с той или	1	1
263	от отца к	1	1
264	не от отца	1	1
265	в его событийной	1	1
266	все того же	1	1
267	в исходном значении	1	1
268	от тестя к	1	1
269	мир оправдан существованием	1	1
270	в чужой стране	1	1
271	оправдан существованием человека	1	1
272	в новейшее время	1	1
273	внешним объективным ни	1	1
274	слушающих их личностные	1	1
275	и дискурс трактует	1	1
276	ни чисто внешним	1	1
277	упускать из виду	1	1
278	вокруг я героя	1	1
279	не случайно напоминает	1	1
280	и того о	1	1
281	который окружал человека	1	1
282	в конечном счете	4	1
283	это отнюдь не	1	1
284	и те же	1	1
285	на руку его	1	1
286	в современной передаче	1	1
287	в качестве основных	1	1
288	явлениях а о	1	1
289	и дайте перстень	1	1
290	не сделав хуже	1	1
291	объективным ни чисто	1	1
292	одежду и оденьте	1	1
293	том что бывает	1	1
294	и сами участвуем	1	1
295	тому или иному	1	1
296	или во всяком	1	1
297	и вследствие этого	1	1
298	что бывает всегда	1	1
299	по аналогии с	1	1
300	о чем говорят	1	1
301	дискурс трактует последний	1	1
302	чем говорят героя	1	1
303	в полной мере	3	1
304	и оденьте его	1	1
305	об отсутствии в	1	1
306	дейк четко разграничивая	1	1
307	норме и устройству	1	1
308	котором рассказано в	1	1
309	события событие о	1	1
310	ни чисто внутренним	1	1
311	как коммуникативного события	1	1
312	при-общения раз-общения которое	1	1
313	приобретают вид сюжетных	1	1
314	последний как коммуникативное	1	1
315	и то же	1	1
316	я на дорогу	1	1
317	в том и	2	1
318	со стороны адресата	1	1
319	тех или иных	2	1
320	кто говорит и	1	1
321	эксцессов и аномалий	1	1
322	может быть ни	1	1
323	говорящий не адам	1	1
324	ни убавить ни	1	1
325	дело не в	1	1
326	его и дайте	1	1
327	выхожу один я	1	1
328	реальной единицы речевого	1	1
329	в принципе не	3	1
330	интерсубъективное пространство общения	1	1
331	как и в	1	1
332	в молчание бахтин	1	1
333	слушающего читателя и	1	1
334	не являлись они	1	1
335	в том или	2	1
336	ни изменить ничего	1	1
337	оденьте его и	1	1
338	тестя к зятю	1	1
339	наиболее очевидным образом	1	1
340	сознания с текстом	1	1
341	иначе говоря мы	1	1
