N	2gram	Tiupa_Anal_2	Hudozhes
291	в третьей	1	2
292	или с	1	2
293	ближе к	1	2
294	на фоне	3	2
295	и м	2	2
296	говорится о	1	2
297	эти слова	1	2
298	как кажется	1	2
299	установкой на	1	2
300	столкновение с	1	2
301	что же	1	2
302	да и	1	2
303	композиционной форме	1	2
304	литературоведческого анализа	2	2
305	и не	12	2
306	с этой	1	2
307	еще раз	1	2
308	каждого из	1	2
309	только для	1	2
310	и ушел	1	2
311	в результате	3	2
312	своей собственной	1	2
313	художественного восприятия	2	2
314	ни к	1	2
315	его жизнь	1	2
316	личности и	2	2
317	в системе	1	2
318	не знает	3	2
319	или иного	3	2
320	может или	1	1
321	читательской культуры	1	1
322	искусства слова	1	1
323	а между	1	1
324	как известно	1	1
325	неотделима от	1	1
326	таком случае	2	1
327	и то	3	1
328	жизнью не	1	1
329	тех же	1	1
330	в ситуации	3	1
331	национальной и	1	1
332	в первом	1	1
333	и до	2	1
334	на две	3	1
335	из его	2	1
336	проникает в	1	1
337	исходит из	1	1
338	ведь и	2	1
339	то самое	1	1
340	равнодушен к	1	1
341	долгое время	1	1
342	и за	3	1
343	по его	1	1
344	также и	1	1
345	его не	1	1
346	смысла произведения	1	1
347	звучит и	1	1
348	скитается по	1	1
349	факторов художественного	6	1
350	именно к	1	1
351	не слишком	1	1
352	высказывания в	3	1
353	в анализ	1	1
354	в каждый	1	1
355	в сущности	4	1
356	собственно художественной	1	1
357	я не	1	1
358	его однако	1	1
359	греческое слово	1	1
360	хотя бы	1	1
361	событий и	1	1
362	ему в	3	1
363	и сменяется	1	1
364	целого в	2	1
365	в сцене	1	1
366	жизни столь	1	1
367	мир произведения	1	1
368	нам представляется	1	1
369	взгляде на	1	1
370	что его	1	1
371	не хотелось	1	1
372	в чем	1	1
373	в литературоведении	1	1
374	где повествователь	1	1
375	не требует	1	1
376	иных случаях	1	1
377	совсем не	1	1
378	а тем	1	1
379	бы в	3	1
380	в сторону	5	1
381	без достаточных	1	1
382	не все	1	1
383	ответ на	3	1
384	в общем	2	1
385	прозы в	1	1
386	рассказывает как	1	1
387	художественного впечатления	17	1
388	тут же	1	1
389	один и	1	1
390	и я	2	1
391	оказывается не	2	1
392	в акте	1	1
393	подлинного искусства	1	1
394	стороны и	1	1
395	встречи с	2	1
396	о жизни	2	1
397	что касается	3	1
398	однако не	1	1
399	немалой степени	1	1
400	на человека	1	1
401	переживания и	1	1
402	в полном	1	1
403	с подлинным	1	1
404	художественных текстов	1	1
405	и как	1	1
406	повествователя на	1	1
407	знаю что	2	1
408	о самом	1	1
409	есть на	1	1
410	это особый	1	1
411	жизни есть	1	1
412	художественной концепции	1	1
413	текста или	1	1
414	в произведении	2	1
415	в которой	1	1
416	оказывается как	1	1
417	это открытие	1	1
418	он в	4	1
419	эти более	1	1
420	бы не	1	1
421	из этих	1	1
422	поскольку в	1	1
423	ни одна	1	1
424	мы привыкли	1	1
425	и тот	1	1
426	диалог в	2	1
427	наиболее существенные	1	1
428	внимания к	1	1
429	но ведь	1	1
430	но на	1	1
431	обмен репликами	1	1
432	еще одна	2	1
433	вообще не	2	1
434	модус художественности	3	1
435	всех этих	1	1
436	некоторого я	1	1
437	к одному	1	1
438	не как	1	1
439	художественного высказывания	2	1
440	почти то	1	1
441	в силу	1	1
442	содержит в	3	1
443	свое время	1	1
444	чтобы в	1	1
445	его от	3	1
446	что ни	1	1
447	никому не	1	1
448	текста вслух	1	1
449	обнаруживает себя	3	1
450	над самым	1	1
451	правило не	2	1
452	что все	2	1
453	сближает их	1	1
454	и второй	2	1
455	их и	1	1
456	из самой	1	1
457	а их	1	1
458	на этой	2	1
459	или даже	2	1
460	а как	2	1
461	входит в	1	1
462	этом смысле	2	1
463	роль в	2	1
464	организации художественного	3	1
465	произведения а	1	1
466	литературном произведении	1	1
467	личность в	2	1
468	и тем	4	1
469	о личности	2	1
470	литературного произведения	16	1
471	сотворческого сопереживания	2	1
472	но мы	1	1
473	он же	2	1
474	они оба	1	1
475	соответствии с	2	1
476	к которым	1	1
477	далеко не	1	1
478	как об	1	1
479	этого персонажа	2	1
480	этого не	1	1
481	со своими	1	1
482	и содержит	1	1
483	которой он	1	1
484	он и	2	1
485	имело бы	1	1
486	к а	3	1
487	нисколько не	1	1
488	в восприятии	1	1
489	или менее	1	1
490	бы крайне	1	1
491	до карикатурности	1	1
492	таким же	1	1
493	я его	2	1
494	это делает	1	1
495	к предмету	2	1
496	место в	3	1
497	в отличие	2	1
498	и уж	1	1
499	в одном	2	1
500	не его	1	1
501	в становлении	1	1
502	и более	1	1
503	я героя	1	1
504	и наоборот	2	1
505	что этот	1	1
506	во времени	2	1
507	бы но	1	1
508	между прочим	1	1
509	не любит	4	1
510	нас к	2	1
511	к мировому	1	1
512	раз и	1	1
513	вовсе не	2	1
514	в отношении	1	1
515	так как	1	1
516	вплоть до	1	1
517	тем самым	4	1
518	до известной	1	1
519	мира не	1	1
520	хотелось бы	1	1
521	как о	3	1
522	от чужого	1	1
523	знаешь что	1	1
524	облекается в	1	1
525	речи повествователя	1	1
526	и имеет	1	1
527	появляется в	2	1
528	это еще	1	1
529	только не	4	1
530	каждый из	1	1
531	жизненной позиции	3	1
532	жизни не	1	1
533	текста и	2	1
534	воли и	3	1
535	к чужому	1	1
536	именно с	1	1
537	сверхличного значения	1	1
538	абзац рассказа	1	1
539	этих двух	1	1
540	сколь и	1	1
541	в противоречие	1	1
542	всего на	1	1
543	такие факторы	1	1
544	людей не	1	1
545	в текст	2	1
546	о чем-то	1	1
547	она обладает	1	1
548	читатель узнает	1	1
549	с другом	1	1
550	данного произведения	2	1
551	него на	4	1
552	такова что	1	1
553	могут быть	10	1
554	же самое	1	1
555	уже было	1	1
556	всего в	2	1
557	бы определить	1	1
558	бросился в	1	1
559	в поле	4	1
560	и мне	2	1
561	он видит	1	1
562	обращение к	1	1
563	эстетическая модальность	2	1
564	кстати что	1	1
565	на это	1	1
566	если же	1	1
567	главным героем	1	1
568	о них	1	1
569	говорит о	5	1
570	пределах текста	2	1
571	к медитации	1	1
572	бы дать	1	1
573	в виду	1	1
574	свою очередь	1	1
575	но при	1	1
576	же не	2	1
577	данном случае	5	1
578	для читателя	2	1
579	всего художественного	1	1
580	таит в	1	1
581	классического реализма	2	1
582	далее к	1	1
583	срастаясь с	1	1
584	встреча с	1	1
585	однако эта	1	1
586	чужой жизнью	1	1
587	что меня	2	1
588	в образе	1	1
589	ситуацией и	1	1
590	того и	2	1
591	в споре	2	1
592	на примере	1	1
593	жизнь и	1	1
594	текста наиболее	1	1
595	пласт художественной	1	1
596	не случайна	1	1
597	нас и	1	1
598	повествователя в	2	1
599	даже не	1	1
600	жизненная позиция	2	1
601	автора к	1	1
602	роль принадлежит	1	1
603	другому в	2	1
604	сводится к	3	1
605	узнаем из	1	1
606	и высокая	1	1
607	речь повествователя	1	1
608	организации литературного	2	1
609	новеллы и	1	1
610	и т.д	3	1
611	от такой	1	1
612	его художественной	1	1
613	может не	1	1
614	и т.п	8	1
615	герою он	1	1
616	за пределами	2	1
617	одного из	3	1
618	среди всех	1	1
619	говорилось о	1	1
620	напомним кстати	1	1
621	все его	1	1
622	характера столь	1	1
623	в новелле	4	1
624	для нас	1	1
625	с другой	6	1
626	как у	1	1
627	наибольший интерес	1	1
628	восходит к	1	1
629	в которую	1	1
630	во всех	4	1
631	путь к	1	1
632	композиции речевого	1	1
633	организации текста	3	1
634	главы как	1	1
635	выступает как	1	1
636	непосредственно в	1	1
637	с мотивом	1	1
638	во внутренней	1	1
639	к личности	1	1
640	с а	1	1
641	равнодушии к	1	1
642	в немалой	1	1
643	построения текста	1	1
644	сразу же	1	1
645	в двух	2	1
646	тот же	1	1
647	в молчание	1	1
648	композиционная форма	4	1
649	в какой	1	1
650	времени и	1	1
651	все той	2	1
652	деле не	1	1
653	одних и	1	1
654	между этими	1	1
655	и ее	1	1
656	времени как	2	1
657	с одной	5	1
658	человека с	1	1
659	же и	1	1
660	есть в	3	1
661	ключевой момент	1	1
662	на всем	1	1
663	художественной организации	1	1
664	более или	1	1
665	я в	3	1
666	дважды в	1	1
667	уже в	1	1
668	а напротив	1	1
669	оно в	1	1
670	первого лица	1	1
671	в жизни	1	1
672	существования и	1	1
673	не одного	1	1
674	не принимает	1	1
675	персонажа и	1	1
676	этого процесса	1	1
677	сознание читателя	1	1
678	связывается с	2	1
679	его и	1	1
680	между я	1	1
681	ни с	2	1
682	одно из	2	1
683	всей первой	1	1
684	представить себе	1	1
685	в прозе	1	1
686	сами по	1	1
687	качестве субъектов	1	1
688	себя от	1	1
689	его внутренний	1	1
690	отличие от	2	1
691	в текстах	1	1
692	и напротив	1	1
693	где в	1	1
694	и стал	2	1
695	согласия между	1	1
696	и из	1	1
697	и тех	1	1
698	только извне	1	1
699	вслед за	2	1
700	с оглядкой	1	1
701	еще и	1	1
702	во внешней	1	1
703	в романе	1	1
704	архитектонической формой	1	1
705	обратиться к	1	1
706	одной стороны	4	1
707	демонстративно не	1	1
708	и своим	1	1
709	существенно для	1	1
710	для человека	1	1
711	нашему брату	1	1
712	вступает в	2	1
713	о себе	2	1
714	другого для	1	1
715	себя за	1	1
716	иной жанровой	1	1
717	т м	2	1
718	или человек	1	1
719	как это	6	1
720	противоречие с	1	1
721	это столь	1	1
722	контексте и	1	1
723	текста в	6	1
724	то можно	1	1
725	однако для	1	1
726	что реплика	1	1
727	это своего	1	1
728	о чем	2	1
729	в столь	2	1
730	сильно билось	1	1
731	в данном	8	1
732	я так	1	1
733	и там	1	1
734	и всей	1	1
735	быть только	1	1
736	культуре и	1	1
737	за голову	1	1
738	в ряду	1	1
739	друг с	1	1
740	своей эстетической	1	1
741	и другой	1	1
742	том смысле	1	1
743	в начальных	2	1
744	в контексте	5	1
745	бы можно	1	1
746	этот не	1	1
747	подлинным искусством	1	1
748	в любом	1	1
749	остается один	1	1
750	было сказано	1	1
751	сказал я	1	1
752	скажем в	1	1
753	но это	1	1
754	и слово	2	1
755	полноту его	1	1
756	качестве некоторого	2	1
757	не мог	3	1
758	высказывания а	1	1
759	не получает	1	1
760	не случайным	2	1
761	известной степени	1	1
762	судьбы и	1	1
763	привыкли понимать	1	1
764	отношения между	1	1
765	при таком	2	1
766	лицо и	1	1
767	себя на	1	1
768	две недели	1	1
769	узнаем о	1	1
770	и пространстве	1	1
771	об этих	2	1
772	когда он	1	1
773	но когда	1	1
774	как уже	3	1
775	со своей	1	1
776	тем более	1	1
777	не будучи	1	1
778	мы должны	1	1
779	в исходном	1	1
780	зрения в	1	1
781	в мировом	1	1
782	слов и	1	1
783	второй и	1	1
784	ее характера	1	1
785	попутал и	1	1
786	к ее	1	1
787	писателя на	1	1
788	и героя	1	1
789	еще ничего	1	1
790	от первого	1	1
791	которая на	1	1
792	художественного времени	2	1
793	на смену	3	1
794	от своего	2	1
795	сказать что	2	1
796	и внутренне	2	1
797	в свою	1	1
798	к его	2	1
799	интересу к	1	1
800	из этого	1	1
801	речевой строй	1	1
802	в свое	1	1
803	диалог согласия	1	1
804	к другим	1	1
805	героя как	1	1
806	художественной целостности	1	1
807	который не	1	1
808	все что	2	1
809	в роли	2	1
810	этой точки	1	1
