N	2gram	Medvedev_F_1	Istorich
132	не как	4	3
133	и по	1	3
134	на этом	1	3
135	это конечно	1	3
136	в другом	1	3
137	из них	1	3
138	не с	2	3
139	и тогда	1	3
140	этот материал	1	3
141	нас не	2	3
142	почти не	2	3
143	в котором	1	3
144	в их	11	3
145	и эти	1	3
146	бы быть	2	3
147	по себе	5	3
148	раз и	2	3
149	в то	9	3
150	на котором	1	3
151	однако это	1	3
152	в руки	1	3
153	есть только	1	3
154	должен быть	5	3
155	как мы	5	3
156	в образе	1	3
157	только через	1	3
158	для этого	4	3
159	и должно	2	3
160	или на	2	3
161	связь между	1	3
162	представления о	1	3
163	в современной	1	3
164	во всем	2	3
165	в стороне	1	3
166	должен был	1	3
167	и его	10	3
168	уже не	2	3
169	не можем	2	3
170	если мы	2	3
171	или даже	1	3
172	и их	10	3
173	в форме	1	3
174	эти формы	1	3
175	именно в	8	3
176	как это	6	3
177	из которых	1	3
178	наряду с	1	3
179	что же	1	3
180	не непосредственно	1	3
181	отношению к	4	3
182	с природой	1	2
183	отношения к	6	2
184	же как	2	2
185	и потому	9	2
186	в зависимости	2	2
187	что если	1	2
188	а для	1	2
189	зависимости от	3	2
190	это время	1	2
191	к своему	1	2
192	бы то	3	2
193	во всех	5	2
194	как таковая	1	2
195	а только	2	2
196	точка зрения	2	2
197	значение и	3	2
198	отличие от	1	2
199	связи и	1	2
200	как в	8	2
201	без другого	1	2
202	однако не	2	2
203	и как	3	2
204	в действительности	2	2
205	от этого	2	2
206	в целом	6	2
207	он в	2	2
208	в себе	3	2
209	как он	1	2
210	и если	2	2
211	к высшей	1	2
212	как оно	1	2
213	в нем	14	2
214	он не	3	2
215	всех этих	3	2
216	он должен	3	2
217	что нужно	1	2
218	и вот	2	2
219	том чтобы	2	2
220	так часто	1	2
221	то ни	3	2
222	материала и	3	2
223	мы постараемся	1	2
224	и тем	1	2
225	но уже	1	2
226	нет в	1	2
227	это положение	1	2
228	ни одной	1	2
229	мы видели	2	2
230	должно быть	11	2
231	для него	3	2
232	что такое	2	2
233	в такой	1	2
234	в отличие	1	2
235	бы мы	1	2
236	есть еще	1	2
237	эти две	1	2
238	как о	4	2
239	в русской	1	2
240	самого начала	1	2
241	одна из	2	2
242	по своей	1	2
243	на природу	1	2
244	не по	3	2
245	только с	1	2
246	не могут	1	2
247	всего в	3	2
248	в области	3	2
249	не есть	2	2
250	в ее	8	2
251	с самого	1	2
252	приводит к	2	2
253	на нее	2	2
254	ясно что	3	2
255	еще в	2	2
256	пройти мимо	1	2
257	что от	1	2
258	с ним	2	2
259	ничего не	2	2
260	не выходит	2	2
261	отражением в	1	2
262	между тем	2	2
263	во всей	2	2
264	непосредственно в	5	2
265	здесь в	2	2
266	в свете	1	2
267	к делу	1	2
268	одной из	2	2
269	через которую	1	2
270	именно на	1	2
271	себя в	1	2
272	для всех	1	2
273	ни было	2	2
274	борьбы с	1	2
275	сюжет или	1	2
276	это значение	1	2
277	в понятие	1	2
278	в данной	1	2
279	его и	2	2
280	был бы	1	2
281	не так	2	2
282	никто не	1	2
283	вовсе не	10	2
284	как раз	2	2
285	явлений в	1	2
286	в особенности	3	2
287	для исследователя	1	2
288	со стороны	5	2
289	одном месте	1	2
290	даже не	1	2
291	с ней	1	2
292	а с	1	2
293	а сам	1	2
294	один и	1	2
295	что не	1	2
296	связано с	1	2
297	не на	2	2
298	зависит от	1	2
299	его как	3	2
300	вступает в	2	2
301	xix века	1	2
302	конечно не	4	2
303	как бы	6	2
304	явление к	1	2
305	в основном	3	2
306	нисколько не	2	2
307	еще одна	2	2
308	и от	7	2
309	гуманитарные науки	1	2
310	бы в	3	2
311	ни к	1	2
312	в мифе	1	2
313	не дает	2	2
314	она дает	1	2
315	две формы	1	2
316	между ними	3	2
317	была бы	2	2
318	из этого	1	2
319	в виде	1	2
320	в частности	4	2
321	к этому	1	2
322	можно говорить	1	1
323	также что	1	1
324	не должны	1	1
325	ложные представления	1	1
326	художественного произведения	23	1
327	на самом	7	1
328	он может	1	1
329	тех же	2	1
330	это и	3	1
331	и есть	1	1
332	впечатление что	2	1
333	в первом	1	1
334	ту же	1	1
335	и чрезвычайно	1	1
336	из его	1	1
337	противном случае	1	1
338	едва ли	1	1
339	и этот	1	1
340	в году	2	1
341	мы уже	1	1
342	его не	2	1
343	а как	2	1
344	в и	1	1
345	подготовки и	1	1
346	которую мы	1	1
347	и наш	1	1
348	та же	1	1
349	или с	1	1
350	это делали	1	1
351	говорить о	1	1
352	на себя	1	1
353	но даже	1	1
354	же что	1	1
355	происходит и	2	1
356	связи со	3	1
357	не найдем	2	1
358	время в	3	1
359	как если	2	1
360	действиях в	1	1
361	и всего	1	1
362	совсем не	1	1
363	необходимо еще	1	1
364	и закономерности	3	1
365	в сторону	1	1
366	мешает ему	1	1
367	таком положении	2	1
368	иногда и	1	1
369	или иное	1	1
370	основная задача	1	1
371	два звена	1	1
372	отнюдь не	6	1
373	в истории	4	1
374	метод и	3	1
375	если она	1	1
376	независимо от	4	1
377	из возможных	2	1
378	вот как	1	1
379	стороны и	4	1
380	что как	1	1
381	очень трудно	1	1
382	словом в	1	1
383	как нам	1	1
384	в противном	1	1
385	целый ряд	3	1
386	и к	4	1
387	и прочно	1	1
388	как таковое	2	1
389	этой цели	1	1
390	в этот	1	1
391	страх перед	1	1
392	то в	1	1
393	в которой	4	1
394	мы получаем	1	1
395	в нашем	2	1
396	из этих	1	1
397	может считаться	1	1
398	своей теории	1	1
399	но он	1	1
400	детали и	1	1
401	но ведь	2	1
402	чтобы установить	1	1
403	этого отражения	1	1
404	ей в	1	1
405	так сказать	3	1
406	и легко	1	1
407	они в	1	1
408	и социальной	1	1
409	области как	1	1
410	этой книге	1	1
411	не исчерпывает	1	1
412	какой бы	1	1
413	его от	1	1
414	или иных	1	1
415	непосредственно а	1	1
416	в работе	2	1
417	могла бы	2	1
418	на всю	2	1
419	здесь он	1	1
420	главным образом	4	1
421	некоторые элементы	1	1
422	связанных с	1	1
423	и определить	1	1
424	того или	2	1
425	каждого элемента	2	1
426	свои специфические	1	1
427	при которой	1	1
428	и стала	1	1
429	подходит к	3	1
430	действительности в	2	1
431	дело здесь	1	1
432	этом смысле	1	1
433	с начала	2	1
434	лучше чем	1	1
435	за ней	1	1
436	вопрос и	1	1
437	в жизни	3	1
438	действий и	2	1
439	который сам	1	1
440	в них	3	1
441	исходили из	1	1
442	дело идет	3	1
443	этого не	1	1
444	и вся	1	1
445	и уже	1	1
446	очень важное	1	1
447	не мог	1	1
448	не значит	1	1
449	в эту	2	1
450	все элементы	1	1
451	в понимании	5	1
452	в художественную	2	1
453	в своей	11	1
454	какого-нибудь элемента	1	1
455	еще менее	1	1
456	на данный	1	1
457	бы к	1	1
458	за этими	1	1
459	почва для	1	1
460	знаем что	1	1
461	от его	1	1
462	для всякого	2	1
463	нам в	1	1
464	друг другу	1	1
465	войти в	2	1
466	тому чтобы	1	1
467	они сами	1	1
468	в способах	1	1
469	тому что	1	1
470	задачи и	4	1
471	в отношении	3	1
472	а отсюда	1	1
473	и развивается	1	1
474	она не	6	1
475	и притом	1	1
476	весь этот	1	1
477	у этой	1	1
478	можно указать	1	1
479	материала в	3	1
480	к другим	2	1
481	организацией и	1	1
482	того чтобы	1	1
483	не лучше	1	1
484	на наш	1	1
485	литературе в	1	1
486	о ней	1	1
487	при всем	1	1
488	быть ограничен	1	1
489	к ней	2	1
490	он хочет	1	1
491	не выходя	1	1
492	мы всегда	1	1
493	нам важно	2	1
494	этим же	1	1
495	кроме того	1	1
496	том отношении	1	1
497	у нас	5	1
498	от их	2	1
499	относиться к	1	1
500	сверху и	1	1
501	по возможности	1	1
502	что оно	1	1
503	от нее	2	1
504	этом они	1	1
505	по сравнению	1	1
506	оно не	4	1
507	и зависит	1	1
508	и материал	1	1
509	значение это	1	1
510	и это	2	1
511	этого целого	1	1
512	пр каждый	1	1
513	как один	1	1
514	говоря уже	1	1
515	исследования и	2	1
516	каждой из	3	1
517	последнее время	1	1
518	реальной действительности	1	1
519	или для	2	1
520	слова а	1	1
521	как с	2	1
522	если они	1	1
523	что у	1	1
524	поэтому мы	1	1
525	в действиях	1	1
526	оно все	1	1
527	каждый исследователь	1	1
528	к тем	1	1
529	ней и	1	1
530	но здесь	1	1
531	сводится к	3	1
532	своей книге	2	1
533	а также	1	1
534	в самой	2	1
535	и художественная	2	1
536	может не	1	1
537	с соответствующими	1	1
538	происходит не	1	1
539	второй половины	1	1
540	должно было	1	1
541	все в	2	1
542	переворот во	1	1
543	или мотив	1	1
544	и требует	1	1
545	и хорошо	1	1
546	в языке	1	1
547	в другой	2	1
548	иногда очень	1	1
549	и историческим	1	1
550	значит что	1	1
551	как из	1	1
552	и история	3	1
553	в формах	4	1
554	воздействия на	3	1
555	на которой	1	1
556	производства и	2	1
557	мысли не	1	1
558	проникнуть в	1	1
559	несколько подробнее	2	1
560	который в	1	1
561	котором эти	1	1
562	или же	3	1
563	и ее	10	1
564	не мешает	1	1
565	к которой	1	1
566	на своем	2	1
567	он их	1	1
568	своего рода	1	1
569	только на	5	1
570	этого нельзя	1	1
571	от других	1	1
572	не из	4	1
573	оно всегда	1	1
574	мышления и	1	1
575	отражает в	1	1
576	уже как	2	1
577	слова в	1	1
578	иначе как	2	1
579	сами по	2	1
580	и со	2	1
581	т п	4	1
582	мы рассматривали	1	1
583	у нее	1	1
584	с этими	1	1
585	друг друга	4	1
586	нужно знать	1	1
587	как его	1	1
588	но что	1	1
589	у него	1	1
590	сложную систему	1	1
591	иначе не	1	1
592	связи в	1	1
593	этом отношении	1	1
594	отношении что	1	1
595	явно не	1	1
596	но из	1	1
597	науки в	1	1
598	же деле	1	1
599	связан с	1	1
600	их разрешения	1	1
601	не теряя	1	1
602	и глубже	2	1
603	литературу и	1	1
604	приводит и	1	1
605	в предисловии	1	1
606	этой роли	1	1
607	но есть	2	1
608	что для	1	1
609	лежащую в	1	1
610	самом же	1	1
611	не было	3	1
612	быть только	1	1
613	ничем не	3	1
614	нем и	2	1
615	далее он	1	1
616	так называемой	1	1
617	всего мы	1	1
618	здесь имеет	1	1
619	взглядов на	1	1
620	для этой	2	1
621	фигурирует в	2	1
622	стоять на	1	1
623	уже о	1	1
624	мы дадим	1	1
625	но кроме	1	1
626	эта связь	2	1
627	который дал	1	1
628	непосредственно от	1	1
629	общим вопросам	1	1
630	раз особенно	1	1
631	стороны как	1	1
632	не дают	1	1
633	смысле этого	3	1
634	или иного	3	1
635	могут изучаться	1	1
636	на какой-то	1	1
637	как средство	1	1
638	получает свое	1	1
639	тех пор	1	1
640	и более	2	1
641	здесь идет	1	1
642	не хватает	1	1
643	в изучении	1	1
644	в это	1	1
645	и всех	1	1
646	этого слова	3	1
647	действительности не	2	1
648	своего труда	1	1
649	ней в	1	1
650	весь ход	1	1
651	того она	1	1
652	в более	1	1
653	только одна	1	1
654	глубже чем	1	1
655	эту сторону	1	1
656	в единый	1	1
657	современной европейской	1	1
658	при таком	4	1
659	всем этим	2	1
660	в результате	2	1
661	чтобы понять	1	1
662	хотя и	1	1
663	соприкосновение с	1	1
664	этой действительности	1	1
665	и все	6	1
666	у них	3	1
667	и смысл	1	1
668	не решается	1	1
669	частности например	1	1
670	пришлось бы	1	1
671	такая работа	1	1
672	тех или	1	1
673	лежит в	1	1
674	все более	2	1
675	за этим	1	1
676	в системе	2	1
677	в постановке	1	1
678	несмотря на	1	1
679	до тех	1	1
680	не говоря	1	1
681	только как	2	1
682	материала как	2	1
683	совершенно не	1	1
684	нельзя изучать	1	1
685	жизни а	1	1
686	перескакивает через	1	1
687	при изучении	1	1
688	формы его	1	1
689	были и	1	1
690	в головах	1	1
691	таким же	2	1
692	различны и	3	1
693	себе не	1	1
694	себе но	1	1
695	к этой	4	1
696	во всяком	4	1
697	также не	1	1
698	это понятие	1	1
699	событий в	1	1
