N	2gram	Propp_Isto_6	Hudozhes
174	в другом	1	2
175	ясно что	1	2
176	того или	1	2
177	живет в	2	2
178	уже знаем	2	2
179	приходит в	2	2
180	одной из	1	2
181	наше внимание	1	2
182	не столько	1	2
183	не представляется	1	2
184	что я	1	2
185	сих пор	4	2
186	все это	1	2
187	как от	1	2
188	они не	3	2
189	и герой	1	2
190	и другое	2	2
191	не имеет	2	2
192	одна из	2	2
193	заметить что	1	2
194	тех кто	1	2
195	со своим	1	2
196	на него	2	2
197	что на	1	2
198	об одном	2	2
199	этой книги	1	2
200	мысли о	1	2
201	все еще	1	2
202	с ее	1	2
203	здесь не	2	2
204	в землю	1	2
205	как по	1	2
206	и каждый	1	2
207	на вопрос	1	2
208	и поэтому	1	2
209	никак не	1	2
210	и что	5	2
211	до сих	4	2
212	с того	1	2
213	там же	3	2
214	при встрече	1	2
215	в форме	2	2
216	как она	1	2
217	в него	3	2
218	людей а	2	2
219	но с	1	2
220	с ними	2	2
221	от лица	1	2
222	поэтому и	1	2
223	так что	3	2
224	не стал	1	2
225	встретиться с	1	2
226	мы знаем	2	2
227	у нее	1	2
228	при всей	1	2
229	на том	8	2
230	это прежде	1	2
231	или иначе	1	2
232	с той	1	2
233	а с	2	2
234	что не	2	2
235	также в	1	2
236	не означает	2	2
237	или с	1	2
238	и м	1	2
239	отсюда и	1	2
240	как кажется	1	2
241	что же	2	2
242	в это	4	2
243	и не	10	2
244	с этой	2	2
245	еще раз	1	2
246	своей жизни	1	2
247	видно что	2	2
248	перед собой	1	2
249	о котором	2	2
250	своей собственной	1	2
251	в море	1	2
252	всего мира	1	2
253	не знает	1	2
254	героя в	2	2
255	это так	1	2
256	но еще	1	2
257	ни души	1	1
258	ли мы	1	1
259	относится и	1	1
260	таком случае	1	1
261	связана с	3	1
262	и то	3	1
263	в воду	1	1
264	и др	2	1
265	тех же	1	1
266	он почувствовал	1	1
267	нам кажется	2	1
268	полном соответствии	1	1
269	за собой	5	1
270	и до	2	1
271	из его	2	1
272	то самое	2	1
273	долгое время	1	1
274	также и	1	1
275	его не	2	1
276	ни у	1	1
277	ответить на	1	1
278	героя но	1	1
279	именно к	1	1
280	происходит это	1	1
281	но она	1	1
282	похожи на	1	1
283	что можно	1	1
284	же что	1	1
285	а другие	1	1
286	на них	1	1
287	воды в	1	1
288	что его	1	1
289	бы в	1	1
290	же она	1	1
291	этого мотива	4	1
292	не все	1	1
293	читаем он	1	1
294	отношение к	1	1
295	а через	2	1
296	тут же	1	1
297	в свои	2	1
298	относится к	2	1
299	первый взгляд	1	1
300	это одно	1	1
301	что именно	1	1
302	дает нам	2	1
303	вот мы	1	1
304	стороны и	2	1
305	что касается	2	1
306	однако не	1	1
307	в полном	1	1
308	и как	2	1
309	знаю что	1	1
310	не похожи	1	1
311	от этого	3	1
312	и хотя	2	1
313	в этот	1	1
314	и конечно	2	1
315	общение с	1	1
316	герой возвращается	1	1
317	все так	1	1
318	он в	1	1
319	можно не	1	1
320	из этих	4	1
321	еще далеко	1	1
322	и небесным	1	1
323	героя через	1	1
324	и тот	1	1
325	но на	1	1
326	еще одна	1	1
327	вообще не	3	1
328	в мир	1	1
329	главным образом	3	1
330	ему своей	1	1
331	его самого	1	1
332	к одному	1	1
333	не как	1	1
334	в силу	1	1
335	и вот	3	1
336	ее и	1	1
337	на земле	4	1
338	свое время	1	1
339	чтобы в	1	1
340	что ни	1	1
341	и этот	1	1
342	жить в	1	1
343	от нее	2	1
344	что все	1	1
345	этом он	1	1
346	на этой	2	1
347	или даже	1	1
348	а как	1	1
349	который так	1	1
350	сам становился	1	1
351	например герой	1	1
352	и тем	4	1
353	не служит	1	1
354	но уже	1	1
355	но мы	2	1
356	он же	1	1
357	соответствии с	1	1
358	далеко не	3	1
359	в самую	1	1
360	с тем	4	1
361	она действительно	1	1
362	он и	2	1
363	при каждом	1	1
364	в чистом	1	1
365	такою же	1	1
366	когда в	2	1
367	в саду	1	1
368	на первый	3	1
369	или менее	1	1
370	что создает	1	1
371	она сама	1	1
372	таким же	3	1
373	я его	2	1
374	на месте	1	1
375	человеком и	2	1
376	было очень	1	1
377	они уже	1	1
378	в которых	2	1
379	знаем что	2	1
380	из земли	2	1
381	в одном	3	1
382	не будем	2	1
383	другом и	1	1
384	и более	1	1
385	их в	3	1
386	и наоборот	1	1
387	тому чтобы	1	1
388	что этот	2	1
389	этом не	1	1
390	между прочим	1	1
391	вообще на	1	1
392	это вопрос	1	1
393	сам он	1	1
394	нас к	5	1
395	вовсе не	2	1
396	чистом виде	1	1
397	на три	1	1
398	так как	18	1
399	тем самым	2	1
400	мира не	1	1
401	этими двумя	1	1
402	как о	1	1
403	в основе	1	1
404	каждый день	1	1
405	из их	1	1
406	это еще	3	1
407	не могло	2	1
408	эта сторона	2	1
409	этих двух	1	1
410	в противоречие	1	1
411	или как	2	1
412	такая же	1	1
413	уже говорили	1	1
414	был и	1	1
415	обращено на	1	1
416	одну сторону	1	1
417	не потому	3	1
418	с другом	1	1
419	перед ним	1	1
420	о берег	1	1
421	не могут	1	1
422	когда мы	2	1
423	он бы	1	1
424	могут быть	3	1
425	и вполне	1	1
426	единства в	1	1
427	приобщения к	1	1
428	как впоследствии	1	1
429	что оно	4	1
430	за что	2	1
431	обращение к	1	1
432	даже когда	2	1
433	приходит к	3	1
434	но при	2	1
435	же не	2	1
436	данном случае	3	1
437	можно заметить	1	1
438	в образе	10	1
439	по аналогии	1	1
440	другое в	1	1
441	что говорилось	1	1
442	здесь нет	2	1
443	о связи	1	1
444	вопрос этот	2	1
445	на примере	1	1
446	жизнь и	1	1
447	только у	1	1
448	не случайна	1	1
449	означает что	1	1
450	нас и	1	1
451	даже не	1	1
452	но здесь	4	1
453	находится в	1	1
454	сводится к	2	1
455	обращается к	2	1
456	одного из	1	1
457	говорилось о	1	1
458	все его	1	1
459	для нас	2	1
460	с другой	10	1
461	не стало	1	1
462	как у	2	1
463	а во	1	1
464	восходит к	1	1
465	он его	1	1
466	она остается	1	1
467	во всех	1	1
468	по наблюдениям	1	1
469	переходит в	1	1
470	более древней	1	1
471	на одном	1	1
472	находит свое	1	1
473	не видел	2	1
474	и только	3	1
475	выступает как	1	1
476	наконец в	1	1
477	к концу	3	1
478	как вообще	1	1
479	но так	3	1
480	но тут	1	1
481	как объект	1	1
482	эти детали	1	1
483	от солнца	2	1
484	всяком случае	2	1
485	нужно и	1	1
486	сказки в	1	1
487	между этими	1	1
488	и ее	3	1
489	их не	1	1
490	с одной	7	1
491	именно на	2	1
492	человека с	1	1
493	же и	1	1
494	есть в	1	1
495	более или	1	1
496	уже в	1	1
497	и они	2	1
498	не узнаем	1	1
499	оно в	1	1
500	в жизни	1	1
501	отношений а	1	1
502	него и	3	1
503	не составляет	1	1
504	но совершенно	1	1
505	его и	1	1
506	но для	2	1
507	эти два	2	1
508	характерно что	1	1
509	одно из	1	1
510	не будут	2	1
511	лет но	1	1
512	ее не	3	1
513	и никогда	1	1
514	отличие от	1	1
515	ее на	2	1
516	а она	1	1
517	что они	2	1
518	где в	1	1
519	появилось новое	1	1
520	в особенности	1	1
521	никого не	2	1
522	спине и	1	1
523	говорится что	1	1
524	представляется в	1	1
525	сидит у	2	1
526	и из	1	1
527	человека что	1	1
528	поля зрения	1	1
529	еще и	1	1
530	в античной	2	1
531	от основного	1	1
532	связано с	4	1
533	одной стороны	7	1
534	потом в	1	1
535	воздействовать на	1	1
536	там где	5	1
537	что мы	2	1
538	одна и	1	1
539	они все	1	1
540	так называемых	1	1
541	делает их	1	1
542	вступает в	1	1
543	параллель в	1	1
544	может принимать	1	1
545	как это	5	1
546	противоречие с	1	1
547	но все	2	1
548	из которых	3	1
549	о чем	2	1
550	в данном	3	1
551	если оно	1	1
552	на спине	1	1
553	он будет	1	1
554	не замечали	1	1
555	жизни которые	1	1
556	вот я	1	1
557	и там	6	1
558	быть только	2	1
559	друг с	1	1
560	другого человека	1	1
561	том смысле	1	1
562	было ни	1	1
563	этот не	1	1
564	него в	2	1
565	сказал я	1	1
566	но это	4	1
567	герой еще	1	1
568	форме к	1	1
569	смерти а	1	1
570	общие черты	2	1
571	под названием	2	1
572	дом с	1	1
573	представлений с	1	1
574	когда он	3	1
575	солнца и	3	1
576	как уже	1	1
577	тем более	1	1
578	мы должны	2	1
579	связан он	1	1
580	но вот	2	1
581	давно уже	1	1
582	всегда только	1	1
583	еще ничего	1	1
584	о своем	1	1
585	неотделим от	1	1
586	от своего	1	1
587	сказать что	3	1
588	это на	1	1
589	в свою	1	1
590	в последнем	2	1
591	с такой	1	1
592	из этого	3	1
593	в свое	2	1
594	для которой	1	1
595	время не	1	1
596	пути к	1	1
597	и другие	3	1
598	случае если	1	1
599	и эта	3	1
600	см в	1	1
601	я могу	2	1
602	во всяком	2	1
603	все что	4	1
604	этой точки	1	1
605	птиц ни	1	1
