N	2gram	Voloshinov_1	StatiiOP
326	же самое	1	1
327	примыкают к	1	1
328	первого и	1	1
329	не случайно	1	1
330	бы он	1	1
331	той или	1	1
332	здесь же	2	1
333	т.е в	2	1
334	приходится сказать	1	1
335	он ищет	2	1
336	году в	1	1
337	как они	1	1
338	и оно	3	1
339	своего развития	1	1
340	и о	2	1
341	самое и	1	1
342	потому не	1	1
343	но вообще	1	1
344	и говорить	2	1
345	только при	1	1
346	формы и	1	1
347	важно только	1	1
348	и этим	2	1
349	в пределах	2	1
350	так было	1	1
351	приводит к	1	1
352	вообще нет	1	1
353	как с	2	1
354	и сам	1	1
355	по аналогии	2	1
356	можно было	1	1
357	те же	3	1
358	именно этот	1	1
359	в эпоху	1	1
360	из одного	1	1
361	и вообще	2	1
362	с ним	2	1
363	они вполне	1	1
364	связанная с	1	1
365	находится в	2	1
366	или только	1	1
367	в порядке	1	1
368	в применении	1	1
369	известной степени	1	1
370	и т.д	1	1
371	его жизни	1	1
372	отношения которые	1	1
373	говорить об	1	1
374	эти два	1	1
375	ним и	1	1
376	что и	2	1
377	пути и	1	1
378	который до	1	1
379	из одних	1	1
380	в свете	1	1
381	человека как	1	1
382	и она	3	1
383	для самого	1	1
384	это приводит	1	1
385	но так	1	1
386	трагедии для	1	1
387	мы сталкиваемся	1	1
388	его в	4	1
389	о двух	1	1
390	бы из	1	1
391	которой можно	1	1
392	всей жизни	2	1
393	одних и	1	1
394	это же	1	1
395	которая была	1	1
396	целом это	1	1
397	определения и	1	1
398	для всех	4	1
399	не имеющие	2	1
400	конечно не	6	1
401	с нею	2	1
402	ничто не	1	1
403	да еще	2	1
404	точно и	1	1
405	не можем	2	1
406	и они	1	1
407	а это	1	1
408	за счет	2	1
409	не дает	1	1
410	и их	4	1
411	в известной	1	1
412	в одном	3	1
413	иногда и	1	1
414	как его	1	1
415	во всей	2	1
416	даже и	1	1
417	широко пользуется	1	1
418	имеет и	1	1
419	в немногих	1	1
420	этом пути	1	1
421	первый и	1	1
422	и тех	1	1
423	характерно для	2	1
424	на которые	1	1
425	говорит о	1	1
426	материал в	1	1
427	именно так	1	1
428	в одно	2	1
429	с помощью	2	1
430	является его	1	1
431	нет ничего	1	1
432	в частности	2	1
433	в историю	2	1
434	так рождается	1	1
435	в данном	1	1
436	и этот	2	1
437	тому как	1	1
438	что же	1	1
439	вражда к	1	1
440	даже с	1	1
441	в состоянии	1	1
442	следует заметить	1	1
443	о его	1	1
444	этом и	1	1
445	протяжении всей	2	1
446	похоже на	1	1
447	это уже	1	1
448	по принципу	1	1
449	бы сделать	1	1
450	для нас	2	1
451	особого рода	1	1
452	и все	4	1
453	теряет свою	1	1
454	но зато	2	1
455	на языке	1	1
456	хотя бы	4	1
457	них и	1	1
458	до меня	1	1
459	на такой	1	1
460	с теми	1	1
461	в период	1	1
462	не знает	2	1
463	работы и	1	1
464	мы здесь	1	1
465	этапа развития	1	1
466	является и	1	1
467	ко всему	1	1
468	и еще	1	1
469	перейти к	1	1
470	есть и	2	1
471	в свое	2	1
472	свободна от	1	1
473	культурного сознания	1	1
474	художественного творчества	4	1
475	жизни и	3	1
476	этой точки	1	1
477	только не	1	1
478	и эта	1	1
479	так же	2	1
480	все что	4	1
481	они не	2	1
