N	2gram	Bakhtin_Fr_2	KulturaY
434	своего существования	1	1
435	ему почти	1	1
436	только не	1	1
437	ссылались на	1	1
438	правда в	1	1
439	дело в	1	1
440	как формы	1	1
441	бы неправильно	1	1
442	одна из	4	1
443	примеров в	1	1
444	таким путем	1	1
445	этих последних	3	1
446	как она	1	1
447	сущность его	1	1
448	и после	2	1
449	как не	1	1
450	и теперь	1	1
451	с таким	1	1
452	вместо обычного	1	1
453	однако это	1	1
454	площадью на	1	1
455	конечно и	1	1
456	тесной связи	1	1
457	такие же	1	1
458	художественной литературы	2	1
459	и далее	1	1
460	и стиля	1	1
461	мы встречаем	1	1
462	есть только	1	1
463	могут быть	2	1
464	просто на	1	1
465	с полной	3	1
466	указывает на	1	1
467	они и	1	1
468	свое значение	2	1
469	слова с	1	1
470	когда они	1	1
471	в настоящее	1	1
472	и своих	2	1
473	место не	1	1
474	значение это	1	1
475	касается до	1	1
476	как мы	7	1
477	значения и	1	1
478	без всякого	2	1
479	в ее	3	1
480	века от	1	1
481	к нам	1	1
482	на основе	2	1
483	культуры но	2	1
484	и от	1	1
485	необходимости и	1	1
486	только то	2	1
487	в себя	6	1
488	материи и	1	1
489	и когда	1	1
490	и сам	1	1
491	имею в	1	1
492	в борьбе	1	1
493	во многом	1	1
494	она была	4	1
495	можно только	1	1
496	известной мере	3	1
497	по сравнению	2	1
498	поэтому в	1	1
499	с этого	1	1
500	себе отношения	1	1
501	это как	1	1
502	что отдельные	1	1
503	в прошлое	1	1
504	образом в	1	1
505	она уже	1	1
506	не нов	1	1
507	вышло в	1	1
508	в память	1	1
509	настоящее время	1	1
510	одного из	2	1
511	первого из	2	1
512	живым и	1	1
513	после того	1	1
514	и во	4	1
515	всего на	1	1
516	в обращении	1	1
517	своим предметом	1	1
518	во всех	6	1
519	в третью	1	1
520	сказать на	1	1
521	и всякая	1	1
522	должно было	1	1
523	самом процессе	1	1
524	в форме	4	1
525	лишь к	1	1
526	еще более	1	1
527	в развитии	1	1
528	они приобретают	1	1
529	и следовательно	2	1
530	если это	1	1
531	в него	2	1
532	в лице	1	1
533	в литературе	6	1
534	что здесь	1	1
535	и одновременно	1	1
536	что только	2	1
537	сомнению что	2	1
538	и дело	1	1
539	явления в	1	1
540	художественной литературе	1	1
541	последней части	1	1
542	поэтому и	1	1
543	связанным с	1	1
544	наше время	1	1
545	них несмотря	1	1
546	имеет своим	1	1
547	с одной	3	1
548	в эти	1	1
549	есть несколько	1	1
550	до наших	2	1
551	от одной	1	1
552	есть чисто	1	1
553	литературы в	2	1
554	и у	1	1
555	я имею	1	1
556	этом что	1	1
557	только на	1	1
558	борьбы с	1	1
559	себя и	1	1
560	нужно еще	1	1
561	является не	1	1
562	на понимание	1	1
563	не дает	3	1
564	большинстве случаев	1	1
565	этого процесса	3	1
566	и других	3	1
567	сказано в	1	1
568	для него	9	1
569	и их	1	1
570	в известной	4	1
571	слова в	1	1
572	мы находим	4	1
573	в конце	2	1
574	пусть даже	1	1
575	мы можем	2	1
576	не столь	1	1
577	речь и	2	1
578	свое выражение	1	1
579	от всякого	1	1
580	тема эта	1	1
581	и литературной	1	1
582	отношения но	1	1
583	с общим	1	1
584	связан с	3	1
585	одной стороны	3	1
586	со всем	1	1
587	более широкое	2	1
588	живой и	1	1
589	влияние на	1	1
590	значение которое	1	1
591	здесь в	6	1
592	не относится	1	1
593	после смерти	1	1
594	как же	1	1
595	нового времени	4	1
596	что для	3	1
597	говорит о	1	1
598	притом не	1	1
599	из наиболее	2	1
600	более того	1	1
601	слов и	1	1
602	человек в	2	1
603	а ведь	1	1
604	речевых жанров	1	1
605	долгое время	1	1
606	не подлежит	2	1
607	на которые	1	1
608	то она	1	1
609	и законы	1	1
610	понимание и	1	1
611	проникновения в	1	1
612	все более	1	1
613	эти слова	1	1
614	свое особое	1	1
615	по своему	1	1
616	что за	1	1
617	на тот	1	1
618	свидетельствует это	1	1
619	быть только	1	1
620	узнает в	1	1
621	да и	3	1
622	наконец и	1	1
623	своего развития	3	1
624	это значит	1	1
625	действительно не	1	1
626	и там	1	1
627	мы сказали	2	1
628	книги романа	1	1
629	еще раз	2	1
630	его в	1	1
631	ко времени	1	1
632	в условиях	2	1
633	в основном	5	1
634	своей жизни	1	1
635	о его	1	1
636	в начале	5	1
637	самого и	1	1
638	письме к	1	1
639	в наше	1	1
640	хозяином всех	1	1
641	это уже	1	1
642	жизнью в	1	1
643	если собственно	1	1
644	такое понимание	1	1
645	а все	1	1
646	которая в	1	1
647	развития и	1	1
648	приобретает значение	1	1
649	всего можно	1	1
650	чтобы его	1	1
651	главным образом	1	1
652	значение лишь	1	1
653	будто бы	1	1
654	он стал	1	1
655	всегда есть	1	1
656	например на	1	1
657	в стихах	1	1
658	чем свидетельствует	1	1
659	гораздо больше	1	1
660	жизни в	3	1
661	сказать что	6	1
662	только как	1	1
663	совершенно не	2	1
664	их с	1	1
665	культуры в	1	1
666	есть и	1	1
667	та же	2	1
668	на своем	1	1
669	жизни и	7	1
670	но эти	3	1
671	в своих	4	1
672	к этому	1	1
673	значение в	4	1
674	все что	2	1
