N	2gram	Tiupa_Lite_1	Psycholo
406	которого является	1	1
407	со своего	1	1
408	лишает его	1	1
409	не столько	5	1
410	не от	1	1
411	жизненный путь	1	1
412	сама собой	1	1
413	быть он	1	1
414	одном из	1	1
415	это надо	2	1
416	и более	1	1
417	не могли	1	1
418	бы быть	1	1
419	на один	2	1
420	что есть	1	1
421	в отношении	1	1
422	на глазах	1	1
423	тогда когда	1	1
424	своего героя	2	1
425	виду не	2	1
426	от жизни	1	1
427	но только	1	1
428	в день	1	1
429	это мы	1	1
430	и всегда	1	1
431	дело в	3	1
432	что сами	1	1
433	из четырех	1	1
434	к концу	1	1
435	в сознании	2	1
436	так называемый	2	1
437	из того	2	1
438	самой этой	1	1
439	это уже	2	1
440	может показаться	1	1
441	вот в	1	1
442	искусства что	1	1
443	уже о	1	1
444	признается что	1	1
445	так просто	1	1
446	на это	2	1
447	должен быть	2	1
448	не достаточно	1	1
449	следует отнести	1	1
450	но по	1	1
451	свою очередь	1	1
452	служит только	1	1
453	своем составе	2	1
454	мысль о	1	1
455	и логически	1	1
456	когда наконец	1	1
457	только то	2	1
458	в дальнейшем	1	1
459	его эстетическую	1	1
460	как с	1	1
461	с собой	4	1
462	каждого из	1	1
463	нужно было	1	1
464	об этой	1	1
465	что от	1	1
466	он сам	1	1
467	быть в	1	1
468	как форма	1	1
469	превращает в	1	1
470	разумеется в	1	1
471	с литературной	1	1
472	к действительности	1	1
473	и который	1	1
474	а также	5	1
475	как наиболее	1	1
476	время не	1	1
477	в евгении	1	1
478	других людей	1	1
479	и во	1	1
480	в конечном	5	1
481	к истине	1	1
482	все в	1	1
483	к нему	1	1
484	толстой в	1	1
485	на одном	1	1
486	ним и	1	1
487	непосредственно в	1	1
488	что-то другое	2	1
489	который бы	1	1
490	в заключительной	1	1
491	но следует	1	1
492	казалось что	1	1
493	этой точки	3	1
494	что яд	1	1
495	одной из	1	1
496	что даже	1	1
497	могло быть	2	1
498	все той	1	1
499	между тем	2	1
500	ее от	1	1
501	бы ни	1	1
502	жизни однако	1	1
503	с какой	1	1
504	же и	3	1
505	и у	1	1
506	только на	2	1
507	всем его	1	1
508	ни было	1	1
509	слова в	1	1
510	он эту	1	1
511	от других	1	1
512	а то	1	1
513	в душе	3	1
514	не так	1	1
515	себе в	2	1
516	от читателя	2	1
517	произведения и	1	1
518	начала жизни	1	1
519	от тех	2	1
520	надежду на	1	1
521	жизни на	2	1
522	это речь	1	1
523	художник не	1	1
524	на коллизии	1	1
525	или ином	1	1
526	он один	2	1
527	представляют собой	1	1
528	в особенности	1	1
529	со всем	1	1
530	и даже	3	1
531	играет с	1	1
532	или иначе	9	1
533	этом как	3	1
534	во второй	1	1
535	с героями	1	1
536	и др	3	1
537	в воображении	1	1
538	себя и	1	1
539	в обращении	1	1
540	в некоторых	1	1
541	превращается в	2	1
542	однако и	1	1
543	чем энергично	1	1
544	только от	1	1
545	и ты	1	1
546	душевной жизни	1	1
547	я говорю	1	1
548	него в	1	1
549	так в	1	1
550	в жизнь	1	1
551	целом ряде	1	1
552	искусства но	1	1
553	на эту	1	1
554	и искусства	1	1
555	самого себя	3	1
556	отношению к	2	1
557	ней не	1	1
558	сам не	1	1
559	вследствие которого	2	1
560	во власти	1	1
561	художественное произведение	2	1
562	в условиях	1	1
563	только для	1	1
564	о его	1	1
565	отличается от	1	1
566	имел в	1	1
567	в чем	1	1
568	в один	1	1
569	но для	1	1
570	перед смертью	1	1
571	это как	2	1
572	себя с	1	1
573	с автором	1	1
574	и времени	1	1
575	не имея	1	1
576	для автора	1	1
577	в связи	4	1
578	и состоит	1	1
579	или в	1	1
580	которая в	2	1
581	решающую роль	1	1
582	от него	1	1
583	и однако	1	1
584	не должен	3	1
585	у которого	1	1
586	на языке	1	1
587	поскольку он	2	1
588	или не	1	1
589	же в	5	1
590	утверждал что	2	1
591	жизни в	1	1
592	и формой	1	1
593	нет ничего	2	1
594	есть от	1	1
595	в свою	1	1
596	в моем	1	1
597	с ней	1	1
598	том или	1	1
599	прямо противоположное	1	1
600	день и	1	1
601	автора в	2	1
602	в трех	1	1
603	не единственный	1	1
604	ничего общего	1	1
605	гораздо более	1	1
