N	2gram	Bakhtin_Pr_2	Tvorches
243	мы находим	1	2
244	второй части	1	2
245	только на	3	2
246	своего собственного	1	2
247	что не	2	2
248	от мысли	1	2
249	что для	1	2
250	до конца	4	2
251	его как	1	2
252	человека как	1	2
253	все более	1	2
254	вместе с	1	2
255	в него	7	2
256	эти слова	1	2
257	еще более	2	2
258	в мир	1	2
259	вокруг себя	1	2
260	в первой	2	2
261	время не	1	2
262	так ли	2	2
263	перед нами	7	2
264	не мог	1	2
265	в одно	3	2
266	для автора	2	2
267	или в	8	2
268	и среди	2	2
269	который является	1	2
270	ибо в	1	2
271	не знает	3	2
272	сказать что	2	2
273	в глаза	2	2
274	себе не	1	2
275	к этому	1	2
276	достоевского имеет	1	1
277	голядкина и	4	1
278	к их	1	1
279	же как	1	1
280	в движение	1	1
281	чтобы не	2	1
282	и через	1	1
283	этом пункте	1	1
284	сквозь землю	1	1
285	акакия акакиевича	1	1
286	но тем	1	1
287	и есть	1	1
288	нам кажется	5	1
289	очень много	1	1
290	и до	4	1
291	оно было	1	1
292	места в	1	1
293	вернулся к	1	1
294	уже по	1	1
295	также и	3	1
296	мы уже	3	1
297	их и	1	1
298	всей ее	1	1
299	собой как	1	1
300	что если	3	1
301	он как	1	1
302	достоевского мы	1	1
303	в сущности	9	1
304	время как	2	1
305	принадлежит к	1	1
306	позиция достоевского	1	1
307	становится объектом	1	1
308	то это	2	1
309	не способен	1	1
310	с большим	2	1
311	себе а	2	1
312	двойника не	1	1
313	еще не	9	1
314	он был	3	1
315	между собой	2	1
316	бы то	1	1
317	этой почве	1	1
318	как один	1	1
319	во всех	4	1
320	в сюжете	1	1
321	сознания а	1	1
322	тем как	1	1
323	это имеет	1	1
324	иного рода	1	1
325	в двойнике	2	1
326	да он	2	1
327	акакий акакиевич	1	1
328	видит в	1	1
329	в голове	2	1
330	друг на	2	1
331	к слову	1	1
332	по отношению	5	1
333	макара девушкина	8	1
334	как справедливо	1	1
335	то такой	2	1
336	что так	3	1
337	к сожалению	1	1
338	одного момента	1	1
339	не согласиться	1	1
340	с этим	2	1
341	из уст	1	1
342	в художественном	3	1
343	кроме того	3	1
344	в мысли	1	1
345	голядкина в	3	1
346	целый ряд	2	1
347	его к	2	1
348	гораздо существеннее	1	1
349	и к	3	1
350	главных героев	1	1
351	них он	1	1
352	человеком в	1	1
353	эпохи и	1	1
354	к чему	1	1
355	господин голядкин	4	1
356	бы и	2	1
357	петрович голядкин	1	1
358	что это	2	1
359	европейского романа	2	1
360	все эти	5	1
361	романа это	1	1
362	достоевский мыслил	1	1
363	так в	1	1
364	учение о	1	1
365	еще один	3	1
366	им в	2	1
367	готов и	1	1
368	тому же	3	1
369	героя к	1	1
370	человек не	1	1
371	и если	1	1
372	рассказе и	1	1
373	видит и	1	1
374	да и	5	1
375	т д	4	1
376	через три	1	1
377	на таком	1	1
378	чем у	3	1
379	к одному	6	1
380	не к	1	1
381	собой не	1	1
382	что еще	1	1
383	совпадающее с	1	1
384	своего пути	1	1
385	достоевский выделил	1	1
386	борьбы двух	1	1
387	на этом	1	1
388	его можно	1	1
389	достоевского как	2	1
390	романе достоевский	1	1
391	то ни	1	1
392	же не	4	1
393	значение в	2	1
394	поэтому мы	1	1
395	на ту	1	1
396	на этой	1	1
397	в строго	1	1
398	его в	3	1
399	не умел	1	1
400	который и	1	1
401	было бы	5	1
402	форму и	1	1
403	характерный для	1	1
404	лишь на	2	1
405	не боится	1	1
406	приходит в	1	1
407	за ней	1	1
408	он приходит	1	1
409	великого грешника	1	1
410	с водой	1	1
411	ни в	2	1
412	к герою	1	1
413	но мы	1	1
414	в них	4	1
415	он предпочитает	1	1
416	о которых	1	1
417	все равно	1	1
418	их взаимоотношения	1	1
419	на друга	2	1
420	он отлично	1	1
421	и уже	1	1
422	жития великого	1	1
423	одна и	2	1
424	время достоевский	1	1
425	он и	3	1
426	нигде не	1	1
427	чем в	1	1
428	девушкина но	2	1
429	достоевского нет	2	1
430	поэтому здесь	1	1
431	менее чем	1	1
432	я как	1	1
433	свою собственную	1	1
434	что такое	2	1
435	только кажущийся	1	1
436	не мир	1	1
437	и ее	3	1
438	именно и	1	1
439	их сознания	2	1
440	что до	1	1
441	не от	1	1
442	от себя	1	1
443	центра и	1	1
444	героя то	1	1
445	но эта	2	1
446	образом и	3	1
447	его заветные	1	1
448	в прямом	1	1
449	героем достоевского	1	1
450	его до	1	1
451	том же	4	1
452	представляется ему	1	1
453	что этот	2	1
454	с величайшим	1	1
455	по себе	11	1
456	а вот	2	1
457	в отношении	3	1
458	а от	1	1
459	власть в	1	1
460	дня и	1	1
461	в таких	1	1
462	что с	1	1
463	дома на	1	1
464	меня не	1	1
465	что ему	1	1
466	в смысле	1	1
467	не имеет	1	1
468	так уж	1	1
469	от чужого	2	1
470	в романном	1	1
471	что их	1	1
472	а ты	1	1
473	ее с	1	1
474	этой повести	1	1
475	на него	3	1
476	в процессе	2	1
477	в плане	1	1
478	и далеко	1	1
479	и имеет	1	1
480	это еще	1	1
481	человека по	1	1
482	для всего	1	1
483	он с	3	1
484	нельзя не	1	1
485	человека от	1	1
486	слово и	9	1
487	вот это	1	1
488	в самой	4	1
489	на себя	2	1
490	всего на	1	1
491	эта тенденция	1	1
492	уже говорили	3	1
493	же он	1	1
494	со своим	1	1
495	его собственное	1	1
496	то чтоб	1	1
497	для осуществления	2	1
498	до того	1	1
499	только с	1	1
500	одним словом	1	1
501	и делает	1	1
502	человеком а	1	1
503	у нас	2	1
504	сюжета в	2	1
505	среди них	4	1
506	к себе	7	1
507	не могут	4	1
508	но все	2	1
509	в других	1	1
510	не поняв	1	1
511	здесь они	1	1
512	бы он	2	1
513	что на	2	1
514	указывает на	2	1
515	не есть	2	1
516	если же	4	1
517	она не	3	1
518	и это	4	1
519	он ищет	1	1
520	и о	2	1
521	в конце	2	1
522	но по	1	1
523	до них	1	1
524	но при	3	1
525	всего этого	2	1
526	в ее	1	1
527	другой стороны	3	1
528	в собственном	1	1
529	только не	1	1
530	тем поразительнее	1	1
531	и говорит	1	1
532	говорили что	2	1
533	мы наблюдаем	2	1
534	если они	1	1
535	новый оттенок	1	1
536	что у	2	1
537	слово о	4	1
538	что может	2	1
539	человека он	1	1
540	с первым	1	1
541	в образе	2	1
542	самого автора	1	1
543	это вовсе	2	1
544	особенно в	2	1
545	участия в	1	1
546	его знает	1	1
547	чужого сознания	2	1
548	бедных людей	1	1
549	жизнь и	1	1
550	которая в	1	1
551	по мере	4	1
552	в таком	2	1
553	здесь достоевский	1	1
554	и здесь	3	1
555	это я	2	1
556	он живет	1	1
557	обращается к	1	1
558	никак не	5	1
559	и что	5	1
560	единство романа	1	1
561	скажу что	1	1
562	все его	2	1
563	кажется что	3	1
564	при полном	1	1
565	нас в	1	1
566	них за	1	1
567	знает что	2	1
568	ивана с	1	1
569	героев например	1	1
570	к нему	5	1
571	том или	3	1
572	и всю	1	1
573	между тем	3	1
574	от них	2	1
575	была бы	2	1
576	автор как	2	1
577	человека из	1	1
578	любил и	1	1
579	подполья и	1	1
580	резко отличается	1	1
581	рассказ является	1	1
582	все время	1	1
583	художественном мире	1	1
584	достоевского совершенно	2	1
585	и самые	1	1
586	такой человек	1	1
587	действительности не	1	1
588	себя с	1	1
589	как он	2	1
590	с ними	2	1
591	и резкое	1	1
592	реализме найти	1	1
593	положение в	2	1
594	принимает форму	4	1
595	и действительно	1	1
596	после появления	1	1
597	должен был	1	1
598	это очень	1	1
599	тема в	1	1
600	всех его	1	1
601	что ж	6	1
602	делает его	1	1
603	с одной	1	1
604	всегда с	1	1
605	вот что	1	1
606	в эти	1	1
607	себя в	3	1
608	произведений достоевского	2	1
609	если мы	2	1
610	то и	2	1
611	но с	1	1
612	слова не	1	1
613	и обратно	1	1
614	мышления и	1	1
615	его и	2	1
616	глаза и	1	1
617	возможно в	1	1
618	мы знаем	1	1
619	к мысли	1	1
620	того мы	1	1
621	ведь это	2	1
622	достоевского его	1	1
623	в прозе	1	1
624	полном реализме	1	1
625	котором все	1	1
626	в одном	12	1
627	сами по	1	1
628	и со	3	1
629	в диалоге	3	1
630	но что	1	1
631	его внутренний	1	1
632	тем что	3	1
633	рассказа и	2	1
634	не было	1	1
635	не укладывается	3	1
636	никого не	1	1
637	он пожалуй	1	1
638	и из	1	1
639	с другим	2	1
640	до сих	7	1
641	особое внимание	1	1
642	к которому	1	1
643	для этого	2	1
644	чем он	1	1
645	понимали и	1	1
646	наконец в	3	1
647	а с	2	1
648	себя и	3	1
649	шинели он	1	1
650	и их	3	1
651	превращается в	2	1
652	его романе	2	1
653	одной стороны	1	1
654	связи с	1	1
655	он только	2	1
656	на этот	4	1
657	такие же	1	1
658	не на	4	1
659	есть лишь	1	1
660	жизнь в	1	1
661	в руках	2	1
662	так называемой	1	1
663	человек есть	1	1
664	из героев	1	1
665	а так	1	1
666	о чем	1	1
667	его собственной	1	1
668	романы достоевского	1	1
669	него не	2	1
670	глубоко связан	1	1
671	с помощью	1	1
672	него в	3	1
673	но кто	1	1
674	как это	1	1
675	о возможности	1	1
676	если так	1	1
677	романном мире	1	1
678	по своему	2	1
679	установкой на	1	1
680	или другом	2	1
681	достоевского однако	1	1
682	художественного видения	1	1
683	столкновение с	2	1
684	это есть	1	1
685	что же	7	1
686	находятся в	1	1
687	и всей	1	1
688	даже с	1	1
689	слияние с	1	1
690	из этой	1	1
691	то к	1	1
692	человек с	2	1
693	материал для	1	1
694	ли не	1	1
695	слова и	12	1
696	и героини	1	1
697	сих пор	7	1
698	слиться с	2	1
699	о его	1	1
700	отличается от	2	1
701	определяющие ее	1	1
702	же самое	1	1
703	является как	2	1
704	и тогда	1	1
705	как раз	4	1
706	с поэтическим	1	1
707	дела в	1	1
708	хуже для	1	1
709	вне его	2	1
710	и сам	7	1
711	в самые	1	1
712	в связи	1	1
713	но на	2	1
714	в точном	1	1
715	человека человека	1	1
716	в настоящее	2	1
717	человек и	2	1
718	во время	4	1
719	в другое	1	1
720	с установкой	1	1
721	от него	1	1
722	в последней	1	1
723	себе что	2	1
724	тем более	1	1
725	в сюжет	1	1
726	конце концов	2	1
727	искал в	1	1
728	в гоголевской	1	1
729	все они	1	1
730	я в	1	1
731	ни было	2	1
732	же в	1	1
733	явно преобладает	1	1
734	сверх того	1	1
735	мы переходим	2	1
736	очень хорошо	2	1
737	отношении к	2	1
738	всеми его	1	1
739	с людьми	1	1
740	первых произведениях	1	1
741	это все	3	1
742	наконец не	1	1
743	этот вопрос	4	1
744	и внутренне	1	1
745	их с	2	1
746	но этот	2	1
747	жизни а	1	1
748	автора в	1	1
749	него и	1	1
750	отношению к	5	1
751	т е	26	1
752	из своей	1	1
753	героя в	3	1
754	в какой	1	1
755	о нем	6	1
756	художественного творчества	2	1
757	важно для	1	1
758	но эти	4	1
759	а может	1	1
760	а я	1	1
761	достоевский однако	1	1
762	в личном	1	1
763	с самим	8	1
