N	2gram	Bakhtin_Fr_3	Mirosoze
148	поэтому он	3	2
149	с таким	1	2
150	науки и	1	2
151	который был	1	2
152	принадлежит к	1	2
153	а для	1	2
154	не был	2	2
155	во всех	6	2
156	то он	1	2
157	по отношению	3	2
158	себе и	1	2
159	под его	1	2
160	говорит что	1	2
161	от этого	1	2
162	от своей	1	2
163	в которой	2	2
164	и тот	1	2
165	если он	1	2
166	но на	1	2
167	и если	2	2
168	на его	2	2
169	не к	2	2
170	одной и	2	2
171	на этом	2	2
172	еще более	4	2
173	лишь в	2	2
174	мире как	1	2
175	еще вернемся	4	2
176	не всегда	1	2
177	чем в	1	2
178	должно быть	1	2
179	в этих	6	2
180	точки зрения	2	2
181	нас не	1	2
182	ее в	1	2
183	них есть	1	2
184	от его	1	2
185	и той	2	2
186	мир и	1	2
187	но эта	1	2
188	которые в	1	2
189	сам он	1	2
190	правда в	1	2
191	ничего не	1	2
192	связи с	6	2
193	что русский	1	2
194	было не	1	2
195	как будто	1	2
196	в основе	5	2
197	людей в	1	2
198	чем я	1	2
199	он так	1	2
200	можно было	3	2
201	еще в	3	2
202	в последней	1	2
203	по себе	1	2
204	в разных	2	2
205	и что	1	2
206	и глубже	4	2
207	в сущности	9	2
208	нас в	2	2
209	к нему	2	2
210	не надо	1	2
211	это лишь	1	2
212	способность к	1	2
213	все время	1	2
214	подобно тому	1	2
215	мы видим	5	2
216	мы увидим	2	2
217	между тем	3	2
218	так что	1	2
219	же и	3	2
220	уже в	2	2
221	него и	2	2
222	и других	6	2
223	была еще	1	2
224	лишь один	1	2
225	были бы	1	2
226	или иной	2	2
227	мы еще	6	2
228	что не	1	2
229	превращается в	1	2
230	так это	1	2
231	вместе с	3	2
232	в человеке	1	2
233	к своему	1	2
234	не видел	1	2
235	такого рода	3	2
236	тому как	1	2
237	это есть	2	2
238	да и	1	2
239	из этой	2	2
240	от народа	1	2
241	но для	1	2
242	в более	3	2
243	и революционной	1	2
244	ее и	1	2
245	но когда	1	2
246	и самое	3	2
247	бы за	2	2
248	быть и	1	2
249	а в	3	2
250	к самому	1	2
251	но этот	1	2
252	отношению к	2	2
253	это была	1	2
254	и убийством	1	2
255	пор не	1	1
256	стороны одной	1	1
257	отражается на	1	1
258	говорят о	2	1
259	самом деле	3	1
260	из самых	2	1
261	почти всегда	1	1
262	ведь и	1	1
263	со своей	1	1
264	мы не	2	1
265	был по	1	1
266	и абсолютное	1	1
267	второе я	1	1
268	большую роль	2	1
269	огромное место	1	1
270	не была	1	1
271	образов у	1	1
272	и ее	2	1
273	на мир	1	1
274	духе и	1	1
275	он остается	1	1
276	на них	2	1
277	быть в	2	1
278	этим не	1	1
279	тем как	1	1
280	а следовательно	1	1
281	абсолютное значение	1	1
282	универсализм и	1	1
283	нет и	1	1
284	необходимо и	1	1
285	с этим	2	1
286	мира в	1	1
287	народа в	1	1
288	особенно интересен	1	1
289	все остальные	1	1
290	сознания в	1	1
291	и как	3	1
292	это остается	1	1
293	его к	2	1
294	вносит в	1	1
295	лежит на	2	1
296	истины и	3	1
297	не хочет	1	1
298	в целом	2	1
299	все эти	8	1
300	или во	1	1
301	во многих	1	1
302	право на	1	1
303	раз в	2	1
304	к религии	1	1
305	образ он	1	1
306	свободы но	1	1
307	с народной	4	1
308	и вечной	1	1
309	не приводит	1	1
310	в первых	1	1
311	все те	1	1
312	по ту	1	1
313	он должен	1	1
314	не могли	1	1
315	в плане	2	1
316	что ни	1	1
317	еще сохраняется	1	1
318	всех своих	1	1
319	него было	1	1
320	чести и	1	1
321	но все	3	1
322	значительной степени	2	1
323	жить в	1	1
324	он знал	1	1
325	они должны	1	1
326	в другом	3	1
327	об этом	3	1
328	на протяжении	3	1
329	было бы	4	1
330	к миру	1	1
331	начала и	5	1
332	и тем	1	1
333	из первых	1	1
334	жизни то	1	1
335	этого не	1	1
336	с тем	1	1
337	эту тему	1	1
338	и уже	1	1
339	ветхого завета	1	1
340	с такой	1	1
341	я вас	3	1
342	в развитии	1	1
343	не проникает	1	1
344	данте и	1	1
345	остается в	1	1
346	можно найти	1	1
347	уже к	2	1
348	во времена	1	1
349	в котором	2	1
350	с точки	1	1
351	к одному	1	1
352	жизни с	2	1
353	своего рода	2	1
354	одном из	2	1
355	втором случае	1	1
356	она в	1	1
357	и более	1	1
358	их в	3	1
359	вернемся к	5	1
360	был уже	1	1
361	но они	1	1
362	человека но	1	1
363	этими двумя	1	1
364	для каждого	1	1
365	как о	2	1
366	и форм	2	1
367	на самый	1	1
368	земли в	1	1
369	это с	1	1
370	следовательно и	2	1
371	и культурной	2	1
372	и весь	1	1
373	ту сторону	1	1
374	и народной	1	1
375	ему и	1	1
376	xix веке	1	1
377	есть это	1	1
378	был так	1	1
379	того же	2	1
380	находит себе	1	1
381	до того	2	1
382	уже и	1	1
383	что на	1	1
384	пребывает в	1	1
385	не могут	1	1
386	и часто	1	1
387	ее на	1	1
388	своей книге	2	1
389	бы он	1	1
390	отличается от	1	1
391	выражение этой	1	1
392	но также	1	1
393	как человек	1	1
394	по сравнению	2	1
395	все еще	1	1
396	и нетерпимости	1	1
397	обращенный к	1	1
398	всего этого	1	1
399	в ее	3	1
400	говорит об	2	1
401	они а	1	1
402	он с	2	1
403	говорили что	1	1
404	в пределах	1	1
405	роль в	4	1
406	дано в	1	1
407	в xix	1	1
408	стихия в	1	1
409	например о	1	1
410	и сам	2	1
411	на нее	1	1
412	не с	1	1
413	он до	1	1
414	она была	1	1
415	к тем	2	1
416	мира и	1	1
417	вступил в	1	1
418	была в	1	1
419	в эпоху	8	1
420	на что	1	1
421	а также	4	1
422	которая раскрылась	1	1
423	она всегда	1	1
424	в значительной	3	1
425	последних двух	1	1
426	не выходит	1	1
427	он берет	1	1
428	путь к	1	1
429	это в	2	1
430	раскрывает и	1	1
431	во втором	1	1
432	и только	1	1
433	наконец в	1	1
434	нем и	1	1
435	старого мира	1	1
436	к концу	1	1
437	и об	1	1
438	и борьбы	1	1
439	это одна	1	1
440	придать ей	1	1
441	но так	1	1
442	нет писателя	1	1
443	человека все	1	1
444	в стороне	1	1
445	это очень	1	1
446	начало в	1	1
447	об их	2	1
448	со всеми	5	1
449	был также	1	1
450	к какому	1	1
451	его жизнь	1	1
452	вернемся в	2	1
453	которому он	1	1
454	и у	2	1
455	и они	2	1
456	клеветы на	1	1
457	не принимает	1	1
458	огромный мир	1	1
459	смысл жизни	1	1
460	не находит	2	1
461	в прошлом	1	1
462	в землю	1	1
463	смысле этого	1	1
464	для них	1	1
465	но что	1	1
466	и вечная	1	1
467	этом отношении	2	1
468	и всякий	1	1
469	была только	1	1
470	конца в	1	1
471	в границах	1	1
472	котором в	1	1
473	мир который	1	1
474	не были	2	1
475	обычном смысле	1	1
476	с другой	2	1
477	лишь те	1	1
478	даже самого	1	1
479	и прежде	3	1
480	характерно для	2	1
481	такое же	1	1
482	органическая часть	1	1
483	и великие	1	1
484	к более	1	1
485	европы но	1	1
486	перед которой	1	1
487	о чем	2	1
488	представляется нам	2	1
489	во франции	3	1
490	культуры не	1	1
491	религии христа	1	1
492	связь с	6	1
493	материал и	2	1
494	он изображает	1	1
495	идеи о	1	1
496	на самом	3	1
497	требует от	1	1
498	не сразу	1	1
499	xix века	4	1
500	сравнению с	2	1
501	в церковь	1	1
502	в той	6	1
503	и двух	1	1
504	века и	4	1
505	нельзя быть	1	1
506	мыслится как	1	1
507	всего может	1	1
508	смысл в	2	1
509	этого слова	2	1
510	все это	4	1
511	в культуре	4	1
512	во мне	1	1
513	культуры и	7	1
514	когда он	1	1
515	той или	2	1
516	за него	2	1
517	ни к	1	1
518	всякий раз	1	1
519	все они	1	1
520	на такой	2	1
521	этой теме	2	1
522	с людьми	1	1
523	на их	2	1
524	между ними	3	1
525	две стороны	1	1
526	они как	1	1
527	правды которая	1	1
528	как люди	1	1
529	ко всему	2	1
530	культуры в	1	1
531	из этого	2	1
532	всего как	1	1
533	и жизнь	1	1
534	в свое	1	1
535	были и	1	1
536	всегда была	2	1
537	этого события	1	1
538	к этой	3	1
539	к этому	6	1
540	как на	1	1
541	образ этот	1	1
