N	2gram	Bakhtin_Fr_2	Dialekti
126	но и	13	4
127	то на	1	3
128	отношения к	4	3
129	и то	1	3
130	только потому	1	3
131	не говорят	1	3
132	в истории	6	3
133	как в	1	3
134	и наконец	1	3
135	но в	4	3
136	от этого	1	3
137	та же	2	3
138	все эти	7	3
139	одной и	1	3
140	на этом	1	3
141	в одну	2	3
142	об этом	1	3
143	мы уже	6	3
144	известно что	1	3
145	не всегда	1	3
146	всегда и	1	3
147	в один	1	3
148	смысл и	2	3
149	можно только	1	3
150	в своей	5	3
151	в их	2	3
152	и той	1	3
153	иной раз	1	3
154	мы можем	2	3
155	свободы и	1	3
156	как формы	1	3
157	есть только	1	3
158	могут быть	2	3
159	в собственном	3	3
160	сознания и	2	3
161	и та	1	3
162	этот момент	4	3
163	и следовательно	2	3
164	от всего	1	3
165	без того	1	3
166	в виде	1	3
167	даже и	2	3
168	знали что	1	3
169	в области	4	3
170	за пределы	2	3
171	себя и	1	3
172	что не	1	3
173	говорит о	1	3
174	смысла и	2	3
175	когда она	1	3
176	и потому	5	3
177	из которых	1	3
178	что здесь	1	3
179	и события	1	3
180	с ним	4	3
181	в свою	1	3
182	совершенно не	2	3
183	есть и	1	3
184	только не	1	3
185	к этому	1	3
186	человека и	3	2
187	и без	2	2
188	тех же	2	2
189	очень много	2	2
190	он всегда	1	2
191	специально для	1	2
192	что уже	1	2
193	науки и	1	2
194	произведение и	1	2
195	может дать	1	2
196	во всех	6	2
197	бы не	1	2
198	начале и	1	2
199	коем случае	1	2
200	мы будем	1	2
201	себе и	2	2
202	это или	1	2
203	чем же	1	2
204	если она	1	2
205	все же	7	2
206	понять и	2	2
207	что по	1	2
208	в самом	3	2
209	в которой	1	2
210	из этих	5	2
211	думать что	2	2
212	при этом	5	2
213	собственном смысле	2	2
214	с этой	1	2
215	а это	1	2
216	но все	4	2
217	на все	3	2
218	лишь в	4	2
219	но именно	3	2
220	в них	13	2
221	нашего исследования	1	2
222	со всей	1	2
223	в котором	1	2
224	по сравнению	2	2
225	представление о	1	2
226	не понимает	1	2
227	необходимо чтобы	1	2
228	можем сказать	1	2
229	отвлеченной идеи	1	2
230	в отношении	2	2
231	не менее	1	2
232	но они	3	2
233	что эта	1	2
234	как о	1	2
235	того как	2	2
236	и именно	1	2
237	можно судить	1	2
238	никогда не	5	2
239	и по	1	2
240	во всем	3	2
241	как не	1	2
242	ничто не	1	2
243	не могут	1	2
244	переход в	1	2
245	всегда есть	1	2
246	без всякого	2	2
247	в ее	3	2
248	и когда	1	2
249	именно этот	1	2
250	жизнь и	2	2
251	на что	1	2
252	для этого	1	2
253	в коем	1	2
254	в разных	1	2
255	воли и	1	2
256	о нем	1	2
257	ее в	2	2
258	и во	4	2
259	эти два	2	2
260	во всей	1	2
261	интеллигенции и	1	2
262	одной из	2	2
263	сказали что	1	2
264	и конце	1	2
265	в качестве	2	2
266	история и	1	2
267	и событий	1	2
268	конечно не	1	2
269	не дает	3	2
270	из них	3	2
271	и их	1	2
272	никто не	2	2
273	мы находим	4	2
274	тем что	4	2
275	самом же	1	2
276	в целях	2	2
277	не было	4	2
278	свою историю	1	2
279	что человек	1	2
280	другой стороны	3	2
281	в частности	1	2
282	вместе с	2	2
283	в человеке	1	2
284	к своему	1	2
285	сравнению с	2	2
286	да и	3	2
287	мы еще	2	2
288	не мог	1	2
289	и часто	1	2
290	такое понимание	1	2
291	это как	1	2
292	и ни	1	2
293	главным образом	1	2
294	еще ничего	1	2
295	что этот	1	2
296	цель и	1	2
297	функций и	1	2
298	равно как	1	2
299	оно не	1	2
300	в свое	4	2
301	сила и	2	2
302	того или	1	2
303	в противоположность	2	2
304	во всяком	2	2
305	все что	2	2
306	говорили о	1	1
307	говоря о	1	1
308	именно и	1	1
309	с кем	1	1
310	утверждение что	1	1
311	на самом	2	1
312	он может	1	1
313	сил и	1	1
314	который можно	1	1
315	по этим	1	1
316	видеть в	2	1
317	действительности и	1	1
318	случае нельзя	1	1
319	этот и	1	1
320	и этот	1	1
321	господствовавшего в	1	1
322	г в	1	1
323	и была	1	1
324	для своего	1	1
325	он как	2	1
326	но она	1	1
327	конечно и	1	1
328	жизни это	3	1
329	и он	1	1
330	обряда и	1	1
331	на них	1	1
332	ней как	1	1
333	знаем что	1	1
334	что люди	2	1
335	или во	1	1
336	и всего	1	1
337	видели что	1	1
338	жить и	4	1
339	значение и	1	1
340	в общем	1	1
341	отношение к	8	1
342	рождение и	1	1
343	и вовсе	2	1
344	в одной	1	1
345	чем мы	2	1
346	по которому	1	1
347	стороны и	1	1
348	как к	2	1
349	пределах одной	2	1
350	целый ряд	2	1
351	тот же	5	1
352	об истории	1	1
353	что творится	1	1
354	где все	1	1
355	жизни так	1	1
356	в нашем	2	1
357	самое это	1	1
358	есть как	1	1
359	и тот	1	1
360	утверждение в	1	1
361	роль в	5	1
362	только один	1	1
363	имеем в	2	1
364	из общей	1	1
365	но прежде	3	1
366	к миру	1	1
367	он не	1	1
368	эта формула	1	1
369	когда все	1	1
370	всех этих	3	1
371	и еще	2	1
372	в первую	2	1
373	и совершенно	1	1
374	и более	4	1
375	содержит в	2	1
376	чем она	2	1
377	его от	1	1
378	отрицание и	1	1
379	будем говорить	1	1
380	людей и	1	1
381	существенные стороны	1	1
382	в нее	1	1
383	в основу	1	1
384	этом последнем	1	1
385	однако все	1	1
386	связанные с	2	1
387	сознание и	1	1
388	его в	1	1
389	входит в	1	1
390	почти и	1	1
391	новое и	1	1
392	само собою	1	1
393	о которых	1	1
394	смысле мы	1	1
395	одна и	1	1
396	мы видели	3	1
397	все моменты	1	1
398	раз что	1	1
399	действительно не	1	1
400	когда вся	1	1
401	и становится	2	1
402	и свободный	1	1
403	именно он	1	1
404	можно найти	2	1
405	эстетическое восприятие	1	1
406	почти не	1	1
407	и процесс	1	1
408	самый момент	1	1
409	место в	3	1
410	и свободного	1	1
411	как символ	1	1
412	бы что	1	1
413	понятно что	2	1
414	и границ	1	1
415	ничего существенного	1	1
416	подлинный смысл	1	1
417	это произошло	1	1
418	но он	6	1
419	их в	3	1
420	том же	1	1
421	образ не	2	1
422	даже в	3	1
423	и вся	1	1
424	и св	1	1
425	вплоть до	2	1
426	истории о	1	1
427	то чего	1	1
428	своего существования	1	1
429	он еще	2	1
430	в непрерывном	1	1
431	и имеет	1	1
432	самая эта	1	1
433	слово и	1	1
434	самой жизни	1	1
435	то вполне	1	1
436	одна из	4	1
437	именно с	1	1
438	в чине	1	1
439	или как	1	1
440	всех своих	1	1
441	его можно	1	1
442	и теперь	1	1
443	связи с	2	1
444	здесь же	2	1
445	формулой как	1	1
446	это уже	1	1
447	однако это	1	1
448	такие же	1	1
449	а в	4	1
450	судьбы и	1	1
451	и оригинальность	1	1
452	к себе	1	1
453	с и	1	1
454	в духе	4	1
455	просто на	1	1
456	его за	1	1
457	всего в	1	1
458	всего что	2	1
459	они и	1	1
460	он видит	2	1
461	с образом	1	1
462	некоторой степени	1	1
463	частные и	1	1
464	сорок лет	1	1
465	как мы	7	1
466	здесь говорить	1	1
467	перейдя в	1	1
468	нами выше	1	1
469	только то	2	1
470	в пределах	2	1
471	в дальнейшем	2	1
472	мы наблюдаем	2	1
473	материи и	1	1
474	этой идее	2	1
475	наукой и	1	1
476	что может	1	1
477	можно было	3	1
478	и которые	1	1
479	силу того	1	1
480	различных религиозных	1	1
481	образом в	1	1
482	и смерть	1	1
483	и здесь	1	1
484	на их	1	1
485	говорить не	1	1
486	с одной	3	1
487	после того	1	1
488	должно было	1	1
489	и новое	1	1
490	к нему	3	1
491	судить о	1	1
492	меру своей	1	1
493	них в	1	1
494	этих последних	3	1
495	в лучшем	1	1
496	и она	1	1
497	вся жизнь	1	1
498	на какие-нибудь	1	1
499	но почти	1	1
500	в него	2	1
501	наконец и	1	1
502	одного из	2	1
503	почти все	3	1
504	что только	2	1
505	он стал	1	1
506	новой точки	1	1
507	сущности это	1	1
508	то для	1	1
509	будто бы	1	1
510	ад и	1	1
511	понять творчество	1	1
512	точка зрения	3	1
513	именно на	2	1
514	и тела	1	1
515	есть чисто	1	1
516	не входит	1	1
517	с нею	1	1
518	и у	1	1
519	уже в	5	1
520	и всякая	1	1
521	существования и	2	1
522	и других	3	1
523	за ним	1	1
524	виду в	1	1
525	одно из	1	1
526	себе в	2	1
527	эти три	1	1
528	и нового	3	1
529	в конце	2	1
530	свой смысл	1	1
531	с этими	1	1
532	до некоторой	1	1
533	поэтому и	1	1
534	и максимально	1	1
535	от всякого	1	1
536	вне ее	1	1
537	же деле	1	1
538	не были	2	1
539	она и	1	1
540	с другой	4	1
541	и прежде	2	1
542	дело в	1	1
543	на которые	1	1
544	что для	3	1
545	что будет	1	1
546	превращается в	3	1
547	них и	1	1
548	нужно сказать	3	1
549	моментов и	1	1
550	на этот	1	1
551	до конца	2	1
552	и далее	1	1
553	как ни	1	1
554	только от	1	1
555	реальности в	1	1
556	то она	1	1
557	в связи	2	1
558	которые будут	1	1
559	если это	1	1
560	но оно	1	1
561	человек в	2	1
562	ко всем	1	1
563	бы это	1	1
564	некоторые из	1	1
565	видит в	3	1
566	и дальше	1	1
567	теорий и	1	1
568	быть только	1	1
569	вокруг себя	2	1
570	вероучения как	1	1
571	по существу	2	1
572	то уже	1	1
573	мы сказали	2	1
574	этом случае	1	1
575	человека который	1	1
576	своей жизни	1	1
577	этого влияния	1	1
578	ближе к	1	1
579	но разумеется	1	1
580	в наше	1	1
581	не является	1	1
582	основанная на	1	1
583	и от	1	1
584	бы второе	1	1
585	место для	1	1
586	которая в	1	1
587	но также	1	1
588	не более	1	1
589	конце концов	1	1
590	подставлять под	1	1
591	ибо в	1	1
592	такое явление	1	1
593	становления в	1	1
594	она же	1	1
595	все они	1	1
596	но вот	1	1
597	на фоне	2	1
598	гораздо больше	1	1
599	жизни в	3	1
600	в романе	9	1
601	остается на	1	1
602	является и	1	1
603	это сознание	1	1
604	явления в	1	1
605	на своем	1	1
606	включает в	2	1
607	категорий как	1	1
608	как на	4	1
609	вполне понятно	2	1
610	голову и	1	1
611	в своих	4	1
612	к отвлеченной	1	1
613	них но	1	1
