N	2gram	Losev_Dial_4	Istorich
367	цели и	1	1
368	точки зрения	14	1
369	тем самым	3	1
370	это дает	1	1
371	не будучи	1	1
372	и трудно	1	1
373	мы не	9	1
374	с ним	3	1
375	очень много	2	1
376	или иная	2	1
377	то и	2	1
378	та же	3	1
379	и никем	1	1
380	как раз	4	1
381	во всех	2	1
382	но она	1	1
383	есть явление	1	1
384	и знает	1	1
385	нем не	1	1
386	находит в	1	1
387	ничего общего	4	1
388	чудо не	8	1
389	что было	2	1
390	на ту	1	1
391	вот почему	3	1
392	совершенно точно	1	1
393	людей и	1	1
394	становится ясным	1	1
395	только тот	1	1
396	именно в	5	1
397	могла быть	1	1
398	в это	1	1
399	видим в	2	1
400	и становится	1	1
401	нет никакого	3	1
402	одно из	1	1
403	всегда при	1	1
404	в виду	9	1
405	он находит	1	1
406	так но	1	1
407	и я	1	1
408	не можем	1	1
409	он сам	1	1
410	долг и	1	1
411	одна сторона	1	1
412	на что	2	1
413	нельзя просто	1	1
414	что же	2	1
415	одной из	2	1
416	силами и	1	1
417	одно и	1	1
418	быть как	1	1
419	и тут	3	1
420	легко заметить	1	1
421	есть не	5	1
422	к жизни	3	1
423	вода будет	1	1
424	с образом	1	1
425	вплоть до	1	1
426	ничего и	1	1
427	которая будет	1	1
428	груди и	1	1
429	говорит если	1	1
430	мы еще	2	1
431	не удается	1	1
432	как не	2	1
433	быть выяснена	1	1
434	как говорит	1	1
435	но нечто	1	1
436	в нашей	2	1
437	верой в	1	1
438	не из	1	1
439	что даже	2	1
440	другую сторону	1	1
441	это только	1	1
442	или другого	2	1
443	но как	2	1
444	у них	1	1
445	от леса	1	1
446	есть та	1	1
447	именно с	1	1
448	должны быть	4	1
449	и имеет	1	1
450	веков и	1	1
451	жизнь и	2	1
452	четыре типа	1	1
453	смерти говорит	1	1
454	по смыслу	2	1
455	и весь	1	1
456	где из	1	1
457	на все	2	1
458	имеет в	1	1
459	в семени	1	1
460	который уже	1	1
461	он имеет	1	1
462	лет тому	1	1
463	но если	5	1
464	или вообще	3	1
465	на каком	1	1
466	чаще всего	1	1
467	категорию и	2	1
468	как непосредственно	1	1
469	того кто	1	1
470	говорят о	1	1
471	потому и	1	1
472	а что	2	1
473	тогда когда	5	1
474	бы на	1	1
475	является то	1	1
476	эти две	3	1
477	что не	3	1
478	общего с	3	1
479	в голову	1	1
480	я предполагаю	1	1
481	указывает и	1	1
482	и мы	7	1
483	тот же	1	1
484	не объясняет	2	1
485	он является	1	1
486	в то	6	1
487	цель и	2	1
488	даже если	1	1
489	или по	4	1
490	в нее	1	1
491	в чем	8	1
492	именно так	2	1
493	именно и	1	1
494	человека который	1	1
495	в другое	1	1
496	и это	8	1
497	может дать	2	1
498	вообще как	2	1
499	когда она	3	1
500	не говорят	3	1
501	чтобы дать	1	1
502	найти в	3	1
503	какой же	1	1
504	вещи и	2	1
505	прийти в	1	1
506	специально для	2	1
507	тотчас же	3	1
508	формула что	1	1
509	один из	4	1
510	а я	1	1
511	при анализе	1	1
512	есть чисто	1	1
513	же именно	3	1
514	мы получим	1	1
515	ее с	1	1
516	очевидно что	1	1
517	зависимости от	1	1
518	эти три	1	1
519	ясно что	11	1
520	что люди	1	1
521	на них	1	1
522	их и	1	1
523	которых каждый	1	1
524	заметить что	1	1
525	неба в	1	1
526	крылья и	1	1
527	человек в	1	1
528	в основе	10	1
529	тому как	4	1
530	однако это	1	1
531	выражена в	1	1
532	переход от	1	1
533	в них	2	1
534	прежде всего	11	1
535	всякий предмет	1	1
536	но так	1	1
537	для этого	2	1
538	религии но	1	1
539	в котором	2	1
540	в зависимости	1	1
541	предполагает что	1	1
542	или другим	2	1
543	всех этих	1	1
544	свой смысл	1	1
545	к другому	1	1
546	будто бы	1	1
547	об этой	2	1
548	когда будет	1	1
549	которые будут	1	1
550	что именно	7	1
551	и об	3	1
552	где-нибудь на	2	1
553	или нет	3	1
554	же нельзя	1	1
555	и ни	2	1
556	мира а	1	1
557	то для	1	1
558	и следовательно	3	1
559	чего не	3	1
560	предмет и	1	1
561	это его	1	1
562	но я	1	1
563	веры в	1	1
564	не для	1	1
565	не от	1	1
566	вообще на	1	1
567	такой же	1	1
568	а его	1	1
569	вопроса не	1	1
570	пришел к	1	1
571	совпадает с	2	1
572	как на	1	1
573	никому не	1	1
574	е мы	1	1
575	за эту	1	1
576	она и	1	1
577	доказать что	1	1
578	в результате	6	1
579	он есть	7	1
580	как к	1	1
581	греческой мифологии	1	1
582	мы будем	2	1
583	даже при	1	1
584	и она	1	1
585	в сети	1	1
586	роль в	1	1
587	и стало	4	1
588	еще одно	1	1
589	не как	4	1
590	представление о	2	1
591	в своих	1	1
592	той же	5	1
593	до этого	1	1
594	себе черты	1	1
595	которых шла	1	1
596	тем более	6	1
597	действительно не	1	1
598	религия в	2	1
599	здесь же	1	1
600	подобно тому	4	1
601	д но	1	1
602	для чего	1	1
603	в последней	1	1
604	о значении	1	1
605	чтобы установить	1	1
606	а исключительно	1	1
607	чуда или	2	1
608	чудо и	4	1
609	что только	1	1
610	ему все	1	1
611	чтобы быть	1	1
612	в птицу	1	1
613	доходит до	1	1
614	целый ряд	1	1
615	эти отдельные	1	1
616	в ней	5	1
617	бы уже	1	1
618	был бы	2	1
619	жизнью и	1	1
620	всегда имеет	1	1
621	его понятием	1	1
622	много но	1	1
623	в греческой	1	1
624	и может	2	1
625	к миру	1	1
626	и уже	4	1
627	самое что	2	1
628	его за	1	1
629	жизни так	1	1
630	одного из	1	1
631	как таковых	2	1
632	надо прибавить	1	1
633	с ее	10	1
634	показать их	1	1
635	как будто	2	1
636	в глаза	1	1
637	со стороны	3	1
638	что так	1	1
639	себе что	2	1
640	и очень	1	1
641	как же	5	1
642	а потом	1	1
643	себе и	2	1
644	и другое	2	1
645	если мы	5	1
646	в пределах	1	1
647	он как	1	1
648	или иначе	2	1
649	быть и	3	1
650	о нем	2	1
651	и жизни	2	1
652	какие же?	1	1
653	человека в	1	1
654	представления об	1	1
655	говорили о	1	1
656	и тогда	2	1
657	дальше и	1	1
658	имеет никакого	2	1
659	гораздо больше	1	1
660	убежден в	1	1
661	вообще не	1	1
662	мог бы	2	1
663	которое может	1	1
664	с кем	1	1
665	основе своей	1	1
666	действительно есть	1	1
667	он пришел	1	1
668	это делается	1	1
669	д в	1	1
