N	2gram	Voloshinov_1	Psycholo
371	он получает	1	1
372	для построения	1	1
373	этом она	1	1
374	же как	1	1
375	именно эта	1	1
376	в движение	1	1
377	относится и	1	1
378	чтобы не	1	1
379	художественного произведения	1	1
380	и определенного	1	1
381	с кем	2	1
382	и потому	2	1
383	это и	1	1
384	вразрез с	1	1
385	и есть	1	1
386	и до	1	1
387	на две	1	1
388	и самое	1	1
389	от которых	2	1
390	в зависимости	5	1
391	что мы	11	1
392	к нашей	2	1
393	мы имеем	2	1
394	с более	1	1
395	по величине	1	1
396	бы что	1	1
397	среды и	1	1
398	которые своей	1	1
399	становится совершенно	1	1
400	так чтобы	1	1
401	на себя	1	1
402	всего сказанного	1	1
403	на свою	1	1
404	орудия и	1	1
405	между этими	1	1
406	с нашими	1	1
407	себе что	1	1
408	и он	2	1
409	не остается	1	1
410	из ее	1	1
411	в сцене	1	1
412	той роли	1	1
413	быть понято	2	1
414	чем больше	1	1
415	еще не	3	1
416	здесь нет	1	1
417	это возможно	1	1
418	она развивается	1	1
419	в чем	1	1
420	с его	7	1
421	там и	1	1
422	природы и	2	1
423	то мы	3	1
424	и главное	1	1
425	но не	2	1
426	мы будем	6	1
427	в сторону	1	1
428	одном и	1	1
429	отношение к	2	1
430	которые все	1	1
431	мы сейчас	1	1
432	нет и	3	1
433	стал бы	1	1
434	доказать что	1	1
435	относится к	2	1
436	мы обязаны	1	1
437	как говорит	1	1
438	зрения а	1	1
439	независимо от	5	1
440	как нам	1	1
441	кроме того	2	1
442	и где	1	1
443	от нашего	2	1
444	тех случаях	2	1
445	в мысли	1	1
446	является тем	1	1
447	и слова	1	1
448	хотя и	3	1
449	и каждое	1	1
450	между двумя	2	1
451	более или	1	1
452	в действительности	1	1
453	действие и	1	1
454	тон и	1	1
455	то в	1	1
456	в себя	1	1
457	ни один	2	1
458	в зачаточном	1	1
459	же слово	2	1
460	заключенной в	1	1
461	всей своей	1	1
462	от действительности	1	1
463	имеет для	1	1
464	общественного человека	1	1
465	зависимости от	5	1
466	только один	1	1
467	творчество и	2	1
468	имеем в	1	1
469	и те	1	1
470	на его	5	1
471	что без	1	1
472	происходит как	2	1
473	уже видели	2	1
474	с нашим	1	1
475	не как	1	1
476	довольно часто	1	1
477	смысле как	1	1
478	заключает в	4	1
479	но все	4	1
480	это конечно	1	1
481	называемой литературной	1	1
482	однако все	1	1
483	с соответствующим	1	1
484	не будет	3	1
485	а затем	1	1
486	факт что	1	1
487	намечена в	1	1
488	только не	1	1
489	и с	5	1
490	с нее	1	1
491	которое с	1	1
492	того или	5	1
493	с другими	2	1
494	есть не	2	1
495	знаем как	1	1
496	это не	3	1
497	без нее	1	1
498	играет в	1	1
499	зрения тех	1	1
500	чему мы	1	1
501	если язык	1	1
502	в жизни	2	1
503	рождаются только	1	1
504	для них	2	1
505	но уже	1	1
506	чаще всего	3	1
507	все равно	1	1
508	мы обычно	2	1
509	нашего исследования	2	1
510	в слове	3	1
511	о чем	1	1
512	уже у	1	1
513	должно быть	2	1
514	и тогда	2	1
515	еще раз	1	1
516	путем и	1	1
517	или менее	1	1
518	мы попытаемся	1	1
519	первой части	1	1
520	его нельзя	1	1
521	и при	2	1
522	просто и	1	1
523	что такое	4	1
524	таким же	1	1
525	представить себе	3	1
526	нас не	2	1
527	заключать в	1	1
528	в следующем	1	1
529	не сумеет	1	1
530	и благодаря	1	1
531	в их	1	1
532	то для	1	1
533	что вся	2	1
534	на каждом	1	1
535	показали как	1	1
536	оказывается что	1	1
537	мысли и	1	1
538	бы мы	3	1
539	приблизительно так	1	1
540	но эта	2	1
541	которых каждая	1	1
542	общий смысл	3	1
543	однако в	2	1
544	он сказал	2	1
545	решительно ничего	2	1
546	и вообще	2	1
547	никакого отношения	1	1
548	мы решительно	2	1
549	и вся	1	1
550	тему которая	1	1
551	и какая	1	1
552	этих трех	1	1
553	ему как	1	1
554	успехом заменить	1	1
555	одна сторона	1	1
556	в таких	1	1
557	с которой	1	1
558	и форму	2	1
559	на два	1	1
560	ее с	2	1
561	на него	4	1
562	это еще	1	1
563	а тот	1	1
564	это мы	1	1
565	смысл его	2	1
566	этими словами	1	1
567	так много	1	1
568	именно с	1	1
569	нами совершенно	1	1
570	или как	6	1
571	оратора или	1	1
572	это слово	2	1
573	этом отношении	2	1
574	которому мы	1	1
575	точном смысле	2	1
576	за ними	2	1
577	чрезвычайно легко	1	1
578	одним из	1	1
579	представлять себе	1	1
580	в стиле	1	1
581	конечно только	2	1
582	которого он	1	1
583	к таким	1	1
584	тогда для	1	1
585	и оно	1	1
586	нам нужно	1	1
587	она приобретает	1	1
588	и другой	1	1
589	и такие	1	1
590	так а	1	1
591	всего в	3	1
592	понять что	1	1
593	одной чрезвычайно	1	1
594	не есть	1	1
595	все еще	1	1
596	что при	1	1
597	из чего	1	1
598	в каждой	1	1
599	россию и	1	1
600	но при	3	1
601	не создал	2	1
602	в собственном	1	1
603	характер и	1	1
604	который может	1	1
605	мысль о	1	1
606	можно сделать	1	1
607	уже с	1	1
608	говорили что	1	1
609	роль в	3	1
610	своей речи	1	1
611	слова а	1	1
612	можно было	4	1
613	так и	6	1
614	те же	4	1
615	не с	3	1
616	мог бы	1	1
617	же эти	1	1
618	подойти к	2	1
619	именно этот	1	1
620	в результате	1	1
621	нам необходимо	1	1
622	по сравнению	1	1
623	понятно что	1	1
624	он к	1	1
625	это чрезвычайно	1	1
626	в словах	3	1
627	по мере	1	1
628	ней как	1	1
629	будет уже	1	1
630	эта действительность	1	1
631	такое превращение	1	1
632	впоследствии и	2	1
633	но этого	1	1
634	может не	1	1
635	на вопрос	1	1
636	язык и	9	1
637	определенным образом	1	1
638	ясным что	1	1
639	не имеем	3	1
640	он собирается	1	1
641	мысли мы	1	1
642	и просто	1	1
643	можно сказать	4	1
644	можно заметить	1	1
645	это часто	1	1
646	знает что	1	1
647	в конечном	1	1
648	нет это	1	1
649	котором они	1	1
650	это звуковое	1	1
651	которой мы	4	1
652	образом если	1	1
653	этих слов	3	1
654	что человек	1	1
655	в форме	6	1
656	в другой	1	1
657	еще более	2	1
658	вслед за	1	1
659	мы никогда	5	1
660	быть сказано	1	1
661	характеры и	1	1
662	всякого рода	1	1
663	когда одно	1	1
664	этот вопрос	2	1
665	дело с	1	1
666	говорили выше	1	1
667	исследования мы	1	1
668	будто бы	1	1
669	когда личность	3	1
670	то все	1	1
671	немедленно же	2	1
672	или несколько	2	1
673	какой степени	1	1
674	до наших	1	1
675	из которого	1	1
676	всего мы	1	1
677	же самым	1	1
678	с предыдущим	1	1
679	мысли что	1	1
680	только на	3	1
681	в действительном	1	1
682	в нашей	1	1
683	и новым	1	1
684	в начале	3	1
685	не из	1	1
686	итоги мы	1	1
687	за ним	1	1
688	роль и	1	1
689	не будут	1	1
690	совсем другое	1	1
691	и их	5	1
692	эти три	2	1
693	что нам	1	1
694	благодаря ему	1	1
695	гораздо большей	1	1
696	можно с	1	1
697	тому же	2	1
698	не о	1	1
699	друг друга	2	1
700	должны будем	1	1
701	каждый из	2	1
702	совершенно ясным	1	1
703	наши мысли	1	1
704	зверей и	1	1
705	к той	1	1
706	само собой	4	1
707	перейти к	2	1
708	уже совершенно	1	1
709	не было	2	1
710	а на	2	1
711	к рассмотрению	2	1
712	мы воспринимаем	1	1
713	пришли к	1	1
714	именно в	1	1
715	к которому	1	1
716	и самая	1	1
717	тому как	1	1
718	души и	1	1
719	ни на	3	1
720	что для	1	1
721	действительной истории	1	1
722	превращается в	1	1
723	от этого	1	1
724	целым рядом	1	1
725	ничем не	1	1
726	хоть сколько-нибудь	1	1
727	зависит от	2	1
728	двое или	1	1
729	и своим	1	1
730	долго и	1	1
731	бы ее	1	1
732	благодаря чему	1	1
733	на эту	1	1
734	свое отражение	1	1
735	не будь	2	1
736	которое существует	1	1
737	одна и	1	1
738	ближе к	1	1
739	если не	3	1
740	именно поэтому	1	1
741	равно как	2	1
742	в частности	3	1
743	ближе он	1	1
744	тот факт	1	1
745	в разговоре	2	1
746	не одно	1	1
747	у себя	2	1
748	ни от	1	1
749	каждым новым	1	1
750	роли которую	1	1
751	предположить что	1	1
752	сравнению с	1	1
753	он будет	1	1
754	истории не	1	1
755	мы условно	1	1
756	если перевести	1	1
757	дана нам	1	1
758	бросается в	1	1
759	останавливаться на	2	1
760	с успехом	1	1
761	каждый раз	1	1
762	сейчас же	1	1
763	художественное произведение	1	1
764	действительность в	1	1
765	на следующем	1	1
766	с простым	1	1
767	каждая фраза	1	1
768	чтобы этот	1	1
769	не является	5	1
770	которых он	1	1
771	то будет	1	1
772	для выражения	1	1
773	должна была	2	1
774	тем и	2	1
775	мы сразу	1	1
776	в точном	2	1
777	разбивается на	2	1
778	эту историю	1	1
779	как не	2	1
780	к одной	1	1
781	и интонация	1	1
782	собственно говоря	1	1
783	от всех	1	1
784	и ни	2	1
785	и смысл	1	1
786	мы должны	10	1
787	первое что	1	1
788	на интонации	2	1
789	бы на	1	1
790	постоянного и	1	1
791	выбор слов	4	1
792	в романе	1	1
793	между ними	3	1
794	необходимое условие	1	1
795	с ней	2	1
796	и эта	3	1
797	только как	1	1
798	они как	1	1
799	своего предмета	1	1
800	это на	1	1
801	и так	6	1
802	развитие и	1	1
803	нет но	1	1
804	в последнем	1	1
805	или иного	5	1
806	до какой	1	1
807	и жизнь	2	1
808	значение не	1	1
809	понять это	1	1
810	что то	2	1
811	самое и	1	1
812	и ясно	1	1
813	тогда не	1	1
814	просто не	1	1
815	жизни и	3	1
816	но еще	1	1
817	как результат	1	1
818	разговоре с	1	1
819	не подлежат	1	1
820	тем самым	7	1
821	все что	1	1
822	гораздо более	2	1
