N	2gram	Vinokur_St_1	Myshleni
382	и говорить	1	1
383	от всей	1	1
384	что оба	1	1
385	когда речь	2	1
386	еще не	3	1
387	на них	1	1
388	и мн	3	1
389	быть в	2	1
390	педагогов и	1	1
391	то очевидно	2	1
392	в сторону	2	1
393	очевидно что	1	1
394	что так	3	1
395	не просто	1	1
396	значение для	1	1
397	результате этого	1	1
398	это самое	1	1
399	в истории	3	1
400	что во	2	1
401	оказывается не	1	1
402	стороны и	1	1
403	как к	3	1
404	этой стороны	1	1
405	что нет	2	1
406	кроме того	1	1
407	чего не	1	1
408	это их	2	1
409	не очень	1	1
410	на какой	1	1
411	или иную	1	1
412	по изучению	1	1
413	то в	3	1
414	себе как	1	1
415	но факты	1	1
416	бы с	1	1
417	что же	6	1
418	значения уже	1	1
419	или во	1	1
420	у каждого	1	1
421	не оставляет	1	1
422	но без	1	1
423	то обстоятельство	2	1
424	раз в	2	1
425	с их	1	1
426	звуков а	1	1
427	им в	1	1
428	имеет для	1	1
429	хочет знать	1	1
430	и кто	1	1
431	но на	2	1
432	не могла	2	1
433	вообще не	2	1
434	в нем	5	1
435	зрения той	1	1
436	т д	21	1
437	от которого	1	1
438	о которой	3	1
439	сожалению не	2	1
440	в узком	1	1
441	чем у	2	1
442	этой книге	1	1
443	содержит в	1	1
444	наших глазах	2	1
445	не сохраняют	1	1
446	в плане	1	1
447	какой бы	1	1
448	или почему	1	1
449	тут не	2	1
450	для всей	1	1
451	могла бы	1	1
452	критики и	1	1
453	связанные с	3	1
454	его книгах	1	1
455	разница между	2	1
456	на каком	1	1
457	этом смысле	1	1
458	лет и	1	1
459	его отдельных	1	1
460	даже по	1	1
461	обязан в	1	1
462	бы совершенно	1	1
463	и связное	1	1
464	он является	1	1
465	о которых	1	1
466	которой он	1	1
467	положении в	1	1
468	более ранней	1	1
469	нисколько не	2	1
470	во время	3	1
471	но если	4	1
472	и без	3	1
473	почти не	1	1
474	но которые	1	1
475	положение в	1	1
476	еще с	1	1
477	рода этот	1	1
478	что до	2	1
479	оказывается что	1	1
480	является еще	1	1
481	бы мы	2	1
482	что я	1	1
483	о языке	1	1
484	для изучения	4	1
485	но эта	1	1
486	которые в	2	1
487	иным как	1	1
488	что было	1	1
489	тем не	2	1
490	по крайней	2	1
491	надо сказать	2	1
492	это дело	2	1
493	о значении	3	1
494	этой области	5	1
495	уже выше	2	1
496	слова до	1	1
497	больше те	1	1
498	не менее	5	1
499	вплоть до	5	1
500	могу себе	1	1
501	исследованием которое	1	1
502	и ясно	1	1
503	как о	2	1
504	считает что	1	1
505	на котором	1	1
506	во всякой	1	1
507	констатировать что	1	1
508	наука и	1	1
509	говорить как	1	1
510	того в	1	1
511	с этих	1	1
512	более что	2	1
513	своей задачей	1	1
514	за исключением	1	1
515	и является	1	1
516	при обсуждении	1	1
517	в сознании	2	1
518	вместо этого	1	1
519	на некоторые	1	1
520	так то	1	1
521	как будто	4	1
522	и делает	1	1
523	ему не	1	1
524	обстоятельство что	3	1
525	когда мы	1	1
526	ли не	2	1
527	в других	2	1
528	отличается от	1	1
529	числе и	2	1
530	должны быть	3	1
531	той или	1	1
532	области изучения	2	1
533	оно не	1	1
534	что при	2	1
535	так например	7	1
536	этой теорией	1	1
537	опираясь на	1	1
538	с целями	1	1
539	не существует	3	1
540	к нам	1	1
541	на основе	1	1
542	большей частью	1	1
543	языка и	4	1
544	которое им	1	1
545	можно сделать	1	1
546	и говорит	1	1
547	только то	1	1
548	включает в	1	1
549	работ по	2	1
550	обращается с	1	1
551	то как	1	1
552	которыми мы	1	1
553	собой по	1	1
554	здесь нет	1	1
555	на которую	1	1
556	критика должна	4	1
557	в научном	1	1
558	к самой	1	1
559	еще в	1	1
560	во второй	9	1
561	что от	2	1
562	разумеется что	1	1
563	этапы в	1	1
564	против этого	1	1
565	мн др	3	1
566	отношении следует	1	1
567	только и	1	1
568	вывод который	1	1
569	но к	1	1
570	внимание на	3	1
571	и та	1	1
572	говорит об	2	1
573	к работам	1	1
574	все его	1	1
575	а также	2	1
576	на точку	2	1
577	образом мы	1	1
578	данных которые	1	1
579	на протяжении	1	1
580	которых в	3	1
581	помимо того	1	1
582	но нет	1	1
583	что и	6	1
584	это нужно	1	1
585	показывает как	1	1
586	это не	8	1
587	в форме	1	1
588	хотел бы	2	1
589	которая должна	1	1
590	также в	2	1
591	теории в	1	1
592	еще только	1	1
593	который для	1	1
594	говорит в	2	1
595	что такая	1	1
596	а другое	1	1
597	значит что	3	1
598	как например	1	1
599	но их	1	1
600	которая вместе	1	1
601	сразу же	1	1
602	целое в	1	1
603	что только	1	1
604	и критика	2	1
605	в вопросе	1	1
606	также и	9	1
607	по мнению	3	1
608	действительно не	1	1
609	по этому	3	1
610	именно на	1	1
611	так что	6	1
612	из которого	2	1
613	оказывается в	2	1
614	сомнений в	1	1
615	одной из	1	1
616	и у	2	1
617	гл ii	2	1
618	др но	1	1
619	всем его	1	1
620	в значении	1	1
621	чтобы он	1	1
622	целого ряда	2	1
623	право и	2	1
624	является не	4	1
625	слова не	1	1
626	каким образом	1	1
627	а то	2	1
628	из них	8	1
629	но для	2	1
630	себе в	1	1
631	могло бы	2	1
632	слова в	1	1
633	как их	1	1
634	не считается	1	1
635	своих работ	1	1
636	и стремится	1	1
637	к ним	1	1
638	но что	1	1
639	у него	2	1
640	им самим	1	1
641	должен был	2	1
642	которые могут	1	1
643	и никогда	1	1
644	бы все	3	1
645	ни для	1	1
646	само собой	1	1
647	вопросы связанные	2	1
648	найти эти	1	1
649	и стремление	1	1
650	нужно было	2	1
651	сохраняют в	1	1
652	не были	1	1
653	не хочет	2	1
654	со стороны	6	1
655	или иной	1	1
656	себе представить	1	1
657	поэтому так	1	1
658	и из	1	1
659	с известным	1	1
660	а именно	3	1
661	что тот	1	1
662	соответствии с	1	1
663	собой разумеется	1	1
664	в представлении	2	1
665	и др	1	1
666	в середине	1	1
667	что не	3	1
668	больше и	1	1
669	сделать в	1	1
670	естественно что	1	1
671	в соответствии	1	1
672	не на	1	1
673	них и	1	1
674	дела не	1	1
675	не было	4	1
676	до конца	1	1
677	более того	1	1
678	к остальным	1	1
679	однако и	2	1
680	возвращаясь к	1	1
681	в недостаточной	1	1
682	вопросе о	1	1
683	речи это	1	1
684	только несколько	1	1
685	утверждает в	1	1
686	в одно	1	1
687	и ему	1	1
688	должна была	4	1
689	длительного и	1	1
690	стороны в	2	1
691	направлении и	1	1
692	фактами в	1	1
693	для них	1	1
694	более раннего	1	1
695	с которыми	2	1
696	мы говорим	1	1
697	тот факт	1	1
698	от результатов	1	1
699	рукописи в	3	1
700	и просто	1	1
701	всей полноте	1	1
702	к своему	1	1
703	видит в	1	1
704	не дают	1	1
705	не заслуживает	1	1
706	на которое	2	1
707	такого рода	2	1
708	в тех	3	1
709	только так	1	1
710	в первой	12	1
711	для понимания	1	1
712	согласно которому	1	1
713	этих случаев	1	1
714	в это	1	1
715	всех его	1	1
716	совсем недавно	1	1
717	мере не	1	1
718	разницей что	1	1
719	между прочим	2	1
720	и новой	1	1
721	дела в	1	1
722	это явление	2	1
723	но с	3	1
724	она ни	1	1
725	крайней мере	2	1
726	вопрос в	3	1
727	и для	3	1
728	случаях когда	1	1
729	указать на	1	1
730	от той	1	1
731	грамматики и	1	1
732	или в	1	1
733	та и	1	1
734	лишь о	1	1
735	которые дают	1	1
736	в отдельных	1	1
737	эти проблемы	1	1
738	знак вопроса	2	1
739	у них	1	1
740	которую он	1	1
741	эти особенности	1	1
742	убежден что	1	1
743	конце концов	1	1
744	я должен	1	1
745	мысль в	1	1
746	хотя в	2	1
747	себя на	1	1
748	потребность в	1	1
749	отношении к	1	1
750	гораздо больше	2	1
751	только с	2	1
752	значения в	1	1
753	слово в	1	1
754	не быть	1	1
755	и сейчас	4	1
756	совершенно не	5	1
757	время не	1	1
758	за порог	1	1
759	но эти	1	1
760	и другие	1	1
761	по поводу	7	1
762	это в	4	1
763	который не	2	1
764	что касается	3	1
765	в таком	3	1
766	точно так	1	1
767	том числе	2	1
768	гораздо более	4	1
