N	2gram	Vygotskiy__3	StatiiOP
208	не по	1	2
209	доказать что	1	2
210	в области	7	2
211	образом не	2	2
212	в каком	2	2
213	не потому	1	2
214	и это	4	2
215	в ее	1	2
216	этому поводу	1	2
217	и сам	3	2
218	принять во	1	2
219	особенно в	1	2
220	еще в	2	2
221	даны в	1	2
222	а также	2	2
223	другом месте	1	2
224	говорит об	2	2
225	в значительной	1	2
226	в которую	1	2
227	если принять	1	2
228	что и	10	2
229	отметить что	1	2
230	судить по	1	2
231	как например	1	2
232	чем он	1	2
233	этот вопрос	3	2
234	в какой	4	2
235	только в	10	2
236	достаточно для	1	2
237	по этому	3	2
238	очевидно что	1	2
239	сами по	3	2
240	в конце	1	2
241	так как	12	2
242	случае не	1	2
243	может быть	13	2
244	в них	2	2
245	и речи	20	2
246	ему не	1	2
247	с той	2	2
248	говорит о	1	2
249	и самый	1	2
250	только по	1	2
251	на этот	2	2
252	не на	1	2
253	или с	1	2
254	как говорит	5	2
255	и вообще	1	2
256	связь с	3	2
257	и потому	2	2
258	как это	7	2
259	по своему	11	2
260	в данном	1	2
261	такого рода	2	2
262	в тех	2	2
263	по существу	1	2
264	с этой	3	2
265	в результате	3	2
266	только что	2	2
267	ни было	2	2
268	сказать что	4	2
269	уже после	1	2
270	пользу того	2	1
271	ту же	1	1
272	языка с	1	1
273	сам по	1	1
274	и то	2	1
275	совершенно новый	1	1
276	и принципиально	1	1
277	которого является	1	1
278	не основана	1	1
279	отношения между	5	1
280	и до	1	1
281	в конкретном	1	1
282	высшей степени	6	1
283	этому соответствует	1	1
284	действительности и	1	1
285	в зависимости	5	1
286	той же	4	1
287	смотреть на	1	1
288	и значение	1	1
289	им самим	1	1
290	бы уже	1	1
291	характер его	1	1
292	мы не	9	1
293	бы что	4	1
294	что самый	1	1
295	есть нечто	1	1
296	в сущности	1	1
297	совпадает с	6	1
298	все известные	1	1
299	из того	2	1
300	при решении	2	1
301	их не	1	1
302	можно предполагать	1	1
303	прямой связи	1	1
304	еще не	4	1
305	в чем	2	1
306	это имеет	1	1
307	на другой	1	1
308	друг к	1	1
309	истинный смысл	1	1
310	совсем не	1	1
311	но как	3	1
312	по отношению	3	1
313	отношение к	1	1
314	слову в	1	1
315	не просто	1	1
316	отличаются от	5	1
317	и стоит	1	1
318	прямую связь	1	1
319	другому не	1	1
320	независимо от	4	1
321	что как	2	1
322	и представляют	1	1
323	далее как	1	1
324	когда он	3	1
325	целый ряд	1	1
326	и хотя	1	1
327	что слово	4	1
328	них как	1	1
329	за собой	1	1
330	для которого	1	1
331	к другому	2	1
332	формы в	3	1
333	так или	1	1
334	представляет собой	6	1
335	из этих	4	1
336	что к	1	1
337	с их	2	1
338	им в	3	1
339	зависимости от	6	1
340	только один	1	1
341	в ряду	1	1
342	столько с	1	1
343	к выводу	2	1
344	что она	5	1
345	вследствие этого	1	1
346	к одному	5	1
347	не как	3	1
348	что цель	1	1
349	но оба	1	1
350	на этом	3	1
351	установленным что	1	1
352	говоря в	1	1
353	в основу	4	1
354	и характер	2	1
355	в совершенно	2	1
356	значение в	3	1
357	различие между	1	1
358	была в	1	1
359	к другу	1	1
360	а по	2	1
361	разница между	1	1
362	на этой	5	1
363	зрения на	2	1
364	заключается в	9	1
365	с другими	2	1
366	известно что	1	1
367	этом смысле	2	1
368	роль в	1	1
369	именно что	1	1
370	считать установленным	2	1
371	и тем	1	1
372	сколько с	1	1
373	и рядом	1	1
374	для них	1	1
375	это положение	2	1
376	в высшей	6	1
377	к которым	4	1
378	на основании	11	1
379	в действии	3	1
380	мы видели	6	1
381	качестве средства	4	1
382	с такой	1	1
383	в развитии	24	1
384	можно считать	3	1
385	такой же	1	1
386	причины этого	1	1
387	в связь	2	1
388	но если	1	1
389	и их	3	1
390	это делает	1	1
391	одним и	2	1
392	что вся	1	1
393	приложении к	1	1
394	место в	2	1
395	что элементы	2	1
396	представление о	1	1
397	в условиях	1	1
398	каждый предмет	1	1
399	котором все	1	1
400	значение для	1	1
401	не стоят	2	1
402	и той	2	1
403	такую же	1	1
404	и эти	2	1
405	и почти	1	1
406	нас к	2	1
407	и очень	1	1
408	малой степени	1	1
409	на один	1	1
410	можно ли	2	1
411	с теми	2	1
412	который был	1	1
413	одна из	2	1
414	на него	1	1
415	в основе	16	1
416	которого он	1	1
417	и снова	4	1
418	но только	3	1
419	для всего	2	1
420	несомненно является	1	1
421	явление имеющее	1	1
422	элемент в	1	1
423	речи не	2	1
424	время к	1	1
425	к ней	1	1
426	как она	3	1
427	предполагать что	1	1
428	развивается в	1	1
429	одному и	1	1
430	другого но	1	1
431	исходить из	1	1
432	и вместе	2	1
433	не могут	4	1
434	является еще	1	1
435	который никак	1	1
436	отличается от	3	1
437	с полной	1	1
438	что является	2	1
439	не встречается	1	1
440	остановиться на	3	1
441	что при	1	1
442	велико что	1	1
443	и которая	1	1
444	как мы	8	1
445	значения и	5	1
446	что все	1	1
447	свою очередь	2	1
448	без всякого	1	1
449	данном случае	1	1
450	только при	2	1
451	были бы	3	1
452	характер и	1	1
453	если попытаться	1	1
454	то время	4	1
455	употребление слова	3	1
456	в пределах	1	1
457	имеет никакого	1	1
458	речи например	3	1
459	стоят в	1	1
460	на том	3	1
461	и совершенно	1	1
462	котором мы	1	1
463	iii в	1	1
464	переход к	1	1
465	можно было	6	1
466	не так	1	1
467	и которые	3	1
468	здесь нет	1	1
469	она была	1	1
470	по сравнению	4	1
471	основана на	2	1
472	поэтому в	2	1
473	в эпоху	1	1
474	отрицать что	2	1
475	выводу что	4	1
476	в построении	2	1
477	связанное с	2	1
478	с полным	1	1
479	их точки	1	1
480	столь же	7	1
481	одного из	2	1
482	орудием в	1	1
483	и во	2	1
484	на всех	1	1
485	связь между	4	1
486	с третьим	1	1
487	или иначе	2	1
488	вообще всю	1	1
489	в приложении	1	1
490	только после	2	1
491	и наглядном	1	1
492	нуждается в	1	1
493	в форме	1	1
494	от этих	2	1
495	но столь	1	1
496	все время	2	1
497	для самого	1	1
498	говорит в	1	1
499	конце концов	1	1
500	не совпадает	1	1
501	не случайно	1	1
502	один из	6	1
503	всей нашей	1	1
504	что только	1	1
505	сомнению что	1	1
506	тот же	2	1
507	с ними	3	1
508	лишь на	2	1
509	который в	3	1
510	по мнению	1	1
511	отношении в	1	1
512	том чтобы	1	1
513	не будет	2	1
514	с которыми	3	1
515	что следовательно	1	1
516	существенным и	1	1
517	внимание что	1	1
518	уже в	7	1
519	их речи	1	1
520	речь в	2	1
521	пытались прежде	1	1
522	этого процесса	9	1
523	последнее утверждение	1	1
524	это обстоятельство	3	1
525	нее в	2	1
526	одно из	1	1
527	еще однако	1	1
528	не находит	1	1
529	в известной	1	1
530	могло бы	4	1
531	содержания именно	1	1
532	у другого	1	1
533	это предположение	1	1
534	не для	1	1
535	а в	4	1
536	не о	1	1
537	мы можем	7	1
538	как его	1	1
539	но что	1	1
540	у него	1	1
541	все необходимые	1	1
542	смысле слова	2	1
543	и речь	4	1
544	его среды	1	1
545	без внимания	1	1
546	в очень	1	1
547	несколько отдельных	1	1
548	таком виде	1	1
549	важно отметить	1	1
550	с общим	1	1
551	в исторической	1	1
552	за пределы	1	1
553	речи а	1	1
554	к которому	3	1
555	слова на	1	1
556	представляет собою	1	1
557	в живых	1	1
558	в живом	3	1
559	что для	1	1
560	связано с	1	1
561	то и	4	1
562	на которых	2	1
563	шаг в	1	1
564	ничем не	1	1
565	мы и	2	1
566	с которым	1	1
567	в свете	2	1
568	не подлежит	1	1
569	здесь этот	1	1
570	на эту	1	1
571	и слово	3	1
572	в связи	6	1
573	виде в	2	1
574	образ который	1	1
575	на который	1	1
576	ни на	2	1
577	что дало	1	1
578	это те	1	1
579	общего с	1	1
580	форме в	1	1
581	был сделан	1	1
582	сравнению с	3	1
583	которые являются	2	1
584	что же	1	1
585	со всею	1	1
586	да и	1	1
587	бы его	1	1
588	который он	1	1
589	быть не	1	1
590	не создает	3	1
591	нам еще	1	1
592	и тому	1	1
593	на пути	2	1
594	этом случае	1	1
595	нечто совершенно	1	1
596	известном смысле	2	1
597	этом и	2	1
598	силу и	1	1
599	но для	1	1
600	принципиально важным	1	1
601	нисколько не	1	1
602	особенностей в	1	1
603	виде как	2	1
604	на одной	1	1
605	вопрос в	1	1
606	является ли	1	1
607	и для	2	1
608	которых он	2	1
609	будет иметь	1	1
610	и от	2	1
611	или в	2	1
612	что оно	4	1
613	для нас	2	1
614	от него	1	1
615	и все	4	1
616	идет не	1	1
617	бы в	2	1
618	речи так	1	1
619	все они	2	1
620	не выдерживает	1	1
621	же в	2	1
622	в свою	3	1
623	мог не	1	1
624	между ними	3	1
625	значительно раньше	1	1
626	их с	3	1
627	что многие	1	1
628	пришел к	1	1
629	по одному	1	1
630	но этот	1	1
631	едва ли	2	1
632	никакой связи	1	1
633	в последнем	1	1
634	отношению к	2	1
635	не признать	1	1
636	пути к	3	1
637	в своих	2	1
638	своей части	1	1
639	каждое слово	1	1
640	который не	1	1
641	в таком	2	1
642	точно так	1	1
643	все что	2	1
644	том числе	1	1
645	ничего общего	3	1
646	которая не	4	1
