N	2gram	Bakhtin_Pr_4	KulturaY
322	на этот	2	2
323	которых мы	1	2
324	не на	1	2
325	однако и	1	2
326	и следовательно	2	2
327	он и	4	2
328	в частности	1	2
329	ни на	1	2
330	мы говорим	1	2
331	о возможности	1	2
332	который мы	1	2
333	в той	3	2
334	как будто	1	2
335	этом случае	1	2
336	сплошь да	1	2
337	и для	3	2
338	сознания и	2	2
339	узком смысле	2	2
340	о котором	2	2
341	и все	9	2
342	но зато	1	2
343	все они	1	2
344	в свою	1	2
345	но можно	1	2
346	в свое	2	2
347	себе не	1	2
348	в своих	1	2
349	по поводу	1	2
350	это в	1	2
351	словесные формы	1	1
352	для рассмотрения	1	1
353	к произведениям	1	1
354	беседу с	1	1
355	предполагает что	1	1
356	в такой	1	1
357	сам по	3	1
358	и без	1	1
359	получает в	1	1
360	он может	1	1
361	в котором	5	1
362	ведь и	5	1
363	какие-то новые	1	1
364	а как	2	1
365	хорошо и	1	1
366	мы не	4	1
367	изо всей	1	1
368	их быть	2	1
369	получают значение	1	1
370	совпадает с	1	1
371	как во	1	1
372	на тему	1	1
373	вместо того	1	1
374	мы и	3	1
375	первого и	1	1
376	себе что	2	1
377	подчеркнуть что	1	1
378	и он	6	1
379	с большим	1	1
380	в обычной	1	1
381	и говорить	2	1
382	в прямой	1	1
383	по чужому	3	1
384	слово на	1	1
385	время в	1	1
386	реагировать на	1	1
387	принципиальное значение	1	1
388	с его	5	1
389	это имеет	1	1
390	то мы	1	1
391	но конечно	2	1
392	как правило	1	1
393	определяется его	1	1
394	их всякой	1	1
395	нам его	1	1
396	но как	1	1
397	по отношению	5	1
398	в общем	2	1
399	слова на	5	1
400	себе и	3	1
401	слову в	2	1
402	что так	2	1
403	нет и	2	1
404	сама по	2	1
405	к сожалению	1	1
406	показать в	2	1
407	так что	2	1
408	лицом к	1	1
409	вот как	2	1
410	из уст	1	1
411	как к	1	1
412	что как	1	1
413	словом в	4	1
414	если есть	1	1
415	кроме того	4	1
416	такое слово	4	1
417	на анализе	1	1
418	и как	2	1
419	смелостью и	1	1
420	и к	9	1
421	стиля и	1	1
422	то убедимся	1	1
423	в себя	4	1
424	что языковая	1	1
425	себе как	2	1
426	коллектива к	1	1
427	в целом	1	1
428	сказать о	1	1
429	же слово	1	1
430	из этих	3	1
431	во многих	1	1
432	только между	1	1
433	что автор	1	1
434	еще один	1	1
435	и отношения	1	1
436	сюда относятся	1	1
437	нами в	1	1
438	в себе	7	1
439	но он	3	1
440	тому же	1	1
441	но ведь	2	1
442	в наших	1	1
443	сказать в	1	1
444	слово в	6	1
445	член говорящего	1	1
446	она становится	1	1
447	что же?	1	1
448	ощущаться как	1	1
449	мы можем	4	1
450	глубокое принципиальное	1	1
451	первой части	1	1
452	он должен	1	1
453	к одному	6	1
454	первым и	1	1
455	однако он	1	1
456	все из	1	1
457	в соответствующем	1	1
458	но дело	2	1
459	писателем в	1	1
460	этом последнем	1	1
461	в каждом	6	1
462	глубоко в	1	1
463	типы и	1	1
464	связанных с	1	1
465	есть одна	1	1
466	из всех	1	1
467	речь а	2	1
468	а по	1	1
469	который и	1	1
470	на почве	2	1
471	известно что	1	1
472	характерный для	1	1
473	уж не	1	1
474	он все	1	1
475	какой они	1	1
476	здесь нет	3	1
477	кажется что	3	1
478	бы совершенно	1	1
479	в последние	1	1
480	одному из	1	1
481	далеко не	3	1
482	вообще во	1	1
483	в слове	3	1
484	предмет но	1	1
485	словами в	3	1
486	и уже	1	1
487	здесь можно	1	1
488	силу самой	1	1
489	значит не	1	1
490	впрочем что	1	1
491	такой же	3	1
492	мы как	1	1
493	все должно	1	1
494	и при	3	1
495	речи от	1	1
496	два слова	2	1
497	лежат в	1	1
498	который делает	1	1
499	и попутно	1	1
500	что вся	1	1
501	место в	1	1
502	смысле то	1	1
503	свой смысл	1	1
504	от себя	1	1
505	для всякого	1	1
506	значение для	3	1
507	он тоже	2	1
508	принимают в	1	1
509	смысле а	1	1
510	в одном	11	1
511	точку зрения	1	1
512	которые в	2	1
513	в прямом	1	1
514	даже к	2	1
515	их в	3	1
516	однако в	1	1
517	том же	4	1
518	где нет	1	1
519	для нее	1	1
520	и под	1	1
521	даже в	1	1
522	а вот	1	1
523	речь речь	1	1
524	и вся	1	1
525	тому что	1	1
526	у вас	1	1
527	индивидуальная и	1	1
528	нет того	1	1
529	виду что	1	1
530	деле это	1	1
531	самого начала	1	1
532	уст в	1	1
533	тогда когда	1	1
534	дело в	3	1
535	одна из	2	1
536	и два	1	1
537	его есть	1	1
538	до сих	8	1
539	что вы	1	1
540	оттенки в	1	1
541	слово по	2	1
542	значение этого	1	1
543	в структуре	5	1
544	для всего	1	1
545	письме к	1	1
546	вообще нет	1	1
547	первая часть	1	1
548	явление в	2	1
549	во всем	4	1
550	ему и	1	1
551	то этот	1	1
552	только с	1	1
553	можем говорить	1	1
554	в стиле	2	1
555	такие же	1	1
556	среди них	1	1
557	но там	1	1
558	когда мы	1	1
559	речь эта	1	1
560	с явным	1	1
561	лежит в	1	1
562	слова но	4	1
563	значительной степени	1	1
564	а что	4	1
565	к речи	1	1
566	указывает на	2	1
567	не есть	1	1
568	все еще	1	1
569	слова с	7	1
570	если же	5	1
571	этой своей	1	1
572	ни даже	1	1
573	у достоевского	16	1
574	это время	1	1
575	с ее	3	1
576	без всякого	2	1
577	в ее	1	1
578	словом но	1	1
579	с самого	1	1
580	идет речь	1	1
581	эти рамки	1	1
582	соответствии со	1	1
583	живом контексте	1	1
584	не с	1	1
585	это вовсе	2	1
586	звучат как	1	1
587	не себе	1	1
588	стилистика в	1	1
589	во многом	1	1
590	поэтому в	1	1
591	в эпоху	1	1
592	разговорного языка	1	1
593	носит здесь	1	1
594	но может	1	1
595	вот это	1	1
596	часто и	1	1
597	лишает их	1	1
598	слова из	1	1
599	имеет еще	1	1
600	это я	1	1
601	так ли	2	1
602	о том	5	1
603	быть более	3	1
604	не приходит	1	1
605	установки на	5	1
606	почему же	2	1
607	все его	1	1
608	в значительной	1	1
609	воздействия на	1	1
610	и смысловой	1	1
611	которого оно	2	1
612	этих слов	1	1
613	от них	2	1
614	переходит в	1	1
615	увидеть и	1	1
616	она здесь	1	1
617	убедимся что	1	1
618	отметить что	1	1
619	хотел бы	1	1
620	научной художественной	1	1
621	в обеих	1	1
622	в слово	2	1
623	в него	6	1
624	мы уже	3	1
625	может иметь	1	1
626	находим и	1	1
627	формой и	1	1
628	изменения которые	2	1
629	но с	2	1
630	оно и	2	1
631	собеседника и	1	1
632	он уж	1	1
633	в какой	1	1
634	том или	2	1
635	могло быть	1	1
636	реагирует на	2	1
637	здесь о	1	1
638	здесь с	2	1
639	в уста	1	1
640	нас здесь	2	1
641	они в	1	1
642	именно на	1	1
643	устной речи	3	1
644	первостепенное значение	3	1
645	в большинстве	9	1
646	ни было	1	1
647	в поэзии	2	1
648	слово но	2	1
649	его и	1	1
650	их как	2	1
651	на своего	1	1
652	это те	1	1
653	для него	2	1
654	и их	3	1
655	ведь это	3	1
656	почти всех	1	1
657	могло бы	2	1
658	мы находим	5	1
659	сами по	2	1
660	у нее	1	1
661	отношение к	3	1
662	ее не	1	1
663	к ним	4	1
664	должен был	1	1
665	свое выражение	1	1
666	не становится	1	1
667	на их	1	1
668	для решения	1	1
669	в других	2	1
670	резких и	1	1
671	и только	3	1
672	уже сама	1	1
673	этом можно	1	1
674	в письменной	1	1
675	нужно было	1	1
676	бы до	1	1
677	или иной	2	1
678	да так	1	1
679	в каких	1	1
680	резка и	1	1
681	дескать не	1	1
682	и между	6	1
683	по всей	1	1
684	и др	1	1
685	так мне	1	1
686	одной стороны	1	1
687	отношения в	1	1
688	отношением к	1	1
689	свое и	1	1
690	и раскрыть	1	1
691	место и	1	1
692	жизнь в	3	1
693	человек в	1	1
694	самый факт	1	1
695	нашу речь	1	1
696	в пределы	1	1
697	если эти	1	1
698	нужно иметь	1	1
699	и слово	1	1
700	говорящего к	1	1
701	не при	2	1
702	в одно	2	1
703	между собою	1	1
704	все более	1	1
705	рассказчик или	1	1
706	слово становится	1	1
707	простом и	1	1
708	и гораздо	1	1
709	несколько предварительных	1	1
710	речь не	1	1
711	и понимать	1	1
712	не был	1	1
713	если оно	2	1
714	сравнению с	1	1
715	слово как	4	1
716	лингвистики и	2	1
717	и следует	1	1
718	и там	1	1
719	и двух	1	1
720	различные типы	1	1
721	когда он	2	1
722	два раза	1	1
723	отношения не	1	1
724	в очень	1	1
725	и идеи	3	1
726	в это	1	1
727	еще раз	1	1
728	всякое слово	1	1
729	быть и	1	1
730	установки и	1	1
731	сих пор	8	1
732	есть язык	1	1
733	слова так	1	1
734	с большой	1	1
735	в книге	1	1
736	более того	3	1
737	целей и	1	1
738	не знаем	1	1
739	уже на	1	1
740	строго и	1	1
741	совершается в	1	1
742	что там	1	1
743	отношений и	1	1
744	речи как	2	1
745	и перед	1	1
746	обращается к	1	1
747	лишь как	2	1
748	бы в	3	1
749	в литературной	2	1
750	можно без	1	1
751	не должен	1	1
752	на более	1	1
753	в этих	4	1
754	себе внимание	1	1
755	я в	1	1
756	это все	1	1
757	между ними	10	1
758	этой проблемы	1	1
759	же относится	1	1
760	его будет	1	1
761	можно наблюдать	1	1
762	который не	1	1
763	котором идет	1	1
764	ли они	1	1
765	и слов	1	1
766	но эти	4	1
767	и другие	3	1
768	каждое слово	1	1
769	мысли не	1	1
770	как на	1	1
771	они не	2	1
