N	2gram	Vygotskiy__2	Mirosoze
207	бы не	2	2
208	и тот	2	2
209	и те	4	2
210	если он	1	2
211	этот процесс	1	2
212	и если	1	2
213	на его	2	2
214	не к	3	2
215	есть один	1	2
216	одной и	4	2
217	на этом	3	2
218	с собой	1	2
219	еще более	3	2
220	этом он	1	2
221	то все	2	2
222	стоит на	1	2
223	если я	1	2
224	чем в	1	2
225	должно быть	1	2
226	в этих	2	2
227	точки зрения	17	2
228	нас не	1	2
229	место в	2	2
230	от его	1	2
231	и той	4	2
232	мир и	1	2
233	но эта	2	2
234	которые в	4	2
235	есть еще	1	2
236	что есть	1	2
237	стоит в	1	2
238	тогда когда	3	2
239	человека от	1	2
240	ничего не	4	2
241	жизни не	1	2
242	к ней	1	2
243	связи с	1	2
244	как будто	7	2
245	не до	2	2
246	в основе	11	2
247	оно не	2	2
248	они стали	1	2
249	приходит к	3	2
250	людей в	1	2
251	он так	1	2
252	можно было	7	2
253	еще в	1	2
254	быть может	1	2
255	после того	2	2
256	по себе	12	2
257	в разных	1	2
258	и поэтому	4	2
259	и та	1	2
260	и что	22	2
261	в сущности	7	2
262	к нему	2	2
263	все время	6	2
264	у всех	2	2
265	подобно тому	2	2
266	которое было	1	2
267	мы видим	4	2
268	тот же	6	2
269	мы увидим	1	2
270	на природу	1	2
271	между тем	4	2
272	это означает	2	2
273	одни и	2	2
274	так что	3	2
275	же и	1	2
276	ни одного	1	2
277	совершенное бессилие	1	2
278	и других	3	2
279	не о	1	2
280	почему не	1	2
281	были бы	3	2
282	как у	1	2
283	интерес к	2	2
284	что не	3	2
285	человеческой жизни	1	2
286	к матери	1	2
287	вместе с	2	2
288	к своему	2	2
289	что за	1	2
290	такого рода	1	2
291	тому как	3	2
292	это есть	1	2
293	что же	3	2
294	сам не	1	2
295	с любовью	1	2
296	ничего кроме	2	2
297	в более	1	2
298	раскрывает в	1	2
299	его с	2	2
300	но когда	2	2
301	и самое	1	2
302	бы в	1	2
303	а в	4	2
304	к самым	1	2
305	и эта	1	2
306	причинами и	1	1
307	этим сказать	1	1
308	говорят о	1	1
309	и то	3	1
310	приходят к	1	1
311	самом деле	16	1
312	он может	1	1
313	только потому	2	1
314	что иван	1	1
315	мере в	1	1
316	тайна в	1	1
317	из самых	2	1
318	и чрезвычайно	1	1
319	человеческой души	1	1
320	почти всегда	1	1
321	характер его	1	1
322	это совершенно	2	1
323	мы не	3	1
324	преступления и	1	1
325	что если	6	1
326	ни у	2	1
327	выходит из	2	1
328	как детскую	1	1
329	и ее	3	1
330	что вопрос	1	1
331	вывод что	2	1
332	подобного нет	1	1
333	и много	1	1
334	тем как	1	1
335	есть своя	1	1
336	значение и	2	1
337	только тогда	1	1
338	если в	2	1
339	с отцом	1	1
340	его во	1	1
341	уже как	1	1
342	него с	1	1
343	когда тот	1	1
344	за пределы	1	1
345	которые не	3	1
346	с этим	4	1
347	под этой	1	1
348	сострадания и	1	1
349	кто не	1	1
350	сознания в	1	1
351	могли бы	2	1
352	и как	7	1
353	сторона в	1	1
354	его к	1	1
355	вносит в	1	1
356	у разных	1	1
357	не хочет	1	1
358	в целом	4	1
359	формы в	3	1
360	все так	1	1
361	все эти	7	1
362	не причиняет	1	1
363	кровь а	1	1
364	что ничего	1	1
365	и кто	1	1
366	только один	1	1
367	чем его	1	1
368	природа он	1	1
369	на то	11	1
370	ответом на	3	1
371	времен и	1	1
372	эту мысль	1	1
373	отношение которое	1	1
374	и другим	1	1
375	все те	2	1
376	они в	2	1
377	он должен	1	1
378	что нужно	1	1
379	еще иметь	1	1
380	он всю	2	1
381	не могли	3	1
382	у пушкина	1	1
383	в плане	1	1
384	что ни	1	1
385	всех своих	1	1
386	в пустыне	1	1
387	разрушения мира	1	1
388	но все	1	1
389	совпадают с	1	1
390	этом нет	1	1
391	же не	1	1
392	то чтобы	2	1
393	и характер	1	1
394	в другом	1	1
395	об этом	3	1
396	их и	1	1
397	говорил что	1	1
398	с целью	1	1
399	сознавая что	1	1
400	начала что	1	1
401	люди не	1	1
402	было бы	11	1
403	всю свою	1	1
404	начала и	2	1
405	и тем	4	1
406	он начал	1	1
407	к которым	3	1
408	с тем	11	1
409	не узнает	1	1
410	и уже	1	1
411	которой он	1	1
412	с такой	1	1
413	и чувств	1	1
414	потому и	1	1
415	он сказал	3	1
416	достоевского но	1	1
417	которую он	1	1
418	других так	1	1
419	бы на	1	1
420	но если	1	1
421	привело к	1	1
422	от своего	1	1
423	и без	2	1
424	в котором	1	1
425	с точки	10	1
426	человеком и	3	1
427	к одному	4	1
428	себе а	1	1
429	в которых	3	1
430	нашли в	1	1
431	тому который	1	1
432	жизни с	3	1
433	сходства с	1	1
434	должны были	1	1
435	стало быть	1	1
436	обнаруживается в	2	1
437	другом и	1	1
438	и более	4	1
439	их в	2	1
440	любви которая	1	1
441	понятно для	1	1
442	к этим	1	1
443	не по	1	1
444	не производит	1	1
445	на самый	2	1
446	в самых	2	1
447	к такому	1	1
448	склонен думать	1	1
449	ли бы	1	1
450	у этого	1	1
451	учения о	2	1
452	мыслей и	1	1
453	наоборот он	1	1
454	в сознании	4	1
455	сами не	1	1
456	того же	2	1
457	уже и	1	1
458	и делает	1	1
459	что на	4	1
460	при такой	1	1
461	без остатка	1	1
462	не потому	2	1
463	в нее	1	1
464	нуждаться в	1	1
465	не могут	3	1
466	и часто	2	1
467	ее на	1	1
468	лежит в	1	1
469	отличается от	2	1
470	общественное мнение	1	1
471	для такого	2	1
472	и утверждает	1	1
473	по сравнению	2	1
474	или он	1	1
475	он никогда	1	1
476	для себя	1	1
477	того самого	1	1
478	как не	2	1
479	и единственный	1	1
480	в ее	2	1
481	тем в	1	1
482	он с	2	1
483	приводит к	1	1
484	роль в	2	1
485	как с	1	1
486	природе своей	1	1
487	и сам	4	1
488	на нее	1	1
489	что кроме	1	1
490	вещи и	1	1
491	не с	1	1
492	живет в	1	1
493	в борьбе	1	1
494	и каждый	1	1
495	до самой	2	1
496	чем все	1	1
497	когда в	1	1
498	от духовного	1	1
499	мира и	1	1
500	была в	2	1
501	от начала	1	1
502	на что	1	1
503	новых и	1	1
504	средством для	1	1
505	вот это	1	1
506	сознание не	1	1
507	именно потому	2	1
508	нет на	1	1
509	в самой	2	1
510	на вопрос	2	1
511	справедливо но	1	1
512	точно в	1	1
513	есть болезнь	1	1
514	своему значению	1	1
515	все в	1	1
516	две формы	1	1
517	каждый человек	1	1
518	это в	2	1
519	которой мы	2	1
520	идет к	1	1
521	показывает как	1	1
522	и только	2	1
523	и об	1	1
524	но так	2	1
525	которым он	1	1
526	ли он	2	1
527	в какой	2	1
528	от смысла	2	1
529	которое должно	1	1
530	это очень	2	1
531	правда и	1	1
532	в уста	1	1
533	со всеми	1	1
534	не то	1	1
535	человеком который	1	1
536	к какому	2	1
537	его жизнь	1	1
538	это сам	1	1
539	которому он	2	1
540	своей целью	1	1
541	идеи в	1	1
542	и у	2	1
543	очень существенное	1	1
544	не дает	1	1
545	человека когда	1	1
546	его и	1	1
547	был бы	1	1
548	искать в	1	1
549	а потому	2	1
550	моментов в	2	1
551	у нее	1	1
552	от тех	1	1
553	но что	2	1
554	из нее	1	1
555	другому и	1	1
556	почему это	2	1
557	человек как	1	1
558	людей не	1	1
559	этом отношении	5	1
560	бы это	1	1
561	как можно	2	1
562	но потому	1	1
563	возможно что	1	1
564	на примере	2	1
565	с другой	3	1
566	вслед за	5	1
567	и прежде	1	1
568	такое же	2	1
569	а с	2	1
570	при чем	2	1
571	детскую игру	2	1
572	больше и	1	1
573	к более	1	1
574	и считает	1	1
575	его собственной	1	1
576	на эту	1	1
577	им жизнь	1	1
578	и ему	1	1
579	делает то	1	1
580	материал и	2	1
581	ни на	3	1
582	на самом	5	1
583	независимо от	1	1
584	по своему	3	1
585	видит в	3	1
586	своей души	1	1
587	сравнению с	2	1
588	это приводит	1	1
589	в той	1	1
590	а между	1	1
591	века и	1	1
592	духовной жизни	1	1
593	чтобы сделать	1	1
594	оказался не	1	1
595	этого слова	1	1
596	с этой	4	1
597	для социальной	1	1
598	под собой	1	1
599	классов с	1	1
600	все это	5	1
601	в неизмеримо	1	1
602	получить от	1	1
603	эти ценности	1	1
604	происходит не	1	1
605	нее одной	1	1
606	культуры и	1	1
607	которые должны	2	1
608	формы и	6	1
609	конца к	1	1
610	это можно	2	1
611	он по	1	1
612	а к	2	1
613	когда он	10	1
614	целый ряд	6	1
615	из себя	2	1
616	о достоевском	1	1
617	конце концов	3	1
618	мы должны	3	1
619	ни к	1	1
620	всякий раз	2	1
621	ребенка который	1	1
622	ад он	1	1
623	только что	1	1
624	на такой	1	1
625	от всякого	1	1
626	а о	1	1
627	между ними	1	1
628	была бы	2	1
629	и судьба	1	1
630	приходилось бы	1	1
631	которым это	1	1
632	в массе	1	1
633	из этого	4	1
634	в свое	2	1
635	превращена в	1	1
636	в достоевском	1	1
637	бы каждый	1	1
638	по поводу	1	1
639	к этому	1	1
640	тайны и	2	1
641	как на	5	1
642	которая не	2	1
