N	2gram	Vygotskiy__1	Komedia
255	отношения к	3	1
256	только разницей	1	1
257	и дополняющих	1	1
258	самом деле	3	1
259	этого последнего	1	1
260	или к	1	1
261	мы имели	1	1
262	ii и	1	1
263	как результат	1	1
264	ребенка что	1	1
265	что эти	2	1
266	сам автор	2	1
267	работах по	1	1
268	по его	1	1
269	на первый	2	1
270	сравнению с	5	1
271	шаг вперед	1	1
272	учения об	1	1
273	путь для	1	1
274	для выяснения	1	1
275	та же	1	1
276	на эти	3	1
277	в сущности	6	1
278	а для	1	1
279	вместо того	2	1
280	же что	1	1
281	большей частью	1	1
282	когда речь	1	1
283	вывод что	1	1
284	собой в	1	1
285	той только	1	1
286	же мере	3	1
287	между собой	5	1
288	содержатся в	1	1
289	первый план	2	1
290	все эти	4	1
291	качестве примера	1	1
292	в различных	1	1
293	в чем	4	1
294	говоря не	1	1
295	только после	1	1
296	во внешнем	1	1
297	в область	1	1
298	обстояло дело	1	1
299	конечном счете	1	1
300	в общем	3	1
301	и будет	1	1
302	не просто	1	1
303	друг от	3	1
304	приведенным выше	1	1
305	и нам	2	1
306	хотя эти	1	1
307	чем же	1	1
308	если она	1	1
309	как к	1	1
310	тех случаях	2	1
311	в полном	1	1
312	и слова	1	1
313	как уже	7	1
314	интересующий нас	1	1
315	гораздо более	1	1
316	с на	1	1
317	себе как	1	1
318	представлению о	1	1
319	привести к	1	1
320	проблем в	2	1
321	она занимает	1	1
322	никем из	1	1
323	представляет собой	11	1
324	действительности но	1	1
325	если мы	2	1
326	остановиться на	1	1
327	в себе	6	1
328	самым существенным	3	1
329	имеет для	1	1
330	не могла	1	1
331	на его	1	1
332	не имеют	1	1
333	главным образом	2	1
334	ожидать что	1	1
335	подобное происходит	1	1
336	которой не	1	1
337	до самого	1	1
338	приведенного выше	1	1
339	и более	5	1
340	не могли	2	1
341	свою силу	1	1
342	их из	1	1
343	его от	1	1
344	к выводу	4	1
345	исключительно с	1	1
346	в основу	2	1
347	а вместе	1	1
348	в другом	7	1
349	его не	3	1
350	в ход	1	1
351	самим собой	1	1
352	на все	3	1
353	в соответствии	1	1
354	действительности в	1	1
355	и мы	3	1
356	по себе	5	1
357	еще одно	1	1
358	в жизни	1	1
359	из первых	1	1
360	поведения и	1	1
361	соответствии с	1	1
362	которой он	1	1
363	на две	3	1
364	мы видели	2	1
365	с такой	2	1
366	действительно не	1	1
367	положение с	1	1
368	выражение в	1	1
369	автора и	1	1
370	как таковой	2	1
371	не мог	1	1
372	со всей	4	1
373	вопроса об	2	1
374	в эту	1	1
375	которую он	1	1
376	доведенным до	1	1
377	во второй	1	1
378	от своего	1	1
379	и при	2	1
380	мысль и	3	1
381	таким же	1	1
382	этой связи	1	1
383	и без	1	1
384	сходных с	1	1
385	интересующих нас	3	1
386	из которой	2	1
387	и новый	1	1
388	не столько	4	1
389	еще с	1	1
390	от его	1	1
391	должны были	3	1
392	значение для	1	1
393	из области	1	1
394	только для	3	1
395	образом и	3	1
396	ее для	1	1
397	тем не	1	1
398	черт характеризующих	1	1
399	это дело	1	1
400	их в	4	1
401	том же	2	1
402	заставляет его	1	1
403	от внимания	1	1
404	с точки	18	1
405	шла о	1	1
406	значение слова	5	1
407	эта мысль	2	1
408	тем самым	5	1
409	что эта	2	1
410	благоприятные условия	1	1
411	и выяснение	1	1
412	это дает	1	1
413	речи из	1	1
414	как о	1	1
415	в основе	8	1
416	никогда не	2	1
417	примерно в	1	1
418	ничего не	3	1
419	благодаря тому	2	1
420	между этой	1	1
421	детей и	1	1
422	преимущественно на	1	1
423	более что	1	1
424	и является	1	1
425	со своим	1	1
426	жизни от	1	1
427	из того	5	1
428	эти три	2	1
429	интересующие нас	2	1
430	между детьми	1	1
431	в области	3	1
432	в каком	3	1
433	вот в	1	1
434	обстоятельство что	1	1
435	представляется нам	1	1
436	чтобы сделать	1	1
437	сделано в	1	1
438	разницей что	1	1
439	отличается от	1	1
440	числе и	1	1
441	бы он	2	1
442	той или	1	1
443	в деятельности	1	1
444	должен быть	4	1
445	для себя	4	1
446	же образом	1	1
447	лет с	1	1
448	приходит к	3	1
449	от друга	3	1
450	ибо по	1	1
451	происходит и	1	1
452	такое что	1	1
453	на основе	1	1
454	в собственном	5	1
455	действия и	2	1
456	приводит к	4	1
457	огромное количество	2	1
458	обращается с	1	1
459	нельзя сказать	1	1
460	в нескольких	1	1
461	в контексте	1	1
462	каждого из	2	1
463	здесь нет	1	1
464	о связи	1	1
465	речь как	3	1
466	и результаты	2	1
467	к самой	1	1
468	по сравнению	6	1
469	самого ее	1	1
470	о котором	2	1
471	не будучи	1	1
472	остановимся на	1	1
473	выводу что	4	1
474	детьми и	1	1
475	а также	1	1
476	в удовлетворении	1	1
477	внимание на	1	1
478	и та	1	1
479	но мы	1	1
480	никак не	1	1
481	одного из	3	1
482	чтобы с	2	1
483	первого из	1	1
484	все его	1	1
485	нас в	1	1
486	этих двух	3	1
487	согласии с	1	1
488	от них	2	1
489	нам теперь	1	1
490	с окружающими	1	1
491	полагали что	1	1
492	но нет	1	1
493	нуждается в	2	1
494	речь шла	1	1
495	во всей	4	1
496	что же	1	1
497	полагать что	1	1
498	на действительность	5	1
499	от внешнего	1	1
500	и следовательно	3	1
501	если это	2	1
502	условия для	1	1
503	как например	1	1
504	по своей	5	1
505	обе эти	3	1
506	мы видим	4	1
507	что даже	1	1
508	общем по	1	1
509	то он	1	1
510	по мнению	1	1
511	по этому	1	1
512	человека с	2	1
513	человеком который	1	1
514	то и	3	1
515	в сознании	1	1
516	целого ряда	1	1
517	от других	1	1
518	речь в	2	1
519	мир в	1	1
520	для него	2	1
521	в известной	2	1
522	могло бы	1	1
523	как их	1	1
524	много раз	1	1
525	новые перспективы	1	1
526	как его	1	1
527	речь и	2	1
528	как раз	4	1
529	связи в	1	1
530	общения и	3	1
531	сложилось в	1	1
532	я вижу	1	1
533	ее на	4	1
534	само собой	1	1
535	о которых	1	1
536	значительную роль	1	1
537	независимо друг	1	1
538	и даже	2	1
539	или иной	1	1
540	и из	1	1
541	на примере	2	1
542	на ее	2	1
543	если говорить	1	1
544	собой разумеется	1	1
545	а с	4	1
546	пути развития	2	1
547	относящихся к	2	1
548	по всей	2	1
549	что не	1	1
550	противоречие между	1	1
551	к человеку	1	1
552	в любой	1	1
553	она является	1	1
554	до конца	1	1
555	выше и	2	1
556	не на	1	1
557	а не	3	1
558	однако и	1	1
559	другой стороны	9	1
560	сам себе	1	1
561	одну из	4	1
562	без которых	1	1
563	там где	2	1
564	самого начала	8	1
565	речи и	28	1
566	к внешней	1	1
567	несмотря на	2	1
568	с помощью	13	1
569	нечто такое	1	1
570	свою очередь	3	1
571	может привести	2	1
572	связь с	1	1
573	из трех	1	1
574	только его	1	1
575	или по	1	1
576	усилия которые	1	1
577	жизни ибо	1	1
578	то обстоятельство	1	1
579	к своему	1	1
580	исходные предпосылки	1	1
581	предположить что	1	1
582	целом ряде	2	1
583	этих словах	1	1
584	такого рода	1	1
585	ведет к	1	1
586	которые их	1	1
587	основное содержание	2	1
588	именно в	6	1
589	у самого	1	1
590	по существу	4	1
591	в состоянии	2	1
592	в современной	2	1
593	но даже	1	1
594	человека который	1	1
595	показывают что	3	1
596	общественной жизни	1	1
597	а то	1	1
598	сопоставлен с	1	1
599	является как	2	1
600	стоит только	4	1
601	нечто подобное	2	1
602	содержится в	2	1
603	ближе к	2	1
604	в более	1	1
605	в одно	1	1
606	может служить	1	1
607	случаях когда	1	1
608	этого рода	2	1
609	ее содержания	1	1
610	к будущему	1	1
611	отношений и	1	1
612	себя на	1	1
613	в общее	2	1
614	само по	1	1
615	происходит их	1	1
616	на трудности	2	1
617	в результате	4	1
618	это как	1	1
619	когда он	2	1
620	или другой	1	1
621	не с	2	1
622	но об	1	1
623	они говорят	1	1
624	тем более	5	1
625	и как	5	1
626	основанное на	1	1
627	том чтобы	3	1
628	его помощью	1	1
629	и источником	1	1
630	вот этот	1	1
631	причины ее	1	1
632	хотя в	1	1
633	все более	3	1
634	с он	1	1
635	сделать вывод	1	1
636	к ее	1	1
637	этой области	1	1
638	постановки вопроса	1	1
639	иначе чем	2	1
640	в общих	1	1
641	между ними	2	1
642	сказать что	11	1
643	только как	1	1
644	вперед по	1	1
645	в свою	4	1
646	того на	1	1
647	о себе	1	1
648	какой мере	2	1
649	занимает в	2	1
650	точно так	1	1
651	дает основание	1	1
652	так же	16	1
653	как на	4	1
654	все что	1	1
