N	2gram	Vygotskiy__5	Hudozhes
156	и это	8	2
157	это и	2	2
158	идет о	1	2
159	к другому	2	2
160	по преимуществу	2	2
161	говоря и	1	2
162	совпадает с	1	2
163	но она	2	2
164	и на	3	2
165	в чем	1	2
166	возможность иного	1	2
167	чем это	3	2
168	могло быть	1	2
169	но как	1	2
170	не все	1	2
171	еще один	2	2
172	данный момент	1	2
173	в своем	6	2
174	говорит что	6	2
175	в себя	2	2
176	образом и	2	2
177	все эти	2	2
178	в нашем	2	2
179	в этой	5	2
180	к герою	1	2
181	не как	3	2
182	в силу	3	2
183	на этом	6	2
184	могла бы	1	2
185	об этом	3	2
186	времени и	3	2
187	по себе	7	2
188	в них	4	2
189	несмотря на	5	2
190	жизни но	1	2
191	искусства может	1	2
192	известной степени	1	2
193	от себя	1	2
194	том и	2	2
195	до известной	1	2
196	вовсе не	3	2
197	даже в	1	2
198	тому что	8	2
199	одна из	3	2
200	двоякого рода	3	2
201	не могло	1	2
202	вытекает из	1	2
203	имеем дело	1	2
204	этих двух	7	2
205	не принадлежит	1	2
206	не является	2	2
207	на наших	1	2
208	и о	3	2
209	того чтобы	20	2
210	свою очередь	1	2
211	здесь не	1	2
212	для читателя	2	2
213	или в	6	2
214	о том	10	2
215	что каждый	1	2
216	к действительности	1	2
217	основе своей	1	2
218	в значительной	1	2
219	русской литературе	1	2
220	области искусства	1	2
221	однако с	1	2
222	именно в	6	2
223	ни к	1	2
224	с одной	12	2
225	эстетической деятельности	1	2
226	и др	1	2
227	за пределами	1	2
228	или даже	1	2
229	что сама	1	2
230	никто не	1	2
231	слова в	1	2
232	в одном	2	2
233	у него	3	2
234	в катарсисе	2	2
235	для того	20	2
236	введено в	1	2
237	а с	5	2
238	себя и	2	2
239	превращается в	1	2
240	одной стороны	12	2
241	мы легко	1	2
242	и составляет	3	2
243	и эстетической	1	2
244	так же	13	2
245	и потому	5	2
246	как в	3	2
247	из которых	4	2
248	искусства но	1	2
249	ослабляет и	1	2
250	для понимания	1	2
251	в контексте	1	2
252	художественное произведение	5	2
253	о его	1	2
254	ни для	1	2
255	во всех	2	2
256	для такого	1	2
257	искусства как	4	2
258	речь идет	1	2
259	тем более	1	2
260	к внутреннему	1	2
261	одной из	1	2
262	произведении искусства	1	2
263	в романе	2	2
264	от всех	1	2
265	из этого	2	2
266	только о	2	2
267	искусство есть	2	1
268	художественном произведении	2	1
269	в сфере	1	1
270	же как	2	1
271	именно эта	2	1
272	переходит к	1	1
273	трагический герой	1	1
274	деятельности эти	1	1
275	бы для	2	1
276	и есть	5	1
277	то в	1	1
278	здесь и	1	1
279	чего не	1	1
280	отношения между	2	1
281	из его	1	1
282	др в	1	1
283	едва ли	2	1
284	в зависимости	6	1
285	катарсис есть	1	1
286	той же	3	1
287	есть не	4	1
288	принадлежит только	1	1
289	случае это	1	1
290	из своих	1	1
291	в литературном	1	1
292	в каждый	1	1
293	в сущности	12	1
294	время что	1	1
295	что иное	2	1
296	своему герою	1	1
297	в полной	2	1
298	в составе	1	1
299	никогда не	9	1
300	но напротив	1	1
301	при сохранении	1	1
302	зависимости от	7	1
303	так называемые	1	1
304	в каждой	3	1
305	не что	2	1
306	проявляется в	1	1
307	и помимо	1	1
308	собой в	2	1
309	на них	1	1
310	между собой	2	1
311	это возможно	1	1
312	иное как	2	1
313	как смысл	1	1
314	столь же	1	1
315	бунин в	1	1
316	брожу ли	1	1
317	события в	3	1
318	тем как	1	1
319	во внешнем	2	1
320	легко может	1	1
321	для других	1	1
322	искусство в	1	1
323	с совершенно	2	1
324	себе и	2	1
325	времени то	1	1
326	друг от	2	1
327	или иное	1	1
328	что они	5	1
329	в центре	2	1
330	от друга	2	1
331	от содержания	1	1
332	что касается	2	1
333	перед нами	2	1
334	эстетическая реакция	6	1
335	образом с	1	1
336	что по	2	1
337	неизмеримо более	1	1
338	тем же	3	1
339	и свою	1	1
340	от этого	1	1
341	искусство и	1	1
342	могли бы	4	1
343	только то	1	1
344	шире и	1	1
345	отношение как	1	1
346	что это	8	1
347	из этих	3	1
348	большей части	1	1
349	в известном	1	1
350	имеем в	1	1
351	во многих	1	1
352	на то	17	1
353	на его	3	1
354	исходит из	4	1
355	что она	6	1
356	к искусству	3	1
357	том в	1	1
358	время и	1	1
359	трагическое есть	1	1
360	все это	2	1
361	при виде	1	1
362	в объективную	1	1
363	первой части	1	1
364	в понимании	1	1
365	до которой	1	1
366	его сознание	1	1
367	на земле	1	1
368	в разладе	1	1
369	с максимальной	1	1
370	образа и	1	1
371	заключает в	4	1
372	не бывает	1	1
373	именно это	4	1
374	по его	3	1
375	подход к	1	1
376	а затем	2	1
377	что все	6	1
378	в совершенно	6	1
379	тем оно	1	1
380	речь в	2	1
381	произведения с	1	1
382	том случае	1	1
383	бы быть	1	1
384	полной мере	1	1
385	для своей	1	1
386	не с	2	1
387	а как	2	1
388	было бы	5	1
389	и где	1	1
390	и дает	1	1
391	основу этого	2	1
392	по этому	5	1
393	повести белкина	2	1
394	в жизни	1	1
395	полагал что	2	1
396	нет в	2	1
397	рядом с	5	1
398	первые два	1	1
399	речь о	1	1
400	перейдем к	2	1
401	же я	1	1
402	исчезает и	1	1
403	с первых	1	1
404	о ком	1	1
405	это ощущение	1	1
406	в такой	1	1
407	в котором	2	1
408	что от	2	1
409	одним и	3	1
410	все и	1	1
411	находятся между	1	1
412	всякий раз	2	1
413	любовь и	1	1
414	вдоль улиц	1	1
415	искусства не	2	1
416	главы и	1	1
417	этого переживания	1	1
418	но во	2	1
419	по крайней	1	1
420	и меньше	1	1
421	более сложные	1	1
422	ли я	1	1
423	искусства по	1	1
424	не могли	4	1
425	в конце	4	1
426	из виду	1	1
427	и наоборот	1	1
428	нас к	1	1
429	форму в	1	1
430	приводят к	1	1
431	на один	1	1
432	эстетического переживания	1	1
433	с которой	2	1
434	из нас	1	1
435	но для	1	1
436	не имеет	1	1
437	на котором	1	1
438	принадлежат к	1	1
439	сознания однако	1	1
440	что такое	1	1
441	к этим	2	1
442	которого он	1	1
443	когда они	1	1
444	героев и	1	1
445	иметь в	3	1
446	к такому	1	1
447	но только	3	1
448	действующие лица	4	1
449	это еще	1	1
450	он мог	1	1
451	каждый из	1	1
452	того и	1	1
453	казалось бы	4	1
454	отделение эстетического	1	1
455	обратим внимание	1	1
456	с этих	1	1
457	и является	1	1
458	и теперь	1	1
459	связи с	2	1
460	ничто не	1	1
461	можно даже	1	1
462	из того	3	1
463	ее можно	1	1
464	входят в	2	1
465	как будто	6	1
466	иллюзии и	1	1
467	в каком	3	1
468	ему не	1	1
469	этот закон	2	1
470	только мы	1	1
471	и здесь	6	1
472	все то	2	1
473	места для	1	1
474	поэтому не	1	1
475	когда мы	6	1
476	и страсти	4	1
477	условность и	1	1
478	ли не	2	1
479	в каждом	2	1
480	на это	1	1
481	говорит о	4	1
482	должен быть	2	1
483	именно эту	1	1
484	как мы	5	1
485	двойственность трагического	1	1
486	что составляет	1	1
487	только при	1	1
488	настоящей и	1	1
489	в собственном	1	1
490	то или	1	1
491	мысль о	4	1
492	от обычного	1	1
493	смерти в	2	1
494	действия и	4	1
495	но мы	2	1
496	то время	1	1
497	значение в	1	1
498	и совершенно	4	1
499	уклоняется от	1	1
500	ритм является	1	1
501	в научном	1	1
502	с героем	2	1
503	по признаку	1	1
504	строго говоря	2	1
505	автор должен	1	1
506	для этого	9	1
507	остановимся на	3	1
508	означает что	1	1
509	мы рассмотрим	1	1
510	именно потому	3	1
511	незаметно для	1	1
512	искусства и	5	1
513	и поэтому	3	1
514	и поступки	1	1
515	внимание на	4	1
516	после того	1	1
517	понимая что	1	1
518	это была	1	1
519	под именем	1	1
520	художественной формы	3	1
521	нее нет	1	1
522	в евгении	1	1
523	том или	1	1
524	искусства с	3	1
525	эти два	3	1
526	нуждается в	1	1
527	герои комедии	1	1
528	от одного	2	1
529	крайней мере	1	1
530	вслед за	1	1
531	первых же	1	1
532	не меньшими	1	1
533	искусство имеет	1	1
534	аффектов и	3	1
535	в него	4	1
536	существует как	1	1
537	эти последние	1	1
538	с той	2	1
539	на которой	1	1
540	один из	5	1
541	жизнь то	1	1
542	обе эти	2	1
543	всякое произведение	1	1
544	мы видим	8	1
545	тот же	3	1
546	самому герою	1	1
547	дело с	5	1
548	вступить в	1	1
549	что даже	2	1
550	действующих лиц	7	1
551	в какой	1	1
552	ее смысл	1	1
553	в новелле	5	1
554	в портрете	1	1
555	всех его	1	1
556	или же	1	1
557	между этими	1	1
558	тот что	1	1
559	с которыми	1	1
560	смыслу и	1	1
561	так что	3	1
562	от одной	1	1
563	трагедия и	2	1
564	же оно	1	1
565	читатель не	2	1
566	человеком который	1	1
567	если мы	16	1
568	голубой цвет	1	1
569	всем его	1	1
570	в поэзии	1	1
571	оно в	2	1
572	действующего лица	1	1
573	сознание как	1	1
574	основе его	1	1
575	не дает	2	1
576	дает ему	2	1
577	из них	2	1
578	что речь	1	1
579	за ним	1	1
580	к каким	1	1
581	представить себе	2	1
582	мы находим	2	1
583	которые одновременно	1	1
584	у нее	1	1
585	так как	9	1
586	и от	1	1
587	тому же	1	1
588	должен был	4	1
589	не ее	1	1
590	или ином	1	1
591	не просто	1	1
592	образом что	3	1
593	встречаемся с	1	1
594	представляют собой	2	1
595	не было	1	1
596	в последние	1	1
597	и даже	2	1
598	для эстетической	1	1
599	и глубже	1	1
600	как у	1	1
601	на ее	1	1
602	связаны с	1	1
603	не обязательно	1	1
604	на чем	1	1
605	еще и	1	1
606	героя о	2	1
607	души и	1	1
608	перед ним	1	1
609	что не	1	1
610	что для	1	1
611	через героя	1	1
612	противоречие между	1	1
613	искусства представляет	1	1
614	литературное произведение	1	1
615	с которым	3	1
616	в комнате	1	1
617	же точно	6	1
618	что хотя	1	1
619	которое существует	2	1
620	произведением искусства	1	1
621	мы встречаем	1	1
622	его как	1	1
623	в одно	1	1
624	как ни	4	1
625	вступает в	1	1
626	свести к	1	1
627	есть точка	1	1
628	вместе с	12	1
629	в одной	2	1
630	внешнем мире	1	1
631	требует от	1	1
632	не могут	3	1
633	и пусть	1	1
634	он говорит	3	1
635	пределами этой	1	1
636	этого слова	1	1
637	тому как	1	1
638	да и	1	1
639	чувства и	5	1
640	евгении онегине	1	1
641	в состоянии	3	1
642	к полноте	1	1
643	к катарсису	1	1
644	с этой	2	1
645	этом случае	2	1
646	в любом	1	1
647	говорится у	1	1
648	и другим	1	1
649	только для	1	1
650	как система	1	1
651	я вдоль	1	1
652	точно и	1	1
653	все же	7	1
654	от нас	2	1
655	отклонения от	1	1
656	самое существенное	1	1
657	эстетическим объектом	1	1
658	каждой из	1	1
659	в следующей	1	1
660	может служить	1	1
661	если не	1	1
662	совершается в	1	1
663	она может	1	1
664	в пределе	1	1
665	в результате	4	1
666	о котором	6	1
667	и трагическое	1	1
668	чем является	1	1
669	больше и	1	1
670	для нас	3	1
671	выдвигается на	1	1
672	от него	4	1
673	это может	2	1
674	здесь именно	1	1
675	бы в	5	1
676	с не	1	1
677	все они	1	1
678	предмета и	1	1
679	же в	2	1
680	в интенсивности	1	1
681	но всегда	1	1
682	быть и	2	1
683	не есть	4	1
684	к самому	2	1
685	свое душевное	1	1
686	имеет в	1	1
687	может и	1	1
688	улиц шумных	1	1
689	ударений чем	1	1
690	это на	1	1
691	жизни а	1	1
692	в отдельности	1	1
693	который в	1	1
694	героя в	3	1
695	представлена в	1	1
696	к числу	1	1
697	всего в	1	1
698	частности в	1	1
699	жизни и	6	1
700	видим в	2	1
701	и другие	3	1
702	в своих	5	1
703	по поводу	3	1
704	героя как	1	1
705	с высокой	1	1
706	можно назвать	1	1
707	все что	1	1
708	этой точки	1	1
709	событий в	2	1
