N	2gram	Vinokur_Ku_3	FransuaR
425	тем самым	4	1
426	о значении	2	1
427	содержания его	1	1
428	правда в	1	1
429	ничего не	6	1
430	ее с	1	1
431	на себе	1	1
432	как следует	1	1
433	из собеседников	2	1
434	о них	4	1
435	но только	1	1
436	он мог	1	1
437	только не	1	1
438	никогда не	1	1
439	всем тем	1	1
440	на язык	1	1
441	именно с	1	1
442	в стороне	1	1
443	по своей	1	1
444	слове и	1	1
445	и мире	1	1
446	те особенности	1	1
447	своей статье	2	1
448	находит себе	1	1
449	как будто	1	1
450	каждый раз	1	1
451	что на	3	1
452	за ними	1	1
453	и несколько	1	1
454	чрезвычайно важно	1	1
455	языке и	1	1
456	отличается от	2	1
457	всего в	1	1
458	отказаться от	1	1
459	речь не	1	1
460	значении в	1	1
461	основываясь на	1	1
462	свою очередь	1	1
463	связи со	1	1
464	языка и	2	1
465	в собственном	1	1
466	какое же	2	1
467	только то	3	1
468	в пределах	2	1
469	дано в	2	1
470	примеров можно	2	1
471	смысле но	1	1
472	на том	2	1
473	нам предстоит	1	1
474	убеждение в	2	1
475	материал не	1	1
476	нельзя не	2	1
477	не с	2	1
478	здесь как	2	1
479	каждого из	1	1
480	отсюда и	1	1
481	она была	1	1
482	имеется в	1	1
483	мы в	1	1
484	понятно что	1	1
485	разговорного языка	1	1
486	и формами	2	1
487	форме в	1	1
488	произведения как	1	1
489	другом месте	1	1
490	тех кто	1	1
491	возможна только	1	1
492	вот и	1	1
493	внимание на	2	1
494	и что	7	1
495	не выходит	1	1
496	иногда бывает	1	1
497	на пользу	1	1
498	путь к	2	1
499	от них	1	1
500	во втором	1	1
501	и выражении	1	1
502	отметить что	3	1
503	есть с	1	1
504	и только	3	1
505	не надо	1	1
506	ко второму	1	1
507	и где	1	1
508	вообще и	3	1
509	если за	1	1
510	что бы	1	1
511	всего этого	3	1
512	все время	1	1
513	и об	2	1
514	при котором	2	1
515	вообще в	1	1
516	следует прежде	1	1
517	в него	1	1
518	судить по	1	1
519	еще о	1	1
520	на те	1	1
521	того что	11	1
522	в современной	1	1
523	что здесь	1	1
524	быть и	1	1
525	такая же	2	1
526	к различным	1	1
527	всякого рода	5	1
528	что даже	1	1
529	не имеет	3	1
530	в вопросе	1	1
531	и часто	1	1
532	к нашему	1	1
533	от места	1	1
534	которое мы	1	1
535	ее от	1	1
536	что ж	1	1
537	вопрос об	2	1
538	образ как	1	1
539	самое содержание	2	1
540	с одной	4	1
541	в качестве	2	1
542	примеры из	1	1
543	иной форме	1	1
544	в виде	1	1
545	и обратно	1	1
546	языка но	3	1
547	характерно что	1	1
548	нашем смысле	2	1
549	это остается	1	1
550	всяком случае	1	1
551	роль эта	1	1
552	форм но	2	1
553	не для	1	1
554	мы рассмотрели	1	1
555	с этими	1	1
556	той стилистической	1	1
557	но что	1	1
558	много и	1	1
559	само по	1	1
560	каждый из	1	1
561	бы все	1	1
562	и вместе	1	1
563	и литературной	1	1
564	котором в	1	1
565	из приведенных	1	1
566	были бы	4	1
567	именно как	1	1
568	значение имеет	1	1
569	точек зрения	2	1
570	пришлось уже	1	1
571	об изучении	1	1
572	а именно	3	1
573	что тот	1	1
574	как же	3	1
575	такое же	1	1
576	показывает что	1	1
577	что не	4	1
578	в англии	3	1
579	и самый	2	1
580	положений и	1	1
581	связано с	1	1
582	превращается в	1	1
583	более того	1	1
584	на весь	1	1
585	и французского	1	1
586	слов и	5	1
587	и революционной	1	1
588	подобного рода	2	1
589	вопросе о	2	1
590	отнюдь не	3	1
591	литература в	1	1
592	значение слов	1	1
593	не всегда	1	1
594	и слово	1	1
595	мнение о	1	1
596	культуры не	1	1
597	формах и	1	1
598	гениальный писатель	1	1
599	место какое	1	1
600	ведь только	1	1
601	так же	2	1
602	до этого	1	1
603	как это	7	1
604	в строгом	1	1
605	имеются в	1	1
606	не сразу	1	1
607	из которых	1	1
608	преувеличена и	1	1
609	не могут	5	1
610	строгом смысле	1	1
611	для обозначения	2	1
612	и первая	1	1
613	если на	1	1
614	с особенностями	1	1
615	тому как	2	1
616	первом случае	2	1
617	этот рассказ	1	1
618	согласно которому	2	1
619	громадное количество	1	1
620	с рядом	1	1
621	и богатство	1	1
622	дело здесь	1	1
623	указанием на	1	1
624	материал для	2	1
625	поэтому когда	1	1
626	в свое	2	1
627	отношению же	1	1
628	но так	1	1
629	от нас	2	1
630	но для	3	1
631	в смысле	1	1
632	здесь прежде	1	1
633	же значение	1	1
634	тех или	1	1
635	это уже	3	1
636	не станет	1	1
637	пор еще	3	1
638	и выражений	2	1
639	в результате	3	1
640	о котором	1	1
641	но также	5	1
642	как для	1	1
643	современного состояния	1	1
644	у которого	1	1
645	пришлось бы	1	1
646	будто бы	1	1
647	дана в	1	1
648	др как	1	1
649	же в	1	1
650	г и	1	1
651	французский язык	1	1
652	в целях	1	1
653	к самому	1	1
654	с ними	1	1
655	в народной	1	1
656	в свою	1	1
657	не знает	2	1
658	другой стороны	3	1
659	а ведь	1	1
660	они как	1	1
661	больших и	1	1
662	речи и	1	1
663	потому в	2	1
664	существенное в	1	1
665	на различные	1	1
666	культуры в	1	1
667	находящихся в	1	1
668	который не	1	1
669	занимает в	1	1
670	речи как	3	1
671	этого события	1	1
672	заметить что	1	1
673	именно здесь	1	1
674	от которой	1	1
675	как на	8	1
676	в таком	4	1
677	во всяком	2	1
