N	2gram	Bakhtin_sl_2	FransuaR
141	национального языка	3	3
142	в форме	2	3
143	литературно-языковое сознание	2	3
144	во все	1	3
145	рядом с	3	3
146	и о	1	3
147	характер и	1	3
148	мы наблюдаем	2	3
149	в другом	2	3
150	и здесь	2	3
151	а также	3	3
152	между тем	3	3
153	слов и	3	3
154	в литературе	1	3
155	большей или	1	3
156	как например	2	3
157	видели что	1	3
158	одной из	1	3
159	здесь с	1	3
160	идеологии и	1	3
161	уже не	5	3
162	мы находим	1	3
163	что и	3	3
164	может быть	37	3
165	здесь в	3	3
166	или меньшей	1	3
167	в некоторых	3	3
168	более того	2	3
169	не на	1	3
170	сказать что	3	3
171	там где	6	3
172	с помощью	4	3
173	не были	1	3
174	к его	2	3
175	в систему	1	3
176	со всею	3	3
177	и ценностями	1	3
178	в связи	2	3
179	то что	2	3
180	речи и	3	3
181	том числе	1	3
182	новое время	2	2
183	также и	2	2
184	в средние	1	2
185	по преимуществу	1	2
186	было глубоко	1	2
187	мы не	2	2
188	почти все	2	2
189	и стиль	1	2
190	к началу	1	2
191	первый план	1	2
192	конечно в	2	2
193	с другой	5	2
194	совсем не	1	2
195	почти до	2	2
196	значение и	1	2
197	и языки	1	2
198	как к	3	2
199	все остальные	1	2
200	хотя и	2	2
201	целый ряд	1	2
202	и как	3	2
203	бы и	3	2
204	в нашем	2	2
205	языка а	5	2
206	с их	3	2
207	и те	1	2
208	что она	1	2
209	все те	1	2
210	и еще	1	2
211	в узком	4	2
212	в виде	2	2
213	для понимания	1	2
214	людей и	2	2
215	его границы	1	2
216	в мире	1	2
217	всех областях	4	2
218	его в	4	2
219	здесь как	2	2
220	единственного языка	1	2
221	ни в	4	2
222	в слове	6	2
223	несмотря на	1	2
224	или менее	2	2
225	для него	7	2
226	и при	2	2
227	в своей	1	2
228	с точки	3	2
229	национальных языках	1	2
230	лиц и	1	2
231	на котором	2	2
232	дело в	2	2
233	было у	1	2
234	и отдельных	1	2
235	чтобы стать	1	2
236	дело не	1	2
237	того как	2	2
238	с одним	2	2
239	языков в	8	2
240	определенность и	1	2
241	языке и	1	2
242	с исключительной	1	2
243	числе и	1	2
244	той или	5	2
245	существенное значение	1	2
246	и образ	2	2
247	этот язык	1	2
248	исторической жизни	3	2
249	только не	1	2
250	культуры и	1	2
251	в письменной	1	2
252	и сам	1	2
253	с собой	1	2
254	свой язык	2	2
255	с ним	7	2
256	образом в	1	2
257	зрения на	2	2
258	язык и	7	2
259	можно сказать	1	2
260	в значительной	6	2
261	латыни и	2	2
262	к нему	3	2
263	отметить что	3	2
264	во всей	1	2
265	нем и	2	2
266	что он	2	2
267	действующих лиц	2	2
268	это очень	2	2
269	это не	5	2
270	на мир	2	2
271	вопрос об	1	2
272	уже в	2	2
273	только на	1	2
274	характерно что	1	2
275	гоголя и	1	2
276	точка зрения	2	2
277	в одном	2	2
278	к ним	1	2
279	как раз	1	2
280	в других	1	2
281	для того	2	2
282	момент в	1	2
283	интерес к	1	2
284	связан с	3	2
285	человека и	3	2
286	и смысловых	1	2
287	и глубже	1	2
288	далеко не	2	2
289	романа в	5	2
290	говорит о	1	2
291	пародии на	1	2
292	них и	2	2
293	одной стороны	5	2
294	а на	1	2
295	языка в	6	2
296	его как	2	2
297	точек зрения	3	2
298	знания и	1	2
299	не может	20	2
300	о себе	1	2
301	вместе с	2	2
302	нет ни	1	2
303	он говорит	1	2
304	в данном	2	2
305	с некоторыми	1	2
306	а не	14	2
307	хотя он	1	2
308	весь этот	1	2
309	но это	3	2
310	все же	6	2
311	и для	5	2
312	узком смысле	4	2
313	мира и	5	2
314	которые были	1	2
315	в эту	1	2
316	на языке	1	2
317	а в	4	2
318	слово самого	2	2
319	связанный с	1	2
320	другой стороны	1	2
321	средние века	1	2
322	мы коснемся	1	2
323	более или	2	2
324	к этому	1	2
325	смысле слова	1	1
326	как известно	1	1
327	от личности	1	1
328	речь идет	1	1
329	он также	1	1
330	образ языка	16	1
331	национальных языков	1	1
332	того же	1	1
333	языку и	4	1
334	в жизненном	1	1
335	становится в	1	1
336	античным источникам	1	1
337	идет о	1	1
338	из самых	1	1
339	явления и	1	1
340	мировоззрения и	1	1
341	этого в	1	1
342	в германии	2	1
343	и могут	1	1
344	и литературы	1	1
345	а как	1	1
346	есть образ	1	1
347	и значение	1	1
348	был конечно	1	1
349	и свой	1	1
350	он как	1	1
351	вступают в	1	1
352	и такой	1	1
353	между этими	1	1
354	своему пределу	1	1
355	и со	1	1
356	за всеми	2	1
357	или иным	1	1
358	подчеркнуть что	2	1
359	единым и	1	1
360	к своему	9	1
361	литературы и	1	1
362	не нужно	1	1
363	между собой	1	1
364	в чем	3	1
365	процесс этот	1	1
366	но конечно	1	1
367	а следовательно	1	1
368	одним словом	2	1
369	различия между	1	1
370	как у	1	1
371	друг к	1	1
372	мы еще	1	1
373	оно уже	2	1
374	чем это	1	1
375	то он	1	1
376	иным способом	1	1
377	с какими	1	1
378	по отношению	4	1
379	в новом	2	1
380	в сравнениях	1	1
381	можно прямо	3	1
382	и речи	2	1
383	себя в	8	1
384	одного и	1	1
385	чем же	1	1
386	в одной	1	1
387	как в	13	1
388	романе однако	1	1
389	для всех	4	1
390	стороны и	3	1
391	пределах одной	1	1
392	они дают	1	1
393	их индивидуализации	1	1
394	развития все	1	1
395	до больших	1	1
396	за собой	1	1
397	романе не	2	1
398	такой подход	1	1
399	сливается с	4	1
400	не можем	1	1
401	та же	1	1
402	этих моментов	1	1
403	он в	1	1
404	включает в	2	1
405	не исчерпывается	1	1
406	сущности и	1	1
407	прямой и	1	1
408	удельный вес	6	1
409	и указаний	1	1
410	как он	2	1
411	но на	1	1
412	можно лишь	1	1
413	начинает звучать	1	1
414	этот процесс	1	1
415	вообще не	1	1
416	говорили в	1	1
417	и писать	1	1
418	романа все	1	1
419	ни была	1	1
420	высказываний в	3	1
421	языком и	7	1
422	этого жанра	2	1
423	из него	2	1
424	без исключения	1	1
425	в нее	2	1
426	больше всего	1	1
427	мы слышим	1	1
428	элементы рассеянные	1	1
429	связанные с	4	1
430	те же	2	1
431	на все	1	1
432	глубокий и	1	1
433	на этой	1	1
434	лишь в	3	1
435	художественный образ	4	1
436	это было	1	1
437	и чистой	1	1
438	с другими	4	1
439	действительности в	1	1
440	но самый	1	1
441	на почве	4	1
442	и правды	1	1
443	в новое	4	1
444	социальных групп	2	1
445	и романа	1	1
446	языка притом	1	1
447	языком мы	1	1
448	о которых	1	1
449	широко пользуется	1	1
450	и идеологии	1	1
451	другого языка	3	1
452	не всегда	2	1
453	его и	2	1
454	чем в	2	1
455	автора и	2	1
456	в один	1	1
457	смысл и	2	1
458	этот материал	1	1
459	все элементы	1	1
460	известной степени	2	1
461	применения и	1	1
462	мысль и	1	1
463	оно полностью	1	1
464	лежат в	1	1
465	наших дней	1	1
466	эта тема	1	1
467	языков с	1	1
468	мы говорили	1	1
469	место в	1	1
470	его современников	1	1
471	романа где	1	1
472	самого героя	1	1
473	то его	1	1
474	в отличие	12	1
475	мысли и	1	1
476	стилизации и	1	1
477	франции в	2	1
478	особого отношения	1	1
479	быта и	1	1
480	своему существу	1	1
481	речевой жизни	1	1
482	точку зрения	3	1
483	которые в	2	1
484	но во	1	1
485	и темное	2	1
486	речи в	1	1
487	уже сказали	1	1
488	словесной игре	1	1
489	и вся	1	1
490	и своими	1	1
491	степень его	1	1
492	и одной	1	1
493	к пределу	1	1
494	касаемся здесь	1	1
495	себя момент	1	1
496	до известной	1	1
497	и новых	1	1
498	аналогичные явления	1	1
499	самого начала	1	1
500	этими двумя	1	1
501	эти формы	4	1
502	тогда когда	2	1
503	которое нельзя	1	1
504	и притом	1	1
505	идеологического сознания	2	1
506	литературном языке	1	1
507	опираться на	1	1
508	синтаксической конструкции	1	1
509	и автор	1	1
510	следовательно и	1	1
511	не стремится	1	1
512	смысл его	2	1
513	человека от	1	1
514	и грубых	1	1
515	только и	2	1
516	слова как	2	1
517	речи не	2	1
518	и речевой	1	1
519	определенности и	1	1
520	заложенные в	1	1
521	таким путем	1	1
522	слове и	2	1
523	это слово	1	1
524	через все	1	1
525	прямо сказать	3	1
526	ибо все	1	1
527	можем здесь	1	1
528	звучит в	1	1
529	этом отношении	3	1
530	их от	1	1
531	в образах	1	1
532	именно такой	1	1
533	не могут	5	1
534	могут быть	7	1
535	иногда даже	1	1
536	героев и	1	1
537	ними где	1	1
538	к другу	1	1
539	что оно	4	1
540	как для	3	1
541	социальные и	1	1
542	если же	1	1
543	значение это	1	1
544	правда не	1	1
545	и это	1	1
546	другой язык	2	1
547	своим языком	1	1
548	двух языков	5	1
549	его была	1	1
550	в виду	1	1
551	на нем	2	1
552	здесь не	4	1
553	и служит	1	1
554	и выражений	1	1
555	сочетается с	1	1
556	нет никакой	1	1
557	в себя	2	1
558	но мы	2	1
559	с самого	1	1
560	так в	2	1
561	и образа	1	1
562	и характер	1	1
563	в рамки	2	1
564	стремиться к	2	1
565	на том	1	1
566	его слове	4	1
567	особенно в	2	1
568	мог бы	1	1
569	глубоко и	3	1
570	еще в	1	1
571	всегда включает	1	1
572	даны в	1	1
573	для этого	4	1
574	громадное значение	2	1
575	точности и	2	1
576	или иной	5	1
577	этого языка	4	1
578	национальные языки	1	1
579	и что	1	1
580	притом в	2	1
581	влияние на	2	1
582	что его	1	1
583	романа а	3	1
584	для нас	5	1
585	науке и	1	1
586	должно было	1	1
587	и защищает	1	1
588	на протяжении	2	1
589	тем или	1	1
590	наружу в	1	1
591	борьба с	4	1
592	при изображении	1	1
593	исторического становления	1	1
594	культур и	1	1
595	их удельный	1	1
596	века и	1	1
597	всех слов	1	1
598	также в	1	1
599	и главное	1	1
600	и иных	4	1
601	и существенно	2	1
602	и она	1	1
603	вообще в	1	1
604	языка мы	1	1
605	условия для	1	1
606	быть и	3	1
607	в формах	1	1
608	речи все	2	1
609	до образа	1	1
610	всякого рода	1	1
611	романа и	5	1
612	значений и	1	1
613	важное значение	1	1
614	речь о	2	1
615	дело с	4	1
616	из существеннейших	2	1
617	языковой и	1	1
618	образы языков	1	1
619	должен был	1	1
620	до нас	1	1
621	иной степени	3	1
622	и тем	1	1
623	это диалог	1	1
624	действительность но	2	1
625	со всеми	2	1
626	к которой	1	1
627	где они	2	1
628	языка нужно	1	1
629	со своим	9	1
630	с нею	1	1
631	так можно	1	1
632	языка как	7	1
633	не исчерпывает	3	1
634	в больших	1	1
635	него и	1	1
636	но самое	1	1
637	чужого языка	6	1
638	он стремится	2	1
639	или даже	3	1
640	и обратно	1	1
641	это требует	1	1
642	за ним	1	1
643	всех сферах	1	1
644	остаются в	1	1
645	одно из	1	1
646	был почти	1	1
647	этой строфы	1	1
648	мы касаемся	1	1
649	слова в	13	1
650	в языке	2	1
651	в пространстве	1	1
652	в прошлом	2	1
653	мы можем	1	1
654	из существенных	1	1
655	только с	2	1
656	много и	1	1
657	отличие от	13	1
658	она имеет	1	1
659	тем что	1	1
660	притом не	1	1
661	и оценки	1	1
662	характерны для	1	1
663	присутствовал при	1	1
664	протяжении всего	1	1
665	науки в	1	1
666	этот последний	1	1
667	образом к	1	1
668	того что	1	1
669	на мировую	1	1
670	наиболее глубоким	1	1
671	себе представить	1	1
672	в неразрывное	1	1
673	говорить и	1	1
674	именно в	2	1
675	а именно	2	1
676	конкретные социальные	1	1
677	характерно для	1	1
678	случаев в	1	1
679	об образе	1	1
680	и образов	1	1
681	могут иметь	1	1
682	вещь и	1	1
683	превращается в	1	1
684	в разговорах	1	1
685	нужно сказать	1	1
686	даже на	3	1
687	которых мы	2	1
688	самое слово	1	1
689	однако и	1	1
690	и непосредственно	2	1
691	единого и	2	1
692	и оно	2	1
693	исчерпывает себя	3	1
694	именно на	2	1
695	оценки и	1	1
696	мира в	1	1
697	во франции	2	1
698	он приобретает	1	1
699	идет уже	1	1
700	почву для	1	1
701	все более	1	1
702	на фоне	4	1
703	при его	2	1
704	материал и	3	1
705	эти слова	2	1
706	эти языки	1	1
707	слова процесс	1	1
708	языки и	1	1
709	независимо от	2	1
710	и мир	4	1
711	эпох и	1	1
712	xix века	4	1
713	фоне современного	1	1
714	если оно	2	1
715	формы мышления	1	1
716	своего языка	4	1
717	образе языка	1	1
718	исторических и	2	1
719	есть на	2	1
720	и там	3	1
721	быть только	1	1
722	шире и	1	1
723	на различные	1	1
724	вес в	1	1
725	выражений но	1	1
726	жизни слова	1	1
727	дело здесь	1	1
728	мы сказали	2	1
729	конфликт с	1	1
730	этого слова	1	1
731	дело идет	2	1
732	в контексте	3	1
733	еще раз	3	1
734	за господство	1	1
735	и вторая	1	1
736	и единственного	2	1
737	время это	2	1
738	языка его	1	1
739	в более	2	1
740	слово здесь	3	1
741	и борьба	1	1
742	и часто	3	1
743	слова но	1	1
744	для выражения	1	1
745	самого автора	2	1
746	и от	3	1
747	частности в	1	1
748	на новый	1	1
749	речи как	2	1
750	это как	1	1
751	и политические	1	1
752	и слова	5	1
753	романе и	2	1
754	ощущение языка	1	1
755	от него	5	1
756	еще более	2	1
757	и ни	2	1
758	непререкаемого языка	1	1
759	и косвенное	1	1
760	язык не	4	1
761	которой мы	1	1
762	же в	1	1
763	обстоит дело	2	1
764	этим он	1	1
765	не создается	1	1
766	в системе	1	1
767	здесь только	1	1
768	всех формах	1	1
769	может и	2	1
770	слово в	11	1
771	не знает	2	1
772	и только	1	1
773	только как	1	1
774	но этот	1	1
775	это сознание	2	1
776	самого языка	1	1
777	формировалось литературно-языковое	1	1
778	одновременно и	3	1
779	каждое слово	1	1
780	ни грана	1	1
781	отношению к	4	1
782	работы в	1	1
783	контекстом они	1	1
784	как один	1	1
785	очень распространены	1	1
786	жизни и	6	1
787	и особенно	2	1
788	еще слишком	2	1
789	гораздо более	1	1
