N	2gram	Propp_Isto_4	FransuaR
144	в это	1	3
145	такой же	1	3
146	но это	3	3
147	с ними	5	3
148	не знает	1	3
149	является и	3	3
150	есть и	2	3
151	жизни и	1	3
152	и другие	3	3
153	это в	1	3
154	как нечто	3	2
155	начинается с	2	2
156	мы здесь	2	2
157	и то	6	2
158	и всем	1	2
159	и так	1	2
160	все те	1	2
161	в доме	4	2
162	есть не	1	2
163	мы не	1	2
164	что между	1	2
165	и наш	1	2
166	он действует	1	2
167	не совсем	1	2
168	и заставляет	1	2
169	и самого	1	2
170	еще не	6	2
171	в которых	4	2
172	в чем	1	2
173	а только	1	2
174	отношение к	2	2
175	не просто	4	2
176	в одной	3	2
177	перед нами	3	2
178	говорит что	2	2
179	имеем в	2	2
180	как он	6	2
181	уже видели	1	2
182	и вот	2	2
183	никому не	1	2
184	одно и	1	2
185	человека в	1	2
186	и может	1	2
187	с этим	2	2
188	мы имеем	7	2
189	которой он	2	2
190	не мог	3	2
191	в этих	7	2
192	во второй	1	2
193	том как	2	2
194	своего рода	1	2
195	образом и	1	2
196	их в	7	2
197	что есть	2	2
198	дело не	2	2
199	здесь на	2	2
200	явление в	1	2
201	особое значение	1	2
202	в области	2	2
203	в образах	1	2
204	года он	1	2
205	к тому	1	2
206	не есть	2	2
207	правда не	1	2
208	на другой	1	2
209	в индии	1	2
210	роль в	1	2
211	на том	2	2
212	никогда не	2	2
213	особенно в	1	2
214	здесь нет	1	2
215	во все	2	2
216	жизнь и	1	2
217	я надену	1	2
218	а также	3	2
219	загробном мире	1	2
220	другими словами	2	2
221	одного из	1	2
222	и во	2	2
223	три раза	2	2
224	бы в	1	2
225	еще более	1	2
226	в лице	2	2
227	того что	2	2
228	на которой	2	2
229	содержится в	2	2
230	тот же	1	2
231	одной из	1	2
232	представлений о	2	2
233	уже не	5	2
234	в большинстве	1	2
235	только на	1	2
236	же в	3	2
237	большинстве случаев	1	2
238	и других	3	2
239	дает ему	4	2
240	связано с	1	2
241	здесь только	1	2
242	в особенности	2	2
243	связан с	3	2
244	именно в	1	2
245	и др	5	2
246	а на	4	2
247	а не	6	2
248	власти и	1	2
249	его как	2	2
250	в связи	2	2
251	из которых	5	2
252	может стать	1	2
253	в данном	3	2
254	превращения в	2	2
255	в отдельности	2	2
256	или в	3	2
257	в результате	1	2
258	у них	1	2
259	и смысл	1	2
260	и как	5	2
261	с ним	1	2
262	высшей ступени	1	2
263	одновременно и	1	2
264	говорили о	1	1
265	одним из	1	1
266	к их	1	1
267	в воду	1	1
268	тех же	2	1
269	это и	5	1
270	было то	1	1
271	верхом на	3	1
272	вряд ли	1	1
273	между двумя	12	1
274	с изображением	1	1
275	должна быть	2	1
276	изобилие и	1	1
277	был и	1	1
278	по его	2	1
279	а как	2	1
280	как наиболее	1	1
281	именно к	1	1
282	он как	1	1
283	есть нечто	1	1
284	представлением о	2	1
285	так чтобы	1	1
286	время как	1	1
287	что иное	3	1
288	принадлежит к	1	1
289	они были	1	1
290	но даже	1	1
291	ему в	2	1
292	и сыном	1	1
293	это существо	1	1
294	не забыты	1	1
295	он сам	1	1
296	за это	2	1
297	иное как	3	1
298	образом связан	1	1
299	это своего	1	1
300	стороны она	1	1
301	только после	1	1
302	то мы	2	1
303	его так	1	1
304	сказать и	1	1
305	землю и	1	1
306	при жизни	2	1
307	но не	5	1
308	и указывает	1	1
309	к которой	1	1
310	по группам	1	1
311	а он	1	1
312	тогда как	4	1
313	себе и	1	1
314	земле в	2	1
315	короля в	1	1
316	что они	6	1
317	тебе и	1	1
318	в истории	2	1
319	иного характера	1	1
320	души умерших	1	1
321	в центре	1	1
322	его на	4	1
323	что именно	1	1
324	вот как	2	1
325	как образ	1	1
326	все же	9	1
327	однако не	1	1
328	нами в	1	1
329	дается в	1	1
330	в страну	2	1
331	имеет в	1	1
332	увидим что	2	1
333	часть этого	1	1
334	птицы и	1	1
335	это чисто	2	1
336	и этим	2	1
337	образом становится	1	1
338	он в	4	1
339	у своего	1	1
340	земля и	1	1
341	думать что	1	1
342	еще один	2	1
343	переходит на	1	1
344	и они	2	1
345	этого было	1	1
346	им в	1	1
347	другом случае	2	1
348	но его	1	1
349	не годится	4	1
350	говорят о	1	1
351	ее как	1	1
352	под землей	1	1
353	но на	1	1
354	не могла	1	1
355	с новым	1	1
356	жизнью и	1	1
357	к миру	1	1
358	силой и	1	1
359	у древних	1	1
360	своему отцу	3	1
361	берет в	1	1
362	том свете	1	1
363	они ведут	1	1
364	не как	1	1
365	том чтобы	1	1
366	мир как	1	1
367	и которые	1	1
368	с тремя	1	1
369	его от	2	1
370	выражение его	1	1
371	часть его	1	1
372	о движении	1	1
373	где нет	1	1
374	в совершенно	1	1
375	и второй	1	1
376	с целью	2	1
377	как к	1	1
378	и подымается	1	1
379	и огня	1	1
380	уже знаем	1	1
381	он есть	1	1
382	известно что	2	1
383	форму и	1	1
384	северной америки	1	1
385	в свой	2	1
386	и тем	2	1
387	данном случае	3	1
388	еще одно	1	1
389	смерть и	1	1
390	по всему	1	1
391	но уже	1	1
392	к которым	5	1
393	этого не	2	1
394	с тем	2	1
395	со своими	1	1
396	и уже	1	1
397	с такой	1	1
398	берет только	1	1
399	и становится	1	1
400	к первому	1	1
401	или вообще	1	1
402	и при	3	1
403	также есть	2	1
404	же это	2	1
405	почти не	1	1
406	в котором	1	1
407	представление о	1	1
408	и убивает	1	1
409	и животным	3	1
410	знаем что	7	1
411	что я	2	1
412	должны были	1	1
413	в силу	5	1
414	что тот	1	1
415	образы эти	1	1
416	не будем	1	1
417	этой же	1	1
418	что было	1	1
419	и подготовляет	1	1
420	и наоборот	2	1
421	по себе	2	1
422	даже в	4	1
423	не была	1	1
424	и связанные	1	1
425	при помощи	10	1
426	содержит в	2	1
427	их очень	1	1
428	с представлением	3	1
429	она не	3	1
430	здесь ничего	1	1
431	но связь	1	1
432	то чего	3	1
433	на котором	3	1
434	они ясны	1	1
435	ее с	1	1
436	на него	3	1
437	в основе	1	1
438	найти в	1	1
439	о природе	3	1
440	не видели	1	1
441	преимущественно в	1	1
442	смерти а	1	1
443	много что	1	1
444	показывает как	2	1
445	более что	1	1
446	по своей	2	1
447	это слово	1	1
448	так например	2	1
449	со своим	1	1
450	связи с	3	1
451	мы бы	1	1
452	в германских	1	1
453	не по	2	1
454	xvi века	1	1
455	и делает	1	1
456	что на	2	1
457	ему не	1	1
458	и несколько	1	1
459	у нас	2	1
460	хочет видеть	1	1
461	у меня	1	1
462	действует в	1	1
463	на короне	1	1
464	правой руке	1	1
465	не могут	2	1
466	он и	1	1
467	есть только	3	1
468	так описывает	1	1
469	в других	2	1
470	характер этой	1	1
471	его за	1	1
472	с полной	1	1
473	смерти и	1	1
474	своего отца	3	1
475	как с	1	1
476	ничего общего	1	1
477	здесь еще	1	1
478	тогда я	1	1
479	на нем	5	1
480	здесь не	4	1
481	здесь также	1	1
482	во главе	1	1
483	так в	4	1
484	в дальнейшем	6	1
485	на свой	1	1
486	внешне не	1	1
487	живых в	1	1
488	с собой	5	1
489	под землю	2	1
490	нам необходимо	2	1
491	древнейшая форма	2	1
492	об этом	7	1
493	нашей эры	1	1
494	иного порядка	1	1
495	но здесь	1	1
496	и смерть	1	1
497	на все	1	1
498	уже были	1	1
499	вот почему	1	1
500	в другом	5	1
501	и что	5	1
502	в глаза	1	1
503	от своего	3	1
504	роль мы	1	1
505	в различных	1	1
506	образом мы	1	1
507	доходит до	1	1
508	царство и	2	1
509	мир и	1	1
510	от них	2	1
511	переходит в	3	1
512	этот момент	2	1
513	ее так	1	1
514	в другой	3	1
515	все стадии	1	1
516	с неба	1	1
517	представления о	3	1
518	но она	1	1
519	эта смена	1	1
520	ряд других	1	1
521	и об	1	1
522	и она	1	1
523	в него	1	1
524	видим что	2	1
525	по содержанию	1	1
526	к которому	1	1
527	есть такой	1	1
528	это наиболее	1	1
529	что только	1	1
530	оказалось что	1	1
531	этот вопрос	2	1
532	мы увидим	3	1
533	огонь в	1	1
534	во всем	3	1
535	за другом	1	1
536	очень много	1	1
537	он уже	2	1
538	играет роль	2	1
539	по другим	1	1
540	себя в	2	1
541	так что	2	1
542	если мы	1	1
543	друг за	1	1
544	в виде	2	1
545	еще одну	1	1
546	что по	1	1
547	здесь же	1	1
548	в загробном	1	1
549	в воздух	1	1
550	его и	2	1
551	все ужаснулись	1	1
552	одно из	1	1
553	совершенно отпадает	1	1
554	теснейшим образом	1	1
555	очень характерно	1	1
556	руки и	1	1
557	прибавить что	4	1
558	к ним	2	1
559	иногда и	2	1
560	не говорит	2	1
561	к той	1	1
562	даже и	2	1
563	и делать	1	1
564	имеется у	5	1
565	здесь находим	1	1
566	но эти	1	1
567	возможно что	2	1
568	и даже	4	1
569	животное и	3	1
570	переосмысливается в	1	1
571	как у	1	1
572	на этот	2	1
573	нельзя сказать	1	1
574	здесь в	1	1
575	по своим	1	1
576	лица в	1	1
577	уходит в	1	1
578	такое же	4	1
579	мы еще	1	1
580	к ее	1	1
581	обратиться к	1	1
582	иногда это	2	1
583	говорит о	2	1
584	выступает в	1	1
585	притом не	1	1
586	превращается в	7	1
587	нелишне будет	1	1
588	у других	1	1
589	один из	1	1
590	о чем	3	1
591	ее начало	1	1
592	связь с	12	1
593	в частности	2	1
594	животных с	2	1
595	на голове	1	1
596	как это	3	1
597	к себе	3	1
598	или по	1	1
599	общего с	1	1
600	к другому	1	1
601	он говорит	2	1
602	нужно прибавить	1	1
603	эта форма	2	1
604	с некоторыми	1	1
605	такого рода	2	1
606	в тех	4	1
607	и там	2	1
608	к образу	1	1
609	содержат в	1	1
610	знает и	2	1
611	и всей	1	1
612	в мир	1	1
613	для человека	1	1
614	образом на	1	1
615	многих других	3	1
616	как целое	1	1
617	с этой	2	1
618	бога и	1	1
619	в основном	1	1
620	между прочим	2	1
621	в начале	1	1
622	же самое	2	1
623	я от	1	1
624	это уже	2	1
625	связь в	2	1
626	или наконец	1	1
627	она может	1	1
628	стали на	1	1
629	обращается к	1	1
630	от него	2	1
631	тем более	1	1
632	на языке	2	1
633	мертвых и	1	1
634	по ходу	1	1
635	указывает на	4	1
636	и изобилие	1	1
637	как вы	1	1
638	и целый	2	1
639	присмотримся к	1	1
640	но эта	4	1
641	между ними	3	1
642	на смену	3	1
643	сказать что	2	1
644	то здесь	2	1
645	этот же	1	1
646	к его	1	1
647	все к	1	1
648	героя в	7	1
649	не что	3	1
650	что ты	1	1
651	все подобные	1	1
652	смерть от	1	1
653	заметить что	1	1
654	в своих	1	1
655	бы думать	1	1
656	как на	1	1
657	они не	1	1
