N	2gram	Vygotskiy__4	FransuaR
107	и самый	1	3
108	слова и	5	3
109	не в	4	3
110	но он	1	3
111	в таких	1	3
112	казалось бы	1	3
113	в форме	1	3
114	во все	1	3
115	здесь мы	2	3
116	характер и	1	3
117	мы наблюдаем	2	3
118	и здесь	2	3
119	и т.д	2	3
120	настоящее время	2	3
121	все его	1	3
122	а также	2	3
123	подлежит сомнению	1	3
124	между тем	9	3
125	слов и	1	3
126	видели что	2	3
127	одной из	3	3
128	так что	3	3
129	эти образы	1	3
130	уже не	1	3
131	что и	9	3
132	может быть	12	3
133	здесь в	1	3
134	к которому	3	3
135	еще и	1	3
136	видеть его	1	3
137	не на	1	3
138	сказать что	6	3
139	с помощью	31	3
140	образом и	1	3
141	в первой	1	3
142	в систему	1	3
143	в связи	3	3
144	не подлежит	3	3
145	в настоящее	2	3
146	бы в	3	3
147	в большей	1	3
148	то что	15	3
149	речи и	1	3
150	том числе	2	3
151	также и	2	2
152	и то	10	2
153	самом деле	7	2
154	на самом	1	2
155	на две	1	2
156	что эти	2	2
157	действительности и	1	2
158	из всех	1	2
159	мы не	1	2
160	первый план	4	2
161	бы то	1	2
162	с другой	12	2
163	совсем не	1	2
164	значение и	1	2
165	себе и	3	2
166	что они	14	2
167	хотя и	1	2
168	когда он	3	2
169	целый ряд	5	2
170	и как	9	2
171	в действительности	5	2
172	и хотя	1	2
173	в нашем	4	2
174	и те	4	2
175	что одна	1	2
176	что она	1	2
177	ни было	1	2
178	в виде	3	2
179	не как	1	2
180	так например	1	2
181	его в	6	2
182	отражение в	2	2
183	ни в	3	2
184	с тем	6	2
185	в слове	2	2
186	в развитии	25	2
187	для него	2	2
188	и при	4	2
189	в своей	7	2
190	с точки	11	2
191	он дает	1	2
192	в которых	1	2
193	каждый предмет	1	2
194	если бы	5	2
195	не могли	1	2
196	на котором	2	2
197	и отдельных	2	2
198	того как	2	2
199	что на	2	2
200	в каком	2	2
201	мы встречаем	2	2
202	языке и	2	2
203	числе и	2	2
204	данном случае	2	2
205	только не	5	2
206	то время	1	2
207	и совершенно	1	2
208	и сам	1	2
209	с ним	1	2
210	образом в	1	2
211	и постепенно	1	2
212	можно сказать	1	2
213	и во	3	2
214	к нему	2	2
215	этот момент	1	2
216	на одном	2	2
217	во всей	4	2
218	было бы	8	2
219	указывает что	1	2
220	что он	6	2
221	это не	5	2
222	вопрос об	1	2
223	ничто не	1	2
224	уже в	6	2
225	только на	2	2
226	этому вопросу	2	2
227	в известном	2	2
228	из них	4	2
229	точка зрения	1	2
230	в одном	1	2
231	как раз	1	2
232	в других	1	2
233	для того	5	2
234	человека и	1	2
235	видим что	2	2
236	и глубже	1	2
237	далеко не	2	2
238	одной стороны	9	2
239	то ни	1	2
240	языка в	1	2
241	его как	1	2
242	не может	6	2
243	вместе с	8	2
244	так же	11	2
245	из которых	1	2
246	он говорит	2	2
247	в данном	2	2
248	а не	7	2
249	в речи	4	2
250	с этой	4	2
251	благодаря этому	1	2
252	но это	1	2
253	все же	5	2
254	и для	4	2
255	мы найдем	2	2
256	себя на	1	2
257	и практики	1	2
258	основе их	3	2
259	а в	2	2
260	между ними	4	2
261	это в	2	2
262	другой стороны	9	2
263	к этому	4	2
264	смысле слова	1	1
265	как известно	3	1
266	речь идет	5	1
267	говоря о	2	1
268	слова которые	1	1
269	в этот	1	1
270	того же	9	1
271	на высшую	2	1
272	идет о	3	1
273	в приведенном	1	1
274	тем же	4	1
275	явления и	1	1
276	почти всегда	3	1
277	момент когда	2	1
278	а как	1	1
279	и значение	1	1
280	том насколько	1	1
281	по мнению	2	1
282	словом не	1	1
283	при анализе	2	1
284	с более	2	1
285	что между	1	1
286	вопрос о	1	1
287	этого является	1	1
288	и новые	1	1
289	самую сущность	1	1
290	равно как	1	1
291	так чтобы	1	1
292	памяти и	1	1
293	времени почти	1	1
294	между этими	2	1
295	вместо того	1	1
296	ему в	1	1
297	и со	1	1
298	и важный	1	1
299	языку как	1	1
300	собой в	1	1
301	по этому	1	1
302	т.п но	1	1
303	между собой	5	1
304	пока они	1	1
305	в чем	3	1
306	видим таким	4	1
307	справедливым и	1	1
308	как у	1	1
309	друг к	1	1
310	мышления как	2	1
311	чем это	1	1
312	то он	1	1
313	иным способом	5	1
314	одном и	1	1
315	для других	2	1
316	в ткань	1	1
317	одной общей	1	1
318	по отношению	1	1
319	значение для	1	1
320	на уровень	1	1
321	и речи	2	1
322	большое значение	1	1
323	себя в	3	1
324	они действительно	2	1
325	которые не	2	1
326	одного и	6	1
327	полагаем что	1	1
328	как в	5	1
329	стороны и	2	1
330	понятия не	7	1
331	ничего более	1	1
332	та же	1	1
333	ключ ко	1	1
334	и у	2	1
335	из этих	2	1
336	он начинает	1	1
337	прямой и	1	1
338	создается своеобразное	1	1
339	тому же	6	1
340	во многих	2	1
341	как он	4	1
342	но на	1	1
343	этот процесс	6	1
344	вообще не	2	1
345	для нового	1	1
346	всех остальных	2	1
347	связей между	1	1
348	говорили в	1	1
349	ключ к	4	1
350	момента в	2	1
351	состоит в	4	1
352	к одному	6	1
353	понятий и	9	1
354	мы полагаем	1	1
355	свое время	2	1
356	свою силу	2	1
357	из него	2	1
358	подобно тому	2	1
359	без исключения	1	1
360	не бывает	2	1
361	можно было	6	1
362	в основу	2	1
363	по-видимому не	1	1
364	же не	2	1
365	указывали на	1	1
366	связанные с	1	1
367	те же	6	1
368	момент и	1	1
369	на все	3	1
370	на этой	1	1
371	первая глава	1	1
372	заключается в	18	1
373	с другими	1	1
374	его личности	1	1
375	действительности в	2	1
376	этом смысле	8	1
377	этим именем	4	1
378	на характер	1	1
379	предметами и	1	1
380	о которых	1	1
381	которые дает	1	1
382	не всегда	1	1
383	чем в	3	1
384	обратимся к	4	1
385	в один	3	1
386	понятия и	9	1
387	не больше	1	1
388	приближаются к	1	1
389	лишь позже	1	1
390	и сейчас	1	1
391	и мышления	3	1
392	не во	1	1
393	самое название	2	1
394	лежат в	1	1
395	просто в	1	1
396	мы говорили	3	1
397	место в	2	1
398	в отличие	2	1
399	мысли и	2	1
400	бы мы	1	1
401	интересное явление	1	1
402	нельзя было	1	1
403	почти совершенно	1	1
404	точку зрения	1	1
405	совершенно иначе	1	1
406	возможности которые	1	1
407	которые в	4	1
408	но во	1	1
409	которое характеризует	2	1
410	есть еще	1	1
411	войти в	1	1
412	общего и	1	1
413	том же	2	1
414	и вся	1	1
415	тому что	4	1
416	задачи и	1	1
417	время был	1	1
418	также носит	1	1
419	дня и	1	1
420	но они	2	1
421	самого начала	1	1
422	этими двумя	2	1
423	эти формы	1	1
424	не имеет	2	1
425	тогда когда	8	1
426	здесь на	1	1
427	и притом	1	1
428	не по	2	1
429	начинает с	1	1
430	наблюдаем и	1	1
431	опираться на	1	1
432	и всегда	1	1
433	на язык	1	1
434	в самой	1	1
435	речи не	2	1
436	и весь	1	1
437	правда некоторые	1	1
438	же предметы	4	1
439	в другую	3	1
440	при котором	1	1
441	и является	3	1
442	это слово	2	1
443	встречаются в	2	1
444	свидетельствуют о	1	1
445	исторического процесса	1	1
446	этом отношении	7	1
447	их от	1	1
448	с другом	7	1
449	такие же	1	1
450	об определении	1	1
451	представляется нам	4	1
452	уже о	1	1
453	возникает из	2	1
454	не могут	3	1
455	мы узнаем	2	1
456	могут быть	7	1
457	те и	9	1
458	отмечает что	1	1
459	же самое	7	1
460	к другу	1	1
461	они друг	1	1
462	к тому	6	1
463	что оно	4	1
464	его с	1	1
465	но одновременно	1	1
466	как для	1	1
467	отдельные изолированные	1	1
468	они становятся	1	1
469	в наши	2	1
470	то оно	1	1
471	отдельных форм	1	1
472	с новым	1	1
473	имеет место	1	1
474	и он	2	1
475	т.е в	1	1
476	слово которое	1	1
477	и это	2	1
478	какого-нибудь признака	1	1
479	своего развития	10	1
480	речи мы	1	1
481	а затем	2	1
482	в виду	3	1
483	на нем	2	1
484	и сами	2	1
485	здесь не	2	1
486	нами выше	4	1
487	только то	1	1
488	в себя	1	1
489	но мы	1	1
490	с самого	1	1
491	ряду с	1	1
492	так в	1	1
493	и характер	1	1
494	смысле но	1	1
495	на том	4	1
496	мог бы	1	1
497	которые с	1	1
498	по сравнению	4	1
499	мы в	2	1
500	является в	3	1
501	даны в	2	1
502	для этого	1	1
503	смысле и	2	1
504	этих особенностей	2	1
505	автора к	1	1
506	по смыслу	3	1
507	ситуации и	1	1
508	на вопрос	1	1
509	и та	1	1
510	логической последовательности	1	1
511	и что	8	1
512	на что	1	1
513	после того	1	1
514	для нас	4	1
515	своему значению	3	1
516	становятся как	1	1
517	на отдельные	1	1
518	связанной с	1	1
519	по типу	2	1
520	этих слов	1	1
521	ее от	1	1
522	же самом	1	1
523	ко всей	2	1
524	конкретной и	1	1
525	даже для	1	1
526	также в	1	1
527	как правило	1	1
528	вообще в	1	1
529	эти названия	1	1
530	языка мы	2	1
531	к третьей	1	1
532	происходит в	1	1
533	наконец и	1	1
534	в современной	2	1
535	есть такой	1	1
536	явления как	1	1
537	том как	1	1
538	и одновременно	1	1
539	сомнению что	1	1
540	образов и	2	1
541	тот же	9	1
542	дело с	1	1
543	вперед и	1	1
544	должен был	1	1
545	и так	1	1
546	и тем	8	1
547	что эта	3	1
548	со всеми	3	1
549	камень и	1	1
550	названий в	1	1
551	вопроса о	2	1
552	и они	1	1
553	в начале	2	1
554	не из	1	1
555	в школе	4	1
556	он стремится	1	1
557	и обратно	1	1
558	понятий в	16	1
559	в теоретическом	1	1
560	мы знаем	1	1
561	одно из	1	1
562	слова в	9	1
563	в языке	2	1
564	это верно	1	1
565	мы можем	5	1
566	как его	1	1
567	только с	1	1
568	отличие от	2	1
569	это общее	1	1
570	самый характер	1	1
571	тем что	7	1
572	образом что	4	1
573	деле и	1	1
574	того в	1	1
575	того что	10	1
576	без всякой	1	1
577	соответствует действительности	1	1
578	только двумя	1	1
579	этом как	1	1
580	именно в	3	1
581	им из	1	1
582	характерно для	1	1
583	наиболее чистый	2	1
584	а с	2	1
585	так вот	1	1
586	могут иметь	1	1
587	предмет и	1	1
588	больше и	1	1
589	конфликта и	2	1
590	на этот	3	1
591	самое слово	3	1
592	однако и	1	1
593	не быть	1	1
594	основных и	2	1
595	нас интересуют	1	1
596	по другому	1	1
597	ребенка и	9	1
598	которой он	1	1
599	под влиянием	2	1
600	и историческими	1	1
601	очень часто	2	1
602	имеет свои	1	1
603	было в	1	1
604	все более	2	1
605	стадии своего	2	1
606	о своих	1	1
607	эти слова	1	1
608	слова процесс	1	1
609	независимо от	1	1
610	форме в	1	1
611	например когда	1	1
612	почти без	1	1
613	если оно	1	1
614	сравнению с	3	1
615	формы мышления	3	1
616	тому как	2	1
617	в точности	1	1
618	в тех	1	1
619	изменений и	1	1
620	на различные	1	1
621	в тот	1	1
622	раньше и	1	1
623	указание на	1	1
624	друг с	7	1
625	имел в	1	1
626	этого слова	11	1
627	еще к	1	1
628	понятий а	2	1
629	нет ничего	1	1
630	и тогда	2	1
631	это явление	1	1
632	всего в	1	1
633	на слово	2	1
634	и часто	1	1
635	к пониманию	3	1
636	и от	3	1
637	этому и	1	1
638	узнаем что	1	1
639	о котором	1	1
640	и слова	1	1
641	новые понятия	3	1
642	к одной	3	1
643	другой смысл	1	1
644	и которое	2	1
645	еще более	1	1
646	тем более	1	1
647	находится в	1	1
648	ее в	1	1
649	же в	1	1
650	но если	1	1
651	время как	1	1
652	по поводу	1	1
653	иначе чем	3	1
654	сильными и	1	1
655	в период	1	1
656	свет и	1	1
657	слово в	6	1
658	на другие	1	1
659	не знает	2	1
660	и только	4	1
661	на более	2	1
662	существует в	2	1
663	но чем	1	1
664	но этот	1	1
665	одновременно и	1	1
666	отношению к	1	1
667	из этого	1	1
668	в свое	2	1
669	из своей	1	1
670	время не	1	1
671	в абстрактном	1	1
672	как один	1	1
673	отклоняются от	1	1
674	видим в	2	1
675	совершается в	2	1
676	правильно указывает	1	1
