N	2gram	Bakhtin_sl_2	Problemy
105	романах достоевского	1	5
106	перед нами	3	5
107	творчество достоевского	1	5
108	он не	2	5
109	в плане	5	5
110	но все	5	5
111	сознание и	3	5
112	автора и	2	5
113	мысли и	1	5
114	в сущности	6	5
115	или как	4	5
116	и это	1	5
117	и о	1	5
118	сочетается с	1	5
119	еще не	7	5
120	с ним	7	5
121	ничего не	1	5
122	между тем	3	5
123	в драме	1	5
124	именно в	2	5
125	и др	4	5
126	более того	2	5
127	мира в	1	5
128	дело идет	2	5
129	сознания и	1	5
130	во всяком	3	5
131	и т	35	4
132	ивана карамазова	1	4
133	идет о	1	4
134	поэтому и	4	4
135	тем как	1	4
136	в едином	1	4
137	и наконец	5	4
138	бы и	3	4
139	в этой	1	4
140	так сказать	6	4
141	не значит	1	4
142	человека в	5	4
143	должно быть	1	4
144	с идеей	1	4
145	но эта	2	4
146	даже в	2	4
147	как мы	7	4
148	в процессе	13	4
149	в основе	4	4
150	все то	1	4
151	и с	9	4
152	в свете	3	4
153	и следовательно	1	4
154	как объект	1	4
155	в литературе	1	4
156	тем что	1	4
157	что и	3	4
158	превращается в	1	4
159	не было	2	4
160	не на	1	4
161	его как	2	4
162	как предмет	4	4
163	но это	3	4
164	и для	5	4
165	в результате	2	4
166	героя в	3	4
167	они не	2	4
168	отношения к	4	3
169	отношении к	4	3
170	он может	1	3
171	и самое	1	3
172	например в	5	3
173	на материале	2	3
174	он знает	1	3
175	он сам	1	3
176	он в	1	3
177	с авторским	2	3
178	от характера	2	3
179	кроме того	2	3
180	уже в	2	3
181	диалог в	2	3
182	и до	1	3
183	ее как	1	3
184	дано в	1	3
185	но именно	1	3
186	на почве	4	3
187	далеко не	2	3
188	идеологической позиции	1	3
189	в их	2	3
190	на котором	2	3
191	одна из	4	3
192	на него	2	3
193	героев и	1	3
194	никогда не	7	3
195	карамазова и	1	3
196	этом отношении	3	3
197	в духе	1	3
198	отличается от	2	3
199	глубокое и	1	3
200	оно не	8	3
201	если же	1	3
202	его художественного	2	3
203	и этим	1	3
204	в себя	2	3
205	приводит к	1	3
206	и здесь	2	3
207	с другой	5	3
208	в них	6	3
209	ним и	2	3
210	романа в	5	3
211	существенно и	2	3
212	романа и	5	3
213	но как	2	3
214	такого героя	1	3
215	здесь с	1	3
216	от автора	1	3
217	он стремится	2	3
218	за ним	1	3
219	мир в	1	3
220	всяком случае	2	3
221	ни в	4	3
222	сами по	1	3
223	т п	33	3
224	друг друга	1	3
225	разнороднейший материал	1	3
226	точек зрения	3	3
227	чужой мысли	1	3
228	изображения в	2	3
229	целом ряде	1	3
230	как к	3	3
231	сосуществование и	1	3
232	и слово	2	3
233	мире а	1	3
234	такой образ	1	3
235	в пространстве	1	3
236	не знает	2	3
237	сказать что	3	3
238	другой стороны	1	3
239	и внутренне	2	3
240	материал и	3	3
241	как слово	2	3
242	в своих	1	3
243	все что	2	3
244	себя как	1	2
245	не поддается	1	2
246	и есть	1	2
247	в чисто	3	2
248	по преимуществу	1	2
249	п все	3	2
250	оно может	2	2
251	все те	1	2
252	и могут	1	2
253	мы уже	2	2
254	о способах	1	2
255	конечно и	2	2
256	и со	1	2
257	мы ее	1	2
258	в ней	3	2
259	основная особенность	1	2
260	то он	1	2
261	отношение к	4	2
262	в истории	11	2
263	в той	4	2
264	его на	1	2
265	с этим	2	2
266	и нет	2	2
267	однако не	1	2
268	чужое слово	10	2
269	могли бы	1	2
270	и к	6	2
271	момент его	1	2
272	европейского романа	7	2
273	нами в	1	2
274	на его	2	2
275	он ни	1	2
276	всех этих	4	2
277	сознания но	1	2
278	не образ	2	2
279	построении романа	1	2
280	при этом	7	2
281	а его	1	2
282	художественный образ	4	2
283	дело здесь	1	2
284	и уже	1	2
285	до достоевского	1	2
286	чем в	2	2
287	даже там	1	2
288	выйти за	1	2
289	в категории	1	2
290	в один	1	2
291	образ а	1	2
292	в отношении	4	2
293	конечно что	1	2
294	романа который	1	2
295	нему и	1	2
296	но он	2	2
297	героя но	1	2
298	по ту	1	2
299	произведения в	1	2
300	однако в	2	2
301	зрения и	2	2
302	человека но	1	2
303	окружающей действительности	1	2
304	с которой	1	2
305	идеологического творчества	3	2
306	ту сторону	1	2
307	самого начала	1	2
308	на себе	1	2
309	поэтому в	1	2
310	нем в	3	2
311	следовательно и	1	2
312	а лишь	2	2
313	со своим	9	2
314	связи с	3	2
315	в сознании	1	2
316	входят в	2	2
317	не сливается	1	2
318	к себе	1	2
319	во все	1	2
320	из самого	1	2
321	с авторской	1	2
322	что оно	4	2
323	точками зрения	1	2
324	него самого	1	2
325	и что	1	2
326	в рамки	2	2
327	слова а	1	2
328	и сам	1	2
329	те же	2	2
330	на ряд	2	2
331	вне его	2	2
332	никак не	1	2
333	во всей	1	2
334	лишь одним	1	2
335	наконец в	4	2
336	в художественной	1	2
337	в лучшем	1	2
338	как например	2	2
339	один из	5	2
340	себе еще	1	2
341	хотя бы	3	2
342	тем или	1	2
343	одном сознании	1	2
344	и ее	1	2
345	именно на	2	2
346	значимость и	1	2
347	авторским словом	2	2
348	слова героя	1	2
349	же и	2	2
350	конечно не	5	2
351	в большинстве	6	2
352	о слове	7	2
353	большинстве случаев	5	2
354	или даже	3	2
355	его и	2	2
356	него нет	3	2
357	одно из	1	2
358	его мире	1	2
359	не о	1	2
360	героя его	1	2
361	предметом изображения	1	2
362	и даже	7	2
363	до сих	2	2
364	все время	1	2
365	себя и	4	2
366	самое слово	1	2
367	из возможных	1	2
368	нет ни	1	2
369	только как	1	2
370	в данном	2	2
371	со всею	3	2
372	для понимания	1	2
373	своего времени	1	2
374	в контексте	3	2
375	весь этот	1	2
376	на пути	1	2
377	в условиях	1	2
378	сих пор	2	2
379	и разрешить	1	2
380	то перед	1	2
381	лучшем случае	1	2
382	романа с	1	2
383	в смысле	4	2
384	нисколько не	1	2
385	которые были	1	2
386	здесь конечно	1	2
387	слова но	1	2
388	и от	3	2
389	человек и	14	2
390	словом о	1	2
391	себя самого	1	2
392	художественного изображения	11	2
393	из своего	1	2
394	на языке	1	2
395	же в	1	2
396	значит конечно	1	2
397	слово в	11	2
398	у толстого	1	2
399	жизни и	6	2
400	также не	1	2
401	и наиболее	1	1
402	подошли к	1	1
403	смысле слова	1	1
404	от этой	1	1
405	авторской идеологии	1	1
406	этого в	1	1
407	не должны	1	1
408	в движение	1	1
409	так резко	1	1
410	своего и	2	1
411	словом как	1	1
412	все новые	1	1
413	становится в	1	1
414	проблемы в	1	1
415	эта тема	1	1
416	из самых	1	1
417	можно лишь	1	1
418	слово же	1	1
419	с таким	2	1
420	и за	1	1
421	его не	4	1
422	со всех	1	1
423	на тех	1	1
424	мы не	2	1
425	без дистанции	1	1
426	опирающееся на	1	1
427	единство и	3	1
428	именно к	2	1
429	не была	3	1
430	социальной действительности	1	1
431	становится объектом	2	1
432	свой предмет	1	1
433	по замыслу	2	1
434	а путем	1	1
435	авторское слово	3	1
436	герой может	1	1
437	себе а	1	1
438	предметом и	1	1
439	слов не	1	1
440	первый план	1	1
441	во всех	12	1
442	не довлеет	1	1
443	в создании	1	1
444	но конечно	1	1
445	а следовательно	1	1
446	друг к	1	1
447	чужих слов	6	1
448	он говорит	1	1
449	в окружающем	1	1
450	к которой	1	1
451	роман он	1	1
452	к слову	1	1
453	своем собственном	1	1
454	в качестве	1	1
455	остаются в	1	1
456	вступают в	1	1
457	приемов построения	1	1
458	можно прямо	3	1
459	пределы и	1	1
460	сама по	3	1
461	к сожалению	1	1
462	и ложь	1	1
463	материал на	1	1
464	в рамках	1	1
465	независимо от	2	1
466	до его	1	1
467	стороны и	3	1
468	что как	1	1
469	для испытания	1	1
470	он сумел	1	1
471	нет прямого	1	1
472	своему предмету	5	1
473	хотя и	2	1
474	как уже	2	1
475	героев достоевского	1	1
476	и внутреннюю	1	1
477	и превращается	1	1
478	и художественного	1	1
479	более или	2	1
480	материалом и	2	1
481	за собой	1	1
482	в идеологической	2	1
483	романе не	2	1
484	к художественному	1	1
485	себе как	2	1
486	лежит на	2	1
487	не приходится	3	1
488	та же	1	1
489	в нашем	2	1
490	осознает себя	1	1
491	изображающего сознания	1	1
492	романа но	2	1
493	в маленьком	1	1
494	другом случае	1	1
495	воспитания и	2	1
496	как он	2	1
497	но на	1	1
498	свой материал	1	1
499	вместить в	1	1
500	а вовсе	2	1
501	вообще не	1	1
502	в чужую	1	1
503	больше всего	1	1
504	время и	1	1
505	и еще	1	1
506	сожалению не	1	1
507	романе до	1	1
508	у лермонтова	1	1
509	хотя он	1	1
510	социальных сил	1	1
511	введенное в	1	1
512	его сознание	1	1
513	мир романа	1	1
514	кажется нам	2	1
515	процессе этого	1	1
516	и по	1	1
517	лишь с	1	1
518	прежде чем	1	1
519	эта полнота	1	1
520	или иных	1	1
521	поэтому слово	1	1
522	мне в	1	1
523	его романах	2	1
524	взаимодействие с	1	1
525	и единую	1	1
526	он просто	1	1
527	что мир	1	1
528	об этом	1	1
529	и внутренняя	1	1
530	к другу	1	1
531	них не	1	1
532	сознание не	1	1
533	равновесия и	1	1
534	лишь в	3	1
535	знает что	1	1
536	может стать	2	1
537	действительности в	1	1
538	но самый	1	1
539	то все	1	1
540	роль в	2	1
541	мира с	1	1
542	ведь если	1	1
543	здесь нет	1	1
544	и романа	1	1
545	но уже	1	1
546	евангельские тексты	1	1
547	он является	1	1
548	быть только	1	1
549	не вместима	1	1
550	все равно	1	1
551	в соединении	1	1
552	т д	2	1
553	не всегда	2	1
554	всегда и	1	1
555	и вне	2	1
556	его слово	15	1
557	ведет к	1	1
558	его слова	7	1
559	образы людей	1	1
560	остается в	5	1
561	говорящего как	3	1
562	себе все	1	1
563	смысл и	2	1
564	одного и	1	1
565	сосредоточиться на	1	1
566	и становится	1	1
567	на первый	1	1
568	или менее	2	1
569	сказать так	1	1
570	или точнее	1	1
571	добиться от	1	1
572	часто не	1	1
573	мир не	1	1
574	место в	1	1
575	не столько	3	1
576	он принимает	1	1
577	почва для	1	1
578	становится предметом	2	1
579	должны были	1	1
580	оно до	1	1
581	дан в	1	1
582	где она	1	1
583	где герой	1	1
584	остается вне	4	1
585	далека от	1	1
586	она или	1	1
587	между материалом	2	1
588	слов о	2	1
589	художественному целому	1	1
590	индивидуальных воль	1	1
591	полемизирует с	1	1
592	идеологической жизни	1	1
593	от чисто	1	1
594	с миром	1	1
595	построены и	1	1
596	он остается	1	1
597	до известной	1	1
598	xviii века	1	1
599	лиц и	1	1
600	аналогичные явления	1	1
601	кругозор в	1	1
602	построения образа	1	1
603	дело в	2	1
604	она ни	1	1
605	и притом	1	1
606	ее с	1	1
607	чужие слова	3	1
608	и форм	2	1
609	которого он	2	1
610	материала в	2	1
611	могут до	1	1
612	и имеет	1	1
613	подходят к	1	1
614	иметь в	1	1
615	пределах самого	1	1
616	внешние и	1	1
617	того чтобы	2	1
618	словом но	1	1
619	только не	1	1
620	сосуществования но	1	1
621	из него	2	1
622	и образ	2	1
623	чужой акцент	2	1
624	своему герою	1	1
625	с одним	2	1
626	его несмотря	1	1
627	на этом	3	1
628	на те	1	1
629	слове и	2	1
630	уже говорили	1	1
631	это слово	1	1
632	нам важно	1	1
633	ибо все	1	1
634	слова его	5	1
635	эти три	1	1
636	слова о	2	1
637	интенции автора	1	1
638	в области	2	1
639	не слышит	1	1
640	уверенного и	1	1
641	еще резче	1	1
642	стиль и	1	1
643	одно и	1	1
644	и чужого	2	1
645	и изображается	1	1
646	в речах	2	1
647	лежит в	1	1
648	одну и	1	1
649	людях и	2	1
650	думают и	1	1
651	в нас	1	1
652	и специфичность	1	1
653	с образом	1	1
654	должен быть	2	1
655	проблема эта	2	1
656	а предмет	1	1
657	конструкции и	1	1
658	то она	1	1
659	печорин у	1	1
660	свою очередь	2	1
661	как один	1	1
662	людей в	1	1
663	здесь не	4	1
664	характер и	1	1
665	согласны с	1	1
666	чтобы быть	1	1
667	же идея	1	1
668	и говорит	1	1
669	с самого	1	1
670	этот роман	1	1
671	как с	2	1
672	в соответствующем	1	1
673	в другом	2	1
674	материала на	1	1
675	здесь как	2	1
676	и всюду	1	1
677	всех возможных	1	1
678	не исчерпывается	1	1
679	для этого	4	1
680	даже не	1	1
681	образом в	1	1
682	в виду	1	1
683	только и	2	1
684	о том	2	1
685	таков например	2	1
686	другими словами	1	1
687	за пределами	1	1
688	можно сказать	1	1
689	к чужому	3	1
690	отлично знает	1	1
691	роман и	2	1
692	такими же	1	1
693	и всех	1	1
694	своим предметом	2	1
695	того как	2	1
696	мире поэтому	1	1
697	увидеть и	1	1
698	как предмета	2	1
699	поступок героя	1	1
700	толстого в	1	1
701	отметить что	3	1
702	у этой	1	1
703	и только	1	1
704	вокруг героя	1	1
705	между героями	1	1
706	его влиянием	1	1
707	контексте данного	1	1
708	и могли	1	1
709	она может	2	1
710	сознания его	1	1
711	того что	1	1
712	довлеет себе	1	1
713	большей или	1	1
714	быть и	3	1
715	или меньшей	1	1
716	всякого рода	1	1
717	речь о	2	1
718	одной из	1	1
719	мы увидим	2	1
720	проникнуть в	1	1
721	в какой	1	1
722	всех существенных	1	1
723	словом и	8	1
724	образом даже	1	1
725	и действительно	1	1
726	в напряженном	1	1
727	это очень	2	1
728	лишь одна	1	1
729	всею ясностью	1	1
730	замкнутость и	1	1
731	самого говорящего	1	1
732	резче и	1	1
733	воспринять и	1	1
734	образа говорящего	1	1
735	его слову	1	1
736	себя в	8	1
737	с нею	1	1
738	говорить об	1	1
739	быть весьма	1	1
740	или иным	1	1
741	миров и	1	1
742	не все	2	1
743	и чисто	2	1
744	они могли	1	1
745	него и	1	1
746	но самое	1	1
747	слова не	4	1
748	при изображении	1	1
749	влиянием в	1	1
750	этим он	1	1
751	и других	4	1
752	разновидности романного	2	1
753	мир поэтому	1	1
754	всех сферах	1	1
755	собственного слова	1	1
756	борьбу за	1	1
757	маленьком масштабе	1	1
758	благодаря этой	2	1
759	и их	5	1
760	и художественно	2	1
761	слово его	1	1
762	героев как	1	1
763	не для	1	1
764	слово как	7	1
765	ему принадлежит	1	1
766	к явлениям	1	1
767	к ним	1	1
768	может служить	1	1
769	дело и	1	1
770	истории европейского	2	1
771	случае не	1	1
772	и рождается	1	1
773	и никогда	1	1
774	того или	1	1
775	это было	1	1
776	она имеет	1	1
777	и оценки	1	1
778	в других	1	1
779	старается предвосхитить	1	1
780	перейти к	1	1
781	для того	2	1
782	эти противоречия	1	1
783	подлинного художественного	1	1
784	в особенности	3	1
785	обо мне	1	1
786	глубине и	1	1
787	нами не	1	1
788	особая точка	1	1
789	он живет	1	1
790	героев с	1	1
791	оно лишь	1	1
792	и герой	1	1
793	как у	1	1
794	здесь в	3	1
795	а именно	2	1
796	вообще и	1	1
797	строится в	1	1
798	и самая	1	1
799	случаев в	1	1
800	во второй	1	1
801	быть глубоко	1	1
802	единым и	1	1
803	к его	2	1
804	что не	1	1
805	себе то	1	1
806	но есть	1	1
807	притом не	1	1
808	авторских слов	1	1
809	нужно сказать	1	1
810	а на	1	1
811	и самый	1	1
812	нем и	2	1
813	зависит от	1	1
814	для сознания	2	1
815	из участников	1	1
816	и оно	2	1
817	слова слово	1	1
818	только действительность	1	1
819	не допускает	1	1
820	его именно	2	1
821	и взаимного	1	1
822	оценки и	1	1
823	героя герой	1	1
824	в одно	2	1
825	определенными и	1	1
826	с помощью	4	1
827	герой лишь	1	1
828	вступает в	1	1
829	развитии и	1	1
830	самая постановка	1	1
831	слово слово	2	1
832	в частности	1	1
833	и она	1	1
834	роман в	3	1
835	вступает с	1	1
836	роман не	2	1
837	ближе всего	1	1
838	и особенно	2	1
839	прямо сказать	3	1
840	поэтому даже	1	1
841	только его	1	1
842	и приобретает	1	1
843	завершенный образ	1	1
844	романного жанра	15	1
845	с чужим	11	1
846	завершенность и	1	1
847	художественное изображение	2	1
848	к своему	9	1
849	если оно	2	1
850	иллюстрацией к	1	1
851	предмету и	2	1
852	изображения при	1	1
853	лежат в	1	1
854	и идеологической	1	1
855	романа он	1	1
856	и там	3	1
857	строится не	1	1
858	у ивана	1	1
859	как особенности	1	1
860	мы сказали	2	1
861	этого слова	1	1
862	слова и	8	1
863	романы и	1	1
864	этом случае	6	1
865	все зависит	1	1
866	голоса и	3	1
867	в основном	4	1
868	высказывания и	1	1
869	как чужое	1	1
870	при условии	1	1
871	новые и	1	1
872	например у	2	1
873	роман но	2	1
874	тех или	1	1
875	в более	2	1
876	известной степени	2	1
877	и единого	1	1
878	конечно эта	1	1
879	отсюда следует	1	1
880	и само	2	1
881	образ другого	1	1
882	и другими	1	1
883	роман или	1	1
884	человека это	1	1
885	сознания в	1	1
886	совершенно иной	1	1
887	и все	5	1
888	речи как	2	1
889	все они	2	1
890	мы видели	2	1
891	все элементы	1	1
892	кругозора в	1	1
893	слово самого	2	1
894	диалога в	1	1
895	к самому	1	1
896	чтобы добиться	1	1
897	может и	2	1
898	в свою	3	1
899	предметный мир	1	1
900	чужому слову	2	1
901	возможно лишь	1	1
902	этой проблемы	1	1
903	речей и	1	1
904	свободным и	1	1
905	идея в	1	1
906	эта установка	1	1
907	бы быть	1	1
908	формах всегда	1	1
909	или иного	1	1
910	что действие	1	1
911	сам в	1	1
912	значение не	1	1
913	слово и	5	1
914	и другие	2	1
915	чужим словом	14	1
916	к этому	1	1
917	в таком	4	1
918	такой же	1	1
919	слова это	1	1
