N	2gram	Losev_Vlad_2	KulturaY
197	но для	1	3
198	к тому	2	3
199	мы должны	4	3
200	по поводу	4	3
201	они не	1	3
202	смысле слова	1	2
203	также что	2	2
204	что эти	2	2
205	собственном смысле	1	2
206	мы имеем	1	2
207	в защиту	2	2
208	ответить на	1	2
209	как я	2	2
210	французском языке	3	2
211	быть в	3	2
212	здесь не	4	2
213	заключается не	1	2
214	не то	3	2
215	не все	1	2
216	он пишет	2	2
217	отличие от	3	2
218	не просто	1	2
219	что они	1	2
220	связи и	1	2
221	и я	5	2
222	более чем	1	2
223	как к	2	2
224	на минуту	1	2
225	когда он	1	2
226	и как	3	2
227	более или	3	2
228	самое важное	1	2
229	но в	8	2
230	еще на	2	2
231	очень много	2	2
232	он в	1	2
233	учение о	3	2
234	как он	2	2
235	так сказать	1	2
236	же это	2	2
237	и если	4	2
238	в россии	3	2
239	свое время	1	2
240	на этом	2	2
241	но все	2	2
242	это конечно	1	2
243	что все	1	2
244	и дальше	1	2
245	его в	4	2
246	с вопросом	1	2
247	для меня	4	2
248	чем в	1	2
249	писать на	1	2
250	в статье	2	2
251	такой же	1	2
252	и того	1	2
253	или менее	3	2
254	в этих	4	2
255	и при	2	2
256	и без	1	2
257	в котором	5	2
258	в отличие	3	2
259	мысли и	2	2
260	своего рода	1	2
261	если это	1	2
262	однако в	2	2
263	а вот	2	2
264	раз и	2	2
265	к такой	1	2
266	не о	2	2
267	дело не	1	2
268	очень плохо	2	2
269	по своему	2	2
270	в русском	2	2
271	которые можно	1	2
272	никак не	3	2
273	уже о	2	2
274	которое в	2	2
275	а что	2	2
276	говоря уже	2	2
277	совершенно ясно	1	2
278	так в	1	2
279	не понял	1	2
280	но мы	1	2
281	в дальнейшем	5	2
282	на том	1	2
283	в печати	2	2
284	здесь как	1	2
285	к его	2	2
286	когда в	1	2
287	она есть	1	2
288	и нужно	2	2
289	и здесь	1	2
290	язык и	1	2
291	можно сказать	4	2
292	и об	1	2
293	эти последние	4	2
294	в двух	2	2
295	в качестве	1	2
296	конечно не	4	2
297	то и	1	2
298	ни одного	1	2
299	что если	2	2
300	а то	2	2
301	в одном	1	2
302	ответа на	1	2
303	себе представить	2	2
304	еще и	6	2
305	ни на	1	2
306	не говоря	3	2
307	на этот	4	2
308	о чем	6	2
309	понятие о	1	2
310	какой мере	1	2
311	что мы	1	2
312	чем же	1	2
313	в частности	2	2
314	эти слова	1	2
315	вместе с	8	2
316	так же	4	2
317	но сам	1	2
318	в тех	1	2
319	как например	1	2
320	все это	5	2
321	кроме того	9	2
322	от нас	2	2
323	вопрос в	1	2
324	чтобы понять	1	2
325	не с	1	2
326	еще более	3	2
327	главным образом	1	2
328	чем можно	1	2
329	равно как	1	2
330	в свое	1	2
331	это в	3	2
332	во всяком	6	2
333	том числе	1	2
334	если б	1	1
335	говоря о	3	1
336	отношения к	3	1
337	например в	1	1
338	себе уже	1	1
339	и то	5	1
340	мере в	1	1
341	между двумя	1	1
342	в чисто	2	1
343	говорю о	1	1
344	был и	3	1
345	с таким	1	1
346	поэзии и	1	1
347	чего в	1	1
348	в несколько	1	1
349	имеют самое	1	1
350	дошел до	1	1
351	этого нет	1	1
352	ясности и	1	1
353	бы что	1	1
354	нам в	1	1
355	именно к	3	1
356	в возможности	1	1
357	время как	2	1
358	но она	1	1
359	бы более	1	1
360	в полной	1	1
361	в изложении	1	1
362	увидим ниже	2	1
363	заметок и	1	1
364	что до	1	1
365	большей частью	1	1
366	думаю что	1	1
367	литературы и	1	1
368	же нужно	2	1
369	и на	4	1
370	он сам	2	1
371	бы то	1	1
372	подходить к	1	1
373	но тогда	1	1
374	если подходить	1	1
375	мы будем	3	1
376	а только	1	1
377	менее всего	1	1
378	ни стало	1	1
379	тут же	2	1
380	нет и	1	1
381	февраля года	1	1
382	конечно совершенно	1	1
383	во что	1	1
384	бы вообще	1	1
385	же с	13	1
386	с этим	5	1
387	других кроме	1	1
388	что касается	3	1
389	перед нами	1	1
390	хотя я	1	1
391	как уже	1	1
392	которое для	1	1
393	принято было	1	1
394	в противоположность	1	1
395	богу если	1	1
396	за собой	1	1
397	со своей	2	1
398	себе как	1	1
399	на той	1	1
400	в которой	4	1
401	это есть	1	1
402	чуть ли	1	1
403	думать что	1	1
404	может считаться	1	1
405	что ничего	1	1
406	им в	3	1
407	чистый и	1	1
408	при новом	1	1
409	если он	1	1
410	не могла	2	1
411	можно себе	1	1
412	он все	2	1
413	же реальное	1	1
414	настоящей книги	1	1
415	однако при	1	1
416	что сказать	1	1
417	пушкина и	1	1
418	всех этих	3	1
419	не к	1	1
420	однако под	1	1
421	ему на	1	1
422	его от	1	1
423	будем говорить	2	1
424	но дело	2	1
425	так например	1	1
426	природа и	1	1
427	здесь мы	3	1
428	раз из	1	1
429	не будет	1	1
430	же касается	5	1
431	и мы	4	1
432	он есть	1	1
433	не дошел	1	1
434	этом смысле	1	1
435	отца и	1	1
436	после этого	1	1
437	ведь в	1	1
438	точно в	1	1
439	основания для	1	1
440	мне пришлось	1	1
441	словами все	1	1
442	рядом с	1	1
443	и вы	2	1
444	все равно	1	1
445	но лишь	1	1
446	этого не	2	1
447	и следовало	1	1
448	говорить разве	1	1
449	можно считать	1	1
450	которые я	1	1
451	не мог	8	1
452	лучше всего	1	1
453	здесь мне	1	1
454	в г	1	1
455	во время	1	1
456	он понимает	1	1
457	поэтического творчества	1	1
458	и ее	1	1
459	в следующем	3	1
460	в такой	1	1
461	всяком случае	6	1
462	на месте	1	1
463	представление о	1	1
464	на первых	1	1
465	то его	2	1
466	он дает	2	1
467	оказывается что	1	1
468	что я	3	1
469	мысли от	1	1
470	нельзя было	1	1
471	мир и	1	1
472	о его	5	1
473	по крайней	4	1
474	быть у	1	1
475	есть еще	1	1
476	для нее	1	1
477	даже в	2	1
478	случае мы	1	1
479	шла о	1	1
480	языке в	2	1
481	или что	1	1
482	важно что	1	1
483	как можно	1	1
484	что с	1	1
485	меня не	2	1
486	в русской	1	1
487	правда в	2	1
488	статья и	1	1
489	и отвечал	1	1
490	пушкина но	1	1
491	к этим	2	1
492	как следует	1	1
493	тогда и	2	1
494	этого конечно	1	1
495	не могло	1	1
496	так далеко	1	1
497	казалось бы	2	1
498	в самой	1	1
499	этого общего	1	1
500	же время	3	1
501	но против	1	1
502	этой цели	1	1
503	мыслей и	2	1
504	того в	1	1
505	намерения и	1	1
506	ровно ничего	2	1
507	во всем	1	1
508	существу же	1	1
509	и его	6	1
510	которые делают	1	1
511	к работе	1	1
512	следует отметить	1	1
513	из истории	1	1
514	плохо когда	1	1
515	как будто	2	1
516	если только	1	1
517	всему этому	2	1
518	ни о	1	1
519	он называет	3	1
520	начиная с	2	1
521	в совокупности	2	1
522	должны быть	1	1
523	например на	1	1
524	в самых	2	1
525	отказаться от	1	1
526	от которой	1	1
527	то ни	1	1
528	приходит к	2	1
529	можно и	2	1
530	но только	1	1
531	у себя	1	1
532	но по	2	1
533	свою очередь	2	1
534	это будет	1	1
535	без всякого	2	1
536	то уже	1	1
537	уже потому	1	1
538	в собственном	1	1
539	характер и	1	1
540	последнее время	2	1
541	можно установить	1	1
542	плохо в	1	1
543	получает для	1	1
544	нет никакой	1	1
545	если о	1	1
546	прочим следующее	1	1
547	с ростом	1	1
548	следовательно и	1	1
549	слова а	1	1
550	никогда не	7	1
551	что однако	1	1
552	все из	1	1
553	общения с	1	1
554	чем у	1	1
555	можно только	1	1
556	ступени его	1	1
557	отрицать что	1	1
558	вот это	2	1
559	связанное с	1	1
560	сводится к	1	1
561	о нем	2	1
562	произведения как	1	1
563	и возможно	1	1
564	тех кто	1	1
565	вот и	3	1
566	на французском	4	1
567	в пользу	1	1
568	может не	1	1
569	в гимназии	1	1
570	в вопросах	1	1
571	нужно просто	1	1
572	по этому	1	1
573	к нему	2	1
574	но он	3	1
575	которой мы	2	1
576	первых порах	1	1
577	этому поводу	1	1
578	и всякая	2	1
579	во втором	1	1
580	речь шла	1	1
581	то место	1	1
582	крайней мере	4	1
583	котором он	1	1
584	что бы	1	1
585	также в	1	1
586	в теории	2	1
587	знания и	1	1
588	не знаю	1	1
589	вообще в	3	1
590	в него	1	1
591	судить по	4	1
592	но тут	1	1
593	что здесь	1	1
594	быть и	1	1
595	но с	1	1
596	интереса к	1	1
597	собой разумеется	3	1
598	уже сказано	1	1
599	года и	1	1
600	же к	1	1
601	минуту не	1	1
602	мы увидим	1	1
603	что даже	1	1
604	в себе	6	1
605	которое мы	1	1
606	до нас	1	1
607	поэтому и	1	1
608	всей жизни	2	1
609	с какой	1	1
610	сколько в	1	1
611	же и	2	1
612	и др	1	1
613	оказывается в	1	1
614	скажу только	1	1
615	ничего нельзя	1	1
616	в виде	3	1
617	в начале	4	1
618	раньше чем	1	1
619	здесь же	1	1
620	то только	1	1
621	или даже	1	1
622	при помощи	1	1
623	не стал	1	1
624	за ним	1	1
625	характерно что	1	1
626	мы знаем	4	1
627	котором можно	1	1
628	для него	9	1
629	и их	1	1
630	котором все	2	1
631	никто не	1	1
632	могут к	1	1
633	с определенным	1	1
634	вот с	1	1
635	содержания а	1	1
636	то время	6	1
637	отношении к	1	1
638	но что	5	1
639	дело и	1	1
640	только с	1	1
641	само по	2	1
642	каждый из	1	1
643	нельзя возразить	1	1
644	также все	1	1
645	этом роде	1	1
646	само собой	3	1
647	с общим	1	1
648	учение это	1	1
649	возможно что	2	1
650	со стороны	4	1
651	последнего в	1	1
652	нам всем	1	1
653	в каких	2	1
654	и прежде	2	1
655	только самая	1	1
656	что для	2	1
657	обратиться к	1	1
658	смысла и	1	1
659	а на	1	1
660	г №	1	1
661	которых мы	1	1
662	и скажем	1	1
663	мы и	1	1
664	было сказано	1	1
665	его по	1	1
666	возвращаясь к	1	1
667	а по	1	1
668	на эту	2	1
669	если не	2	1
670	впечатлений в	1	1
671	нет никаких	2	1
672	что во	1	1
673	до этого	1	1
674	этому языку	1	1
675	и потому	2	1
676	друга в	1	1
677	а кроме	1	1
678	мы опять	1	1
679	своем месте	2	1
680	его личной	1	1
681	слишком много	1	1
682	наряду с	2	1
683	несколько раз	1	1
684	нашей печати	1	1
685	в первой	1	1
686	в современной	1	1
687	требует совершенно	1	1
688	дело здесь	1	1
689	ли не	1	1
690	впрочем не	3	1
691	слов которые	1	1
692	нужно отметить	1	1
693	имеет значение	1	1
694	с этими	1	1
695	в смысле	1	1
696	не любил	2	1
697	вообще все	1	1
698	исключает всякую	1	1
699	чем дело	1	1
700	и для	3	1
701	которых он	1	1
702	и часто	2	1
703	уже на	3	1
704	тем и	1	1
705	и от	2	1
706	в те	4	1
707	с двух	1	1
708	от него	1	1
709	собственно говоря	2	1
710	у них	1	1
711	и н	1	1
712	даже после	2	1
713	у которого	2	1
714	пришлось бы	1	1
715	будто бы	2	1
716	теперь же	1	1
717	же в	2	1
718	есть уже	1	1
719	и другие	1	1
720	но вот	3	1
721	французский язык	1	1
722	от всякого	1	1
723	то вопрос	1	1
724	в целях	1	1
725	было уже	1	1
726	несмотря на	4	1
727	в период	1	1
728	я говорю	1	1
729	в свою	3	1
730	между ними	1	1
731	со мной	1	1
732	а ведь	1	1
733	в свой	1	1
734	сколько угодно	2	1
735	по одному	1	1
736	на различные	1	1
737	можно привести	1	1
738	есть и	2	1
739	утверждать что	1	1
740	к этому	6	1
741	к числу	2	1
742	уже есть	1	1
743	заметить что	1	1
744	а может	1	1
745	к этой	2	1
746	только не	1	1
747	именно здесь	1	1
748	менее по	1	1
749	бы из	1	1
