N	2gram	Propp_Isto_3	Psycholo
252	уже и	1	2
253	ли это	2	2
254	в известных	1	2
255	мы найдем	2	2
256	есть только	2	2
257	на это	2	2
258	если же	1	2
259	и поэтому	1	2
260	приходит к	1	2
261	отношений и	1	2
262	и ту	1	2
263	силу того	1	2
264	с ним	1	2
265	означает что	1	2
266	и здесь	7	2
267	там же	2	2
268	но и	12	2
269	случае не	1	2
270	нас в	1	2
271	в другой	4	2
272	как она	1	2
273	в него	2	2
274	к нему	5	2
275	что здесь	6	2
276	видели что	4	2
277	тот же	1	2
278	которых они	1	2
279	и потому	2	2
280	по этому	1	2
281	в качестве	2	2
282	из которого	2	2
283	уже не	7	2
284	в жизни	2	2
285	из них	7	2
286	одно из	1	2
287	и их	1	2
288	внешние формы	1	2
289	в одном	2	2
290	к ним	1	2
291	должны будем	1	2
292	и вместе	1	2
293	что всякая	1	2
294	в каком	1	2
295	себя и	1	2
296	говорит о	1	2
297	то и	6	2
298	не означает	1	2
299	о чем	1	2
300	в связи	3	2
301	мы видели	13	2
302	согласии с	1	2
303	к жизни	2	2
304	в особый	1	2
305	смысле этого	1	2
306	что же	1	2
307	и там	4	2
308	отличается от	1	2
309	она должна	1	2
310	в книге	1	2
311	не существует	1	2
312	и от	3	2
313	это можно	1	2
314	его не	3	2
315	от него	2	2
316	к этой	1	2
317	и как	3	2
318	или не	2	2
319	и законов	1	2
320	из этого	1	2
321	только они	1	2
322	это в	1	2
323	всегда в	1	1
324	одно окно	1	1
325	рассматривается как	1	1
326	связана с	3	1
327	животное которое	1	1
328	которых этот	1	1
329	все те	1	1
330	и этот	1	1
331	в несколько	1	1
332	и была	1	1
333	что изучение	1	1
334	вот эту	1	1
335	однако этот	1	1
336	который был	2	1
337	в египетской	1	1
338	но она	2	1
339	что иное	3	1
340	принадлежит к	1	1
341	я не	3	1
342	и ее	3	1
343	то это	2	1
344	в ней	2	1
345	свою очередь	1	1
346	материальной жизни	1	1
347	еще не	10	1
348	и на	4	1
349	спрашивает что	1	1
350	материалами и	1	1
351	тем как	1	1
352	по своему	1	1
353	то мы	2	1
354	в сторону	2	1
355	их вид	1	1
356	будто совершенно	1	1
357	ответ на	1	1
358	тогда как	1	1
359	изменения и	1	1
360	показаться что	1	1
361	нет и	1	1
362	относится к	2	1
363	чем же	1	1
364	в особом	2	1
365	если на	1	1
366	что как	1	1
367	далее мы	1	1
368	перед нами	1	1
369	тех случаях	1	1
370	которое и	1	1
371	бы я	1	1
372	и каждое	1	1
373	его к	1	1
374	составить предмет	1	1
375	самый важный	1	1
376	конечно не	1	1
377	он на	2	1
378	в черный	2	1
379	в тех	2	1
380	что автор	1	1
381	при понимании	1	1
382	бы только	1	1
383	во многих	2	1
384	и те	1	1
385	какую роль	1	1
386	а более	1	1
387	но прежде	1	1
388	на его	3	1
389	сколько ни	1	1
390	не следует	1	1
391	человек не	1	1
392	могут оказаться	1	1
393	эту задачу	1	1
394	моменты которые	1	1
395	в корне	1	1
396	но вместе	1	1
397	с мечом	1	1
398	в нее	2	1
399	предполагается что	1	1
400	но все	2	1
401	человека в	1	1
402	в одну	1	1
403	что почти	1	1
404	могла бы	1	1
405	а затем	3	1
406	легко возразить	1	1
407	затем уже	2	1
408	в мире	1	1
409	об этом	1	1
410	связанных с	2	1
411	на все	2	1
412	а как	1	1
413	по материалам	2	1
414	подходит к	1	1
415	это не	6	1
416	живет в	5	1
417	окажется что	1	1
418	но их	1	1
419	сказывается в	1	1
420	на этот	1	1
421	сперва в	1	1
422	тех которые	1	1
423	она и	1	1
424	ни одной	1	1
425	все равно	3	1
426	всегда лежит	1	1
427	и уже	2	1
428	которой он	1	1
429	и вне	1	1
430	задач в	1	1
431	чем в	1	1
432	ведет к	1	1
433	и тому	1	1
434	как таковой	2	1
435	убедиться что	1	1
436	он сказал	1	1
437	и становится	1	1
438	из ложной	1	1
439	та что	2	1
440	но если	1	1
441	к тем	1	1
442	женщин и	1	1
443	можно найти	4	1
444	о той	1	1
445	на месте	2	1
446	что вся	1	1
447	указать что	3	1
448	стоит в	2	1
449	знаем что	2	1
450	должны были	3	1
451	такое толкование	3	1
452	другую сторону	1	1
453	образом и	2	1
454	в другие	1	1
455	некоторые черты	1	1
456	иных форм	1	1
457	над ними	2	1
458	и более	2	1
459	только те	1	1
460	не могли	1	1
461	однако в	1	1
462	и наоборот	1	1
463	что этот	1	1
464	ним в	1	1
465	отношений это	1	1
466	этой работы	1	1
467	же мы	1	1
468	случае мы	1	1
469	и потом	2	1
470	приводят к	1	1
471	вплоть до	1	1
472	говорит по	1	1
473	в таких	1	1
474	как можно	1	1
475	себе целью	1	1
476	самого начала	1	1
477	считает что	1	1
478	то чего	1	1
479	они находятся	1	1
480	у различных	1	1
481	в самых	2	1
482	тем из	1	1
483	нам и	1	1
484	того как	1	1
485	имеем дело	1	1
486	явление в	1	1
487	почти во	1	1
488	увидим ниже	3	1
489	такая же	1	1
490	буквальном смысле	1	1
491	связи с	6	1
492	не принадлежит	1	1
493	так то	1	1
494	хотел было	1	1
495	перед ним	1	1
496	к таким	1	1
497	обстоятельство что	1	1
498	во все	2	1
499	лежит в	1	1
500	как только	2	1
501	его за	1	1
502	стоят и	1	1
503	бы составить	1	1
504	они и	3	1
505	все еще	6	1
506	так просто	1	1
507	перейти к	2	1
508	особенности этого	2	1
509	и входит	1	1
510	как не	1	1
511	на нем	1	1
512	их значение	1	1
513	на другой	2	1
514	лежит вне	1	1
515	в буквальном	1	1
516	с самого	1	1
517	в пределах	4	1
518	именно заключается	1	1
519	на нее	3	1
520	столько же	1	1
521	она была	1	1
522	можно только	3	1
523	часто в	1	1
524	что нарушение	1	1
525	мире в	1	1
526	смысле и	1	1
527	говорят что	2	1
528	вот почему	2	1
529	и та	1	1
530	обращается к	1	1
531	которым пользуется	1	1
532	одного из	2	1
533	почему же	1	1
534	форма как	1	1
535	можно сказать	2	1
536	в различных	1	1
537	а также	2	1
538	ли она	1	1
539	как у	1	1
540	образом мы	2	1
541	в согласии	1	1
542	нечто иное	1	1
543	помощи которых	1	1
544	уже только	2	1
545	бывает и	1	1
546	в свете	5	1
547	не знаю	8	1
548	человека как	1	1
549	говорит в	1	1
550	указывает что	1	1
551	тех пор	1	1
552	они хотят	1	1
553	производилось в	2	1
554	только у	1	1
555	о двух	1	1
556	одной из	1	1
557	вступить в	3	1
558	так всегда	1	1
559	и между	1	1
560	как нечто	1	1
561	и действительно	2	1
562	очень много	2	1
563	ссылкой на	1	1
564	иное как	3	1
565	или случайно	1	1
566	он их	1	1
567	ложной предпосылки	1	1
568	эти черты	1	1
569	тем чтобы	1	1
570	в нашей	1	1
571	за счет	2	1
572	этому вопросу	1	1
573	каким образом	1	1
574	и обратно	1	1
575	за ним	3	1
576	предмет и	1	1
577	что данный	1	1
578	мы находим	1	1
579	сами по	1	1
580	и должна	1	1
581	этой системы	2	1
582	как при	1	1
583	заметить что	1	1
584	ее на	1	1
585	в других	4	1
586	не противоречит	5	1
587	в особенности	2	1
588	чтобы убедиться	1	1
589	правил и	1	1
590	так не	1	1
591	связаны с	1	1
592	что человек	1	1
593	здесь в	1	1
594	один шаг	1	1
595	в свою	4	1
596	или при	1	1
597	такое же	1	1
598	мы еще	3	1
599	только через	1	1
600	и др	2	1
601	соответствии с	1	1
602	к более	2	1
603	близко к	1	1
604	и пр	11	1
605	есть у	2	1
606	которых мы	1	1
607	более общего	1	1
608	она является	1	1
609	на которых	1	1
610	своего рода	1	1
611	была бы	1	1
612	для этой	1	1
613	если это	3	1
614	которого она	1	1
615	о себе	3	1
616	многих случаях	1	1
617	образом на	1	1
618	только с	1	1
619	и столь	1	1
620	прямо говорит	1	1
621	случаях в	1	1
622	представления о	2	1
623	другу и	1	1
624	а если	3	1
625	что бы	1	1
626	на эту	1	1
627	и всей	1	1
628	из этой	2	1
629	хотя он	1	1
630	форма в	1	1
631	дело здесь	1	1
632	всем что	1	1
633	как из	1	1
634	материалов и	1	1
635	оба они	1	1
636	о его	1	1
637	получает от	1	1
638	но для	1	1
639	над его	1	1
640	думают что	1	1
641	между собой	1	1
642	на губах	1	1
643	предпосылки что	1	1
644	при таком	1	1
645	сколько бы	1	1
646	или в	11	1
647	есть особая	1	1
648	этих трех	1	1
649	то не	2	1
650	мы должны	7	1
651	находится в	4	1
652	хотя бы	1	1
653	которой мы	1	1
654	себе ничего	1	1
655	же в	2	1
656	также в	1	1
657	что такие	1	1
658	черный цвет	1	1
659	с ними	3	1
660	не что	3	1
661	бы его	1	1
662	можно привести	1	1
663	тот и	1	1
664	этим объясняется	3	1
665	никто не	2	1
666	но эти	1	1
667	видим в	1	1
668	см в	2	1
669	том числе	1	1
670	и вновь	2	1
671	событий в	1	1
