N	2gram	Nazirov_Tv_2	Komedia
103	по отношению	3	3
104	как в	4	3
105	но в	4	3
106	в этой	5	3
107	человека в	3	3
108	в каждом	1	3
109	первую очередь	1	3
110	при всем	1	3
111	но если	2	3
112	в обоих	1	3
113	не имеет	1	3
114	же время	7	3
115	связи с	1	3
116	что на	2	3
117	и сам	5	3
118	в поле	1	3
119	то время	1	3
120	в образе	3	3
121	и поэтому	2	3
122	брак с	2	3
123	а у	1	3
124	себя в	2	3
125	ответ на	1	3
126	мы знаем	1	3
127	и их	1	3
128	друг друга	2	3
129	тем что	3	3
130	в первую	1	3
131	до начала	1	3
132	возможно что	1	3
133	даже не	1	3
134	не было	2	3
135	в связи	1	3
136	и особенно	1	3
137	отношению к	3	3
138	с этой	3	3
139	все это	6	3
140	для нас	1	3
141	а в	4	3
142	в своей	6	3
143	того времени	1	3
144	по поводу	1	3
145	том числе	1	3
146	не может	7	3
147	как известно	2	2
148	и т	13	2
149	одним из	3	2
150	только потому	1	2
151	и есть	2	2
152	перед лицом	1	2
153	в первом	1	2
154	из его	1	2
155	и за	1	2
156	мы не	4	2
157	говорить о	2	2
158	не вполне	1	2
159	х годов	3	2
160	то это	1	2
161	в виду	1	2
162	он был	1	2
163	под названием	1	2
164	в ее	2	2
165	и другие	1	2
166	если в	1	2
167	отличие от	2	2
168	тут же	2	2
169	отнюдь не	4	2
170	и я	1	2
171	в одной	3	2
172	имеет в	2	2
173	за собой	4	2
174	сказать о	1	2
175	чуть ли	1	2
176	роль в	2	2
177	в философии	1	2
178	современной ему	2	2
179	и если	2	2
180	что она	4	2
181	после этого	1	2
182	он не	3	2
183	и еще	2	2
184	в принципе	4	2
185	была не	1	2
186	в силу	1	2
187	же не	2	2
188	об этом	4	2
189	в глазах	1	2
190	это не	7	2
191	как видно	1	2
192	в развитии	1	2
193	в один	1	2
194	когда в	1	2
195	всяком случае	2	2
196	представление о	7	2
197	в отличие	2	2
198	признать что	1	2
199	не в	4	2
200	в конце	6	2
201	однако в	1	2
202	как видим	1	2
203	вовсе не	2	2
204	даже в	1	2
205	одна из	3	2
206	аргументом в	2	2
207	в одном	2	2
208	в какой-то	1	2
209	не столь	1	2
210	не является	3	2
211	сюжета в	1	2
212	если у	2	2
213	в духе	4	2
214	на это	1	2
215	и это	3	2
216	с самого	1	2
217	так в	2	2
218	и что	2	2
219	похож на	1	2
220	в мире	5	2
221	с собой	1	2
222	пьесы в	1	2
223	быту и	1	2
224	в построении	1	2
225	не приходит	1	2
226	комический эффект	1	2
227	в пользу	3	2
228	мы понимаем	1	2
229	в античной	3	2
230	все время	2	2
231	в лице	4	2
232	в жизнь	1	2
233	тот же	1	2
234	с ними	2	2
235	и ее	2	2
236	или его	1	2
237	с одной	1	2
238	и у	2	2
239	с женой	1	2
240	является не	1	2
241	т п	2	2
242	у нее	3	2
243	отношение к	1	2
244	в любви	1	2
245	следует признать	1	2
246	ничуть не	1	2
247	цитаты из	1	2
248	рядом с	2	2
249	нет и	2	2
250	со стороны	1	2
251	и к	1	2
252	до сих	3	2
253	с другой	2	2
254	если не	4	2
255	должна была	1	2
256	в изображении	1	2
257	в течение	1	2
258	как бы	11	2
259	о соотношении	1	2
260	кто из	1	2
261	своего времени	1	2
262	сих пор	3	2
263	поле зрения	1	2
264	вообще говоря	2	2
265	еще более	1	2
266	от ее	2	2
267	от всех	1	2
268	из этого	2	2
269	частности в	1	2
270	в голову	1	2
271	с г	1	2
272	во всяком	2	2
273	и отчасти	3	1
274	с кем	1	1
275	сюжетных мотивов	1	1
276	самом деле	2	1
277	сам автор	1	1
278	внутренний мир	1	1
279	вызвано тем	1	1
280	повседневной жизни	1	1
281	дающая ему	1	1
282	в самих	1	1
283	женщине с	1	1
284	же что	1	1
285	i с	1	1
286	бурные события	1	1
287	прибегает к	1	1
288	г к	1	1
289	собой в	1	1
290	между собой	1	1
291	содержатся в	1	1
292	все эти	4	1
293	не был	1	1
294	в различных	1	1
295	в чем	4	1
296	говоря не	1	1
297	не без	1	1
298	в создании	1	1
299	то мы	1	1
300	его собственным	1	1
301	в область	3	1
302	о смерти	1	1
303	в отчаянии	1	1
304	морали и	1	1
305	ненавидящей его	1	1
306	конечном счете	1	1
307	такой силой	1	1
308	не просто	1	1
309	глаза его	1	1
310	чем же	1	1
311	быта и	1	1
312	в рамках	1	1
313	общего с	1	1
314	и нет	1	1
315	это был	3	1
316	однако не	1	1
317	как уже	1	1
318	не являются	1	1
319	жизни в	3	1
320	для ее	1	1
321	для которого	2	1
322	он дал	1	1
323	разве я	1	1
324	из жизни	2	1
325	представляет собой	1	1
326	действительности но	1	1
327	сил в	1	1
328	связанного с	1	1
329	что автор	1	1
330	от традиционного	1	1
331	в себе	3	1
332	на площадях	1	1
333	на его	4	1
334	к традициям	1	1
335	главным образом	1	1
336	у а	1	1
337	сказать в	1	1
338	отказа от	1	1
339	которой не	1	1
340	видеть в	1	1
341	что граф	1	1
342	и более	1	1
343	евгения онегина	3	1
344	не могли	2	1
345	н а	1	1
346	к выводу	1	1
347	в характере	1	1
348	к неожиданным	1	1
349	в повседневной	1	1
350	совпадают с	1	1
351	считается что	1	1
352	не считать	2	1
353	в другом	1	1
354	а по	1	1
355	г в	1	1
356	входит в	1	1
357	в соответствии	4	1
358	и мы	3	1
359	ты мне	1	1
360	по себе	1	1
361	в жизни	1	1
362	в бытовом	1	1
363	х гг	2	1
364	но уже	3	1
365	он же	2	1
366	соответствии с	4	1
367	от прототипа	2	1
368	со своими	2	1
369	которой он	2	1
370	мы видели	1	1
371	прикасается к	1	1
372	с такой	1	1
373	какую бы	1	1
374	автора и	1	1
375	и тогда	2	1
376	над его	1	1
377	не мог	1	1
378	является его	1	1
379	его образ	1	1
380	в эту	1	1
381	восходящего к	1	1
382	во второй	1	1
383	от своего	1	1
384	таким же	1	1
385	этой связи	1	1
386	нас не	1	1
387	и без	2	1
388	же это	1	1
389	на подобные	1	1
390	между людьми	2	1
391	не столько	2	1
392	еще с	1	1
393	в биографии	1	1
394	было очень	1	1
395	точнее не	1	1
396	не считал	1	1
397	должны были	1	1
398	из области	1	1
399	сам же	1	1
400	в диалоге	1	1
401	только для	2	1
402	права на	2	1
403	образом и	1	1
404	всегда является	1	1
405	их в	2	1
406	с первоначальным	1	1
407	том же	2	1
408	свои руки	1	1
409	в устах	2	1
410	любовь к	1	1
411	тем меньше	1	1
412	дня и	1	1
413	эта мысль	2	1
414	женился на	1	1
415	тем самым	4	1
416	из нас	2	1
417	со ii	1	1
418	на себе	1	1
419	и нежная	1	1
420	как о	2	1
421	в основе	2	1
422	родился в	2	1
423	был назван	1	1
424	никогда не	11	1
425	самой жизни	1	1
426	ничего не	4	1
427	пойдет о	1	1
428	трагедии в	2	1
429	же после	1	1
430	как носитель	1	1
431	ее у	1	1
432	и является	1	1
433	с чертами	1	1
434	со своим	1	1
435	сводится к	2	1
436	здесь же	1	1
437	и елена	1	1
438	этот образ	1	1
439	тогда в	1	1
440	в области	1	1
441	возвращении в	1	1
442	представляется нам	1	1
443	к себе	1	1
444	нет ни	1	1
445	и вполне	1	1
446	повседневного быта	1	1
447	отличается от	1	1
448	числе и	1	1
449	его с	1	1
450	бы он	1	1
451	той или	1	1
452	признает себя	1	1
453	отказаться от	2	1
454	должен быть	1	1
455	для себя	1	1
456	лет с	1	1
457	приходит к	1	1
458	сатира на	1	1
459	очень точно	1	1
460	на основе	1	1
461	его поступки	1	1
462	в душу	1	1
463	мысль о	1	1
464	что само	1	1
465	в себя	1	1
466	действия и	2	1
467	в пределах	1	1
468	приводит к	2	1
469	что однако	1	1
470	каждого из	1	1
471	в споре	1	1
472	мог бы	1	1
473	к самой	1	1
474	веры в	1	1
475	но у	4	1
476	жизнь и	1	1
477	является в	1	1
478	его времени	2	1
479	на великих	1	1
480	с ним	3	1
481	означает что	1	1
482	с человеком	1	1
483	вошедшая в	1	1
484	за пределами	1	1
485	одного из	1	1
486	там же	9	1
487	начале xx	1	1
488	каждом из	1	1
489	в которую	2	1
490	за основу	1	1
491	но нет	1	1
492	нуждается в	1	1
493	от современного	1	1
494	что же	1	1
495	с матерью	1	1
496	и ни	1	1
497	же ясно	1	1
498	е а	3	1
499	сцену в	1	1
500	в браке	1	1
501	во владение	1	1
502	условия для	1	1
503	не зная	1	1
504	в литературе	2	1
505	к которому	2	1
506	и новая	1	1
507	находит и	1	1
508	всякого рода	2	1
509	образов и	1	1
510	мы видим	4	1
511	трудно дать	1	1
512	эффект в	2	1
513	трагедии и	1	1
514	даже если	1	1
515	то он	1	1
516	наше время	2	1
517	приходит в	1	1
518	по мнению	3	1
519	знаешь ли	1	1
520	замечая что	1	1
521	и фразеологии	1	1
522	на западе	3	1
523	за которую	1	1
524	основное внимание	1	1
525	и детей	1	1
526	ряде случаев	1	1
527	в большинстве	1	1
528	отношений к	1	1
529	больше не	1	1
530	не все	1	1
531	и художественные	1	1
532	в сознании	1	1
533	в большой	1	1
534	мне кажется	1	1
535	сочувствия к	1	1
536	мир в	1	1
537	не так	2	1
538	для него	3	1
539	в известной	4	1
540	не о	1	1
541	как его	1	1
542	как раз	1	1
543	к самому	2	1
544	на стороне	4	1
545	во власти	1	1
546	и даже	5	1
547	более широкое	1	1
548	или иной	1	1
549	а с	3	1
550	что не	3	1
551	такую же	1	1
552	и чуть	1	1
553	в с	1	1
554	у нас	2	1
555	в любой	1	1
556	не делает	1	1
557	выше и	1	1
558	не означает	2	1
559	а не	6	1
560	другой стороны	2	1
561	произвел на	1	1
562	сам себе	1	1
563	гете и	1	1
564	одну из	1	1
565	отца или	1	1
566	и случайно	1	1
567	ни о	1	1
568	из названных	1	1
569	самого начала	1	1
570	оснований для	1	1
571	жизнь в	1	1
572	несмотря на	1	1
573	действия в	1	1
574	его отец	1	1
575	свою очередь	1	1
576	связь с	2	1
577	в творчестве	5	1
578	него в	2	1
579	сделать его	1	1
580	силой как	1	1
581	только его	1	1
582	ничего нет	1	1
583	который видит	1	1
584	власть над	1	1
585	нашли ее	1	1
586	предположить что	1	1
587	он говорит	1	1
588	целом ряде	1	1
589	однако эти	2	1
590	любой из	1	1
591	такого рода	1	1
592	ведет к	1	1
593	в сферу	1	1
594	второй план	1	1
595	что весь	1	1
596	не видят	1	1
597	именно в	6	1
598	поскольку он	1	1
599	считал что	1	1
600	в современной	1	1
601	общественной жизни	1	1
602	характерные для	1	1
603	которые были	1	1
604	в наше	2	1
605	вышла за	1	1
606	это уже	2	1
607	может служить	2	1
608	г а	3	1
609	сюжета и	2	1
610	не похож	1	1
611	в реалистическом	1	1
612	себя на	2	1
613	из действующих	1	1
614	в результате	1	1
615	это как	1	1
616	когда он	4	1
617	не с	1	1
618	ее и	1	1
619	огромную роль	1	1
620	своих героев	3	1
621	не должен	1	1
622	и как	1	1
623	будто бы	1	1
624	том чтобы	1	1
625	в искусстве	2	1
626	встречается в	1	1
627	за этим	1	1
628	а н	2	1
629	на фоне	1	1
630	нет ничего	3	1
631	между ними	1	1
632	героя и	2	1
633	не знает	1	1
634	в трагическом	5	1
635	сказать что	1	1
636	только как	1	1
637	была бы	1	1
638	с детьми	1	1
639	в свою	1	1
640	в последнем	1	1
641	или иного	1	1
642	а может	1	1
643	точно так	1	1
644	того или	1	1
645	думать что	1	1
646	принимают за	1	1
647	так же	5	1
648	как на	1	1
649	событий в	1	1
