N	2gram	Propp_Russ_1	FransuaR
161	что она	2	2
162	в виде	6	2
163	не как	1	2
164	так например	6	2
165	его в	1	2
166	по всему	1	2
167	ни в	1	2
168	с тем	8	2
169	кн iii	1	2
170	он и	1	2
171	несмотря на	3	2
172	в развитии	1	2
173	и некоторые	3	2
174	и при	1	2
175	с точки	3	2
176	в которых	5	2
177	если бы	1	2
178	и эти	1	2
179	не могли	1	2
180	дело в	1	2
181	дело не	1	2
182	не имели	1	2
183	того как	5	2
184	особое значение	1	2
185	что на	4	2
186	характерен для	1	2
187	не потому	1	2
188	ни о	1	2
189	начиная с	3	2
190	более широкой	1	2
191	широкой и	1	2
192	данном случае	1	2
193	то время	1	2
194	и сам	1	2
195	с собой	4	2
196	сохранился и	1	2
197	две части	1	2
198	с ним	2	2
199	можно сказать	1	2
200	и во	1	2
201	к нему	1	2
202	во всей	1	2
203	было бы	1	2
204	что он	1	2
205	очень много	1	2
206	это не	10	2
207	судить о	2	2
208	уже в	1	2
209	только на	3	2
210	первые три	1	2
211	этому вопросу	2	2
212	из них	8	2
213	точка зрения	1	2
214	в одном	3	2
215	к ним	3	2
216	из устных	1	2
217	в других	11	2
218	смерти и	1	2
219	интерес к	2	2
220	значение имеет	1	2
221	возможно что	1	2
222	видим что	1	2
223	далеко не	3	2
224	говорит о	1	2
225	его как	2	2
226	точек зрения	1	2
227	люди в	1	2
228	не может	4	2
229	вместе с	10	2
230	так же	3	2
231	из которых	1	2
232	в данном	1	2
233	а не	2	2
234	весь этот	1	2
235	но это	4	2
236	все же	5	2
237	и для	2	2
238	себя на	1	2
239	а в	9	2
240	на украине	3	2
241	между ними	1	2
242	является и	1	2
243	к этому	4	2
244	которого было	1	1
245	как известно	2	1
246	то на	3	1
247	говоря о	1	1
248	в этот	10	1
249	того же	1	1
250	второго тома	1	1
251	в приведенном	1	1
252	тем же	1	1
253	из самых	1	1
254	чтобы как	1	1
255	и развитие	1	1
256	и могут	1	1
257	включая и	1	1
258	или наоборот	1	1
259	что между	1	1
260	в белоруссии	3	1
261	вопрос о	1	1
262	из своих	1	1
263	земля в	1	1
264	ему в	1	1
265	был еще	1	1
266	жизни это	1	1
267	в народном	1	1
268	по этому	3	1
269	между собой	2	1
270	в чем	1	1
271	некоторые другие	5	1
272	а следовательно	1	1
273	как у	1	1
274	друг к	2	1
275	мы еще	1	1
276	еще далеко	1	1
277	землю и	1	1
278	одном и	1	1
279	в эти	4	1
280	по отношению	1	1
281	с совершенно	1	1
282	слабо и	1	1
283	искал в	1	1
284	которые не	3	1
285	одного и	1	1
286	эта связь	1	1
287	как в	5	1
288	из цикла	1	1
289	этимология этого	1	1
290	это был	1	1
291	что по	4	1
292	ясную картину	1	1
293	не можем	3	1
294	та же	2	1
295	и у	5	1
296	из этих	4	1
297	вообще а	1	1
298	тому же	1	1
299	во многих	5	1
300	как он	2	1
301	века к	1	1
302	в названных	1	1
303	для народа	1	1
304	для нового	1	1
305	состоит в	8	1
306	не к	1	1
307	характерное для	1	1
308	в доме	2	1
309	подобно тому	1	1
310	не бывает	1	1
311	можно было	1	1
312	по-видимому не	1	1
313	же не	2	1
314	связанные с	3	1
315	связанных с	1	1
316	те же	1	1
317	на все	2	1
318	на этой	2	1
319	на почве	1	1
320	пришли на	1	1
321	и смерти	1	1
322	только одно	1	1
323	типичен для	1	1
324	и нравов	1	1
325	со своими	1	1
326	не всегда	1	1
327	его и	2	1
328	чем в	2	1
329	наука в	1	1
330	в один	2	1
331	смысл и	1	1
332	можем судить	1	1
333	украинского фольклора	1	1
334	что значит	1	1
335	веков в	1	1
336	и третья	1	1
337	не во	1	1
338	особенности же	1	1
339	просто в	1	1
340	видел и	1	1
341	место в	1	1
342	в отличие	1	1
343	точку зрения	1	1
344	которые в	1	1
345	такую же	1	1
346	труда и	1	1
347	том же	2	1
348	показать что	1	1
349	этой работы	2	1
350	тому что	4	1
351	дня и	1	1
352	но они	3	1
353	а иногда	4	1
354	иной раз	1	1
355	не имеет	6	1
356	тогда когда	1	1
357	здесь на	1	1
358	и сама	1	1
359	не по	1	1
360	было не	1	1
361	можно судить	1	1
362	новый год	25	1
363	которые почему-либо	1	1
364	следовательно и	1	1
365	и всегда	1	1
366	они совершались	1	1
367	и проклятия	1	1
368	народной жизни	1	1
369	слова как	1	1
370	которые и	1	1
371	непосредственное влияние	1	1
372	и многочисленные	1	1
373	явление в	1	1
374	при котором	1	1
375	это слово	1	1
376	под названием	1	1
377	встречаются в	2	1
378	так называемый	2	1
379	же значение	1	1
380	как будто	5	1
381	этом отношении	1	1
382	приносят с	1	1
383	с другом	1	1
384	такие же	1	1
385	не могут	1	1
386	могут быть	2	1
387	хранится в	1	1
388	к другу	2	1
389	для такого	1	1
390	к тому	4	1
391	его с	4	1
392	или такие	1	1
393	они становятся	1	1
394	его значение	1	1
395	с новым	1	1
396	они и	2	1
397	имеет место	2	1
398	перед рождеством	1	1
399	если же	1	1
400	и он	1	1
401	и это	1	1
402	году под	1	1
403	не ограничивается	1	1
404	из всего	1	1
405	а затем	1	1
406	в виду	1	1
407	и сами	1	1
408	и служит	1	1
409	нами выше	1	1
410	сочетается с	1	1
411	но мы	1	1
412	так в	4	1
413	и характер	1	1
414	на свой	1	1
415	первой половине	1	1
416	на том	1	1
417	еще в	4	1
418	для этого	2	1
419	в отдельных	1	1
420	и та	1	1
421	прямо и	1	1
422	и что	4	1
423	влияние на	1	1
424	на что	2	1
425	после того	2	1
426	для нас	6	1
427	еды вообще	1	1
428	там же	5	1
429	должно было	2	1
430	не имеющий	1	1
431	которых они	1	1
432	по типу	1	1
433	от них	3	1
434	этом ряду	1	1
435	исторического развития	1	1
436	позже и	1	1
437	также в	3	1
438	как правило	3	1
439	совершались в	1	1
440	на будущее	1	1
441	о рождении	2	1
442	быть и	2	1
443	всякого рода	3	1
444	тот же	1	1
445	важное значение	1	1
446	другой пример	1	1
447	должен был	1	1
448	ii в	2	1
449	и так	1	1
450	до нас	1	1
451	и раньше	1	1
452	бы ни	1	1
453	к народным	1	1
454	одежды и	1	1
455	и тем	1	1
456	античности и	1	1
457	же от	1	1
458	в начале	1	1
459	к своим	1	1
460	мы знаем	1	1
461	одно из	5	1
462	земли и	1	1
463	был почти	1	1
464	слова в	3	1
465	в прошлом	2	1
466	с лишним	1	1
467	мы можем	2	1
468	только с	1	1
469	много и	3	1
470	каждый из	1	1
471	праздника и	1	1
472	отличие от	1	1
473	чтобы не	1	1
474	тем что	4	1
475	и целый	1	1
476	нет в	1	1
477	того в	1	1
478	же деле	1	1
479	того что	4	1
480	год с	1	1
481	и из	3	1
482	что дело	1	1
483	после смерти	1	1
484	принадлежал и	2	1
485	такое же	2	1
486	а с	4	1
487	по всей	1	1
488	он считал	1	1
489	в середине	3	1
490	и существует	1	1
491	самом же	1	1
492	на этот	3	1
493	которых мы	1	1
494	однако и	1	1
495	и непосредственно	2	1
496	жизнь в	1	1
497	которой он	1	1
498	под влиянием	1	1
499	должна была	2	1
500	и вообще	1	1
501	было в	1	1
502	о своих	1	1
503	некоторые из	1	1
504	состоящие из	1	1
505	независимо от	2	1
506	их к	2	1
507	последние три	1	1
508	формы мышления	1	1
509	других формах	1	1
510	тому как	1	1
511	в тех	4	1
512	которые по	1	1
513	а позже	1	1
514	друг с	1	1
515	в очень	1	1
516	этого слова	3	1
517	есть много	1	1
518	не будем	3	1
519	к вопросу	2	1
520	в более	2	1
521	другой характер	2	1
522	к пониманию	1	1
523	на новый	2	1
524	его нет	1	1
525	о котором	1	1
526	это как	1	1
527	от него	1	1
528	находится в	2	1
529	же в	1	1
530	особенно интересны	1	1
531	но если	1	1
532	по поводу	1	1
533	иначе чем	1	1
534	этой же	1	1
535	в период	1	1
536	слово в	1	1
537	на другие	2	1
538	не знает	1	1
539	только как	1	1
540	на более	1	1
541	отношению к	1	1
542	года когда	1	1
543	из своей	1	1
544	жизни и	1	1
545	эти по	1	1
546	как на	1	1
547	образ этот	1	1
