N	2gram	Nazirov_Vr_1	Psycholo
222	высшей степени	1	1
223	их и	1	1
224	что уже	1	1
225	он как	1	1
226	что характер	1	1
227	на свою	1	1
228	событий и	1	1
229	что ж	2	1
230	составляет самую	1	1
231	красивым и	1	1
232	и он	2	1
233	а другие	1	1
234	утверждаю что	1	1
235	еще не	2	1
236	не имел	1	1
237	в чем	3	1
238	с его	3	1
239	но не	1	1
240	на основе	2	1
241	в сторону	1	1
242	не все	1	1
243	в комментариях	1	1
244	отношение к	2	1
245	тут же	1	1
246	как говорит	1	1
247	независимо от	1	1
248	как нам	1	1
249	в мысли	1	1
250	хотя и	1	1
251	и глубокой	1	1
252	то в	1	1
253	поэтому он	1	1
254	момент его	1	1
255	своей правоты	1	1
256	за это	1	1
257	в известном	2	1
258	рассказ о	1	1
259	и сконцентрировать	1	1
260	ее для	1	1
261	хотя он	1	1
262	свои собственные	1	1
263	это конечно	1	1
264	в одну	2	1
265	не будет	1	1
266	из-за этого	1	1
267	другой раз	1	1
268	есть все	1	1
269	только не	1	1
270	и с	6	1
271	это не	4	1
272	указанием на	1	1
273	в итоге	1	1
274	в жизни	1	1
275	из первых	1	1
276	а вот	1	1
277	не ясно	1	1
278	в высшей	1	1
279	все равно	1	1
280	а за	1	1
281	он и	1	1
282	о чем	2	1
283	еще раз	1	1
284	было не	1	1
285	в их	1	1
286	у тургенева	11	1
287	доказывает что	1	1
288	второй раз	1	1
289	есть еще	1	1
290	однако в	1	1
291	с такими	1	1
292	он сказал	1	1
293	в повести	2	1
294	и вообще	1	1
295	дошла до	1	1
296	и какая	1	1
297	а от	1	1
298	так он	1	1
299	человек и	1	1
300	на воздух	1	1
301	как о	1	1
302	писателя с	1	1
303	героев и	1	1
304	в уме	1	1
305	из их	1	1
306	не могло	1	1
307	что ни	1	1
308	это то	1	1
309	в другую	1	1
310	на россию	1	1
311	это слово	1	1
312	толкнул меня	1	1
313	этом отношении	1	1
314	отношение автора	1	1
315	одним из	3	1
316	в стиле	1	1
317	такие же	1	1
318	что поэзия	1	1
319	выросла из	1	1
320	не есть	1	1
321	ничего общего	1	1
322	россию и	1	1
323	но при	1	1
324	только при	1	1
325	с правилами	1	1
326	мириться и	1	1
327	на той	1	1
328	роль в	1	1
329	так и	1	1
330	не с	1	1
331	во все	1	1
332	именно этот	1	1
333	мировой литературе	1	1
334	другой не	1	1
335	второй половине	1	1
336	нас в	1	1
337	это было	1	1
338	доходит до	1	1
339	этот момент	2	1
340	в глазах	2	1
341	в форме	1	1
342	в другой	1	1
343	и можно	1	1
344	еще более	1	1
345	вслед за	1	1
346	быть и	1	1
347	но с	1	1
348	действие в	1	1
349	пришел к	2	1
350	в литературу	1	1
351	из которого	1	1
352	и у	3	1
353	в нашей	2	1
354	в начале	6	1
355	целого ряда	1	1
356	предположение что	1	1
357	и их	1	1
358	своих собственных	1	1
359	тому же	1	1
360	друг друга	1	1
361	каждый из	1	1
362	не было	5	1
363	относился к	3	1
364	спасся от	1	1
365	мне и	2	1
366	так не	1	1
367	я только	1	1
368	именно в	1	1
369	рассказ этот	1	1
370	к которому	1	1
371	характерно для	1	1
372	в предисловии	1	1
373	души и	1	1
374	что для	1	1
375	действительной истории	1	1
376	был в	1	1
377	говорит я	1	1
378	целым рядом	1	1
379	и самый	1	1
380	в рассказе	1	1
381	так это	1	1
382	с конца	1	1
383	что из	1	1
384	ближе к	1	1
385	мы знаем	2	1
386	тем чтобы	1	1
387	в момент	2	1
388	равно как	1	1
389	в частности	1	1
390	о себе	3	1
391	время с	1	1
392	с первого	1	1
393	у себя	1	1
394	каковы же	1	1
395	предположить что	1	1
396	оба они	1	1
397	отличается от	1	1
398	между прочим	1	1
399	имел в	3	1
400	этой сцене	1	1
401	которых он	1	1
402	в мировой	1	1
403	уже на	1	1
404	которая из	1	1
405	эту историю	1	1
406	тот кто	1	1
407	идет не	1	1
408	мысль на	3	1
409	я думаю	1	1
410	отношении к	1	1
411	гораздо больше	1	1
412	в романе	6	1
413	только как	1	1
414	они как	1	1
415	больших и	1	1
416	комментариях к	1	1
417	автора в	1	1
418	жизни и	1	1
419	это в	2	1
420	тем самым	1	1
421	во сне	1	1
422	все что	1	1
