N	2gram	Losev_Prob_4	KulturaY
161	с этой	1	3
162	не так	3	3
163	но если	6	3
164	не понимает	2	3
165	и более	3	3
166	в отношении	4	3
167	в то	4	3
168	как о	3	3
169	не имеет	4	3
170	в каком	6	3
171	не есть	12	3
172	всего этого	1	3
173	только то	1	3
174	в результате	8	3
175	но и	14	3
176	нас в	1	3
177	это не	7	3
178	и только	4	3
179	вообще и	1	3
180	в какой	4	3
181	как же	2	3
182	уже в	4	3
183	ни в	17	3
184	мы находим	2	3
185	то это	3	3
186	именно в	7	3
187	а именно	2	3
188	первую очередь	1	3
189	xix века	2	3
190	смысловом отношении	2	3
191	когда мы	5	3
192	того или	3	3
193	но для	1	3
194	это уже	3	3
195	к тому	3	3
196	мы должны	3	3
197	другой стороны	6	3
198	или иного	3	3
199	по поводу	1	3
200	смысле слова	15	2
201	также что	1	2
202	таком случае	1	2
203	чтобы не	2	2
204	по адресу	1	2
205	тем же	1	2
206	к другому	1	2
207	что эти	1	2
208	мы имеем	6	2
209	в защиту	1	2
210	на себя	1	2
211	и говорить	1	2
212	здесь не	7	2
213	заключается не	2	2
214	а тем	1	2
215	не то	2	2
216	не все	1	2
217	не просто	16	2
218	за пределы	2	2
219	что они	2	2
220	сама по	2	2
221	относится к	2	2
222	всю эту	2	2
223	как к	1	2
224	когда он	1	2
225	и как	3	2
226	имеет в	1	2
227	более или	2	2
228	но в	8	2
229	для которого	1	2
230	очень много	2	2
231	а во-вторых	1	2
232	он в	1	2
233	учение о	3	2
234	в известном	2	2
235	как он	1	2
236	и самый	1	2
237	принять во	1	2
238	если же	1	2
239	отношений между	1	2
240	и если	5	2
241	в корне	2	2
242	в россии	1	2
243	но все	3	2
244	русской классической	1	2
245	что все	1	2
246	его в	2	2
247	с другими	3	2
248	для меня	1	2
249	чем в	1	2
250	нашем смысле	10	2
251	мере не	5	2
252	как таковой	1	2
253	смысл и	1	2
254	или менее	2	2
255	в этих	5	2
256	и при	1	2
257	просто и	1	2
258	и без	6	2
259	в котором	2	2
260	мы называем	1	2
261	классической литературы	1	2
262	не как	1	2
263	и значит	1	2
264	сам же	1	2
265	однако в	2	2
266	раз и	1	2
267	что есть	1	2
268	если и	3	2
269	к такой	1	2
270	не о	1	2
271	дело не	3	2
272	до их	1	2
273	по своему	6	2
274	никак не	4	2
275	уже о	1	2
276	которое в	2	2
277	отличается от	4	2
278	к другой	2	2
279	а что	1	2
280	нам о	1	2
281	говоря уже	2	2
282	совершенно ясно	2	2
283	в пределах	2	2
284	самое это	1	2
285	на том	1	2
286	здесь как	4	2
287	есть также	1	2
288	мог бы	1	2
289	к его	3	2
290	когда в	1	2
291	что дело	1	2
292	она есть	1	2
293	и нужно	1	2
294	и здесь	1	2
295	внимание на	1	2
296	типа в	1	2
297	можно сказать	5	2
298	как они	2	2
299	эти два	1	2
300	и содержания	1	2
301	и об	1	2
302	эти последние	1	2
303	известном смысле	1	2
304	моменты в	1	2
305	на очень	1	2
306	тот или	2	2
307	все они	3	2
308	в качестве	10	2
309	конечно не	3	2
310	то и	5	2
311	ни одного	1	2
312	что если	1	2
313	не дает	1	2
314	потому в	1	2
315	а то	2	2
316	в одном	4	2
317	так то	1	2
318	себе представить	1	2
319	на русский	1	2
320	еще и	3	2
321	ни на	3	2
322	то нельзя	1	2
323	только что	2	2
324	не говоря	3	2
325	именно так	1	2
326	подобного рода	11	2
327	о чем	1	2
328	понятие о	2	2
329	какой мере	4	2
330	что мы	3	2
331	чем же	3	2
332	в частности	2	2
333	вместе с	5	2
334	так же	5	2
335	в условиях	3	2
336	только для	3	2
337	все это	9	2
338	кроме того	4	2
339	от нас	2	2
340	каждой из	2	2
341	тип и	1	2
342	чтобы понять	1	2
343	еще более	2	2
344	не знает	1	2
345	равно как	1	2
346	является и	3	2
347	только о	1	2
348	это в	1	2
349	во всяком	8	2
350	том числе	1	2
351	скажет что	1	1
352	говоря о	1	1
353	о каких	2	1
354	зрения их	1	1
355	возможно их	1	1
356	же как	1	1
357	отношении они	1	1
358	и то	2	1
359	бы для	2	1
360	мере в	1	1
361	содержанию в	1	1
362	к учению	1	1
363	и такое	1	1
364	случае нельзя	1	1
365	уже по	2	1
366	да еще	1	1
367	мышления т	1	1
368	повседневной жизни	1	1
369	ясности и	1	1
370	нам в	1	1
371	именно к	1	1
372	большинство из	1	1
373	так чтобы	2	1
374	время как	2	1
375	но она	3	1
376	на себе	3	1
377	один к	1	1
378	почти исключительно	1	1
379	связана с	1	1
380	и самой	1	1
381	так называемые	1	1
382	этот как	1	1
383	таковы например	1	1
384	характером и	1	1
385	же ни	1	1
386	не нужно	1	1
387	и на	3	1
388	а еще	3	1
389	между собой	2	1
390	очень высокой	1	1
391	бы то	1	1
392	подходить к	1	1
393	но тогда	1	1
394	мы будем	1	1
395	легко может	1	1
396	а только	6	1
397	значение и	1	1
398	тут же	3	1
399	нет и	2	1
400	значение имеет	1	1
401	всякое самостоятельное	1	1
402	оказывается не	1	1
403	с этим	4	1
404	сказать то	1	1
405	если на	1	1
406	может обойтись	2	1
407	это был	1	1
408	перед нами	13	1
409	и где	2	1
410	то ясно	1	1
411	и всецело	1	1
412	и понимания	1	1
413	говорит что	2	1
414	жизни может	1	1
415	особого труда	1	1
416	дело весьма	1	1
417	войне и	1	1
418	в противоположность	1	1
419	чего же	1	1
420	перейти и	1	1
421	или иную	1	1
422	за собой	2	1
423	со своей	2	1
424	себе как	1	1
425	действия и	2	1
426	в которой	2	1
427	это есть	3	1
428	ни один	1	1
429	или во	1	1
430	одном случае	2	1
431	думать что	1	1
432	это тот	1	1
433	им в	1	1
434	имеем в	3	1
435	и те	1	1
436	почти всегда	2	1
437	если он	2	1
438	к русскому	1	1
439	нам нужно	1	1
440	что без	2	1
441	связанные с	1	1
442	по какому	1	1
443	есть две	2	1
444	и лучше	1	1
445	сейчас и	1	1
446	всех этих	6	1
447	в принципе	1	1
448	не к	2	1
449	все подобного	3	1
450	у пушкина	3	1
451	чем именно	1	1
452	его от	1	1
453	смысле как	2	1
454	и независимо	2	1
455	или иных	3	1
456	удивительно что	1	1
457	а вместе	2	1
458	в каждом	1	1
459	здесь мы	3	1
460	думал что	1	1
461	не будет	2	1
462	имеют в	1	1
463	же касается	1	1
464	в другом	3	1
465	разные звуки	1	1
466	те или	5	1
467	искусства в	1	1
468	он есть	1	1
469	некоторые основные	1	1
470	известно что	1	1
471	этом смысле	3	1
472	и единственным	1	1
473	чаще всего	1	1
474	и точности	1	1
475	он является	1	1
476	и пожалуй	1	1
477	рядом с	1	1
478	все равно	3	1
479	этого не	2	1
480	не всегда	1	1
481	и уже	1	1
482	или три	1	1
483	как сказано	1	1
484	другое дело	2	1
485	ясно из	1	1
486	всего вышесказанного	1	1
487	во время	1	1
488	в войне	1	1
489	однако ясно	1	1
490	и поскольку	1	1
491	и ее	4	1
492	в такой	1	1
493	всяком случае	4	1
494	она в	2	1
495	чем более	1	1
496	о нашем	1	1
497	ничего в	1	1
498	то его	1	1
499	оказывается что	1	1
500	от его	1	1
501	признать что	1	1
502	мы теперь	1	1
503	когда и	1	1
504	фоне этого	1	1
505	бы так	1	1
506	по крайней	6	1
507	в предыдущем	3	1
508	для нее	1	1
509	даже в	1	1
510	собою и	1	1
511	является единственным	1	1
512	или что	1	1
513	правда в	3	1
514	ее с	1	1
515	доказывать это	1	1
516	к этим	1	1
517	в основе	1	1
518	чем не	1	1
519	не напрасно	1	1
520	здесь может	1	1
521	нам предстоит	1	1
522	казалось бы	3	1
523	в коем	3	1
524	в самой	4	1
525	этого общего	1	1
526	они являются	1	1
527	должны сказать	2	1
528	о типах	1	1
529	по своей	1	1
530	и мире	1	1
531	во всем	2	1
532	это слово	1	1
533	и его	10	1
534	тем легче	1	1
535	как будто	11	1
536	каждый раз	5	1
537	если только	1	1
538	сразу и	2	1
539	от их	1	1
540	ни о	4	1
541	не давая	1	1
542	же отношение	1	1
543	те смысловые	1	1
544	же самое	6	1
545	всего в	1	1
546	ли в	1	1
547	в самых	3	1
548	прошлом и	1	1
549	поставить вопрос	1	1
550	то ни	1	1
551	приходит к	2	1
552	можно и	1	1
553	но только	2	1
554	но по	2	1
555	свою очередь	1	1
556	это будет	2	1
557	без всякого	4	1
558	на основе	1	1
559	здесь также	2	1
560	уже потому	1	1
561	представим себе	1	1
562	последнее время	1	1
563	нет никакой	4	1
564	следовательно и	1	1
565	смысле но	1	1
566	о тех	1	1
567	никогда не	1	1
568	это вовсе	1	1
569	его структуре	2	1
570	и прочих	2	1
571	и каждый	2	1
572	можно только	2	1
573	это только	1	1
574	мы в	1	1
575	со всем	1	1
576	о котором	1	1
577	остановимся на	2	1
578	нас и	1	1
579	уже само	1	1
580	в известной	1	1
581	но здесь	1	1
582	может в	1	1
583	разница между	1	1
584	о функции	1	1
585	именно потому	1	1
586	искусства и	1	1
587	возможна только	1	1
588	на этой	2	1
589	и являются	2	1
590	одного из	1	1
591	к простому	1	1
592	может не	1	1
593	отдельные члены	1	1
594	то тем	1	1
595	протестовать против	1	1
596	не выходит	3	1
597	своему значению	1	1
598	по этому	2	1
599	к нему	3	1
600	или иные	4	1
601	тем или	1	1
602	смысле не	2	1
603	этому поводу	1	1
604	тем как	1	1
605	и всякая	1	1
606	и хорошо	1	1
607	категории ей	1	1
608	нуждается в	1	1
609	конечно может	1	1
610	крайней мере	6	1
611	как указание	1	1
612	все время	2	1
613	своему содержанию	5	1
614	когда говорят	1	1
615	мы убеждаемся	1	1
616	что здесь	6	1
617	быть и	1	1
618	но так	2	1
619	себе еще	1	1
620	мы вовсе	1	1
621	же все	1	1
622	собой разумеется	1	1
623	а если	3	1
624	идет по	1	1
625	пушкина в	1	1
626	мы видим	1	1
627	время когда	1	1
628	одной из	4	1
629	с ними	2	1
630	этого можно	1	1
631	не сказано	1	1
632	что даже	1	1
633	в себе	12	1
634	и так	1	1
635	один не	2	1
636	поэтому и	1	1
637	и после	1	1
638	коем случае	3	1
639	они могут	2	1
640	образа в	1	1
641	который в	1	1
642	литературе и	1	1
643	ради которого	1	1
644	же и	3	1
645	и др	1	1
646	нас с	1	1
647	тех или	4	1
648	этом только	1	1
649	этого понятия	2	1
650	своим собственным	2	1
651	в виде	22	1
652	в начале	3	1
653	свидетельствует о	2	1
654	не обладают	2	1
655	для какого-нибудь	1	1
656	является не	2	1
657	то только	2	1
658	или даже	4	1
659	при помощи	10	1
660	за ним	2	1
661	ту или	1	1
662	предмет этот	1	1
663	для него	3	1
664	для всякой	1	1
665	представить себе	2	1
666	никто не	2	1
667	вот с	1	1
668	то время	2	1
669	отношении к	1	1
670	сама в	1	1
671	но что	1	1
672	только с	1	1
673	не думаем	2	1
674	само по	1	1
675	другому и	1	1
676	бы все	1	1
677	не говорит	1	1
678	фантазия может	1	1
679	и делает	1	1
680	указание на	1	1
681	само собой	3	1
682	связную речь	1	1
683	бы тогда	1	1
684	ясно также	1	1
685	выходит за	2	1
686	а живое	1	1
687	отличаются от	1	1
688	мы скажем	1	1
689	меняются и	1	1
690	по своим	1	1
691	всякого другого	1	1
692	что тот	1	1
693	в каких	1	1
694	только путем	1	1
695	писателя и	1	1
696	и прежде	2	1
697	представляет собою	1	1
698	которая обладает	1	1
699	такое же	1	1
700	выше в	1	1
701	что для	1	1
702	обратить внимание	1	1
703	каком смысле	2	1
704	превращается в	1	1
705	а наоборот	2	1
706	который с	1	1
707	мы и	1	1
708	и непосредственно	2	1
709	остался бы	1	1
710	совершенно одинаково	1	1
711	на эту	1	1
712	когда же	1	1
713	на какие	1	1
714	или речи	1	1
715	если не	3	1
716	сделать некоторые	1	1
717	как именно	2	1
718	так называемых	1	1
719	эти особенности	1	1
720	впечатлений в	1	1
721	самых необходимых	1	1
722	входить в	1	1
723	две или	1	1
724	что во	2	1
725	и потому	7	1
726	к самому	1	1
727	учению о	1	1
728	поскольку они	3	1
729	из которых	3	1
730	при переходе	1	1
731	случайно и	1	1
732	своем месте	1	1
733	их то	1	1
734	к жизни	1	1
735	который мы	1	1
736	исходя из	1	1
737	получает свое	1	1
738	том смысле	2	1
739	дело здесь	1	1
740	в контексте	1	1
741	меньшее приближение	1	1
742	этого тезиса	1	1
743	и каждая	1	1
744	внешним образом	1	1
745	об одном	1	1
746	с этими	1	1
747	в смысле	5	1
748	здесь прежде	1	1
749	д и	1	1
750	другое как	1	1
751	и для	4	1
752	не станет	1	1
753	и часто	1	1
754	уже на	1	1
755	речи вообще	1	1
756	и один	1	1
757	и от	6	1
758	культуры то	1	1
759	особенно это	1	1
760	это можно	2	1
761	и представления	1	1
762	думает что	1	1
763	бы ему	1	1
764	отношении не	1	1
765	построения с	1	1
766	будто бы	2	1
767	вот этот	1	1
768	же в	4	1
769	есть уже	1	1
770	и другие	1	1
771	с различием	1	1
772	за этим	1	1
773	от всякого	1	1
774	в целях	5	1
775	несмотря на	4	1
776	в свою	1	1
777	в моем	1	1
778	между ними	1	1
779	на более	1	1
780	со мной	1	1
781	имеет ничего	2	1
782	опять-таки в	1	1
783	по одному	2	1
784	этих отношений	1	1
785	совершенно просто	1	1
786	что под	1	1
787	утверждать что	1	1
788	без особого	1	1
789	что то	1	1
790	и вместе	1	1
791	только они	2	1
792	заметить что	1	1
793	а может	2	1
794	к этой	1	1
795	чтобы эти	1	1
796	только не	4	1
797	слова то	2	1
798	это понятие	1	1
799	о которых	2	1
800	этой точки	1	1
801	смысле что	1	1
