N	2gram	Tiupa_Lite_2	KulturaY
395	что есть	1	1
396	все мы	1	1
397	одна из	5	1
398	и вместо	1	1
399	и когда	1	1
400	явление в	1	1
401	при котором	1	1
402	подчас и	1	1
403	во всем	1	1
404	себе во	1	1
405	не нужен	1	1
406	не знали	3	1
407	в действительности	1	1
408	среди них	1	1
409	именно такой	1	1
410	свое собственное	1	1
411	русской классической	2	1
412	в наши	1	1
413	все еще	2	1
414	настолько глубоко	1	1
415	ничего общего	1	1
416	приходит к	1	1
417	элементы в	1	1
418	своим языком	1	1
419	с ее	2	1
420	и выступает	1	1
421	говорит и	1	1
422	некоторые другие	1	1
423	в ее	2	1
424	на основе	1	1
425	только то	1	1
426	это путь	1	1
427	слова а	1	1
428	обращаясь к	3	1
429	например о	1	1
430	то как	2	1
431	не с	3	1
432	не себе	1	1
433	раз не	1	1
434	основана на	1	1
435	поэтому в	1	1
436	находится в	1	1
437	это мне	1	1
438	во избежание	1	1
439	с полным	1	1
440	тех кто	4	1
441	оказываются не	1	1
442	это я	1	1
443	о том	2	1
444	установки на	1	1
445	здесь слово	1	1
446	не стоит	1	1
447	и просто	1	1
448	пор пока	1	1
449	в чем	1	1
450	на протяжении	1	1
451	русской литературе	2	1
452	состоит не	1	1
453	переходит в	1	1
454	а потому	2	1
455	речь шла	1	1
456	в слово	1	1
457	в него	2	1
458	свой литературный	1	1
459	но с	3	1
460	идет по	1	1
461	к делу	1	1
462	одной из	2	1
463	дело с	1	1
464	в какой	2	1
465	становится для	1	1
466	например с	1	1
467	то он	1	1
468	здесь о	1	1
469	по земле	3	1
470	как слова	1	1
471	с какой	1	1
472	советской власти	1	1
473	ни было	2	1
474	в поэзии	3	1
475	свидетельствует о	2	1
476	так по	1	1
477	так называемый	1	1
478	в школе	1	1
479	одно из	2	1
480	не так	2	1
481	для него	4	1
482	ведь это	2	1
483	могло бы	2	1
484	мы находим	1	1
485	революцию как	1	1
486	не для	1	1
487	не случайно	4	1
488	должен был	1	1
489	я рад	1	1
490	маяковского или	1	1
491	в других	1	1
492	и только	2	1
493	или иной	1	1
494	в данный	1	1
495	я был	1	1
496	и прежде	1	1
497	несколько примеров	1	1
498	по всей	1	1
499	и др	3	1
500	на всей	1	1
501	одной стороны	6	1
502	здесь дело	1	1
503	пушкина как	1	1
504	легко и	1	1
505	человек в	1	1
506	а так	1	1
507	и я	1	1
508	между собою	1	1
509	более чем	1	1
510	все более	1	1
511	этой же	1	1
512	одно слово	1	1
513	усомниться в	1	1
514	книге о	1	1
515	в ноябре	1	1
516	к первоначальному	1	1
517	с товарищем	1	1
518	вниманием к	1	1
519	раз его	1	1
520	быть это	1	1
521	он говорит	1	1
522	наряду с	1	1
523	последнем случае	1	1
524	эти слова	1	1
525	такого рода	9	1
526	ведет к	1	1
527	с тех	1	1
528	когда он	1	1
529	в это	1	1
530	эти строки	2	1
531	задним числом	1	1
532	эта аналогия	1	1
533	над языком	1	1
534	не мог	1	1
535	слова так	1	1
536	с большой	1	1
537	тех или	1	1
538	более того	1	1
539	процесса в	1	1
540	это как	2	1
541	и перед	1	1
542	здесь я	1	1
543	что только	1	1
544	обращается к	3	1
545	в ряду	1	1
546	которым в	1	1
547	бы в	1	1
548	в этих	1	1
549	я в	7	1
550	не предполагает	1	1
551	о своем	1	1
552	первый раз	2	1
553	может для	1	1
554	у которых	1	1
555	который не	1	1
556	в искусстве	4	1
557	каждое слово	1	1
558	как на	3	1
559	они не	1	1
