N	2gram	Tiupa_Disk_1	Narrotol
319	событие самого	2	2
320	большей или	2	2
321	известном смысле	1	2
322	чем он	2	2
323	с ними	1	2
324	дело с	2	2
325	рассказывания в	3	2
326	он уже	1	2
327	бахтин может	1	2
328	всяком случае	1	2
329	себя в	2	2
330	нарратологический поворот	1	2
331	только на	1	2
332	до конца	1	2
333	в равной	2	2
334	первобытного человека	3	2
335	его и	1	2
336	xix столетия	1	2
337	сами по	2	2
338	в конце	1	2
339	к ним	3	2
340	не о	1	2
341	друг друга	1	2
342	человеческого присутствия	2	2
343	мы можем	1	2
344	каждый из	1	2
345	при отсутствии	1	2
346	нарратора в	1	2
347	в особенности	4	2
348	нами не	1	2
349	и даже	3	2
350	в области	1	2
351	в результате	1	2
352	на ее	2	2
353	было и	1	2
354	и притом	1	2
355	что не	4	2
356	героя и	2	2
357	и составляет	3	2
358	зависит от	2	2
359	речевых практик	5	2
360	вместе с	1	2
361	к его	2	2
362	по своим	4	2
363	по своему	3	2
364	да и	1	2
365	текста как	1	2
366	быть и	1	2
367	о его	1	2
368	нарративное высказывание	2	2
369	о событии	1	2
370	в связи	1	2
371	и от	1	2
372	изменение состояния	2	2
373	в году	2	2
374	которая в	1	2
375	или иным	1	2
376	но зато	2	2
377	хотя бы	3	2
378	исключительно в	1	2
379	равной степени	1	2
380	жизни в	2	2
381	сказать что	3	2
382	в свою	3	2
383	по причине	1	2
384	в таком	1	2
385	во всяком	2	2
386	в роли	1	2
387	события событие	1	1
388	термина в	1	1
389	располагается между	1	1
390	выходит новое	1	1
391	ранних этапах	1	1
392	человеческой речи	1	1
393	а показывает	1	1
394	одним из	2	1
395	к текстам	1	1
396	чтобы не	1	1
397	диалогический момент	1	1
398	немалое количество	1	1
399	не остается	1	1
400	сам по	1	1
401	роли первого	1	1
402	от текста	1	1
403	на самом	1	1
404	значении этого	3	1
405	только потому	1	1
406	е годы	2	1
407	мышлением которое	1	1
408	это и	1	1
409	и есть	2	1
410	некоторая заслуживающая	1	1
411	в нарративном	4	1
412	бахтин когда	1	1
413	и до	1	1
414	различные и	1	1
415	принципиальные различия	1	1
416	процессов состояний	2	1
417	учебниках по	1	1
418	он ничего	1	1
419	например в	2	1
420	практика общения	1	1
421	способности человеческой	1	1
422	их связная	1	1
423	исторической динамике	1	1
424	не приходится	2	1
425	повестях белкина	1	1
426	смысле можно	1	1
427	последнем мы	1	1
428	единством их	1	1
429	в первый	1	1
430	с текстом	1	1
431	событий что	1	1
432	завершенная и	1	1
433	то и	1	1
434	принадлежит к	1	1
435	жизненной позиции	1	1
436	в перформативной	1	1
437	из того	1	1
438	событий и	1	1
439	мы и	1	1
440	этого термина	2	1
441	чужих высказываний	1	1
442	первого и	2	1
443	слово не	2	1
444	происхождение наррации	1	1
445	произведения всех	1	1
446	нуждалась в	1	1
447	[...] смысл	1	1
448	и сами	1	1
449	может функционировать	1	1
450	культурную память	1	1
451	хх веке	1	1
452	быть в	1	1
453	композиция и	1	1
454	нарративности но	2	1
455	в различных	2	1
456	шмид это	1	1
457	возможных композиционных	1	1
458	сказать и	2	1
459	и главное	1	1
460	различия между	3	1
461	могло быть	1	1
462	на концепции	1	1
463	а только	1	1
464	некоего созерцающего	1	1
465	не то	1	1
466	не все	1	1
467	дискурсивные практики	2	1
468	другой это	1	1
469	отношение к	4	1
470	тут же	1	1
471	связная сюжетная	1	1
472	событие рассказывания	1	1
473	событий а	2	1
474	и требующий	1	1
475	иным образом	2	1
476	как слушатели-читатели	1	1
477	для кого-то	1	1
478	в особом	2	1
479	его на	1	1
480	с этим	3	1
481	о.м фрейденберг	4	1
482	человеческого бытия	1	1
483	установка [...]	1	1
484	о жизни	1	1
485	повседневная практика	1	1
486	еще и	1	1
487	обращения к	1	1
488	такое слово	1	1
489	когда он	2	1
490	отграниченная система	1	1
491	целый ряд	2	1
492	в образовании	1	1
493	а непосредственно	1	1
494	фрейденберг и	2	1
495	и к	4	1
496	в действительности	3	1
497	следующим образом	1	1
498	в противоположность	2	1
499	становления наррации	1	1
500	констатирует что	1	1
501	между историей	1	1
502	на набережной	1	1
503	второго лица	1	1
504	в речевой	2	1
505	со своей	1	1
506	шагом природного	1	1
507	в которой	1	1
508	понятийным мышлением	2	1
509	из жизни	3	1
510	отношения с	1	1
511	участвуем как	1	1
512	что это	1	1
513	в учебниках	1	1
514	формой человеческого	1	1
515	повествование в	1	1
516	следующей главе	1	1
517	приводит к	2	1
518	ней мифов-нарраций	1	1
519	речи но	1	1
520	что к	1	1
521	не рассказывает	1	1
522	разные времена	1	1
523	что даже	2	1
524	или переход	1	1
525	ту самую	1	1
526	имеются только	1	1
527	к тексту	1	1
528	наиболее очевидным	1	1
529	дифференцированном и	1	1
530	всей его	2	1
531	будучи непосредственной	1	1
532	строгом значении	2	1
533	требующий ответного	1	1
534	человек не	1	1
535	событии которое	1	1
536	из кругозора	1	1
537	что она	1	1
538	готовом стабильно	1	1
539	суть проблемы	1	1
540	рассказ как	1	1
541	того чтобы''	1	1
542	ментального процесса	1	1
543	годы к	1	1
544	оно в	1	1
545	адресата ибо	1	1
546	''если'' ''когда''	1	1
547	не как	4	1
548	однако он	1	1
549	в силу	5	1
550	нем звучит	1	1
551	уже говорилось	1	1
552	нам только	1	1
553	и мимесис	1	1
554	в человеческой	1	1
555	новое и	1	1
556	содержит в	1	1
557	на земле	1	1
558	писал бахтин	4	1
559	которое может	1	1
560	речи формировать	1	1
561	действие или	1	1
562	событием не	1	1
563	и по	2	1
564	рассказано в	1	1
565	как организующий	1	1
566	так например	2	1
567	адресатом как	1	1
568	его составе	1	1
569	на адресата	1	1
570	таким образом	3	1
571	но все	1	1
572	н.д тамарченко	2	1
573	значительной степени	2	1
574	этом последнем	1	1
575	могла бы	2	1
576	с кристаллизацией	1	1
577	смене состояний	1	1
578	значение в	1	1
579	том случае	1	1
580	статус событийности	1	1
581	нарративная установка	1	1
582	той же	1	1
583	едином но	1	1
584	говорить не	1	1
585	сознания к	1	1
586	с другими	1	1
587	на бумаге	1	1
588	доступна нам	1	1
589	речевой практике	2	1
590	голос [...]	1	1
591	рассказывает а	1	1
592	в молчание	1	1
593	повторяющееся действие	1	1
594	в речевом	1	1
595	например с	1	1
596	рассказчика и	1	1
597	в большей	1	1
598	произведении и	1	1
599	речевой практики	1	1
600	оцененном мире	1	1
601	но уже	1	1
602	пиететное цитирование	1	1
603	на статус	1	1
604	в повестях	1	1
605	далеко не	10	1
606	существенно меняет	1	1
607	мифы-рассказы имеются	1	1
608	по длительности	1	1
609	и оцененном	1	1
610	в ее	3	1
611	с тем	1	1
612	социального или	1	1
613	воспроизводилась древними	1	1
614	о событиях	3	1
615	является феноменом	1	1
616	и само	1	1
617	воспроизведение чужих	1	1
618	мы видели	1	1
619	но сложном	1	1
620	обозначить как	1	1
621	события рассказывания	3	1
622	ведет к	3	1
623	и тоже	1	1
624	и было	2	1
625	автора и	1	1
626	и читатель	1	1
627	с еще	1	1
628	или менее	2	1
629	во время	1	1
630	смежными ей	1	1
631	она сама	1	1
632	или точнее	1	1
633	имеющий отношение	1	1
634	нами два	1	1
635	не становится	1	1
636	в котором	5	1
637	с точки	1	1
638	интерпретации в	1	1
639	в их	5	1
640	что вся	1	1
641	нашему воображению	1	1
642	как произведение	1	1
643	греческой античности	1	1
644	хранения и	1	1
645	композиционных форм	1	1
646	оно живет	1	1
647	себе а	1	1
648	событие или	1	1
649	в которых	4	1
650	нельзя понять	1	1
651	дама с	1	1
652	от его	1	1
653	должны были	1	1
654	памяти моего	1	1
655	существования на	1	1
656	бытия нуждалась	1	1
657	порождается так	1	1
658	процесса и	1	1
659	мир и	1	1
660	овладения понятийным	1	1
661	что было	1	1
662	по крайней	2	1
663	на языке	1	1
664	[...] его	1	1
665	мифологии если	1	1
666	и предполагает	2	1
667	необходимо чтобы	1	1
668	хейден уайт	1	1
669	можем обозначить	1	1
670	человеческой культуре	1	1
671	непосредственной формой	1	1
672	по мифологии	1	1
673	раз и	1	1
674	мимесис не	1	1
675	грамматики рассказывания	1	1
676	мифов-нарраций никогда	1	1
677	до известной	1	1
678	как можно	1	1
679	изменением состояния	1	1
680	теоретической модели	1	1
681	времени наррация	1	1
682	коммуникативное событие	5	1
683	частного опыта	1	1
684	для каждого	1	1
685	например приказывая	1	1
686	текста и	2	1
687	достигается не	1	1
688	не говоря	2	1
689	своего существования	1	1
690	начальной фразе	1	1
691	драматургический текст	2	1
692	но такая	1	1
693	эвристическое значение	1	1
694	который при	1	1
695	чтобы'' ''из-за''	1	1
696	коммуникативного события	14	1
697	событий процессов	2	1
698	и отсутствие	1	1
699	для всех	1	1
700	относительно поздним	1	1
701	качестве способности	1	1
702	данное понятие	1	1
703	опыта в	2	1
704	по своей	11	1
705	наиболее авторитетных	1	1
706	во всем	1	1
707	цепь событий	1	1
708	в изложении	1	1
709	и повествование	1	1
710	как не	3	1
711	сюжетная цепь	1	1
712	вниманию читателя	1	1
713	такого высказывания	1	1
714	и делает	1	1
715	фрейденберг происхождение	1	1
716	однако это	2	1
717	к однозначности	1	1
718	художественную словесность	1	1
719	всех прочих	1	1
720	однако перформативные	1	1
721	это непосредственное	1	1
722	женеттом была	1	1
723	событием рассказывания	1	1
724	в момент	2	1
725	в специальном	1	1
726	в начальной	1	1
727	встречается в	1	1
728	институционального общения	1	1
729	могут быть	4	1
730	этой причине	2	1
731	нарративных стратегий	1	1
732	эти происходят	1	1
733	качестве культурного	1	1
734	однако для	1	1
735	отличается от	2	1
736	об одном	1	1
737	стенографическая передача	1	1
738	с адресатом	1	1
739	и второго	2	1
740	того о	1	1
741	не встречается	1	1
742	указывает на	2	1
743	не предполагает	4	1
744	между повествуемым	2	1
745	сложном событии	1	1
746	если же	1	1
747	актуализированная женеттом	1	1
748	время они	1	1
749	самом общем	2	1
750	то потому	1	1
751	обычно в	1	1
752	произведения по	1	1
753	в ситуации	3	1
754	принципе не	1	1
755	за самим	1	1
756	ю.м лотман	1	1
757	в виду	2	1
758	напротив они	1	1
759	говорит и	2	1
760	рассказываемое событие	2	1
761	[...] оно	1	1
762	здесь также	1	1
763	два события	1	1
764	более глубокий	1	1
765	для всего	1	1
766	в организации	2	1
767	реальной действительности	1	1
768	всякого события	1	1
769	только то	1	1
770	коммуникативные роли	1	1
771	остальной жизни	1	1
772	презентацией наррации	1	1
773	происходят в	1	1
774	свидетельство о	1	1
775	может разворачиваться	1	1
776	различие между	2	1
777	немного в	1	1
778	и сам	1	1
779	что каждый	1	1
780	может ощущаться	1	1
781	по этой	2	1
782	в другом	2	1
783	по аналогии	1	1
784	из двух	2	1
785	заново актуализированная	1	1
786	не ограничивается	2	1
787	не за	1	1
788	приказывая или	1	1
789	не с	3	1
790	повествователем в	1	1
791	по фрейденберг	1	1
792	пристальное внимание	1	1
793	живет в	1	1
794	цитирование стенографическая	1	1
795	мог бы	1	1
796	чем у	1	1
797	присутствует не	1	1
798	во второй	1	1
799	том как	1	1
800	не исчерпывается	1	1
801	собой семиотический	1	1
802	поэтому в	1	1
803	его времени	1	1
804	из одного	1	1
805	и вообще	2	1
806	была определена	1	1
807	событием и	2	1
808	повествователя в	2	1
809	как формы	2	1
810	писателями [...]	1	1
811	и вся	1	1
812	иисуса христа	2	1
813	миметическая репрезентация	1	1
814	неразрывно объединены	1	1
815	сути своей	2	1
816	косвенной речи	1	1
817	память как	1	1
818	слушатели-читатели события	1	1
819	имея в	3	1
820	этого сказать	1	1
821	утверждает что	1	1
822	появляется в	1	1
823	теперь и	1	1
824	самому себе	2	1
825	в значительной	2	1
826	практике общения	1	1
827	в греческой	2	1
828	наррации а	1	1
829	во всех	5	1
830	карикатурное передразнивание	1	1
831	аналогичным образом	1	1
832	теперь уже	1	1
833	творчества в	1	1
834	а потому	1	1
835	что и	3	1
836	крайней мере	2	1
837	чем и	1	1
838	позиционирует свои	1	1
839	не более	2	1
840	к истине	1	1
841	вслед за	1	1
842	или ментального	1	1
843	человека как	1	1
844	[...] для	1	1
845	и мы	1	1
846	всякое событие	1	1
847	к воображению	1	1
848	не несет	1	1
849	природного социального	1	1
850	наррацию ибо	1	1
851	с той	1	1
852	в формах	1	1
853	создает наррацию	1	1
854	к различным	2	1
855	понимание входит	1	1
856	речь о	1	1
857	одной из	4	1
858	сами участвуем	1	1
859	одного сознания	1	1
860	усматривая в	1	1
861	освоение человеческим	1	1
862	в разные	2	1
863	ходе которого	2	1
864	упраздняет коммуникативные	1	1
865	понимание жизни	1	1
866	до нас	1	1
867	по мнению	1	1
868	персонажей а	1	1
869	события эти	1	1
870	самое следует	1	1
871	с одной	9	1
872	звучит один	1	1
873	со всеми	1	1
874	к одному	1	1
875	того же	3	1
876	уже в	2	1
877	в исторический	1	1
878	нарратология не	1	1
879	вопроса о	1	1
880	ощущаться завершенная	1	1
881	различия в	1	1
882	свидетельствует о	2	1
883	у них	1	1
884	наррация давно	1	1
885	или положение	1	1
886	всех видов	1	1
887	в данной	3	1
888	конечном счете	1	1
889	обнаруживаются в	2	1
890	''картина'' не	1	1
891	и понимание	2	1
892	их как	1	1
893	человеческим сознанием	1	1
894	отсылают к	1	1
895	система смыслов	1	1
896	они неразрывно	1	1
897	идеальное из	1	1
898	или даже	2	1
899	событийного характера	3	1
900	и слушающих	2	1
901	общения доступна	1	1
902	самую коммуникативную	1	1
903	тексту в	1	1
904	в цепи	1	1
905	стороны самое	1	1
906	''из-за'' и	1	1
907	не случайно	1	1
908	непосредственное воспроизведение	1	1
909	автор и	3	1
910	тем что	3	1
911	существенную роль	3	1
912	в нарратологию	1	1
913	ситуацию какой	1	1
914	на том	2	1
915	истине красоте	1	1
916	и всякий	1	1
917	ответного понимания	1	1
918	следует признать	2	1
919	концепции нарративности	1	1
920	событийности не	1	1
921	и строго	1	1
922	дистанцию по	1	1
923	момент в	1	1
924	которое мы	1	1
925	как диалогический	1	1
926	времена различные	1	1
927	никого не	2	1
928	взаимодействие коммуникантов	1	1
929	в исторической	1	1
930	в.т и	1	1
931	даже не	1	1
932	бытия следствие	1	1
933	который не	1	1
934	оборотов ''если''	1	1
935	может передать	1	1
936	не обязательно	4	1
937	до этого	1	1
938	очевидным образом	3	1
939	а именно	1	1
940	лица в	1	1
941	и создает	1	1
942	или меньшей	2	1
943	этому времени	1	1
944	наконец в	1	1
945	а с	5	1
946	же о	1	1
947	смысл высказывания	1	1
948	событийной полноте	1	1
949	восприниматься как	1	1
950	нового времени	1	1
951	давно функционировала	1	1
952	говорит о	1	1
953	в хх	1	1
954	строго отграниченная	1	1
955	данного высказывания	1	1
956	''для того	1	1
957	выступает в	1	1
958	связано с	1	1
959	что нарративность	1	1
960	передача карикатурное	1	1
961	текстов к	1	1
962	одной стороны	9	1
963	стремится к	1	1
964	на которых	1	1
965	с большей	1	1
966	не на	1	1
967	которое по	1	1
968	в евангелии	1	1
969	места времени	1	1
970	его как	2	1
971	формировать культурную	1	1
972	событие о	1	1
973	одну из	2	1
974	понятие о	3	1
975	общения это	1	1
976	и композиционно	2	1
977	когда она	1	1
978	со своими	1	1
979	произведение в	2	1
980	как высказывания	1	1
981	разных местах	1	1
982	которой он	1	1
983	перформативной установке	1	1
984	ближе к	1	1
985	художественного целого	1	1
986	видов не	1	1
987	драматургического текста	2	1
988	с помощью	1	1
989	высказываний пиететное	1	1
990	текста если	1	1
991	в творчестве	1	1
992	цепь воспроизводилась	1	1
993	у первобытного	1	1
994	событие не	1	1
995	переформатирует ту	1	1
996	и потому	3	1
997	в рамках	5	1
998	объединены в	1	1
999	он ее	1	1
1000	в строгом	3	1
1001	не удается	1	1
1002	бахтину нельзя	1	1
1003	опирается на	2	1
1004	этом по	1	1
1005	сути дела	2	1
1006	не становясь	1	1
1007	сего времени	2	1
1008	исторического знания	1	1
1009	однозначности [...]	1	1
1010	не сложилось	1	1
1011	наряду с	1	1
1012	излагается в	1	1
1013	тем кто	2	1
1014	его событийной	1	1
1015	к ценности	1	1
1016	же их	1	1
1017	на пересечении	1	1
1018	в тех	2	1
1019	мировой жизни	1	1
1020	передать оборотов	1	1
1021	[...] то	1	1
1022	она вся	1	1
1023	конструктивная проблема	1	1
1024	красоте и	1	1
1025	согласно которому	1	1
1026	[...] это	1	1
1027	созерцающего ума	1	1
1028	по бахтину	4	1
1029	на ранних	2	1
1030	в [...]	1	1
1031	в контексте	1	1
1032	входит как	1	1
1033	слова и	1	1
1034	без нарратора	2	1
1035	на разных	1	1
1036	установки и	1	1
1037	наблюдателя упраздняет	1	1
1038	цепи состояний	1	1
1039	до сего	2	1
1040	но это	1	1
1041	текст и	2	1
1042	в культуре	2	1
1043	он обращается	1	1
1044	дистанцию между	1	1
1045	в формировании	1	1
1046	числе и	2	1
1047	пока еще	6	1
1048	и собственно	1	1
1049	говорящий позиционирует	1	1
1050	это явление	1	1
1051	исторический период	1	1
1052	в книге	1	1
1053	одного и	2	1
1054	известной степени	2	1
1055	он видел	1	1
1056	случаях когда	1	1
1057	говорящего и	2	1
1058	указать на	1	1
1059	не имея	2	1
1060	[...] наблюдателя	1	1
1061	каким бы	1	1
1062	при таком	1	1
1063	понять со	1	1
1064	собственно и	2	1
1065	длительности и	1	1
1066	искусство слова	1	1
1067	показывает имитирует	1	1
1068	это он	1	1
1069	сходным образом	1	1
1070	о котором	2	1
1071	в голову	1	1
1072	речи хотя	1	1
1073	события тогда	1	1
1074	утрачивает свою	1	1
1075	самое понимание	1	1
1076	следствие овладения	1	1
1077	тем более	1	1
1078	повествовательного дискурса	4	1
1079	истории а	1	1
1080	отмечу что	1	1
1081	будто бы	2	1
1082	нормы а	1	1
1083	древними писателями	1	1
1084	отношении к	1	1
1085	нарративной стратегии	1	1
1086	в готовом	1	1
1087	специальном значении	1	1
1088	в период	1	1
1089	оказывается и	1	1
1090	стороны бытия	1	1
1091	письма и	1	1
1092	слове писал	1	1
1093	не знает	1	1
1094	''когда'' ''для	1	1
1095	на более	1	1
1096	как иерархические	1	1
1097	ценности к	1	1
1098	котором рассказано	1	1
1099	речи и	1	1
1100	стабильно дифференцированном	1	1
1101	только словесные	1	1
1102	речевой маской	1	1
1103	но достаточно	1	1
1104	перечисленные моменты	1	1
1105	композиционная форма	1	1
1106	только о	1	1
1107	в свое	1	1
1108	не количественная	1	1
1109	организующий принцип	1	1
1110	более или	2	1
1111	рассказе чехова	1	1
1112	частности в	2	1
1113	нарративность в	2	1
1114	собой лишь	1	1
1115	ибо анарративная	1	1
1116	являя собой	1	1
1117	случае если	1	1
1118	сознанием событийной	1	1
1119	однако без	1	1
1120	следует сказать	1	1
1121	к этому	2	1
1122	том числе	2	1
1123	они не	2	1
1124	событий в	1	1
