N	2gram	Bakhtin_Pr_5	Narrotol
229	только бы	1	2
230	о своей	3	2
231	со словами	2	2
232	в значительной	1	2
233	том или	1	2
234	он прямо	1	2
235	нет у	1	2
236	во всей	1	2
237	и только	1	2
238	он уже	3	2
239	всех его	1	2
240	и ее	1	2
241	есть в	1	2
242	каждый из	2	2
243	героя с	1	2
244	для него	14	2
245	или даже	1	2
246	не случайно	2	2
247	или ином	1	2
248	к которому	1	2
249	была и	2	2
250	люди что	1	2
251	говорит о	2	2
252	ей не	1	2
253	не на	1	2
254	точек зрения	2	2
255	наконец в	4	2
256	о чем	1	2
257	главного героя	1	2
258	тому как	2	2
259	в любом	1	2
260	в аспекте	1	2
261	и для	8	2
262	в результате	1	2
263	которая в	1	2
264	в двух	1	2
265	и все	15	2
266	тем более	1	2
267	тогда в	2	2
268	к самому	5	2
269	это все	1	2
270	между ними	1	2
271	одного сознания	3	2
272	они все	1	2
273	этого слова	5	2
274	себе не	1	2
275	так же	7	2
276	и через	1	1
277	того же	1	1
278	жил в	1	1
279	на самом	9	1
280	он может	1	1
281	ему что	1	1
282	них как	1	1
283	а непосредственно	1	1
284	и больше	1	1
285	к рассказу	1	1
286	внутренней речью	1	1
287	с таким	2	1
288	уже по	1	1
289	по его	1	1
290	есть не	1	1
291	бы уже	4	1
292	чужому слову	1	1
293	героя но	2	1
294	ни единого	1	1
295	он как	4	1
296	собственного голоса	1	1
297	есть нечто	1	1
298	всех без	1	1
299	совпадает с	2	1
300	но она	1	1
301	его о	1	1
302	больше всего	1	1
303	двух сознаний	1	1
304	своему герою	1	1
305	которое не	1	1
306	и со	3	1
307	в целом	3	1
308	явлениях а	1	1
309	как не	1	1
310	одного слова	2	1
311	сам по	2	1
312	меньшей степени	1	1
313	к своему	5	1
314	на другом	1	1
315	разумеется не	1	1
316	проявляет себя	1	1
317	и определяется	2	1
318	а еще	1	1
319	в чем	4	1
320	во всех	3	1
321	не довлеет	1	1
322	бы она	1	1
323	по своему	4	1
324	без которого	1	1
325	и главное	1	1
326	его собственным	1	1
327	ее к	1	1
328	совсем не	3	1
329	не входит	1	1
330	эта особенность	2	1
331	а он	3	1
332	с совершенно	1	1
333	друг от	1	1
334	форме и	1	1
335	определяется не	2	1
336	из уст	1	1
337	почувствовал что	1	1
338	того не	1	1
339	в различные	1	1
340	как нам	1	1
341	обращения к	1	1
342	могли бы	1	1
343	и наконец	7	1
344	и к	12	1
345	это определение	1	1
346	в самом	6	1
347	но по	1	1
348	ни один	1	1
349	а во-вторых	1	1
350	сказать о	1	1
351	из опыта	1	1
352	тоже не	1	1
353	он думает	1	1
354	всем его	1	1
355	иной форме	2	1
356	из его	2	1
357	но на	4	1
358	так сказать	2	1
359	общения с	1	1
360	на его	4	1
361	он ни	1	1
362	человек не	1	1
363	раз когда	1	1
364	одному из	1	1
365	еще раньше	1	1
366	внутренней речи	5	1
367	границами между	1	1
368	в повествовательном	1	1
369	свое время	1	1
370	в плане	6	1
371	и по	2	1
372	на этом	2	1
373	не бывает	1	1
374	таким образом	7	1
375	рассказа в	10	1
376	здесь мы	1	1
377	и может	1	1
378	в другом	12	1
379	об этом	1	1
380	мы уже	8	1
381	и внутренняя	1	1
382	входит в	1	1
383	все бы	1	1
384	с другими	2	1
385	этом смысле	3	1
386	но именно	2	1
387	делает его	1	1
388	оно стремится	3	1
389	здесь это	1	1
390	словами он	1	1
391	но уже	2	1
392	в них	4	1
393	достоевского и	2	1
394	все равно	2	1
395	являясь в	1	1
396	в слове	6	1
397	он и	5	1
398	мы видели	2	1
399	выступают с	1	1
400	мы не	1	1
401	и ничего	1	1
402	как таковой	1	1
403	в один	1	1
404	их на	1	1
405	одного и	1	1
406	себе с	1	1
407	думает и	1	1
408	таким же	1	1
409	к главному	1	1
410	о герое	1	1
411	и третий	1	1
412	в котором	3	1
413	в их	1	1
414	к одному	3	1
415	все и	4	1
416	в которых	2	1
417	как символ	3	1
418	мысли и	1	1
419	признать что	1	1
420	слова в	6	1
421	и другого	2	1
422	особое место	1	1
423	в зеркало	1	1
424	тонах и	1	1
425	но он	4	1
426	теми же	2	1
427	по крайней	1	1
428	и более	1	1
429	их в	2	1
430	в конце	5	1
431	тому чтобы	2	1
432	том же	1	1
433	что этот	1	1
434	и то	5	1
435	приводят к	1	1
436	любви и	1	1
437	человек и	4	1
438	ли я	4	1
439	отметить что	1	1
440	и такого	1	1
441	только здесь	1	1
442	дело в	1	1
443	раз подтверждает	1	1
444	в процессе	1	1
445	к изучению	1	1
446	материала в	1	1
447	уст в	2	1
448	это еще	1	1
449	все без	1	1
450	для всего	1	1
451	и некоторое	1	1
452	именно с	1	1
453	этих двух	2	1
454	к концу	3	1
455	к ней	2	1
456	лишь в	7	1
457	а лишь	1	1
458	с читателем	1	1
459	мире и	2	1
460	потому что	8	1
461	на всем	1	1
462	внутренней жизни	2	1
463	и делает	4	1
464	ли это	2	1
465	с другом	4	1
466	перед ним	1	1
467	а как	2	1
468	очень часто	2	1
469	ни был	2	1
470	не могут	1	1
471	чтобы сделать	1	1
472	же самое	1	1
473	что оно	2	1
474	как для	1	1
475	мысли о	1	1
476	они и	1	1
477	всем протяжении	1	1
478	для себя	7	1
479	от друга	1	1
480	что все	2	1
481	в виду	3	1
482	действующие лица	1	1
483	появляется в	3	1
484	после него	1	1
485	для читателя	1	1
486	и от	3	1
487	мысль о	1	1
488	немногочисленных случаях	1	1
489	и совершенно	1	1
490	и сам	7	1
491	сознаний в	1	1
492	здесь как	1	1
493	в последующих	1	1
494	к его	1	1
495	в непосредственном	1	1
496	которое здесь	1	1
497	тот же	4	1
498	является в	1	1
499	на них	7	1
500	если бы	1	1
501	и вообще	2	1
502	с ним	7	1
503	ними и	1	1
504	голос самого	2	1
505	никогда и	1	1
506	же было	1	1
507	косвенной речи	1	1
508	тех кто	1	1
509	в самой	1	1
510	голос в	2	1
511	голоса в	2	1
512	что каждый	1	1
513	и ставит	1	1
514	и чутка	1	1
515	и во	3	1
516	служит для	1	1
517	нас в	1	1
518	речи которая	1	1
519	и того	2	1
520	этот момент	1	1
521	рассказа к	2	1
522	на одном	1	1
523	что и	3	1
524	крайней мере	1	1
525	тотчас же	4	1
526	боли в	1	1
527	резко отличается	1	1
528	каков бы	1	1
529	слов и	3	1
530	все время	4	1
531	не знаю	2	1
532	человека как	2	1
533	которой в	1	1
534	в него	3	1
535	с которыми	2	1
536	того что	3	1
537	с ними	5	1
538	мы увидим	2	1
539	принимает форму	3	1
540	иной степени	2	1
541	деле не	1	1
542	не происходит	1	1
543	на мир	1	1
544	в уста	1	1
545	место из	1	1
546	со всеми	3	1
547	человека с	3	1
548	итак в	1	1
549	образом на	1	1
550	другой но	1	1
551	и у	4	1
552	содержание речи	1	1
553	то и	1	1
554	в начале	3	1
555	еще одной	1	1
556	с отцом	1	1
557	мнению и	1	1
558	слова не	2	1
559	а то	1	1
560	ответ на	1	1
561	его и	3	1
562	тоже в	1	1
563	характерно что	1	1
564	которая может	1	1
565	вовсе не	7	1
566	мы можем	2	1
567	из нее	1	1
568	быть по	1	1
569	протяжении всего	4	1
570	нем не	1	1
571	именно как	1	1
572	его мысли	2	1
573	другого в	4	1
574	до сих	1	1
575	и тех	1	1
576	здесь в	2	1
577	и прежде	4	1
578	чем он	1	1
579	действующих лиц	1	1
580	и быть	1	1
581	его голос	2	1
582	его из	1	1
583	действующими лицами	2	1
584	и пр	1	1
585	стремится к	6	1
586	с которым	4	1
587	их друг	2	1
588	между голосами	2	1
589	когда она	2	1
590	произведение в	1	1
591	они лишь	2	1
592	дела и	1	1
593	в речи	2	1
594	его высшей	1	1
595	нет ничего	1	1
596	о себе	17	1
597	ни на	2	1
598	некоторые из	1	1
599	спросил он	1	1
600	надо было	2	1
601	и столь	1	1
602	над ним	1	1
603	если оно	1	1
604	чтобы заставить	1	1
605	ли его	1	1
606	в мир	1	1
607	друг с	4	1
608	и было	1	1
609	или хотя	1	1
610	с этой	2	1
611	еще раз	1	1
612	быть и	2	1
613	благодаря этому	2	1
614	человека который	1	1
615	сих пор	1	1
616	слова которое	3	1
617	о его	1	1
618	от нас	1	1
619	какой он	1	1
620	не верят	1	1
621	всего в	1	1
622	под названием	1	1
623	и позволяет	1	1
624	которых он	1	1
625	отвечает на	1	1
626	случаях когда	1	1
627	из гостиной	1	1
628	обращается к	2	1
629	который является	1	1
630	ни одного	9	1
631	нечто смешное	1	1
632	к чужому	4	1
633	слов с	1	1
634	от него	6	1
635	это может	1	1
636	и события	2	1
637	бы он	2	1
638	не должен	1	1
639	но зато	4	1
640	но это	6	1
641	вот этот	1	1
642	есть уже	1	1
643	он оказывается	1	1
644	обратиться к	1	1
645	в общем	3	1
646	что слова	1	1
647	на фоне	1	1
648	здесь только	1	1
649	может и	1	1
650	героя не	1	1
651	не знает	6	1
652	возможно лишь	1	1
653	отношением к	3	1
654	и при	1	1
655	себе самому	18	1
656	не могла	1	1
657	в свое	1	1
658	не у	1	1
659	который не	1	1
660	где он	4	1
661	это было	2	1
662	все основные	1	1
663	и эта	1	1
664	и кажется	2	1
