N	2gram	Losev_Dial_1	Myshleni
421	что почти	1	1
422	тем в	1	1
423	главным образом	1	1
424	и может	2	1
425	к другу	2	1
426	согласиться что	1	1
427	а по	1	1
428	с целью	1	1
429	с другими	2	1
430	мы на	1	1
431	более тонкие	1	1
432	то все	1	1
433	не находится	1	1
434	и находит	1	1
435	утверждение имеет	1	1
436	заключается только	1	1
437	для них	1	1
438	он является	1	1
439	о которых	2	1
440	одному тому	1	1
441	можем сказать	2	1
442	эта попытка	1	1
443	на что	2	1
444	характерно то	1	1
445	не всегда	1	1
446	одна и	2	1
447	связаны в	1	1
448	как таковой	4	1
449	увидим как	1	1
450	не больше	2	1
451	и становится	1	1
452	заметим только	1	1
453	имеет ничего	3	1
454	и сейчас	2	1
455	из сферы	3	1
456	нас не	2	1
457	в такой	1	1
458	почти не	2	1
459	представление о	1	1
460	большей степени	1	1
461	не как	2	1
462	в которых	2	1
463	знаем что	1	1
464	бы мы	1	1
465	взгляд на	1	1
466	вообще но	1	1
467	значение может	1	1
468	точку зрения	3	1
469	образом и	2	1
470	но он	1	1
471	внимания и	1	1
472	тем не	1	1
473	и осмысления	2	1
474	мере и	1	1
475	для нее	2	1
476	больше они	1	1
477	по себе	25	1
478	это особенно	1	1
479	этом не	1	1
480	раз и	2	1
481	продолжают быть	1	1
482	случае в	1	1
483	стоит в	1	1
484	дня и	1	1
485	вплоть до	3	1
486	и начинает	1	1
487	есть прежде	1	1
488	и другое	2	1
489	самого начала	1	1
490	в то	6	1
491	как о	2	1
492	что их	2	1
493	и притом	4	1
494	когда они	1	1
495	вытекает из	1	1
496	истинного и	2	1
497	на язык	1	1
498	ничего не	17	1
499	в разных	3	1
500	больше чем	1	1
501	имеем дело	1	1
502	именно с	1	1
503	цвет или	1	1
504	этих двух	1	1
505	и приводит	1	1
506	другой как	1	1
507	действительно в	1	1
508	базируется на	1	1
509	как она	7	1
510	есть такой	1	1
511	имеет совершенно	1	1
512	так например	1	1
513	ничто не	3	1
514	о чем-то	3	1
515	здесь же	1	1
516	исторического процесса	1	1
517	считать что	3	1
518	только с	3	1
519	однако это	1	1
520	и именно	1	1
521	встречается в	1	1
522	относиться к	3	1
523	и часто	1	1
524	всего в	1	1
525	его с	3	1
526	в правильности	1	1
527	утверждать что	3	1
528	значения и	1	1
529	но по	1	1
530	от друга	1	1
531	еще более	3	1
532	вывод что	1	1
533	как один	2	1
534	и та	3	1
535	будем иметь	1	1
536	то время	1	1
537	говорит об	1	1
538	характер и	1	1
539	указывали на	1	1
540	только то	4	1
541	с самого	1	1
542	так в	1	1
543	имеет никакого	3	1
544	в дальнейшем	5	1
545	по способу	1	1
546	и совершенно	2	1
547	и сам	1	1
548	стороны не	3	1
549	мог бы	2	1
550	котором мы	1	1
551	еще и	3	1
552	существенно не	2	1
553	для этого	2	1
554	с чего	1	1
555	бывает в	1	1
556	из других	1	1
557	говорят что	1	1
558	связанное с	1	1
559	и вся	1	1
560	это происходит	1	1
561	при котором	1	1
562	которым она	1	1
563	но мы	1	1
564	или на	2	1
565	можно сказать	6	1
566	все его	1	1
567	в различных	1	1
568	вне всякой	1	1
569	положения и	1	1
570	приведенные в	1	1
571	наконец совсем	1	1
572	нуждается в	3	1
573	ним и	1	1
574	и максимально	1	1
575	именно такое	1	1
576	получается что	1	1
577	и следовательно	2	1
578	если это	2	1
579	может иметь	3	1
580	происходит в	1	1
581	думаю что	1	1
582	деле то	1	1
583	с ними	2	1
584	мы увидим	2	1
585	должен быть	1	1
586	не идет	2	1
587	и так	2	1
588	не мешает	4	1
589	конечно раньше	1	1
590	вопрос об	1	1
591	история и	1	1
592	же и	2	1
593	это ни	1	1
594	уже не	2	1
595	и они	1	1
596	научного знания	1	1
597	но от	1	1
598	больше и	1	1
599	и их	2	1
600	в конце	4	1
601	это верно	1	1
602	можно с	1	1
603	бы просто	1	1
604	само по	5	1
605	она будет	1	1
606	другом в	1	1
607	человек как	1	1
608	должны сказать	1	1
609	бы все	2	1
610	как раз	4	1
611	мы берем	1	1
612	перед ними	1	1
613	указание на	1	1
614	даже и	3	1
615	своем значении	1	1
616	одно обстоятельство	1	1
617	и даже	13	1
618	даже не	3	1
619	пришли к	1	1
620	с другим	1	1
621	до сих	2	1
622	как у	2	1
623	новое в	1	1
624	здесь в	2	1
625	все равно	3	1
626	больше того	4	1
627	от этих	1	1
628	чем он	2	1
629	имеет место	1	1
630	что не	7	1
631	связано с	1	1
632	то и	2	1
633	что обе	1	1
634	и цвета	1	1
635	и самый	1	1
636	если даже	1	1
637	его как	1	1
638	одно а	1	1
639	против второго	1	1
640	о своих	2	1
641	ни на	6	1
642	и потому	3	1
643	природы должно	1	1
644	мы говорим	4	1
645	или по	2	1
646	совершенно в	1	1
647	жизненного опыта	1	1
648	из собственного	1	1
649	существует ни	1	1
650	конечно не	3	1
651	этих случаях	1	1
652	о чем	2	1
653	а если	1	1
654	дает нам	1	1
655	это есть	9	1
656	наконец и	1	1
657	то к	1	1
658	в состоянии	1	1
659	есть тот	1	1
660	эти вопросы	1	1
661	вверх и	1	1
662	не касается	1	1
663	в систему	1	1
664	в зеркальной	1	1
665	сих пор	2	1
666	но это	8	1
667	все это	11	1
668	является как	1	1
669	от нас	1	1
670	и образом	1	1
671	суждения и	1	1
672	тех или	3	1
673	от действительного	1	1
674	в полном	1	1
675	указать на	1	1
676	уже на	1	1
677	раз навсегда	1	1
678	не существует	7	1
679	что там	1	1
680	оно именно	1	1
681	сознания и	3	1
682	о котором	1	1
683	своей собственной	1	1
684	хотя и	4	1
685	представлениями о	1	1
686	у них	3	1
687	возникает вопрос	1	1
688	тем более	2	1
689	конце концов	3	1
690	с ним	6	1
691	второй и	1	1
692	ни было	2	1
693	отношении к	3	1
694	свет и	2	1
695	но если	5	1
696	или других	2	1
697	не быть	1	1
698	какой мере	1	1
699	не что	1	1
700	на различные	1	1
701	из этого	1	1
702	которым они	1	1
703	то оно	1	1
704	и синтез	1	1
705	как результат	2	1
706	которая не	2	1
