N	4gram	Tiupa_Anal_1	Hudozhes
137	родственно всем любая личность	1	1
138	внешнюю полноту и неизбыточность	1	1
139	в том или ином	2	1
140	явлений между тем объектом	1	1
141	не что иное как	4	1
142	эпизодов знаменуется переносом в	1	1
143	и не наступает вместо	1	1
144	дж донна ставшие общеизвестными	1	1
145	пастернака доверенной его романному	1	1
146	героя это еще одна	1	1
147	в событии художественного творчества	1	1
148	художественная реальность героя это	1	1
149	перед лицом эстетического объекта	1	1
150	субъектной кто говорит и	1	1
151	могущие иметь место в	1	1
152	говорит искусство человек недвусмысленно	1	1
153	воображая что все люди	1	1
154	находим вне произведения как	1	1
155	творцом и в самом	1	1
156	страхову что достоевский описывал	1	1
157	внешнем мире и составляет	1	1
158	в виду не только	1	1
159	ж результат тот что	1	1
160	изображающей и изображенной речи	1	1
161	состоит что он обращен	1	1
162	времени или переменой в	1	1
163	текста наиболее очевидная граница	1	1
164	такого рода обогащает наш	1	1
165	которой обладают некое событие	1	1
166	в том случае если	1	1
167	прозрачнее чем это возможно	1	1
168	тот что даже в	1	1
169	было последовательно осуществлено и	1	1
170	а места б времени	1	1
171	если логический объект логический	1	1
172	ценность которой обладают некое	1	1
173	необязательны и неспецифичны собственно	1	1
174	говорит лишь чужими устами	1	1
175	я другого межличностная данность	1	1
176	принципе недоступна между тем	1	1
177	же время они существенно	1	1
178	творческого акта в отличие	1	1
179	граница между двумя соседними	1	1
180	мыслиться раздельно и сочетаться	1	1
181	утверждение о жизни по	1	1
182	являются неслиянными и нераздельными	1	1
183	бы то ни было	3	1
184	объектом эстетического созерцания может	1	1
185	способны запечатлевать самые разнообразные	1	1
186	с этой точки зрения	1	1
187	и особенно внешних начало	1	1
188	обыденной внехудожественной действительности приобщение	1	1
189	могут мыслиться раздельно и	1	1
190	может выступать и внутренняя	1	1
191	универсально родственно всем любая	1	1
192	недоступна между тем художественная	1	1
193	места б времени и	1	1
194	люди но иностранцы узнают	1	1
195	личности более того личность	1	1
196	зачерпнуть тем общее всем	1	1
197	знаменуется переносом в пространстве	1	1
198	и более крупные членения	1	1
199	произведения он расчленяет произведение	1	1
200	или переменой в составе	1	1
201	последовательного наращивания текста наиболее	1	1
202	ними могут мыслиться раздельно	1	1
203	субъекта объекта и адресата	1	1
204	в том что он	2	1
205	рассказ о счастье существования	1	1
206	однако все они для	1	1
207	произведения состоит в нелингвистической	1	1
208	произведении > мы встречаем	1	1
209	духовного я есть высшая	1	1
210	корманом объектную и субъектную	1	1
211	ему известную цельность как	1	1
212	созерцания направленной на произведение	1	1
213	режиссёру спектакля облечён в	1	1
214	говорит и как говорит	1	1
215	автора мы находим вне	1	1
216	раздельно и сочетаться подобно	1	1
217	хода самих событий в	1	1
218	место в событии художественного	1	1
219	целостность не только целостность	1	1
220	времени и в действия	1	1
221	исключения столь же значима	1	1
222	и конец текста заглавие	1	1
223	своей широте на отдельные	1	1
224	двух соседних эпизодов знаменуется	1	1
225	нелингвистической упорядоченности лексических синтаксических	1	1
226	текста абзац знаменующий паузу	1	1
227	феноменов человеческого бытия я-в-мире	1	1
228	непосредственно к внутреннему зрению	1	1
229	дневниковая запись документ но	1	1
230	произведении чище и прозрачнее	1	1
231	я уникально и одновременно	1	1
232	психологии характера социального поведения	1	1
233	смешивать с гносеологическими понятиями	1	1
234	не затрагивая хода самих	1	1
235	трех фундаментальных отношений личности	1	1
236	сосредоточенное в конечном счете	1	1
237	по преимуществу внешнюю полноту	1	1
238	есть его активность прежде	1	1
239	во внешнем мире и	1	1
240	в различных речевых жанрах	1	1
241	всеохватывающей своей широте на	1	1
242	описывал себя в своих	1	1
243	убавить ни изменить ничего	1	1
244	из нас самих состоят	1	1
245	сигналами границы эпизодов служат	1	1
246	отношение между ними могут	1	1
247	то же время оно	1	1
248	отношения являются неслиянными и	1	1
249	лицах не только мы	1	1
250	вещи но и души	1	1
251	и внутренняя целостность не	1	1
252	жизнью человека но мы	1	1
253	значимые исключения столь же	1	1
254	столь же значима имеющая	1	1
255	опыт внутреннего личностного присутствия	1	1
256	то или иное логическое	1	1
257	главы и более крупные	1	1
258	объекту речи такова специфика	1	1
259	во времени или переменой	1	1
260	ничего нельзя не сделав	1	1
261	широте на отдельные слова	1	1
262	на отдельные слова не	1	1
263	творческом акте художественного письма	1	1
264	действительности приобщение к знанию	1	1
265	высказывания смена субъекта речи	1	1
266	героях воображая что все	1	1
267	между тем объектом эстетического	1	1
268	письмо дневниковая запись документ	1	1
269	прочие обобщения могущие иметь	1	1
270	еще одна вымышленная условная	1	1
271	случае мы имеем дело	1	1
272	и прозрачнее чем это	1	1
273	этих исключительных лицах не	1	1
274	той или иной эстетической	1	1
275	последовательно осуществлено и введено	1	1
276	с творцом и в	1	1
277	как бы не затрагивая	1	1
278	время узкое и сосредоточенное	1	1
279	недвусмысленно встречается таким образом	1	1
280	исключительных лицах не только	1	1
281	эстетическим объектом только в	1	1
282	текста по отдельности автору	1	1
283	упорядоченность семантики лингвистических единиц	1	1
284	обращен к интимному самопониманию	1	1
285	как письмо дневниковая запись	1	1
286	как содержание эстетической деятельности	1	1
287	виду не только такие	1	1
288	достоевский описывал себя в	1	1
289	том числе и трагическое	1	1
290	конечном счете искусство в	1	1
291	тем оно универсальнее вы	1	1
292	подобно кубикам то субъект	1	1
293	созерцающий становится эстетическим субъектом	1	1
294	материала литературы как искусства	1	1
295	присутствия во внешнем мире	1	1
296	способа высказывания смена субъекта	1	1
297	говорится и о чём	1	1
298	а в то же	2	1
299	соединении с художественной идеологемой	1	1
300	границы эпизодов служат абзацы	1	1
301	субъект и объект эстетического	1	1
302	предмет созерцания оказывается эстетическим	1	1
303	объектной что говорится и	1	1
304	членения а также строфы	1	1
305	ролевому сверх-я сверхличная заданность	1	1
306	он обращен к интимному	1	1
307	как правило совпадает с	1	1
308	со-бытийному я другого межличностная	1	1
309	или иное логическое отношение	1	1
310	строки дж донна ставшие	1	1
311	обобщения могущие иметь место	1	1
312	владеет сотворивший ее художник	1	1
313	внехудожественной действительности приобщение к	1	1
314	существования предметом такого знания	1	1
315	высказывание принадлежит какому-нибудь речевому	1	1
316	есть точка пересечения трех	1	1
317	том или ином отношении	1	1
318	я есть точка пересечения	1	1
319	бахтина проблема взаимоотношений изображающей	1	1
320	самих событий в проекции	1	1
321	организация литературного произведения состоит	1	1
322	и сочетаться подобно кубикам	1	1
323	какое-то утверждение о жизни	1	1
324	акта в отличие от	1	1
325	химическом соединении с художественной	1	1
326	своему собственному я самоопределение	1	1
327	граница двух соседних эпизодов	1	1
328	и объект эстетического отношения	1	1
329	состава актантов действующих лиц	1	1
330	творческое волеизъявление автора становится	1	1
331	отдельности автору приписано быть	1	1
332	полноту и неизбыточность явлений	1	1
333	фундаментальных отношений личности к	1	1
334	его то есть его	1	1
335	такого знания является специфическая	1	1
336	лишь в химическом соединении	1	1
337	люди такие и что	1	1
338	между тем художественная реальность	1	1
339	субъектная организация литературного произведения	1	1
340	форма целостности доступной человеческому	1	1
341	поведения в принципе недоступна	1	1
342	абзацы далеко не всякий	1	1
343	неспецифичны собственно же художественное	1	1
344	потому что из нас	1	1
345	не всякий сдвиг текста	1	1
346	в составе персонажей появление	1	1
347	внутреннее присутствие во внешней	1	1
348	деятельности созерцания направленной на	1	1
349	спектакля облечён в молчание	1	1
350	уникально и одновременно универсально	1	1
351	далеко не всякий сдвиг	1	1
352	и как говорит и	1	1
353	в самом произведении >	1	1
354	проблема взаимоотношений изображающей и	1	1
355	обогащает наш духовный опыт	1	1
356	всей своей полноте и	1	1
357	лексических синтаксических и фонологических	1	1
358	событий в проекции текста	1	1
359	наращивания текста наиболее очевидная	1	1
360	присутствие во внешней реальности	1	1
361	своего присутствия в мире	1	1
362	субъектом только перед лицом	1	1
363	же время узкое и	1	1
364	между ними могут мыслиться	1	1
365	логическое отношение между ними	1	1
366	трагическое есть рассказ о	1	1
367	жизни однако все они	1	1
368	рода обогащает наш духовный	1	1
369	всем знакомее и роднее	1	1
370	одновременно универсально родственно всем	1	1
371	факультативными сигналами границы эпизодов	1	1
372	состоит в нелингвистической упорядоченности	1	1
373	как ценностного центра этого	1	1
374	человека но мы встречаемся	1	1
375	содержания лишь в химическом	1	1
376	понимая что говорит искусство	1	1
377	художественном произведении чище и	1	1
378	ставшие общеизвестными после романа	1	1
379	я ядра личности а	1	1
380	раз художественно значимые исключения	1	1
381	и субъектную организации художественного	1	1
382	не только такие специфические	1	1
383	по шеллингу чем произведение	1	1
384	поверхностные психологические социальные политические	1	1
385	особенно внешних начало и	1	1
386	событие индивидуальный характер поступок	1	1
387	субъектной организации литературного произведения	1	1
388	души личности более того	1	1
389	что ж результат тот	1	1
390	оболочек психологии характера социального	1	1
391	иностранцы узнают себя свою	1	1
392	и состоит что он	1	1
393	бы не затрагивая хода	1	1
394	соседних эпизодов знаменуется переносом	1	1
395	сдвиг текста абзац знаменующий	1	1
396	иное логическое отношение между	1	1
397	прежде всего в композиции	1	1
398	он расчленяет произведение на	1	1
399	значима имеющая порой место	1	1
400	> мы встречаем его	1	1
401	по отдельности автору приписано	1	1
402	состав художественного содержания лишь	1	1
403	личность как внутреннее единство	1	1
404	восприятия все прочие обобщения	1	1
405	и трагическое есть рассказ	1	1
406	но в таком случае	1	1
407	приписано быть не может	1	1
408	только целостность тела вещи	1	1
409	проблема субъектной организации художественного	1	1
410	перефразируя строки дж донна	1	1
411	совпадает с абзацем это	1	1
412	тем объектом эстетического созерцания	1	1
413	ним как с творцом	1	1
414	созерцания оказывается эстетическим объектом	1	1
415	но иностранцы узнают себя	1	1
416	но и души личности	1	1
417	логическому познанию тайна внутреннего	1	1
418	полюсами предмет созерцания оказывается	1	1
419	является высказыванием действующего лица	1	1
420	вне произведения как живущего	1	1
421	и неизбыточность явлений между	1	1
422	цитатного типа как письмо	1	1
423	вследствие этого словами гегеля	1	1
424	душу чем глубже зачерпнуть	1	1
425	искусство человек недвусмысленно встречается	1	1
426	меру обобщения личностного опыта	1	1
427	нового эпизода как правило	1	1
428	созерцания может выступать и	1	1
429	слова не разложимое а	1	1
430	а также строфы абзацы	1	1
431	что говорится и о	1	1
432	воображаемого мира вокруг я	1	1
433	психологические социальные политические входят	1	1
434	социальные политические входят в	1	1
435	искусство в том числе	1	1
436	отношений личности к своему	1	1
437	всякий сдвиг текста абзац	1	1
438	я есть высшая форма	1	1
439	чем это возможно в	1	1
440	сотворивший ее художник вследствие	1	1
441	организации художественного текста словами	1	1
442	художественные тексты способны запечатлевать	1	1
443	также строфы абзацы и	1	1
444	это еще одна вымышленная	1	1
445	начало и конец текста	1	1
446	правило совпадает с абзацем	1	1
447	всякое я уникально и	1	1
448	обладают некое событие индивидуальный	1	1
449	субъект и то или	1	1
450	активность прежде всего в	1	1
451	облечён в молчание бахтин	1	1
452	ее оболочек психологии характера	1	1
453	превращается в урок языка	1	1
454	личности а не ее	1	1
455	в своих героях воображая	1	1
456	любая личность является таким	1	1
457	к ролевому сверх-я сверхличная	1	1
458	к какому-нибудь объекту речи	1	1
459	собственно говоря и состоит	2	1
460	наоборот созерцающий становится эстетическим	1	1
461	все прочие обобщения могущие	1	1
462	глубже зачерпнуть тем общее	1	1
463	биографической жизнью человека но	1	1
464	карнавал переживаемый в одиночку	1	1
465	с ним как с	1	1
466	и души личности более	1	1
467	что он обращен к	1	1
468	нельзя не сделав хуже	1	1
469	не только целостность тела	1	1
470	наиболее очевидная граница между	1	1
471	такие и что ж	1	1
472	так и не наступает	1	1
473	же художественное знание по	1	1
474	счастье существования предметом такого	1	1
475	в присутствии эстетического субъекта	1	1
476	это какое-то утверждение о	1	1
477	целостность тела вещи но	1	1
478	то субъект и объект	1	1
479	внутреннего личностного присутствия во	1	1
480	как говорит и объектной	1	1
481	не разложимое а в	1	1
482	литературного произведения состоит в	1	1
483	о счастье существования предметом	1	1
484	и к жизненно смежному	1	1
485	объект логический субъект и	1	1
486	и одновременно универсально родственно	1	1
487	что достоевский описывал себя	1	1
488	художественного восприятия все прочие	1	1
489	есть рассказ о счастье	1	1
490	как живущего своей биографической	1	1
491	неизбыточность явлений между тем	1	1
492	субъективную предпосылку эстетического отношения	1	1
493	литературы как искусства слова	1	1
494	иное как организация ментального	1	1
495	самые разнообразные в частности	1	1
496	иметь место в произведении	1	1
497	никакому логическому познанию тайна	1	1
498	что из нас самих	1	1
499	живущего своей биографической жизнью	1	1
500	только мы родственные ему	1	1
501	универсальнее вы говорите писал	1	1
502	строфы абзацы и особенно	1	1
503	начало нового эпизода как	1	1
504	действующего лица актанта повествователя	1	1
505	политические входят в состав	1	1
506	субъектной организации художественного текста	1	1
507	но мы встречаемся с	1	1
508	мы встречаемся с ним	1	1
509	произведении искусства но факультативные	1	1
510	внимание адресата к какому-нибудь	1	1
511	стержень художественного восприятия все	1	1
512	художественного содержания лишь в	1	1
513	всем потому что из	1	1
514	тела вещи но и	1	1
515	и нераздельными его полюсами	1	1
516	в произведении искусства но	1	1
517	словами гегеля духовная ценность	1	1
518	себя в своих героях	1	1
519	какому-нибудь объекту речи такова	1	1
520	характера социального поведения в	1	1
521	приобщение к знанию такого	1	1
522	самоопределение к ролевому сверх-я	1	1
523	подобно режиссёру спектакля облечён	1	1
524	самопониманию всех и каждого	1	1
525	разнообразные в частности научные	1	1
526	эстетическим субъектом только перед	1	1
527	уплотнение воображаемого мира вокруг	1	1
528	абзац знаменующий паузу в	1	1
529	место в произведении искусства	1	1
530	духовный опыт внутреннего личностного	1	1
531	все люди такие и	1	1
532	затрагивая хода самих событий	1	1
533	эпизода как правило совпадает	1	1
534	к интимному самопониманию всех	1	1
535	персонажей появление исчезновение актантов	1	1
536	не было и не	1	1
537	в состав художественного содержания	1	1
538	б времени и в	1	1
539	родственные ему люди но	1	1
540	в творческом акте художественного	1	1
541	тексты способны запечатлевать самые	1	1
542	композиции произведения он расчленяет	1	1
543	внутреннего я ядра личности	1	1
544	художественно значимые исключения столь	1	1
545	точка пересечения трех фундаментальных	1	1
546	о жизни по всеохватывающей	1	1
547	свою душу чем глубже	1	1
548	пересечения трех фундаментальных отношений	1	1
549	что даже в этих	1	1
550	быть не может всякое	1	1
551	как с творцом и	1	1
552	логический субъект и то	1	1
553	то же время узкое	1	1
554	ценностного центра этого мира	1	1
555	то же время они	1	1
556	преимуществу внешнюю полноту и	1	1
557	о мире и жизни	1	1
558	возможно в обыденной внехудожественной	1	1
559	результат тот что даже	1	1
560	того личность как внутреннее	1	1
561	себя свою душу чем	1	1
562	в конечном счете искусство	1	1
563	в химическом соединении с	1	1
564	чище и прозрачнее чем	1	1
565	имеющая порой место размытость	1	1
566	в таком случае это	1	1
567	в этих исключительных лицах	1	1
568	и жизни однако все	1	1
569	целостности доступной человеческому восприятию	1	1
570	дает ему известную цельность	1	1
571	организация ментального созерцания читателем	1	1
572	личность является таким я-в-мире	1	1
573	служат абзацы далеко не	1	1
574	типа как письмо дневниковая	1	1
575	осуществлено и введено в	1	1
576	предельную меру обобщения личностного	1	1
577	тем общее всем знакомее	1	1
578	знания является специфическая целостность	1	1
579	имеем в виду не	1	1
580	все они для искусства	1	1
581	более того личность как	1	1
582	а не ее оболочек	1	1
583	шеллингу чем произведение оригинальнее	1	1
584	это интересно всем потому	1	1
585	прибавить ни убавить ни	1	1
586	встречаем его то есть	1	1
587	к своему собственному я	1	1
588	ни прибавить ни убавить	1	1
589	но всякий раз художественно	1	1
590	следует смешивать с гносеологическими	1	1
591	высказыванием действующего лица актанта	1	1
592	жизни по всеохватывающей своей	1	1
593	социального поведения в принципе	1	1
594	только перед лицом эстетического	1	1
595	его полюсами предмет созерцания	1	1
596	внешних начало и конец	1	1
597	встречается таким образом с	1	1
598	с абзацем это правило	1	1
599	героя как ценностного центра	1	1
600	чем глубже зачерпнуть тем	1	1
601	единство духовного я есть	1	1
602	привлекает внимание адресата к	1	1
603	разложимое а в то	1	1
604	упорядоченности лексических синтаксических и	1	1
605	доверенной его романному герою	1	1
606	изменить ничего нельзя не	1	1
607	всего в композиции произведения	1	1
608	произведение оригинальнее тем оно	1	1
609	в ходе последовательного наращивания	1	1
610	пришвин это интересно всем	1	1
611	мы встречаем его то	1	1
612	эстетического отношения являются неслиянными	1	1
613	цельность как бы личность	1	1
614	запечатлевать самые разнообразные в	1	1
615	высшая форма целостности доступной	1	1
616	что иное как организация	1	1
617	в нелингвистической упорядоченности лексических	1	1
618	предметом такого знания является	1	1
619	автору приписано быть не	1	1
620	обращена непосредственно к внутреннему	1	1
621	собственно же художественное знание	1	1
622	вокруг я героя как	1	1
623	кубикам то субъект и	1	1
624	во всей своей полноте	1	1
625	познанию тайна внутреннего я	1	1
626	только в присутствии эстетического	1	1
627	тройственным единством а места	1	1
628	духовная ценность которой обладают	1	1
629	ни изменить ничего нельзя	1	1
630	даже в этих исключительных	1	1
631	образом с самим собой	1	1
632	есть не что иное	3	1
633	его активность прежде всего	1	1
634	же значима имеющая порой	1	1
635	в обыденной внехудожественной действительности	1	1
636	узнают себя свою душу	1	1
637	своей биографической жизнью человека	1	1
638	объект эстетического отношения являются	1	1
639	и то или иное	1	1
640	сочетаться подобно кубикам то	1	1
641	искусства но факультативные и	1	1
642	я самоопределение к ролевому	1	1
643	абзацем это правило знает	1	1
644	интересно всем потому что	1	1
645	ходе последовательного наращивания текста	1	1
646	что все люди такие	1	1
647	мы родственные ему люди	1	1
