N	2gram	Losev_Prob_5	Psycholo
185	из двух	1	3
186	и которые	2	3
187	наряду с	2	3
188	он был	2	3
189	были бы	1	3
190	и только	2	3
191	здесь не	7	3
192	тот же	3	3
193	был бы	1	3
194	не так	4	3
195	ее не	1	3
196	к ним	1	3
197	тем что	2	3
198	что не	2	3
199	то и	2	3
200	это только	1	3
201	который мы	1	3
202	в сборнике	1	3
203	когда она	1	3
204	только для	2	3
205	но это	1	3
206	все это	1	3
207	больше и	1	3
208	главным образом	1	3
209	страсть к	1	3
210	а я	1	3
211	к этому	2	3
212	в таком	2	3
213	отношения к	1	2
214	увидим ниже	1	2
215	на самом	1	2
216	поэзии и	1	2
217	степени не	1	2
218	мы читаем	6	2
219	что его	3	2
220	не просто	5	2
221	отнюдь не	4	2
222	в одной	2	2
223	что именно	2	2
224	это был	1	2
225	в полном	1	2
226	и наконец	1	2
227	ясно и	1	2
228	он в	3	2
229	а вовсе	1	2
230	у древних	1	2
231	всех этих	1	2
232	до самого	1	2
233	в силу	5	2
234	и вот	1	2
235	и по	1	2
236	так например	1	2
237	в нее	1	2
238	на всю	1	2
239	и дальше	2	2
240	и дает	1	2
241	он все	2	2
242	такой же	1	2
243	перед собой	1	2
244	от своего	1	2
245	и ее	1	2
246	его мнению	1	2
247	говорил о	1	2
248	или вернее	3	2
249	сама собой	1	2
250	даже у	1	2
251	но он	5	2
252	и более	2	2
253	их в	1	2
254	заставляет его	1	2
255	отвращение и	1	2
256	и очень	1	2
257	нет никакого	3	2
258	в русской	3	2
259	весь смысл	1	2
260	он хочет	2	2
261	ничего не	2	2
262	к ней	1	2
263	у нас	7	2
264	не могут	2	2
265	когда мы	1	2
266	что оно	1	2
267	он видит	3	2
268	и которая	3	2
269	с ее	1	2
270	данном случае	2	2
271	то время	3	2
272	в глаза	2	2
273	по аналогии	1	2
274	который говорит	1	2
275	том как	1	2
276	же мере	1	2
277	со стороны	1	2
278	с ним	3	2
279	или от	1	2
280	внимание на	3	2
281	и который	3	2
282	аналогии с	1	2
283	у них	1	2
284	что поэт	1	2
285	говорит он	1	2
286	хотел бы	1	2
287	и следовательно	1	2
288	все прочие	1	2
289	что здесь	2	2
290	что только	2	2
291	здесь несколько	1	2
292	должен был	1	2
293	наше время	1	2
294	по мнению	2	2
295	со всеми	2	2
296	в качестве	4	2
297	для всех	1	2
298	есть в	2	2
299	уже не	6	2
300	самый этот	1	2
301	в виде	10	2
302	по выражению	1	2
303	к своим	1	2
304	следует что	1	2
305	который как	1	2
306	одно из	1	2
307	всяком случае	2	2
308	в конце	8	2
309	и начал	1	2
310	заметить что	1	2
311	и вместе	1	2
312	русской поэзии	1	2
313	без всякой	1	2
314	здесь в	2	2
315	еще и	4	2
316	а с	4	2
317	говорит о	7	2
318	до конца	1	2
319	однако и	1	2
320	его гибели	1	2
321	к его	1	2
322	к себе	1	2
323	надо было	1	2
324	хотя бы	2	2
325	к своему	1	2
326	в данном	2	2
327	к самой	1	2
328	есть только	3	2
329	в первой	2	2
330	по существу	2	2
331	том смысле	1	2
332	с этой	2	2
333	своей жизни	1	2
334	в наше	1	2
335	только что	1	2
336	же в	3	2
337	так же	5	2
338	его к	1	2
339	в море	1	2
340	была бы	2	2
341	и другие	3	2
342	они не	2	2
343	другой басне	1	2
344	во всяком	2	2
345	и известный	1	1
346	в обычном	1	1
347	он считает	2	1
348	дел и	1	1
349	хочет вызвать	1	1
350	которые до	1	1
351	и потому	1	1
352	силы и	1	1
353	это и	1	1
354	так у	1	1
355	он хотел	1	1
356	и есть	1	1
357	ему что	1	1
358	этой теории	1	1
359	и до	2	1
360	из его	1	1
361	люди эти	1	1
362	и самое	1	1
363	все-таки от	1	1
364	развивают дальше	1	1
365	и людей	3	1
366	их и	1	1
367	с теорией	1	1
368	мы имеем	2	1
369	с более	1	1
370	и тут	2	1
371	бы что	1	1
372	из своих	1	1
373	что самый	1	1
374	и стиль	1	1
375	не столько	1	1
376	так чтобы	1	1
377	на себя	1	1
378	и он	4	1
379	а другие	1	1
380	еще не	3	1
381	если обратить	1	1
382	здесь нет	1	1
383	это возможно	1	1
384	кто иной	2	1
385	я на	1	1
386	в чем	2	1
387	которое он	1	1
388	с его	1	1
389	то мы	1	1
390	но почему-то	1	1
391	чем это	1	1
392	но не	7	1
393	на основе	1	1
394	считает необходимым	1	1
395	мы будем	2	1
396	именно на	2	1
397	которую она	1	1
398	не все	2	1
399	прибавим к	1	1
400	с собою	1	1
401	отношение к	2	1
402	тут же	6	1
403	нет и	1	1
404	в свои	1	1
405	доказать что	2	1
406	которые не	1	1
407	с крайним	1	1
408	что хотя	1	1
409	и вовсе	1	1
410	а самый	1	1
411	кроме того	2	1
412	еще больше	1	1
413	хотя и	8	1
414	и каждое	2	1
415	мы находили	1	1
416	той смысловой	1	1
417	это засвидетельствовано	1	1
418	разбираться в	1	1
419	тон и	1	1
420	есть на	1	1
421	доказывают что	1	1
422	то в	1	1
423	поэтому он	1	1
424	для которого	1	1
425	хотя она	1	1
426	под ним	1	1
427	очень много	1	1
428	за это	5	1
429	всей своей	2	1
430	рассказ о	1	1
431	стороны это	2	1
432	имеет для	1	1
433	творчество и	1	1
434	имеем в	1	1
435	думается что	1	1
436	и те	1	1
437	на его	2	1
438	на одну	1	1
439	когда все	1	1
440	не как	1	1
441	хотя он	1	1
442	свои собственные	1	1
443	том чтобы	1	1
444	но все	4	1
445	это конечно	2	1
446	тут не	1	1
447	трагедий шекспира	1	1
448	не будет	2	1
449	факт что	2	1
450	из-за этого	1	1
451	цели как	1	1
452	то чтобы	1	1
453	значение в	1	1
454	и сделал	1	1
455	которое характерно	1	1
456	и с	5	1
457	не худо	1	1
458	на этой	1	1
459	того или	1	1
460	это не	2	1
461	видит перед	1	1
462	всю свою	3	1
463	не ясно	1	1
464	для них	3	1
465	но уже	2	1
466	нас к	1	1
467	данных чтобы	1	1
468	он и	5	1
469	о чем	1	1
470	уже у	6	1
471	а если	1	1
472	рода и	2	1
473	мере не	1	1
474	и тогда	2	1
475	и ко	1	1
476	было не	1	1
477	же один	1	1
478	именно он	1	1
479	это сообщение	1	1
480	и при	1	1
481	что такое	1	1
482	таким же	1	1
483	нас не	3	1
484	в следующем	1	1
485	почти не	1	1
486	во времена	2	1
487	наглядно дана	1	1
488	в их	1	1
489	литературе мы	1	1
490	оказывается что	4	1
491	не от	1	1
492	это сделал	1	1
493	которой они	1	1
494	силу того	1	1
495	плане это	1	1
496	доказывает что	2	1
497	борьбу с	2	1
498	однако в	3	1
499	и вообще	9	1
500	прямо его	1	1
501	намека на	1	1
502	даже в	1	1
503	дошла до	2	1
504	мудрости и	2	1
505	своей повести	1	1
506	можно ли	1	1
507	однако уже	1	1
508	человек и	2	1
509	в таких	2	1
510	во-первых это	1	1
511	с которой	1	1
512	в людях	1	1
513	как о	4	1
514	мысли в	1	1
515	что дано	1	1
516	и отсюда	1	1
517	дело в	2	1
518	оттого что	1	1
519	и притом	5	1
520	свой шаг	1	1
521	на него	2	1
522	читаем что	2	1
523	и два	1	1
524	свою роль	1	1
525	героев и	1	1
526	и имеет	1	1
527	совершенно правильно	1	1
528	он мог	1	1
529	он с	1	1
530	это мы	1	1
531	упоминания о	2	1
532	возможно и	1	1
533	не видели	1	1
534	что ни	1	1
535	именно с	1	1
536	этом изображении	1	1
537	как она	1	1
538	имеет очень	1	1
539	вот что	1	1
540	поэтической формы	1	1
541	не принадлежит	1	1
542	вместо этого	1	1
543	этом отношении	1	1
544	вся картина	1	1
545	за ними	2	1
546	читаем о	1	1
547	которого он	1	1
548	и оно	1	1
549	ни о	1	1
550	мы встречаем	1	1
551	в трагедии	4	1
552	и другой	2	1
553	и всех	1	1
554	чем перейти	1	1
555	не самую	1	1
556	все еще	4	1
557	ничего общего	1	1
558	предисловии к	1	1
559	но по	1	1
560	встречаем и	1	1
561	по заслугам	1	1
562	чем может	1	1
563	можно было	2	1
564	так и	7	1
565	не за	2	1
566	здесь он	1	1
567	те же	1	1
568	которая была	1	1
569	мог бы	1	1
570	и каждый	1	1
571	же эти	1	1
572	в результате	7	1
573	остается только	1	1
574	смысле то	1	1
575	один человек	1	1
576	нас и	2	1
577	оказываются бессильными	1	1
578	никогда и	1	1
579	имеет с	1	1
580	не кто	2	1
581	они оказываются	1	1
582	и просто	2	1
583	можно сказать	6	1
584	времени в	1	1
585	нас в	4	1
586	знает что	3	1
587	мы понимаем	1	1
588	доходит до	1	1
589	образом если	1	1
590	добавление к	1	1
591	этому поводу	2	1
592	и хочет	3	1
593	этот момент	1	1
594	или иначе	1	1
595	нет у	2	1
596	новое в	1	1
597	что человек	1	1
598	не видел	1	1
599	в форме	1	1
600	в другой	1	1
601	только там	1	1
602	и можно	1	1
603	под именем	1	1
604	еще более	3	1
605	вслед за	2	1
606	следовало бы	1	1
607	и она	1	1
608	находим и	2	1
609	людей с	1	1
610	эта двойственность	1	1
611	в древности	2	1
612	смысле его	1	1
613	но с	1	1
614	всякого рода	2	1
615	этот вопрос	1	1
616	будто бы	5	1
617	то все	1	1
618	трагедии и	2	1
619	и рвутся	1	1
620	вызывает у	1	1
621	вернее сказать	1	1
622	или же	2	1
623	она ни	1	1
624	по этому	2	1
625	какой степени	1	1
626	ты их	1	1
627	и у	5	1
628	только на	1	1
629	себя и	1	1
630	в поэзии	1	1
631	в нашей	2	1
632	иной как	2	1
633	в начале	3	1
634	и других	1	1
635	но совершенно	1	1
636	участие в	2	1
637	за ним	1	1
638	только одно	1	1
639	она действительно	1	1
640	совсем другое	1	1
641	и их	5	1
642	что нам	1	1
643	произведении в	1	1
644	является именно	1	1
645	своих собственных	1	1
646	тому же	1	1
647	не о	1	1
648	противоречии с	1	1
649	от радости	1	1
650	так легко	1	1
651	есть из	1	1
652	в других	3	1
653	указание на	1	1
654	перейти к	3	1
655	не было	1	1
656	момент в	1	1
657	именно как	1	1
658	только у	1	1
659	а на	1	1
660	пришли к	1	1
661	как у	1	1
662	именно в	3	1
663	а именно	12	1
664	будет ли	1	1
665	больше как	1	1
666	не потому	1	1
667	чем он	1	1
668	в предисловии	1	1
669	души и	1	1
670	что для	1	1
671	обратить внимание	3	1
672	втором смысле	1	1
673	превращается в	1	1
674	от этого	3	1
675	света и	1	1
676	он только	1	1
677	говорит я	1	1
678	ничем не	1	1
679	и самый	1	1
680	в рассказе	1	1
681	зависит от	1	1
682	что несмотря	1	1
683	жизнь в	3	1
684	на эту	1	1
685	когда же	1	1
686	воды и	1	1
687	ясно проводится	1	1
688	него не	2	1
689	что из	1	1
690	прозаическим языком	1	1
691	которые как	1	1
692	ее своим	1	1
693	если не	4	1
694	они сказали	1	1
695	этому что	1	1
696	как именно	4	1
697	причину этого	1	1
698	равно как	2	1
699	в частности	4	1
700	о себе	2	1
701	заключается по	1	1
702	ради которых	1	1
703	тот факт	1	1
704	по одному	1	1
705	и глубоко	1	1
706	на тот	2	1
707	небольшой поэме	3	1
708	одновременно с	1	1
709	быть только	3	1
710	из этой	1	1
711	на свете	1	1
712	чувство и	1	1
713	бросается в	2	1
714	и смерти	1	1
715	а люди	1	1
716	действительность в	1	1
717	между прочим	1	1
718	нисколько не	5	1
719	это ясно	1	1
720	чтобы этот	1	1
721	что наш	1	1
722	которых он	1	1
723	в мировой	1	1
724	ли в	2	1
725	только тем	1	1
726	человека это	1	1
727	что тогда	1	1
728	действия в	1	1
729	от него	1	1
730	собственно говоря	1	1
731	или нет	1	1
732	мы должны	1	1
733	имел здесь	1	1
734	дана в	1	1
735	точно формулирует	1	1
736	бы на	2	1
737	утверждал что	1	1
738	уверен в	1	1
739	характер на	1	1
740	противоречит тому	1	1
741	гораздо больше	2	1
742	это все	1	1
743	сведения о	1	1
744	в романе	1	1
745	с ней	1	1
746	которые здесь	1	1
747	только как	1	1
748	то здесь	1	1
749	этот же	1	1
750	и так	1	1
751	почему он	1	1
752	всех других	1	1
753	мере в	2	1
754	тот и	1	1
755	в заключение	2	1
756	и ясно	2	1
757	просто не	1	1
758	жизни и	2	1
759	но еще	2	1
760	со времен	1	1
761	это в	1	1
762	тем самым	1	1
763	по причине	1	1
764	все что	2	1
765	этой точки	1	1
766	гораздо более	4	1
767	смысле что	1	1
