N	2gram	Potebnia_M_1	RusskieA
250	ли мы	1	1
251	человека и	1	1
252	показать что	1	1
253	к этой	3	1
254	относятся к	1	1
255	и есть	2	1
256	этой теории	4	1
257	которую они	1	1
258	не имело	1	1
259	не объясняют	1	1
260	что эти	1	1
261	применении к	2	1
262	объясняется и	1	1
263	с таким	1	1
264	например в	1	1
265	что совокупность	1	1
266	что если	3	1
267	не во	1	1
268	этом не	1	1
269	не была	1	1
270	совпадает с	1	1
271	их с	1	1
272	из того	2	1
273	в самих	1	1
274	то это	5	1
275	исходная точка	2	1
276	них по	1	1
277	в ней	7	1
278	что его	1	1
279	в различных	1	1
280	которое он	2	1
281	смотрят на	1	1
282	тем как	3	1
283	огня в	1	1
284	явлений и	3	1
285	если в	1	1
286	к слову	1	1
287	ответ на	1	1
288	есть воплощение	1	1
289	отличаются от	1	1
290	что они	1	1
291	к сожалению	1	1
292	относится к	3	1
293	во что	1	1
294	независимо от	6	1
295	что именно	2	1
296	некоторое время	1	1
297	стороны и	2	1
298	в своем	3	1
299	в одних	2	1
300	народ по	1	1
301	к новому	2	1
302	все остальные	4	1
303	в противном	3	1
304	перед нами	1	1
305	хотя и	3	1
306	когда он	1	1
307	в круг	1	1
308	себе на	1	1
309	что этим	1	1
310	более или	1	1
311	увидим что	4	1
312	ясно и	1	1
313	старой теорией	1	1
314	от этого	1	1
315	в самом	3	1
316	как скоро	1	1
317	еще на	1	1
318	этого круга	1	1
319	себя к	1	1
320	уже в	1	1
321	чем больше	1	1
322	он в	1	1
323	божества а	1	1
324	что так	1	1
325	ни одна	2	1
326	что к	2	1
327	тем он	1	1
328	хотя основы	1	1
329	лица и	2	1
330	как он	1	1
331	на то	2	1
332	но на	2	1
333	не могла	2	1
334	и если	2	1
335	не следует	5	1
336	в нем	20	1
337	так сказать	2	1
338	он должен	2	1
339	не представляет	1	1
340	следующее за	1	1
341	от людей	1	1
342	что называется	1	1
343	только в	25	1
344	в нее	1	1
345	но все	2	1
346	по его	7	1
347	от нее	6	1
348	а вместе	3	1
349	могла бы	2	1
350	что все	3	1
351	в другом	1	1
352	на все	2	1
353	из себя	5	1
354	а как	2	1
355	входит в	1	1
356	того или	1	1
357	от одного	1	1
358	только там	1	1
359	и отдельные	2	1
360	если при	1	1
361	известно что	2	1
362	выходя из	1	1
363	еще одно	1	1
364	только одно	1	1
365	на основании	2	1
366	в развитии	1	1
367	или после	1	1
368	из круга	1	1
369	остается в	1	1
370	их на	1	1
371	развития развитие	1	1
372	или менее	1	1
373	таким же	2	1
374	в такой	1	1
375	его мнению	4	1
376	этих сил	1	1
377	на свою	1	1
378	это подтверждается	1	1
379	как одна	1	1
380	человеком и	3	1
381	только для	3	1
382	такую же	1	1
383	п с	1	1
384	так называемое	1	1
385	однако в	4	1
386	что этот	1	1
387	и таким	1	1
388	из одного	3	1
389	возвращается к	1	1
390	случае мы	1	1
391	что есть	1	1
392	в концах	1	1
393	виду что	1	1
394	вместе и	9	1
395	противоположность между	1	1
396	можно понимать	1	1
397	со старой	1	1
398	эти формы	2	1
399	дело в	2	1
400	в науке	1	1
401	и притом	4	1
402	ее с	2	1
403	на него	3	1
404	с и	3	1
405	на некоторое	1	1
406	когда уже	2	1
407	вытекает из	2	1
408	следовательно и	2	1
409	есть уже	3	1
410	ничего не	1	1
411	именно с	1	1
412	в полной	1	1
413	можно видеть	1	1
414	по своей	1	1
415	или когда	1	1
416	вперед и	1	1
417	мы то	1	1
418	и его	5	1
419	так например	3	1
420	силы природы	1	1
421	до того	1	1
422	как будто	2	1
423	этом отношении	1	1
424	же до	1	1
425	представлять себе	1	1
426	от их	1	1
427	и оно	1	1
428	в духе	1	1
429	и благодарности	1	1
430	как только	1	1
431	сходство с	1	1
432	и другим	1	1
433	дерево во	1	1
434	оно не	3	1
435	быть назван	1	1
436	ничего общего	2	1
437	в применении	2	1
438	и это	3	1
439	из всего	1	1
440	не будет	2	1
441	свою очередь	4	1
442	здесь не	1	1
443	животное или	1	1
444	приводит к	1	1
445	стороны его	1	1
446	божество само	1	1
447	и совершенно	1	1
448	то как	1	1
449	что у	1	1
450	iii в	1	1
451	так и	13	1
452	его решения	1	1
453	здесь нет	1	1
454	мог бы	2	1
455	на которую	2	1
456	том как	3	1
457	если бы	14	1
458	отрицать что	1	1
459	и вообще	3	1
460	с ним	3	1
461	из других	1	1
462	с другою	2	1
463	не имеем	2	1
464	утверждает что	2	1
465	это должно	1	1
466	аналогии с	1	1
467	затем в	1	1
468	и во	3	1
469	нас в	1	1
470	эти существа	1	1
471	в его	5	1
472	во всей	1	1
473	все следующие	1	1
474	о единстве	1	1
475	в другую	2	1
476	кругу явлений	1	1
477	это приводит	1	1
478	но так	1	1
479	на которой	1	1
480	но с	2	1
481	к различным	1	1
482	с ними	1	1
483	на другие	1	1
484	что он	1	1
485	пришел к	1	1
486	мы увидим	3	1
487	в какой	1	1
488	но ни	1	1
489	к их	1	1
490	то эти	1	1
491	их не	1	1
492	вошло в	1	1
493	от них	1	1
494	всем этом	1	1
495	какой степени	1	1
496	собою как	1	1
497	из которого	3	1
498	природе растение	1	1
499	с нею	4	1
500	возможно для	1	1
501	вопроса о	2	1
502	не всякое	1	1
503	только на	3	1
504	значение и	2	1
505	при помощи	2	1
506	но есть	1	1
507	например к	1	1
508	мир в	1	1
509	был бы	1	1
510	обратить внимание	1	1
511	не так	3	1
512	для него	4	1
513	заключить что	2	1
514	всяком случае	1	1
515	могло бы	3	1
516	в одном	8	1
517	чтобы она	1	1
518	и должна	1	1
519	в состоянии	3	1
520	ее не	1	1
521	к ним	2	1
522	как его	1	1
523	случае не	1	1
524	представляет ли	1	1
525	нами еще	1	1
526	на некоторые	1	1
527	не противоречит	1	1
528	ним следует	1	1
529	рядом с	1	1
530	которые как	1	1
531	из своих	1	1
532	в другой	3	1
533	нужно было	3	1
534	и даже	4	1
535	и эту	1	1
536	вообще мы	1	1
537	имеет место	2	1
538	и затем	1	1
539	на ней	1	1
540	два случая	1	1
541	притом не	4	1
542	превращается в	1	1
543	не на	1	1
544	забываться и	1	1
545	зависит от	5	1
546	на смерть	1	1
547	к стремлению	1	1
548	на руки	1	1
549	этом основании	1	1
550	нужно иметь	1	1
551	при начале	2	1
552	расти в	1	1
553	и следовательно	2	1
554	под влиянием	2	1
555	в одно	2	1
556	имея в	1	1
557	или другого	1	1
558	нее как	1	1
559	природе и	1	1
560	как эти	2	1
561	в одной	1	1
562	и потому	5	1
563	или по	1	1
564	а так	4	1
565	что за	1	1
566	смысле этого	1	1
567	он может	1	1
568	когда же	1	1
569	ко всему	1	1
570	в тех	1	1
571	в человеческом	2	1
572	многих других	1	1
573	как средства	1	1
574	и более	2	1
575	быть не	4	1
576	этого слова	1	1
577	и не	18	1
578	на другое	1	1
579	сил которые	1	1
580	но это	5	1
581	что касается	1	1
582	по времени	2	1
583	при всем	1	1
584	ли в	2	1
585	она может	3	1
586	следующие за	1	1
587	следует представлять	1	1
588	он по	1	1
589	от него	4	1
590	по одной	3	1
591	по-видимому еще	1	1
592	не более	4	1
593	тем более	2	1
594	дошедши до	1	1
595	мы должны	3	1
596	только что	2	1
597	к ее	1	1
598	его к	2	1
599	несмотря на	5	1
600	от первого	1	1
601	в свою	4	1
602	природе так	1	1
603	сказать что	3	1
604	другой стороны	5	1
605	когда в	3	1
606	нет но	1	1
607	всех других	1	1
608	время не	1	1
609	быть признана	1	1
610	это так	1	1
611	во всяком	3	1
612	как на	3	1
613	все что	2	1
