N	2gram	Propp_Isto_1	Myslijsy
464	со своими	1	1
465	не всегда	8	1
466	и уже	1	1
467	одно целое	1	1
468	обратимся к	1	1
469	нет никакого	1	1
470	и выйти	1	1
471	или менее	5	1
472	во время	3	1
473	и другие	4	1
474	с областью	1	1
475	что такое	2	1
476	соприкосновение с	1	1
477	в отношении	1	1
478	явления подлежащие	1	1
479	в такой	2	1
480	в котором	3	1
481	себе а	1	1
482	они уже	1	1
483	в которых	1	1
484	должны были	2	1
485	выше мы	3	1
486	а есть	1	1
487	бы так	1	1
488	сами по	1	1
489	такой способ	1	1
490	и эти	3	1
491	более сложные	1	1
492	есть еще	2	1
493	их в	5	1
494	что этот	2	1
495	где нет	2	1
496	мы рассматривали	1	1
497	мы ждем	1	1
498	как можно	1	1
499	даже в	4	1
500	происходит так	1	1
501	случае мы	1	1
502	задачи и	1	1
503	ничего нового	1	1
504	делится на	1	1
505	народов в	1	1
506	что историческое	1	1
507	например что	1	1
508	в самых	1	1
509	напряженности и	1	1
510	ставит его	1	1
511	ничего не	2	1
512	именно с	1	1
513	б в	1	1
514	по своей	2	1
515	на природу	2	1
516	силы природы	3	1
517	этом отношении	1	1
518	был бы	2	1
519	в области	2	1
520	в известных	1	1
521	он вполне	1	1
522	от их	1	1
523	и называют	1	1
524	уже о	1	1
525	прогресса в	1	1
526	что формы	2	1
527	лежит в	1	1
528	ход развития	1	1
529	а что	1	1
530	по возможности	1	1
531	и найти	1	1
532	указывает на	2	1
533	он видит	1	1
534	в полной	1	1
535	где он	1	1
536	быть назван	2	1
537	из всего	1	1
538	эти представления	1	1
539	говоря уже	1	1
540	здесь не	4	1
541	будет видно	1	1
542	будем иметь	1	1
543	в ее	2	1
544	это средство	1	1
545	животное или	1	1
546	действия и	3	1
547	то время	3	1
548	мнение что	1	1
549	с течением	1	1
550	отказаться от	2	1
551	на том	1	1
552	если они	1	1
553	что у	1	1
554	слово есть	1	1
555	в образе	3	1
556	можно было	5	1
557	на нее	2	1
558	народа поэтому	1	1
559	те же	1	1
560	не с	3	1
561	этой мысли	2	1
562	еще в	2	1
563	в результате	1	1
564	что от	2	1
565	не исчерпывается	1	1
566	нас к	1	1
567	рассматриваются в	1	1
568	образом в	1	1
569	именно эти	1	1
570	из других	1	1
571	слова а	1	1
572	это все	1	1
573	о нем	2	1
574	мы могли	1	1
575	в другом	3	1
576	на вопрос	2	1
577	развития как	2	1
578	внимание на	1	1
579	заключена не	1	1
580	это потому	1	1
581	после того	1	1
582	представлений которые	1	1
583	на данном	1	1
584	нас в	2	1
585	один момент	1	1
586	принятое в	1	1
587	можно видеть	2	1
588	образом мы	2	1
589	должно было	1	1
590	но все-таки	1	1
591	который здесь	1	1
592	во всей	2	1
593	которые он	1	1
594	вслед за	6	1
595	окажется что	1	1
596	мы хотим	2	1
597	и об	1	1
598	это приводит	2	1
599	предполагается что	1	1
600	значит что	1	1
601	тех пор	1	1
602	действительности не	1	1
603	и история	1	1
604	в формах	1	1
605	но так	2	1
606	на которой	1	1
607	один из	4	1
608	мысли не	1	1
609	видели что	3	1
610	что конечно	1	1
611	при всяком	1	1
612	дело с	2	1
613	что он	10	1
614	приходят и	1	1
615	проникнуть в	1	1
616	в какой	3	1
617	всяком отдельном	1	1
618	и ее	1	1
619	язык а	1	1
620	какой степени	1	1
621	с какой	1	1
622	как средство	1	1
623	этом можно	1	1
624	многое не	1	1
625	себя в	2	1
626	народов не	1	1
627	до появления	1	1
628	в виде	2	1
629	глаз не	1	1
630	в понятие	2	1
631	словом это	1	1
632	ответ на	2	1
633	мышления и	1	1
634	из них	3	1
635	для истории	1	1
636	эмпиризма и	1	1
637	в прошлом	1	1
638	с этими	1	1
639	как его	1	1
640	но что	1	1
641	у него	1	1
642	которые могут	3	1
643	не выходя	1	1
644	видно из	2	1
645	не раньше	1	1
646	до сих	5	1
647	именно в	3	1
648	представления но	1	1
649	еще и	2	1
650	и затем	1	1
651	но есть	1	1
652	быть понят	1	1
653	д то	1	1
654	их не	2	1
655	к сожалению	3	1
656	превращается в	4	1
657	не решает	1	1
658	не сама	1	1
659	или другими	1	1
660	три пары	1	1
661	ничем не	1	1
662	не на	2	1
663	именно так	2	1
664	его как	2	1
665	на смерть	2	1
666	и оно	1	1
667	ее на	1	1
668	представляются только	1	1
669	в связи	4	1
670	следовало бы	3	1
671	во-вторых и	1	1
672	общие для	1	1
673	как одно	1	1
674	по одному	1	1
675	многих случаях	1	1
676	например когда	1	1
677	чем то	1	1
678	с внутренней	1	1
679	такого рода	1	1
680	ведет к	2	1
681	смысле этого	1	1
682	в тех	2	1
683	в обратном	1	1
684	да и	1	1
685	раньше и	1	1
686	как нельзя	1	1
687	бы думать	1	1
688	взглядов на	1	1
689	а люди	1	1
690	стремятся к	1	1
691	что из	1	1
692	быть признано	1	1
693	сил которые	1	1
694	происходит с	1	1
695	один только	2	1
696	сих пор	5	1
697	все это	4	1
698	природу и	1	1
699	получает от	1	1
700	одну только	2	1
701	исследованию то	1	1
702	истории но	1	1
703	при всем	1	1
704	вне его	1	1
705	на одной	1	1
706	и дают	1	1
707	к пониманию	1	1
708	исследовать не	1	1
709	черты общие	1	1
710	собственно говоря	1	1
711	в эту	1	1
712	не должен	5	1
713	пришлось бы	1	1
714	будто бы	3	1
715	скажем что	1	1
716	всего народа	1	1
717	которой мы	1	1
718	есть продукт	1	1
719	к делу	2	1
720	такая задача	1	1
721	вопрос как	1	1
722	ее только	1	1
723	между ними	2	1
724	не говоря	1	1
725	но можно	1	1
726	совершенно не	1	1
727	равно как	1	1
728	их с	1	1
729	природе и	1	1
730	и составляют	2	1
731	жизни а	1	1
732	нет но	1	1
733	первом случае	1	1
734	только о	1	1
735	на это	2	1
736	себе не	1	1
737	быть признана	1	1
738	это так	4	1
739	это было	2	1
740	этим явлениям	1	1
741	нас не	3	1
742	к этому	2	1
743	они не	4	1
744	событий в	1	1
