N	2gram	Losev_Prob_4	Analitik
274	себе чтобы	1	1
275	никак не	4	1
276	что иное	2	1
277	мы и	1	1
278	на всяком	1	1
279	зависимости от	3	1
280	и был	1	1
281	бы сказать	1	1
282	в таком	6	1
283	целое и	1	1
284	он был	3	1
285	между собой	2	1
286	иное как	2	1
287	время в	1	1
288	всего этого	1	1
289	тут и	4	1
290	тем как	1	1
291	там и	1	1
292	то мы	2	1
293	мы будем	1	1
294	легко может	1	1
295	не все	1	1
296	человеческих отношений	4	1
297	отношение к	1	1
298	должны были	1	1
299	за пределы	2	1
300	говорилось выше	1	1
301	предполагает как	1	1
302	в истории	3	1
303	в гости	1	1
304	что во	2	1
305	независимо от	3	1
306	этом же	1	1
307	достаточно ясно	2	1
308	говорит что	2	1
309	напомним что	1	1
310	имеет в	1	1
311	и хотя	1	1
312	или иную	1	1
313	для которого	1	1
314	и у	1	1
315	смыслом а	1	1
316	события или	1	1
317	бы не	1	1
318	поскольку в	1	1
319	в известном	2	1
320	это тот	1	1
321	есть явление	1	1
322	с художественной	1	1
323	она-то и	2	1
324	на то	1	1
325	мирового фольклора	1	1
326	что каждая	2	1
327	в отдельности	1	1
328	никакой возможности	2	1
329	все другие	1	1
330	они в	1	1
331	и еще	1	1
332	в силу	1	1
333	том чтобы	2	1
334	менее как	1	1
335	свободно а	1	1
336	человека в	3	1
337	русской классической	1	1
338	здесь мы	3	1
339	всего с	1	1
340	тем в	1	1
341	и может	2	1
342	в другом	3	1
343	бы быть	2	1
344	большинстве случаев	1	1
345	себя не	1	1
346	нами единая	1	1
347	это было	2	1
348	в художественном	4	1
349	заключается в	2	1
350	с другими	3	1
351	он есть	1	1
352	этом смысле	3	1
353	пушкина в	1	1
354	своя собственная	1	1
355	претендуют на	1	1
356	отличать от	1	1
357	чаще всего	1	1
358	но от	1	1
359	отражение в	1	1
360	пожалуй еще	1	1
361	солнце и	1	1
362	из нее	1	1
363	рядом с	1	1
364	о подлинном	1	1
365	во внимание	1	1
366	он своего	1	1
367	есть он	1	1
368	в чистом	2	1
369	должно быть	1	1
370	мере не	5	1
371	всех этих	6	1
372	или к	2	1
373	в войне	1	1
374	бы на	1	1
375	в своей	4	1
376	как все	1	1
377	разного рода	1	1
378	однако этот	2	1
379	его интерпретаций	1	1
380	себе а	1	1
381	очевиден что	1	1
382	как предмет	2	1
383	однако сам	1	1
384	войти в	1	1
385	на всю	1	1
386	для этого	2	1
387	для нее	1	1
388	или иного	3	1
389	поскольку эта	1	1
390	он как	3	1
391	с ним	4	1
392	в категориях	1	1
393	дело когда	1	1
394	от нас	2	1
395	с теми	1	1
396	как о	3	1
397	на себе	3	1
398	является на	1	1
399	в основе	1	1
400	от жизни	1	1
401	у него	1	1
402	бы мы	1	1
403	само по	1	1
404	того чтобы	2	1
405	казалось бы	3	1
406	под этим	1	1
407	отношения поскольку	1	1
408	с одним	1	1
409	и является	3	1
410	ему и	1	1
411	потому что	15	1
412	с новой	1	1
413	связи с	3	1
414	как будто	11	1
415	ему в	2	1
416	перед ним	1	1
417	у нас	14	1
418	и далее	1	1
419	уже о	1	1
420	к самому	1	1
421	не могут	1	1
422	можно поставить	1	1
423	но едва	1	1
424	с полной	1	1
425	новой силой	1	1
426	бы он	1	1
427	что уже	1	1
428	что при	1	1
429	для себя	2	1
430	достоевского где	1	1
431	как мы	3	1
432	и о	5	1
433	говоря уже	2	1
434	только при	6	1
435	сознания однако	1	1
436	легко поддается	1	1
437	нет никакой	4	1
438	из двух	1	1
439	в поведении	1	1
440	жизни на	1	1
441	здесь как	4	1
442	особенно в	1	1
443	мог бы	1	1
444	и каждый	2	1
445	произведения не	1	1
446	ко всему	1	1
447	учение о	3	1
448	на них	1	1
449	и всякого	2	1
450	если бы	8	1
451	мы читаем	2	1
452	другое дело	2	1
453	одному этому	2	1
454	основе своей	1	1
455	о ней	1	1
456	дочь его	1	1
457	именно потому	1	1
458	искусства и	1	1
459	в самой	4	1
460	читателя как	1	1
461	есть само	1	1
462	одного из	1	1
463	все его	1	1
464	художественный образ	6	1
465	произведение является	1	1
466	этих двух	1	1
467	того или	3	1
468	пушкина являются	1	1
469	каждом из	1	1
470	истории в	1	1
471	или как	1	1
472	если например	1	1
473	жизни но	1	1
474	имения своего	1	1
475	однако никакой	1	1
476	и только	4	1
477	на всех	2	1
478	не обязательно	2	1
479	тем более	4	1
480	выше в	1	1
481	резко отличается	1	1
482	и прочих	2	1
483	и жизненные	1	1
484	замечательный образец	1	1
485	того что	1	1
486	за этой	1	1
487	себе еще	1	1
488	д и	1	1
489	ненавистью к	1	1
490	и любовное	1	1
491	всякого рода	3	1
492	идет по	1	1
493	тот же	2	1
494	речь о	2	1
495	одной из	4	1
496	с ними	2	1
497	и так	1	1
498	они могут	2	1
499	по этому	2	1
500	литературе и	1	1
501	есть ни	2	1
502	так что	6	1
503	есть в	7	1
504	да еще	1	1
505	своим собственным	2	1
506	сама собою	1	1
507	по законам	1	1
508	которая способна	1	1
509	смерть и	1	1
510	или даже	4	1
511	единая и	1	1
512	в мифе	3	1
513	ту или	1	1
514	себе в	3	1
515	ведь это	1	1
516	вовсе не	21	1
517	относится не	1	1
518	с этими	1	1
519	надежду на	1	1
520	не о	1	1
521	случае не	5	1
522	в самый	1	1
523	не говорит	1	1
524	с действительностью	1	1
525	и делает	1	1
526	нет в	2	1
527	бы это	1	1
528	для того	3	1
529	героев но	1	1
530	до сих	1	1
531	связаны с	1	1
532	а именно	2	1
533	в предисловии	1	1
534	и между	1	1
535	на чем	1	1
536	это все	2	1
537	мира это	1	1
538	и др	1	1
539	обратить внимание	1	1
540	только по	1	1
541	но пожалуй	1	1
542	превращается в	1	1
543	не знает	1	1
544	она является	2	1
545	стремится к	1	1
546	и картины	1	1
547	уже давно	4	1
548	без которых	1	1
549	трактуются как	1	1
550	когда же	1	1
551	превосходство или	1	1
552	в одно	6	1
553	новое качество	1	1
554	входить в	1	1
555	ни за	1	1
556	на фоне	1	1
557	в переносном	1	1
558	себя самой	1	1
559	оказывается не	1	1
560	но особенно	1	1
561	требует от	1	1
562	из которых	3	1
563	а если	3	1
564	заключен в	1	1
565	нашего анализа	1	1
566	в литературе	2	1
567	для их	1	1
568	отдельности и	1	1
569	был в	2	1
570	в наличии	1	1
571	не говоря	3	1
572	дело здесь	1	1
573	и всех	2	1
574	схемы и	1	1
575	с этой	1	1
576	художественное произведение	1	1
577	известном смысле	1	1
578	сих пор	1	1
579	действительность в	2	1
580	не будем	2	1
581	но это	6	1
582	между прочим	3	1
583	так ли	1	1
584	и тогда	2	1
585	под названием	1	1
586	каждой из	2	1
587	это уже	3	1
588	в мировой	1	1
589	уже на	1	1
590	в стихотворении	2	1
591	в связи	3	1
592	как на	1	1
593	своей природе	1	1
594	себя самого	1	1
595	ни одного	1	1
596	на свою	1	1
597	даже так	1	1
598	бы в	1	1
599	мы должны	3	1
600	хотя бы	7	1
601	будто бы	2	1
602	но если	6	1
603	и третьей	1	1
604	тезис о	1	1
605	жизни в	2	1
606	наконец не	1	1
607	между ними	1	1
608	их с	1	1
609	к его	3	1
610	по одному	2	1
611	он предполагает	1	1
612	не что	2	1
613	из этого	3	1
614	матери в	1	1
615	жизни и	5	1
616	к этой	1	1
617	и другие	1	1
618	в своих	1	1
