N	2gram	Bakhtin_sl_1	Istorich
436	но что	1	1
437	социальная жизнь	1	1
438	каждый из	1	1
439	возраст в	1	1
440	такие которые	1	1
441	эти явления	1	1
442	др все	1	1
443	которые как	1	1
444	момент рассказа	2	1
445	именно как	2	1
446	не были	3	1
447	со всем	1	1
448	его за	1	1
449	и прежде	1	1
450	в настоящем	1	1
451	его голос	1	1
452	которыми он	1	1
453	что не	1	1
454	только по	1	1
455	них и	1	1
456	на наиболее	1	1
457	а на	2	1
458	здесь эта	1	1
459	до конца	12	1
460	ничем не	1	1
461	и непосредственно	5	1
462	жизнь в	2	1
463	на весь	1	1
464	среди них	1	1
465	у героя	1	1
466	о чем	1	1
467	и ему	1	1
468	и глубокое	2	1
469	и становятся	1	1
470	вокруг него	2	1
471	входить в	1	1
472	его по	1	1
473	наталкивается на	1	1
474	и потому	4	1
475	по своему	2	1
476	чем в	1	1
477	в той	10	1
478	друг с	2	1
479	и дети	1	1
480	по которому	1	1
481	и внешне	1	1
482	там где	4	1
483	в уже	1	1
484	сам в	1	1
485	быть не	1	1
486	в это	1	1
487	этого слова	1	1
488	с этой	3	1
489	на пути	1	1
490	от социального	1	1
491	например у	1	1
492	на одной	1	1
493	в более	1	1
494	не знаем	1	1
495	на задний	1	1
496	в точном	1	1
497	в результате	3	1
498	своем пути	1	1
499	у них	2	1
500	этого рода	1	1
501	еще более	5	1
502	как явление	1	1
503	все они	7	1
504	же в	1	1
505	лежит в	4	1
506	его к	1	1
507	в свою	3	1
508	основных форм	1	1
509	точное и	1	1
510	переход из	1	1
511	бы его	2	1
512	связи и	1	1
513	из этого	3	1
514	формы его	1	1
515	в самом	5	1
516	и эта	2	1
517	разные языки	3	1
518	к этому	2	1
519	в таком	1	1
